name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
TotalRevenue,"291,769,000","67,835,000","66,632,000","71,128,000","86,174,000","94,994,000","97,169,000","98,088,000","145,251,000","-226,041,000","49,536,000","-72,572,000","20,846,000","19,241,000","19,827,000","17,182,000","23,146,000","24,555,000","22,739,000","23,653,000","21,480,000","22,118,000","20,346,000","17,495,000","19,613,000","15,653,000","22,324,000","20,942,000","19,742,000","19,438,000","16,574,000","21,521,000","17,626,000","15,616,000","16,208,000","13,835,000","14,059,000","13,507,000","10,478,000","-5,401,000","14,811,000","14,352,000","12,477,000","10,831,000","10,071,000","9,111,000","9,137,000","7,432,000","7,230,000","7,645,000","10,843,000","9,524,000","9,482,000","8,993,000"
	OperatingRevenue,"291,769,000","67,835,000","66,632,000","71,128,000","86,174,000","94,994,000","97,169,000","98,088,000","145,251,000","-226,041,000","49,536,000","-72,572,000","20,846,000","19,241,000","19,827,000","17,182,000","23,146,000","24,555,000","22,739,000","23,653,000","21,480,000","22,118,000","20,346,000","17,495,000","19,613,000","15,653,000","22,324,000","20,942,000","19,742,000","19,438,000","16,574,000","21,521,000","17,626,000","15,616,000","16,208,000","13,835,000","14,059,000","13,507,000","10,478,000","-5,401,000","14,811,000","14,352,000","12,477,000","10,831,000","10,071,000","9,111,000","9,137,000","7,432,000","7,230,000","7,645,000","10,843,000","9,524,000","9,482,000","8,993,000"
CostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,874,000","5,789,000","0","0","1,284,000","1,091,000","903,000","605,000","729,000","775,000","811,000","842,000"
GrossProfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,811,000","14,352,000","10,603,000","5,042,000","10,071,000","9,111,000","7,853,000","6,341,000","6,327,000","7,040,000","10,114,000","8,749,000","8,671,000","8,151,000"
OperatingExpense,"6,157,000","865,000","3,059,000","-1,048,000","3,281,000","3,679,000","2,730,000","3,443,000","3,108,000","2,923,000","2,488,000","1,434,000","1,646,000","1,453,000","1,388,000","1,279,000","1,426,000","1,523,000","1,424,000","1,200,000","1,369,000","1,371,000","1,352,000","1,396,000","1,324,000","1,445,000","1,383,000","1,472,000","1,454,000","1,577,000","1,402,000","1,339,000","1,346,000","1,527,000","1,371,000","1,542,000","1,402,000","1,256,000","1,159,000","-9,266,000","5,268,000","4,707,000","1,895,000","-3,278,000","2,482,000","2,463,000","1,043,000","608,000","921,000","1,160,000","242,000","94,000","220,000","91,000"
	SellingGeneralAndAdministration,"12,061,000","2,769,000","3,059,000","2,952,000","3,281,000","3,679,000","2,730,000","3,443,000","3,108,000","2,923,000","2,488,000","1,434,000","1,646,000","1,453,000","1,388,000","1,279,000","1,426,000","1,523,000","1,424,000","1,200,000","1,369,000","1,371,000","1,352,000","1,396,000","1,324,000","1,445,000","1,383,000","1,472,000","1,454,000","1,577,000","1,402,000","1,339,000","1,346,000","1,527,000","1,371,000","1,542,000","1,402,000","1,256,000","1,159,000","-9,266,000","5,268,000","4,707,000","1,895,000","-3,278,000","2,482,000","2,463,000","1,043,000","608,000","921,000","1,095,000","242,000","94,000","220,000","0"
		GeneralAndAdministrativeExpense,"12,061,000","2,769,000","3,059,000","2,952,000","3,281,000","3,679,000","2,730,000","3,443,000","3,108,000","2,923,000","2,488,000","1,434,000","1,646,000","1,453,000","1,388,000","1,279,000","1,426,000","1,523,000","1,424,000","1,200,000","1,369,000","1,371,000","1,352,000","1,396,000","1,324,000","1,445,000","1,383,000","1,472,000","1,454,000","1,577,000","1,402,000","1,339,000","1,346,000","1,527,000","1,371,000","1,542,000","1,402,000","1,256,000","1,159,000",,,,,,,,,,,,,,,
	OtherOperatingExpenses,,"-1,904,000","495,000","543,000",,,,,,,,,,,,,,,,"0",,"7,000","10,000","0",,"31,000","302,000",,,,,,,,,,,,,,,,,,,,,,,"65,000",,,,"91,000"
OperatingIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,543,000","9,645,000","8,708,000","8,320,000","7,589,000","6,648,000","6,810,000","5,733,000","5,406,000","5,880,000","9,872,000","8,655,000","8,451,000","8,060,000"
NetNonOperatingInterestIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,865,000","-2,580,000","-2,366,000","-1,869,000","-1,637,000","7,644,000","-1,577,000","31,769,000","-591,000","-862,000","-690,000","32,471,000","-1,114,000","-1,268,000"
