name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
TotalRevenue,"1,755,337,000","380,691,000","510,622,000","391,121,000","472,903,000","529,414,000","556,339,000","457,103,000","380,407,000","308,518,000","326,555,000","284,372,000"
	OperatingRevenue,"1,755,337,000","380,691,000","510,622,000","391,121,000","472,903,000","529,414,000","556,339,000","457,103,000","380,407,000","308,518,000","326,555,000","284,372,000"
CostOfRevenue,"1,311,055,000","289,935,000","388,809,000","289,759,000","342,552,000","369,086,000","402,540,000","329,159,000","275,343,000","229,896,000","256,102,000","224,145,000"
GrossProfit,"444,282,000","90,756,000","121,813,000","101,362,000","130,351,000","160,328,000","153,799,000","127,944,000","105,064,000","78,622,000","70,453,000","60,227,000"
OperatingExpense,"376,162,000","93,241,000","96,676,000","90,607,000","95,638,000","93,039,000","94,906,000","78,223,000","68,654,000","65,285,000","56,235,000","49,265,000"
	SellingGeneralAndAdministration,"313,950,000","76,131,000","81,538,000","76,112,000","80,169,000","77,853,000","81,127,000","65,321,000","56,827,000","53,729,000","47,041,000","39,811,000"
	ResearchAndDevelopment,"62,212,000","17,110,000","15,138,000","14,495,000","15,469,000","15,186,000","13,779,000","12,902,000","11,827,000","11,556,000","9,194,000","9,454,000"
OperatingIncome,"68,120,000","-2,485,000","25,137,000","10,755,000","34,713,000","67,289,000","58,893,000","49,721,000","36,410,000","13,337,000","14,218,000","10,962,000"
NetNonOperatingInterestIncomeExpense,"-14,445,000","-1,279,000","-1,017,000","-7,202,000","-4,508,000","-4,946,000","-6,021,000","-10,170,000","-9,572,000","-9,374,000","-8,485,000","-9,119,000"
	InterestExpenseNonOperating,"14,445,000","1,279,000","1,017,000","7,202,000","4,508,000","4,946,000","6,021,000","10,170,000","9,572,000","9,374,000","8,485,000","9,119,000"
OtherIncomeExpense,"-3,296,000","-499,000","-1,659,000","-1,402,000","-175,000","-2,425,000","-1,153,000","23,000","11,000","-63,000","-81,000","-399,000"
	SpecialIncomeCharges,,"0",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-3,735,000","-499,000","-1,659,000","-1,402,000","-175,000","-2,425,000","-1,153,000","23,000","11,000","-63,000","-81,000","-399,000"
PretaxIncome,"50,379,000","-4,263,000","22,461,000","2,151,000","30,030,000","59,918,000","51,719,000","39,574,000","26,849,000","3,900,000","5,652,000","1,444,000"
TaxProvision,"-578,000","-983,000","-2,254,000","374,000","2,285,000","13,195,000","8,676,000","3,217,000","4,249,000","2,683,000","-360,000","-75,000"
NetIncomeCommonStockholders,"49,103,000","-5,134,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
	NetIncome,"51,364,000","-2,873,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
		NetIncomeIncludingNoncontrollingInterests,"50,957,000","-3,280,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
			NetIncomeContinuousOperations,"50,957,000","-3,280,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
		MinorityInterests,,"407,000",,,,,,,,,,
	OtherunderPreferredStockDividend,,"2,261,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"49,103,000","-5,134,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
BasicEPS,,"-0.05","0.26","0.02","0.3","0.51","0.47","0.43",,"0.013",,"0.017"
DilutedEPS,,"-0.05","0.25","0.02","0.28","0.47","0.43","0.4",,"0.013",,"0.017"
BasicAverageShares,,"95,275,000","94,345,000","93,918,000","92,792,000","91,951,000","91,923,000","84,871,000",,"91,849,366",,"91,849,366"
DilutedAverageShares,,"95,275,000","99,657,000","100,041,000","100,074,000","100,211,000","99,771,000","90,084,000",,"91,849,366",,"91,849,366"
TotalOperatingIncomeAsReported,"68,120,000","-2,485,000","25,137,000","10,755,000","34,713,000","67,289,000","58,893,000","49,721,000","36,410,000","13,337,000","14,218,000","10,962,000"
TotalExpenses,"1,687,217,000","383,176,000","485,485,000","380,366,000","438,190,000","462,125,000","497,446,000","407,382,000","343,997,000","295,181,000","312,337,000","273,410,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"51,364,000","-2,873,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
NormalizedIncome,"51,100,600","-2,873,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
InterestExpense,"14,445,000","1,279,000","1,017,000","7,202,000","4,508,000","4,946,000","6,021,000","10,170,000","9,572,000","9,374,000","8,485,000","9,119,000"
NetInterestIncome,"-14,445,000","-1,279,000","-1,017,000","-7,202,000","-4,508,000","-4,946,000","-6,021,000","-10,170,000","-9,572,000","-9,374,000","-8,485,000","-9,119,000"
EBIT,"64,824,000","-2,984,000","23,478,000","9,353,000","34,538,000","64,864,000","57,740,000","49,744,000","36,421,000","13,274,000","14,137,000","10,563,000"
EBITDA,"111,522,000"
ReconciledCostOfRevenue,"1,311,055,000","289,935,000","388,809,000","289,759,000","342,552,000","369,086,000","402,540,000","329,159,000","275,343,000","229,896,000","256,102,000","224,145,000"
ReconciledDepreciation,"46,698,000","12,742,000","11,395,000","11,347,000","11,214,000","11,138,000","11,184,000","10,847,000","10,598,000","10,605,000","8,508,000","9,278,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"51,364,000","-2,873,000","24,715,000","1,777,000","27,745,000","46,723,000","43,043,000","36,357,000","22,600,000","1,217,000","6,012,000","1,519,000"
TotalUnusualItemsExcludingGoodwill,"439,000","0",,,,,,,,,,
TotalUnusualItems,"439,000","0",,,,,,,,,,
NormalizedEBITDA,"111,083,000","9,758,000","34,873,000","20,700,000","45,752,000","76,002,000","68,924,000","60,591,000","47,019,000","23,879,000","22,645,000","19,841,000"
TaxRateForCalcs,"0.4","0.231","0.27","0.174","0.076","0.22","0.168","0.081","0.158","0.27","0.27","0.27"
TaxEffectOfUnusualItems,"175,600","0","0","0","0","0","0","0","0","0","0","0"
