name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000",,,,"15,000","21,000","-23,000","65,000","64,000","57,000","93,000","154,000","165,000","170,000","272,000",,,,
		AssetImpairmentCharge,,,"2,283,000","0",,,"0","6,678,000","0","0","0","0","0","24,571,000","23,038,000",,,,"1,674,000",,,,,,,,,,,,"615,000",,,,,,,,,,,,"20,700,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"5,178,000","1,450,000","2,374,000","495,000","859,000","442,000","912,000","-2,037,000","2,056,000","2,268,000","388,000","1,445,000","1,683,000","954,000","3,133,000","880,000","5,271,000","-207,000","1,376,000","1,231,000","8,255,000","4,525,000","-156,000","1,141,000","1,791,000","1,281,000","6,509,000","1,980,000","2,584,000","1,152,000","1,316,000","1,288,000","-162,000","855,000","951,000","261,000","-25,000","1,028,000","2,576,000","-151,000","92,000","254,000","-1,423,000","684,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,666,000","2,619,000","5,890,000","2,649,000","2,508,000","3,114,000","2,507,000","2,395,000","2,373,000","2,291,000","1,975,000","1,915,000","1,908,000","2,554,000","1,605,000","9,814,000","3,270,000","2,362,000","2,222,000","2,248,000","2,219,000","2,756,000","2,051,000","1,954,000","2,102,000","2,901,000","1,571,000","1,891,000","1,760,000","1,731,000","1,358,000","1,527,000","1,568,000","1,609,000","1,470,000","1,429,000","1,819,000","1,360,000","1,413,000","2,471,000","1,379,000","1,157,000","1,440,000","1,911,000","1,593,000","1,524,000","1,386,000","1,683,000","1,238,000","1,092,000","933,000","1,274,000","955,000","818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,800,000","-933,000","-3,317,000","-1,054,000","-3,679,000","-1,100,000","-552,000","-2,194,000","-2,472,000","-234,000","-322,000","-81,000","506,000","-737,000","505,000","107,000","459,000","-3,000","-221,000","-75,000","23,000","205,000","-724,000","-55,000","190,000","-19,000","-12,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,"0","0","-3,000","6,000","1,373,000","766,000","800,000","295,000",,,,"14,785,000",,,,,,,,,,,,,,,,,,,,,,,,,,"129,000","195,000","216,000","3,443,000","-1,093,000","554,000","564,000","631,000","230,000","-238,000","300,000","-1,139,000","248,000","1,088,000","882,000","1,676,000","-445,000","539,000","784,000","527,000","1,017,000","385,000","52,000","-7,193,000","7,330,000",,,,,,,,,,,,,,,,,,,,,,,,"246,000"
		ChangeInWorkingCapital,"-12,380,000","-3,970,000","-6,511,000","-7,141,000","5,242,000","11,344,000","-48,000","1,564,000","-10,739,000","9,069,000","360,000","4,526,000","1,756,000","525,000","-10,625,000","-6,698,000","-9,848,000","-649,000","-1,903,000","1,907,000","-3,466,000","-13,102,000","-11,994,000","14,669,000","-4,921,000","2,424,000","-17,536,000","-2,634,000","-9,361,000","403,000","-4,546,000","-559,000","2,541,000","-4,139,000","2,059,000","4,942,000","-3,083,000","-9,823,000","-10,551,000","-393,000","2,207,000","1,085,000","-4,688,000","5,767,000","-3,263,000","-4,250,000","-8,551,000","-5,206,000","-6,560,000","4,245,000","-614,000","437,000","1,012,000","1,601,000","-3,576,000","-6,851,000","-2,876,000","-2,801,000","-1,427,000","-1,409,000","-3,665,000","-1,187,000","-1,589,000","-2,142,000","-1,808,000","-3,326,000","-1,837,000","237,000","746,000","619,000","-440,000","-2,096,000","1,720,000","1,996,000","-1,337,000","139,000","509,000","-802,000","-1,147,000","701,000","-76,000","113,000","-1,962,000","-1,300,000","-627,000","1,193,000","-1,700,000","747,000"
			ChangeInReceivables,"-9,270,000","8,803,000","-12,683,000","-2,631,000","-2,759,000","4,962,000","-12,716,000","5,215,000","10,582,000","14,570,000","-7,473,000","-1,880,000","3,615,000","15,555,000","-8,154,000","891,000","4,306,000","-2,242,000","-16,813,000","-4,762,000","-6,532,000","-2,366,000","424,000","11,705,000","-2,672,000","10,266,000","-8,591,000","-5,714,000","-1,380,000","413,000","-3,681,000","-2,630,000","3,172,000","708,000","2,252,000","2,531,000","5,361,000","-787,000","-9,204,000","-8,936,000","-2,092,000","-1,799,000","-4,828,000","7,394,000","-1,941,000","2,980,000","-5,316,000","-3,268,000","-1,716,000","7,069,000","-2,037,000","1,066,000","-3,938,000","4,831,000","-1,495,000","-4,833,000","-211,000","-1,036,000","-1,551,000","481,000","-2,687,000","632,000","-2,509,000","-3,449,000","545,000","-270,000","-2,350,000","-845,000","423,000","1,205,000","-213,000","-1,934,000","122,000","1,256,000","-790,000","73,000","126,000","992,000","-1,102,000","198,000","-269,000","987,000","-1,255,000","-73,000","-691,000","1,040,000","-970,000","-96,000"
				ChangesInAccountReceivables,"-9,270,000","8,803,000","-12,683,000","-2,631,000","-2,759,000","4,962,000","-12,716,000","5,215,000","10,582,000","14,570,000","-7,473,000","-1,880,000","3,615,000","15,555,000","-8,154,000","891,000","4,306,000","-2,242,000","-16,813,000","-4,762,000","-6,532,000","-2,366,000","424,000","11,705,000","-2,672,000","10,266,000","-8,591,000","-5,714,000","-1,380,000","413,000","-3,681,000","-2,630,000","3,172,000","708,000","2,252,000","2,531,000","5,361,000","-787,000","-9,204,000","-8,936,000","-2,092,000","-1,799,000","-4,828,000","7,394,000","-1,941,000","2,980,000","-5,316,000","-3,268,000","-1,716,000","7,069,000","-2,037,000","1,066,000","-3,938,000","4,831,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-5,441,000","-6,132,000","1,175,000","-3,379,000","2,895,000","4,139,000","8,356,000","4,777,000","-7,751,000","-3,443,000","9,259,000","401,000","2,141,000","-4,616,000","-2,260,000","-2,700,000","-5,368,000","2,885,000","790,000","699,000","1,470,000","4,622,000","-1,315,000","-6,705,000","1,255,000","-903,000","-5,218,000","-2,134,000","-3,637,000","-1,243,000","-1,548,000","-3,168,000","1,066,000","1,633,000","-870,000","-980,000","-512,000","64,000","-14,000","-1,484,000","2,734,000","3,881,000","4,830,000","2,777,000","-455,000","-3,194,000","-2,133,000","-2,423,000","-636,000","-2,989,000","1,352,000","-1,599,000","1,503,000","-516,000","-393,000","-1,002,000","-38,000","-1,293,000","499,000","-2,094,000","-491,000","-1,884,000","241,000","493,000","-946,000","-1,833,000","103,000","176,000","-312,000","873,000","-506,000","153,000","296,000","960,000","299,000","9,000","-134,000","-727,000","-194,000","-359,000","195,000","-604,000","-537,000","-570,000","300,000","-585,000","-224,000","-171,000"
			ChangeInPrepaidAssets,,"-4,752,000","1,998,000","-3,082,000","3,232,000","-4,028,000","9,021,000","-7,012,000","-3,006,000","-1,060,000","8,749,000","417,000","-3,357,000","-7,703,000",,"743,000","-9,751,000","-5,390,000","4,096,000","718,000","-1,709,000","2,386,000",,"-11,468,000","-1,778,000","-15,000",,"-3,332,000","1,505,000","778,000",,"1,920,000","1,792,000","-1,936,000",,"-169,000","-846,000","734,000",,"-4,315,000","417,000","-321,000",,"597,000","1,601,000","-1,166,000",,"-1,027,000","155,000","-19,000",,"33,000","-495,000","1,059,000",,"-35,000","-352,000","761,000",,"-238,000","-479,000","1,119,000",,,,"371,000",,"54,000","62,000","44,000",,"-65,000","216,000","-134,000",,"71,000","94,000","-251,000","177,000","-141,000","161,000","-205,000","-61,000","-165,000","-47,000","-127,000",,
			ChangeInPayablesAndAccruedExpense,"6,829,000","-3,719,000","8,616,000","812,000","1,120,000","2,475,000","-4,087,000","-1,844,000","-8,728,000","-3,291,000","-8,057,000","8,817,000","-1,382,000","-4,755,000","4,409,000","-5,881,000","353,000","2,697,000","22,103,000","-6,767,000","-1,893,000","-9,407,000","618,000","-3,840,000","-1,232,000","-7,478,000","-2,548,000","8,509,000","-7,455,000","-1,413,000","8,642,000","661,000","-3,968,000","-6,388,000","5,445,000","3,691,000","-6,406,000","-9,530,000","984,000","13,892,000","1,677,000","-107,000","-6,834,000","-5,532,000","-1,733,000","-2,724,000","-2,784,000","1,105,000","-3,684,000","-563,000","-946,000","1,092,000","3,942,000","-3,773,000","-630,000","-1,101,000","-48,000","-1,003,000","765,000","-195,000","-691,000","-303,000","-635,000","324,000","-1,345,000","1,455,000","139,000","333,000","728,000","-1,331,000","394,000","-440,000","36,000","-115,000","-382,000","440,000","281,000","-668,000","286,000","695,000","-202,000","117,000","-326,000","-79,000","-529,000","1,076,000","-316,000","311,000"
				ChangeInPayable,"10,270,000","-1,957,000","8,301,000","1,615,000","2,311,000","1,303,000","-4,504,000","-4,343,000","-1,714,000","6,038,000","-2,974,000","5,124,000","-81,000","-3,436,000","7,904,000","-3,435,000","258,000","-622,000","8,145,000","-8,734,000","352,000","-1,148,000","1,097,000","-1,376,000","-896,000","-3,790,000","33,000","5,103,000","-2,945,000","1,079,000","-5,024,000","1,386,000","-1,300,000","-2,710,000","4,493,000","593,000","-3,171,000","-3,302,000","2,110,000","9,685,000","-166,000","-318,000","-1,350,000","-3,301,000","-1,651,000","-3,110,000","-4,619,000","616,000","-1,870,000","395,000","-961,000","1,412,000","539,000","-533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"311,000"
					ChangeInAccountPayable,"10,270,000","-1,957,000","8,301,000","1,615,000","2,311,000","1,303,000","-4,504,000","-4,343,000","-1,714,000","6,038,000","-2,974,000","5,124,000","-81,000","-3,436,000","7,904,000","-3,435,000","258,000","-622,000","8,145,000","-8,734,000","352,000","-1,148,000","1,097,000","-1,376,000","-896,000","-3,790,000","33,000","5,103,000","-2,945,000","1,079,000","-5,024,000","1,386,000","-1,300,000","-2,710,000","4,493,000","593,000","-3,171,000","-3,302,000","2,110,000","9,685,000","-166,000","-318,000","1,000,000","-3,301,000","-1,651,000","-3,110,000","-4,619,000","616,000","-1,870,000","395,000","-961,000","1,412,000","539,000","-533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-3,441,000","-1,762,000","315,000","-803,000","-1,191,000","1,172,000","417,000","2,499,000","-7,014,000","-9,329,000","-5,083,000","3,693,000","-1,301,000","-1,319,000","-3,495,000","-2,446,000","95,000","3,319,000","13,958,000","1,967,000","-2,245,000","-8,259,000","-479,000","-2,464,000","-336,000","-3,688,000","-2,581,000","3,406,000","-4,510,000","-2,492,000","13,666,000","-725,000","-2,668,000","-3,678,000","952,000","3,098,000","-3,235,000","-6,228,000","-1,126,000","4,207,000","1,843,000","211,000","-5,484,000","-2,231,000","-82,000","386,000","1,835,000","489,000","-1,814,000","-958,000","15,000","-320,000","3,403,000","-3,240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,"9,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,657,000","120,000","-2,227,000","-230,000","-1,551,000","637,000","683,000","-751,000","2,305,000","1,054,000","25,000","-3,049,000","896,000","519,000","-155,000","-172,000","-3,000","190,000","1,050,000","29,000","-685,000","-454,000","142,000","-148,000","-314,000","308,000","39,000","-182,000","217,000","-413,000","340,000","-211,000",,
			ChangeInOtherWorkingCapital,"-1,894,000","1,830,000","-5,617,000","1,139,000","754,000","3,796,000","-1,624,000","428,000","-1,836,000","2,293,000","-1,526,000","-3,229,000","739,000","2,044,000","-13,900,000","249,000","612,000","1,401,000","-12,080,000","12,019,000","5,198,000","-8,337,000","-13,595,000","24,977,000","-494,000","554,000","-3,086,000","37,000","1,606,000","1,868,000","-2,516,000","2,658,000","479,000","1,844,000","1,911,000","-192,000","-680,000","-304,000","-5,850,000","450,000","-529,000","-569,000","3,176,000","531,000","-735,000","-146,000","791,000","407,000","-679,000","747,000","1,377,000",,,,,,,,,,,,"-991,000","-564,000",,,,,,,,,,,,,,,,,,,,,,,,"703,000"
InvestingCashFlow,"-2,849,000","-1,634,000","-671,000","1,692,000","-2,236,000","-731,000","-4,989,000","-690,000","-3,352,000","-3,575,000","-1,454,000","-953,000","-471,000","-2,461,000","-2,776,000","-2,079,000","-1,061,000","-2,473,000","-49,613,000","3,559,000","2,860,000","-117,741,000","-9,600,000","-35,170,000","-926,000","-7,568,000","-3,771,000","-883,000","-1,347,000","-13,477,000","-1,020,000","-1,925,000","-1,934,000","-5,766,000","-1,288,000","-130,000","-926,000","-19,956,000","-1,032,000","-1,203,000","-59,010,000","-1,218,000","-3,089,000","-15,706,000","-708,000","131,000","-15,124,000","-555,000","-1,060,000","-1,172,000","-1,192,000","-46,286,000","-1,966,000","-2,355,000","-15,930,000","2,162,000","-18,872,000","-1,400,000","-50,910,000","26,000","-805,000","-1,037,000","-16,068,000","-3,139,000","-707,000","-39,553,000","900,000","-1,231,000","-1,291,000","7,543,000","3,382,000","3,608,000","-2,339,000","-2,705,000","1,231,000","-4,396,000","3,693,000","-6,810,000","-5,532,000","2,373,000","9,309,000","-13,314,000","-23,033,000","-28,000","-234,000","-194,000","-240,000","-108,000"
	CashFlowFromContinuingInvestingActivities,"-2,849,000","-1,634,000","-671,000","1,692,000","-2,236,000","-731,000","-4,989,000","-690,000","-3,352,000","-3,575,000","-1,454,000","-953,000","-471,000","-2,461,000","-2,776,000","-2,079,000","-1,061,000","-2,473,000","-49,613,000","3,559,000","2,860,000","-117,741,000","-9,600,000","-35,170,000","-926,000","-7,568,000","-3,771,000","-883,000","-1,347,000","-13,477,000","-1,020,000","-1,925,000","-1,934,000","-5,766,000","-1,288,000","-130,000","-926,000","-19,956,000","-1,032,000","-1,203,000","-59,010,000","-1,218,000","-3,089,000","-15,706,000","-708,000","131,000","-15,124,000","-555,000","-1,060,000","-1,172,000","-1,192,000","-46,286,000","-1,966,000","-2,355,000","-15,930,000","2,162,000","-18,872,000","-1,400,000","-50,910,000","26,000","-805,000","-1,037,000","-16,068,000","-3,139,000","-707,000","-39,553,000","900,000","-1,231,000","-1,291,000","7,543,000","3,382,000","3,479,000","-2,210,000","-2,705,000","1,231,000","-4,396,000","3,693,000","-6,810,000","-5,532,000","2,373,000","9,309,000","-13,314,000","-23,033,000","-28,000","-234,000","-194,000","-240,000","-108,000"
		NetPPEPurchaseAndSale,"-1,277,000","-1,062,000","-671,000","1,692,000","-1,236,000","-731,000","-992,000","-690,000","-3,352,000","-3,575,000","-1,454,000","-953,000","-458,000","-2,461,000","-2,748,000","-1,740,000","-914,000","-2,473,000","-1,317,000","-1,285,000","-493,000","-971,000","-1,010,000","-73,000","-182,000","-1,921,000","-1,078,000","-615,000","-976,000","-1,399,000","-503,000","-1,537,000","-1,393,000","-806,000","-1,228,000","917,000","-827,000","-687,000","-3,541,000","-1,502,000","-1,079,000","-1,218,000","-1,987,000","-611,000","-708,000","-874,000","-1,599,000","-501,000","-899,000","-1,153,000","-725,000","196,000","-694,000","-1,386,000","-1,709,000","-840,000","-1,162,000","-1,333,000","-1,163,000","-480,000","-95,000","-1,037,000","-228,000","1,858,000","-909,000","-661,000","-102,000","-264,000",,,,"-606,000","-179,000","-672,000","-576,000","-546,000","-163,000","-61,000","-424,000",,,"-130,000",,,,"-177,000","-162,000","-111,000"
			PurchaseOfPPE,"-3,951,000","-1,062,000","-671,000","-982,000","-1,236,000","-731,000","-992,000","-690,000","-3,352,000","-3,575,000","-1,454,000","-953,000","-458,000","-2,461,000","-2,748,000","-1,740,000","-914,000","-2,473,000","-1,317,000","-1,285,000","-493,000","-971,000","-1,010,000","-73,000","-182,000","-1,921,000","-1,078,000","-615,000","-976,000","-1,399,000","-503,000","-1,537,000","-1,393,000","-806,000","-1,228,000","917,000","-827,000","-687,000","-3,541,000","-1,502,000","-1,079,000","-1,218,000","-1,987,000","-611,000","-708,000","-874,000","-1,599,000","-501,000","-899,000","-1,153,000","-725,000","196,000","-694,000","-1,386,000","-1,709,000","-840,000","-1,162,000","-1,333,000","-1,163,000","-480,000","-95,000","-1,037,000","-228,000","-634,000","-909,000","-661,000","-102,000","-264,000",,,,"-606,000","-179,000","-672,000","-576,000","-546,000","-163,000","-61,000","-424,000",,,"-130,000",,,,"-177,000","-162,000","-111,000"
			SaleOfPPE,,,"0","2,674,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","0",,"0","0","-13,000",,"-28,000","-339,000","-298,000",,"0","0","0","0","0","31,000","-243,000","2,000","32,000","-268,000","-890,000","0","-517,000","-388,000","-541,000","-35,000","-60,000","-1,047,000","-99,000","-669,000","0",,,,"-665,000",,,,"-129,000","-54,000","-161,000","0","-366,000","-260,000","-203,000","-174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"0","0","0",,"0","0","-13,000",,"-28,000","-339,000","-298,000",,"0","0","0","0","0","31,000",,,"32,000","-268,000","-890,000","0","-517,000","-388,000","-541,000","-35,000","-60,000","-1,047,000","-99,000","-669,000","0",,,,"-665,000",,,,"-129,000","-54,000","-161,000","0","-366,000","-260,000","-203,000","-174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,"0",,"0",,"32,000",,"2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
