name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,06/30/2011,03/31/2011
		PrepaidAssets,"2,835,000","3,173,000","3,167,000","2,071,000","1,152,000","1,830,000","1,595,000","1,391,000","917,000","1,114,000","1,512,000","1,320,000","916,000","1,041,000","1,410,000","1,190,000","1,088,000","1,289,000","1,478,000","1,343,000","1,192,000","1,697,000","1,831,000","1,635,000","707,000","1,687,000","1,837,000","2,105,000","1,195,000","836,000","1,025,000","1,065,000","586,000","651,000","390,000","252,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,732,000",,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,025,000",,,,"279,000","226,000"
	TotalNonCurrentAssets,"92,956,000","70,804,000","60,539,000","59,092,000","49,988,000","50,301,000","51,889,000","54,175,000","55,875,000","57,733,000","59,526,000","61,855,000","64,281,000","61,772,000","71,076,000","72,067,000","73,375,000","76,153,000","78,157,000","80,617,000","82,816,000","84,483,000","81,984,000","81,293,000","79,633,000","78,427,000","77,524,000","78,272,000","79,650,000","71,667,000","66,104,000","59,465,000","60,575,000","62,354,000","62,613,000","56,672,000"
		NetPPE,"90,716,000","69,309,000","59,228,000","58,075,000","49,856,000","50,217,000","51,801,000","54,081,000","55,775,000","57,649,000","59,440,000","61,780,000","64,210,000","61,699,000","71,000,000","71,988,000","73,292,000","76,067,000","78,073,000","80,523,000","82,719,000","84,394,000","81,905,000","81,146,000","79,539,000","78,322,000","77,424,000","78,149,000","79,520,000","71,492,000","65,879,000","59,162,000","60,269,000","62,023,000","57,691,000","54,085,000"
			GrossPPE,"214,524,000","190,989,000","178,395,000","175,198,000","165,078,000","163,057,000","162,113,000","161,848,000","161,088,000","160,398,000","159,663,000","159,453,000","159,391,000","154,402,000","161,167,000","159,832,000","158,631,000","158,597,000","157,987,000","157,748,000","157,332,000","156,378,000","151,359,000","148,128,000","144,180,000","140,568,000","137,208,000","135,475,000","134,527,000","124,361,000","116,694,000","107,486,000","106,069,000","105,244,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				BuildingsAndImprovements,"24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,016,000","24,013,000","23,928,000","23,928,000","23,929,000","23,901,000","23,901,000","23,885,000","23,885,000","23,884,000","23,852,000","23,849,000","23,253,000","16,303,000","16,303,000","16,303,000","16,303,000","16,303,000",,
				MachineryFurnitureEquipment,"141,944,000","139,986,000","138,158,000","136,844,000","135,169,000","133,657,000","133,418,000","132,937,000","132,639,000","131,041,000","130,903,000","130,826,000","128,934,000","128,818,000","127,610,000","127,155,000","126,889,000","126,885,000","126,238,000","122,801,000","122,187,000","121,338,000","116,628,000","112,568,000","112,143,000","111,546,000","110,856,000","110,204,000","109,620,000","83,934,000","84,182,000","84,274,000","83,996,000","82,764,000",,
				OtherProperties,"12,996,000","13,531,000","12,522,000","11,990,000","4,109,000","3,478,000","3,702,000","3,949,000","3,941,000","4,032,000","4,277,000","4,461,000","4,562,000",,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"35,568,000","13,456,000","3,699,000","2,348,000","1,784,000","1,906,000","977,000","946,000","492,000","1,309,000","467,000","150,000","1,879,000","1,568,000","9,541,000","8,661,000","7,726,000","7,699,000","7,821,000","11,019,000","11,216,000","11,139,000","10,830,000","11,675,000","8,152,000","5,138,000","2,500,000","1,422,000","1,654,000","24,124,000","16,209,000","6,909,000","5,770,000","6,177,000",,
			AccumulatedDepreciation,"-123,808,000","-121,680,000","-119,167,000","-117,123,000","-115,222,000","-112,840,000","-110,312,000","-107,767,000","-105,313,000","-102,749,000","-100,223,000","-97,673,000","-95,181,000","-92,703,000","-90,167,000","-87,844,000","-85,339,000","-82,530,000","-79,914,000","-77,225,000","-74,613,000","-71,984,000","-69,454,000","-66,982,000","-64,641,000","-62,246,000","-59,784,000","-57,326,000","-55,007,000","-52,869,000","-50,815,000","-48,324,000","-45,800,000","-43,221,000",,
		OtherNonCurrentAssets,"2,240,000","1,495,000","1,311,000","1,017,000","132,000","84,000","88,000","94,000","100,000","84,000","86,000","75,000","71,000","73,000","76,000","79,000","83,000","86,000","84,000","94,000","97,000","89,000","79,000","147,000","94,000","105,000","100,000","123,000","130,000","175,000","225,000","303,000","306,000","331,000","4,922,000","2,587,000"
TotalLiabilitiesNetMinorityInterest,"159,395,000","54,546,000","45,214,000","45,076,000","33,231,000","29,572,000","33,410,000","31,014,000","32,096,000","44,512,000","40,988,000","41,418,000","35,445,000","28,769,000","25,540,000","24,546,000","19,453,000","22,872,000","16,515,000","15,312,000","20,172,000","19,105,000","17,197,000","17,176,000","17,078,000","17,600,000","20,847,000","17,605,000","19,300,000","21,327,000","22,146,000","15,037,000","33,542,000","152,408,000","243,407,000","207,778,000"
	CurrentLiabilities,"46,201,000","36,555,000","28,272,000","28,160,000","22,903,000","13,927,000","16,133,000","13,308,000","18,242,000","30,434,000","25,699,000","24,930,000","20,681,000","23,066,000","19,380,000","18,395,000","15,740,000","21,569,000","15,183,000","13,977,000","19,090,000","18,130,000","16,483,000","16,818,000","16,912,000","17,409,000","20,554,000","16,515,000","18,204,000","20,208,000","21,007,000","13,825,000","32,282,000","31,548,000","17,704,000","18,417,000"
		PayablesAndAccruedExpenses,"32,770,000","19,268,000","11,384,000","11,223,000","8,457,000","6,648,000","10,034,000","6,365,000","10,138,000","14,181,000","10,903,000","11,225,000","9,862,000","13,506,000","9,250,000","9,466,000","8,201,000","11,882,000","10,406,000","9,555,000","15,620,000","14,256,000","13,237,000","13,728,000","13,914,000","12,068,000","10,765,000","10,569,000","14,139,000","14,784,000","15,435,000","10,250,000","9,379,000","8,002,000","9,246,000","12,097,000"
			Payables,"30,069,000","17,440,000","9,820,000","9,522,000","6,968,000","5,351,000","8,354,000","4,713,000","8,717,000","12,596,000","9,097,000","10,028,000","8,571,000","12,392,000","7,884,000","8,395,000","7,032,000","10,653,000","8,886,000","8,408,000","14,169,000","13,065,000","11,544,000","12,208,000","12,745,000","10,684,000","9,594,000","9,791,000","13,390,000","14,202,000","14,736,000","8,872,000","8,092,000","7,114,000","5,399,000","6,846,000"
				AccountsPayable,"30,069,000","17,440,000","9,820,000","9,522,000","6,968,000","5,351,000","8,354,000","4,713,000","8,717,000","12,596,000","9,097,000","10,028,000","8,571,000","12,392,000","7,884,000","8,395,000","7,032,000","10,653,000","8,886,000","8,408,000","14,169,000","13,065,000","11,544,000","12,208,000","12,745,000","10,684,000","9,594,000","9,791,000","13,390,000","14,202,000","14,736,000","8,872,000","8,092,000","7,114,000","5,399,000","6,846,000"
			CurrentAccruedExpenses,"2,701,000","1,828,000","1,564,000","1,701,000","1,489,000","1,297,000","1,680,000","1,652,000","1,421,000","1,585,000","1,806,000","1,197,000","1,291,000","1,114,000","1,366,000","1,071,000","1,169,000","1,229,000","1,520,000","1,147,000","1,451,000","1,191,000","1,693,000","1,520,000","1,169,000","1,384,000","1,171,000","778,000","749,000","582,000","699,000","1,378,000","1,287,000","888,000","3,847,000","5,251,000"
		CurrentProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,000",,
		PensionandOtherPostRetirementBenefitPlansCurrent,"5,036,000","8,991,000","8,227,000","5,266,000","3,817,000","2,587,000","2,401,000","2,440,000","2,195,000","6,472,000","2,733,000","2,848,000","2,939,000","2,750,000","2,163,000","3,639,000","2,770,000","4,633,000","3,165,000","3,604,000","2,661,000","2,796,000","2,452,000","2,594,000","2,272,000","4,184,000","3,294,000","3,122,000","2,408,000","4,851,000","4,006,000","2,540,000","2,170,000","3,926,000","913,000",
		CurrentDebtAndCapitalLeaseObligation,"2,194,000","2,247,000","2,324,000","5,271,000","4,006,000","2,655,000","1,423,000","1,091,000","1,069,000","4,161,000","5,914,000","3,942,000","4,301,000","4,181,000","5,156,000","3,750,000","3,750,000","3,750,000","4,000","12,000","20,000","35,000","41,000","47,000","54,000","67,000","76,000","75,000","77,000","76,000","76,000","76,000","19,679,000","18,816,000","146,000","199,000"
			CurrentDebt,,,,"3,675,000","2,854,000","1,609,000","367,000",,,"3,123,000","4,863,000","2,885,000","3,325,000","4,181,000","5,156,000","3,750,000","3,750,000","3,750,000",,,,,,,,,,,,,,,"19,602,000","18,741,000","110,000","179,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","18,102,000",,,
				LineOfCredit,,,,,,"0","0","0","0","3,123,000","4,863,000","2,885,000","3,325,000","4,181,000","5,156,000","3,750,000","3,750,000","3,750,000",,,,,,,,,,,,"0","0","0","1,500,000","1,000,000",,
				OtherCurrentBorrowings,,,,"3,675,000","2,854,000","1,609,000","367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"17,741,000","110,000","179,000"
			CurrentCapitalLeaseObligation,"2,194,000","2,247,000","2,324,000","1,596,000","1,152,000","1,046,000","1,056,000","1,091,000","1,069,000","1,038,000","1,051,000","1,057,000","976,000",,,,,"0","4,000","12,000","20,000","35,000","41,000","47,000","54,000","67,000","76,000","75,000","77,000","76,000","76,000","76,000","77,000","75,000","36,000","20,000"
		CurrentDeferredLiabilities,"6,201,000","6,049,000","6,337,000","6,400,000","6,623,000","2,037,000","2,275,000","3,412,000","4,840,000","5,620,000","6,149,000","6,915,000","3,579,000","2,629,000","2,811,000","1,540,000","1,019,000","1,304,000","1,608,000","806,000","789,000","1,043,000","753,000","449,000","431,000","681,000","5,601,000","2,712,000","1,530,000","447,000","1,440,000","959,000","1,054,000","595,000","1,399,000","121,000"
			CurrentDeferredRevenue,"6,201,000","6,049,000","6,337,000","6,400,000","6,623,000","2,037,000","2,275,000","3,412,000","4,840,000","5,620,000","6,149,000","6,915,000","3,579,000","2,629,000","2,811,000","1,540,000","1,019,000","1,304,000","1,608,000","806,000","789,000","1,043,000","753,000","449,000","431,000","681,000","5,601,000","2,531,000","1,362,000","292,000","1,440,000","959,000","1,054,000","595,000","1,399,000","121,000"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,"35,000",,"47,000","241,000","409,000","818,000","37,000","50,000","50,000","50,000",,,,"6,000,000","6,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"113,194,000","17,991,000","16,942,000","16,916,000","10,328,000","15,645,000","17,277,000","17,706,000","13,854,000","14,078,000","15,289,000","16,488,000","14,764,000","5,703,000","6,160,000","6,151,000","3,713,000","1,303,000","1,332,000","1,335,000","1,082,000","975,000","714,000","358,000","166,000","191,000","293,000","1,090,000","1,096,000","1,119,000","1,139,000","1,212,000","1,260,000","120,860,000","225,703,000","189,361,000"
		LongTermProvisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,009,000",,
		LongTermDebtAndCapitalLeaseObligation,"113,194,000","12,991,000","11,508,000","11,482,000","4,894,000","5,656,000","7,143,000","7,752,000","4,139,000","4,292,000","4,554,000","4,762,000","4,926,000",,,,,"0","0","0","0","4,000","11,000","17,000","30,000","40,000","52,000","52,000","69,000","89,000","108,000","127,000","145,000","119,739,000","39,272,000","8,020,000"
			LongTermDebt,"100,638,000",,,,"817,000","2,059,000","3,298,000","3,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,"119,574,000","39,154,000","7,901,000"
			LongTermCapitalLeaseObligation,"12,556,000","12,991,000","11,508,000","11,482,000","4,077,000","3,597,000","3,845,000","4,091,000","4,139,000","4,292,000","4,554,000","4,762,000","4,926,000",,,,,"0","0","0","0","4,000","11,000","17,000","30,000","40,000","52,000","52,000","69,000","89,000","108,000","127,000","145,000","165,000","118,000","119,000"
		NonCurrentDeferredLiabilities,"0","5,000,000","5,434,000","5,434,000","5,434,000","9,555,000","9,568,000","9,676,000","9,715,000","9,786,000","10,735,000","11,726,000","9,838,000","5,703,000","6,160,000","6,151,000","3,713,000","1,303,000","1,332,000","1,335,000","1,082,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,"434,000","434,000","434,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"0","5,000,000","5,000,000","5,000,000","5,000,000","9,555,000","9,568,000","9,676,000","9,715,000","9,786,000","10,735,000","11,726,000","9,838,000","4,485,000","4,953,000","4,916,000","2,450,000",,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","178,390,000","172,226,000"
		OtherNonCurrentLiabilities,,,"434,000","434,000","434,000","434,000","566,000","278,000",,,,,,,,,"1,263,000","1,303,000",,,,"971,000","703,000","341,000","136,000","151,000","241,000","1,038,000","1,027,000","1,030,000","1,031,000","1,085,000","1,115,000","112,000","8,041,000","9,115,000"
TotalEquityGrossMinorityInterest,"181,611,000","128,408,000","142,458,000","147,148,000","66,643,000","67,852,000","60,887,000","66,531,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","-61,966,000","-132,536,000","-122,082,000"
	StockholdersEquity,"181,611,000","128,408,000","142,458,000","147,148,000","66,643,000","67,852,000","60,887,000","66,531,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","-61,966,000","-132,536,000","-122,082,000"
		CapitalStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26,000","26,000"
			PreferredStock,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0",,
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26,000","26,000"
		AdditionalPaidInCapital,"746,148,000","673,461,000","671,158,000","668,026,000","580,852,000","575,811,000","562,657,000","561,548,000","559,688,000","545,140,000","544,260,000","543,249,000","542,263,000","541,839,000","540,970,000","539,870,000","538,720,000","538,088,000","536,985,000","535,720,000","534,346,000","533,088,000","532,056,000","530,696,000","529,263,000","527,975,000","526,737,000","525,499,000","524,095,000","522,800,000","521,417,000","520,405,000","443,442,000","270,794,000","69,876,000","75,788,000"
		RetainedEarnings,"-564,537,000","-545,053,000","-528,700,000","-520,878,000","-514,209,000","-507,959,000","-501,770,000","-495,017,000","-489,319,000","-486,150,000","-485,194,000","-482,905,000","-477,587,000","-471,585,000","-457,477,000","-450,945,000","-443,987,000","-437,145,000","-435,462,000","-432,374,000","-426,902,000","-417,524,000","-411,782,000","-408,685,000","-407,298,000","-405,501,000","-407,139,000","-404,616,000","-401,874,000","-399,084,000","-396,367,000","-393,956,000","-388,815,000","-332,760,000","-202,438,000","-197,896,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0"
TotalCapitalization,"282,249,000","128,408,000","142,458,000","147,148,000","67,460,000","69,911,000","64,185,000","70,192,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","57,608,000","-93,382,000","-114,181,000"
CommonStockEquity,"181,611,000","128,408,000","142,458,000","147,148,000","66,643,000","67,852,000","60,887,000","66,531,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","-61,966,000","-132,536,000","-122,082,000"
CapitalLeaseObligations,"14,750,000","15,238,000","13,832,000","13,078,000","5,229,000","4,643,000","4,901,000","5,182,000","5,208,000","5,330,000","5,605,000","5,819,000","5,902,000",,,,,"0","4,000","12,000","20,000","39,000","52,000","64,000","84,000","107,000","128,000","127,000","146,000","165,000","184,000","203,000","222,000","240,000","154,000","139,000"
NetTangibleAssets,"181,611,000","128,408,000","142,458,000","147,148,000","66,643,000","67,852,000","60,887,000","66,531,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","-61,966,000","-132,536,000","-122,082,000"
WorkingCapital,"201,849,000","75,595,000","98,861,000","104,972,000","26,983,000","33,196,000","26,275,000","30,062,000","28,348,000","15,335,000","14,829,000","14,977,000","15,159,000","14,185,000","18,577,000","23,009,000","25,071,000","26,093,000","24,698,000","24,064,000","25,710,000","32,056,000","39,004,000","41,076,000","42,498,000","44,238,000","42,367,000","43,701,000","43,667,000","53,168,000","60,085,000","68,196,000","-4,688,000","-3,460,000","30,554,000","10,607,000"
InvestedCapital,"282,249,000","128,408,000","142,458,000","150,823,000","70,314,000","71,520,000","64,552,000","70,192,000","70,369,000","62,113,000","63,929,000","63,229,000","68,001,000","74,435,000","88,649,000","92,675,000","98,483,000","104,693,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","74,229,000","76,349,000","-93,272,000","-114,002,000"
TangibleBookValue,"181,611,000","128,408,000","142,458,000","147,148,000","66,643,000","67,852,000","60,887,000","66,531,000","70,369,000","58,990,000","59,066,000","60,344,000","64,676,000","70,254,000","83,493,000","88,925,000","94,733,000","100,943,000","101,523,000","103,346,000","107,444,000","115,564,000","120,274,000","122,011,000","121,965,000","122,474,000","119,598,000","120,883,000","122,221,000","123,716,000","125,050,000","126,449,000","54,627,000","-61,966,000","-132,536,000","-122,082,000"
TotalDebt,"115,388,000","15,238,000","13,832,000","16,753,000","8,900,000","8,311,000","8,566,000","8,843,000","5,208,000","8,453,000","10,468,000","8,704,000","9,227,000","4,181,000","5,156,000","3,750,000","3,750,000","3,750,000","4,000","12,000","20,000","39,000","52,000","64,000","84,000","107,000","128,000","127,000","146,000","165,000","184,000","203,000","19,824,000","138,555,000","39,418,000","8,219,000"
NetDebt,,,,,,,,,,,"3,668,000",,,"854,000",,,,,,,,,,,,,,,,,,,"18,447,000","136,741,000","9,631,000",
ShareIssued,"35,918,281","33,218,115","33,077,894","32,907,101","28,343,535","27,821,685","26,865,309","26,845,309","26,594,455","24,302,504","24,300,264","24,300,264","24,246,807","23,973,517","23,961,361","23,940,315","23,882,253","23,643,189","23,637,115","23,594,440","23,508,417","23,369,838","23,366,937","23,308,914","23,233,762","23,184,852","23,106,680","23,046,278","22,992,273","22,992,273","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000"
OrdinarySharesNumber,"35,918,281","33,218,115","33,077,894","32,907,101","28,343,535","27,821,685","26,865,309","26,845,309","26,594,455","24,302,504","24,300,264","24,300,264","24,246,807","23,973,517","23,961,361","23,940,315","23,882,253","23,643,189","23,637,115","23,594,440","23,508,417","23,369,838","23,366,937","23,308,914","23,233,762","23,184,852","23,106,680","23,046,278","22,992,273","22,992,273","22,992,273","23,000,000","23,000,000","23,000,000","23,000,000","23,000,000"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,727",,,,,
