name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
					AmortizationOfIntangibles,"5,329,000","1,224,000","1,355,000","1,364,000","1,386,000","1,420,000","1,554,000","1,582,000","1,553,000","1,590,000","1,007,000","1,020,000","1,026,000","1,016,000","995,000","1,008,000","1,017,000","889,000","513,000","527,000","535,000","549,000","336,000","219,000","167,000","58,000","-18,000","70,000","61,000","153,000","142,000","280,000","292,000","302,000","310,000","323,000","366,000","386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"3,635,000","-30,000","3,038,000","665,000","-38,000","-57,000","-4,714,000","-62,000","-84,000","245,000","15,717,000","-44,000","-68,000","448,000",,,,,"35,440,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",
			DeferredIncomeTax,"3,635,000","-30,000","3,038,000","665,000","-38,000","-57,000","-4,714,000","-62,000","-84,000","245,000","15,717,000","-44,000","-68,000","448,000",,,,,"35,440,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000",
		AmortizationOfSecurities,,,,,,,,,,,"845,000","749,000","765,000","873,000","905,000","923,000","964,000","1,101,000","1,063,000","963,000","722,000","468,000","361,000","446,000","461,000","388,000","408,000","443,000","544,000","596,000","655,000","689,000","735,000","737,000","806,000","949,000","946,000","966,000","941,000","945,000","780,000","800,000","2,635,000","534,000",,,"1,221,000","923,000","850,000","828,000","-1,707,000","617,000","756,000","912,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"8,764,000","1,404,000","4,673,000","2,562,000","125,000","427,000","-340,000","1,935,000",,,"243,000","1,463,000","5,826,000","0","280,000","2,958,000","782,000","4,000","-266,000","1,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,"466,000","-576,000","-8,287,000","-24,434,000","3,576,000","-201,000","-155,000","63,000","-89,000","-133,000","-108,000","-83,000","70,000","74,000","138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"8,246,000","2,223,000","2,325,000","1,841,000","1,857,000","1,589,000","798,000","1,508,000","1,632,000","1,455,000","1,114,000","919,000","2,091,000","1,312,000","877,000","1,026,000","1,462,000","1,291,000","730,000","693,000","702,000","975,000","520,000","585,000","578,000","479,000","478,000","499,000","493,000","433,000","389,000","389,000","389,000","331,000","313,000","326,000","293,000","277,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,"217,000","214,000","0","0","3,000","90,000","0","0","422,000","-299,000","-114,000","-3,000","-10,000","-230,000","0","-150,000","-447,000","-125,000","-123,000","-157,000","-5,459,000","3,916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"30,700,000","-3,065,000","-3,111,000","-3,089,000","39,965,000","461,000","-27,010,000","-4,490,000","-9,364,000","-23,248,000","-3,395,000","-2,849,000","-3,666,000","-4,148,000","-2,770,000","-2,524,000","-5,052,000","-3,732,000","-1,429,000","-2,016,000","-1,749,000","-493,000","-11,983,000","13,143,000","-2,786,000","-609,000","-199,000","-564,000","4,705,000","-1,693,000","2,337,000","-1,767,000","-35,000","-356,000","2,035,000","493,000","1,610,000","3,072,000","-5,642,000","359,000","756,000","294,000","-416,000","595,000","793,000","382,000","560,000","370,000","374,000","343,000","475,000","679,000","-449,000","145,000","-677,000","897,000","2,339,000","-145,000","3,347,000","14,199,000","-12,112,000","11,855,000","10,986,000","1,094,000","-2,429,000","3,098,000","38,200,000","9,157,000","-27,907,000","26,645,000","15,193,000","-15,424,000","-9,370,000","-9,826,000","56,492,000","-2,004,000","-20,477,000","10,886,000","-31,955,000","-15,293,000","57,069,000","-34,879,000","3,198,000","-13,567,000","4,038,000","10,526,000","-356,000","-1,746,000","-8,195,000","357,000","5,800,000","6,200,000","-10,200,000","25,400,000","-25,800,000","5,000,000","1,500,000","-3,900,000","400,000","200,000","500,000","1,100,000","1,100,000","15,400,000"
		ChangeInWorkingCapital,"8,415,000","21,645,000","3,596,000","-50,190,000","33,364,000","6,867,000","21,542,000","8,839,000","-9,423,000","54,708,000","-23,557,000","-6,621,000","-6,293,000","14,731,000","5,170,000","-2,496,000","9,828,000","-384,000","-31,922,000","15,557,000","7,925,000","-7,734,000","-15,591,000","4,538,000","4,499,000","1,955,000","-1,479,000","-226,000","-604,000","-1,144,000","3,179,000","1,302,000","-4,700,000","-1,130,000","4,242,000","-1,606,000","-1,634,000","1,366,000","-2,155,000","2,571,000","-93,000","2,349,000","439,000","1,592,000","-6,513,000","-9,236,000","6,571,000","7,013,000","775,000","-4,643,000","-7,862,000","-2,524,000","-647,000","5,266,000","-4,651,000","2,164,000","-8,160,000","9,129,000","-13,141,000","3,714,000","42,400,000","9,386,000","-18,050,000","7,877,000","-22,008,000","109,000","-3,928,000","-9,618,000","7,162,000","-22,239,000","20,344,000","7,275,000","4,432,000","-6,989,000","-3,522,000","1,737,000","574,000","-5,112,000","8,594,000","-310,000","2,924,000","-8,615,000","10,690,000","-3,006,000","-4,000","-61,000","1,110,000","-487,000","-1,834,000","-290,000","-6,900,000","1,200,000","3,500,000","-4,800,000","1,200,000","2,000,000","800,000","-2,600,000","-3,500,000","400,000","-2,300,000","-200,000","-5,900,000","5,200,000"
			ChangeInReceivables,"-534,000","-747,000","-94,000","-4,498,000","4,805,000","2,450,000","5,402,000","-2,860,000","-9,881,000","-2,095,000","65,000","367,000","191,000","-1,020,000","1,133,000","-1,153,000","-247,000","453,000","-627,000","-591,000","-778,000","-269,000","-176,000","732,000","-595,000","-161,000","118,000","-6,000","-76,000","32,000","73,000","-262,000","44,000","19,000","707,000","223,000","-215,000","-119,000","987,000","-504,000","-78,000","51,000","-28,000","265,000","91,000","-314,000","639,000","-136,000","-131,000","-759,000","353,000","-1,000","165,000","-278,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,,,,,,,,,,,"65,000","367,000","191,000","-1,020,000","1,133,000","-1,153,000","-247,000","453,000","-627,000","-591,000","-778,000","-269,000","-176,000","732,000","-595,000","-161,000","118,000","-6,000","-76,000","32,000","73,000","-262,000","44,000","19,000","707,000","223,000","-215,000","-119,000","987,000","-504,000","-78,000","51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-9,126,000","-14,777,000","3,727,000","-6,317,000","8,241,000","27,442,000","14,729,000","2,115,000","-10,691,000","10,877,000","-5,085,000","-7,870,000","-2,904,000","-17,012,000","13,849,000","5,360,000","4,334,000","3,758,000","-9,387,000","258,000","8,895,000","-5,141,000","10,148,000","-464,000","8,699,000","229,000","-188,000","547,000","-259,000","1,570,000","-6,000","43,000","531,000","-438,000","1,473,000","-441,000","1,126,000","-242,000","973,000","1,561,000","923,000","-979,000","-759,000","-428,000","-1,194,000","185,000","-671,000","1,230,000","760,000","-933,000","-6,993,000","-349,000","122,000","-651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"25,595,000","39,272,000","2,024,000","-37,735,000","22,034,000","-21,610,000","3,209,000","11,114,000","12,670,000","47,501,000","-17,162,000","2,313,000","-2,287,000","34,084,000","-8,520,000","-5,366,000","7,076,000","-3,454,000","-21,045,000","16,771,000","591,000","-1,552,000","-24,853,000","4,929,000","-3,063,000","2,206,000","-1,066,000","-419,000","95,000","-2,300,000","3,492,000","1,903,000","-4,898,000","-373,000","2,399,000","-968,000","-2,213,000","2,042,000","-2,777,000","1,514,000","-938,000","3,277,000","1,226,000","1,755,000","-5,657,000","-8,860,000","5,979,000","6,139,000","354,000","-2,755,000","-1,020,000","-1,541,000","-1,165,000","6,426,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-7,520,000","-2,103,000","-2,061,000","-1,640,000","-1,716,000","-1,415,000","-1,798,000","-1,530,000","-1,521,000","-1,575,000","-1,375,000","-1,431,000","-1,293,000","-1,321,000","-1,292,000","-1,337,000","-1,335,000","-1,141,000","-863,000","-881,000","-783,000","-772,000","-710,000","-659,000","-542,000","-319,000","-343,000","-348,000","-364,000","-446,000","-380,000","-382,000","-377,000","-338,000","-337,000","-420,000","-332,000","-315,000",,,,,,,,"-247,000",,"-220,000","-208,000","-196,000","-202,000",,,"-231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,679,368,000","-424,685,000","-751,367,000","-424,723,000","-78,593,000","-223,159,000","514,299,000","-82,300,000","-369,019,000","-85,149,000","-143,798,000","-98,798,000","61,841,000","8,633,000","10,585,000","59,541,000","-105,788,000","84,215,000","-181,589,000","-34,633,000","-85,622,000","-153,379,000","16,341,000","126,555,000","117,572,000","11,232,000","-43,872,000","-11,111,000","-10,726,000","-29,591,000","-43,283,000","4,432,000","-42,328,000","-30,194,000","22,841,000","16,510,000","-40,997,000","-29,775,000","37,306,000","6,588,000","-26,410,000","-10,241,000","-3,636,000","-6,768,000","24,582,000","-17,585,000","-26,964,000","-5,022,000","-8,722,000","-216,029,000","-108,494,000","27,775,000","14,963,000","-54,969,000","-1,060,000","-9,573,000","26,519,000","21,698,000","14,399,000","23,505,000","22,976,000","-2,325,000","14,991,000","31,996,000","-52,073,000","-31,276,000","-31,412,000","-31,595,000","-55,061,000","-28,872,000","1,430,000","-26,380,000","-63,764,000","-36,281,000","-21,021,000","9,785,000","12,086,000","6,293,000","-9,782,000","11,013,000","-35,330,000","77,003,000","3,309,000","-28,936,000","-52,341,000","-30,039,000","27,490,000","1,529,000","-24,344,000","-6,371,000","-14,900,000","-9,100,000","-11,200,000","-30,900,000","5,600,000","-28,000,000","-500,000","1,300,000","-17,700,000","-42,600,000","-64,600,000","-84,300,000","-107,000,000","-37,600,000"
	CashFlowFromContinuingInvestingActivities,"-1,679,368,000","-424,685,000","-751,367,000","-424,723,000","-78,593,000","-223,159,000","514,299,000","-82,300,000","-369,019,000","-85,149,000","-143,798,000","-98,798,000","61,841,000","8,633,000","10,585,000","59,541,000","-105,788,000","84,215,000","-181,589,000","-34,633,000","-85,622,000","-153,379,000","16,341,000","126,555,000","117,572,000","11,232,000","-43,872,000","-11,111,000","-10,726,000","-29,591,000","-43,283,000","4,432,000","-42,328,000","-30,194,000","22,841,000","16,510,000","-40,997,000","-29,775,000","37,306,000","6,588,000","-26,410,000","-10,241,000","-3,636,000","-6,768,000","24,582,000","-17,585,000","-26,964,000","-5,022,000","-8,722,000","-216,029,000","-108,494,000","27,775,000","14,963,000","-54,969,000","-1,060,000","-9,573,000","26,519,000","21,698,000","14,399,000","23,505,000","22,976,000","-2,325,000","14,991,000","31,996,000","-52,073,000","-31,276,000","-31,412,000","-31,595,000","-55,061,000","-28,872,000","1,430,000","-26,380,000","-63,764,000","-36,281,000","-21,021,000","9,785,000","12,086,000","6,293,000","-9,782,000","11,013,000","-35,330,000","77,003,000","3,309,000","-28,936,000","-52,341,000","-30,039,000","27,490,000","1,529,000","-24,344,000","-6,371,000","-14,900,000","-9,100,000","-11,200,000","-30,900,000","5,600,000","-28,000,000","-500,000","1,300,000","-17,700,000","-42,600,000","-64,600,000","-84,300,000","-107,000,000","-37,600,000"
		NetPPEPurchaseAndSale,"-44,411,000","-7,708,000","-15,546,000","-11,243,000","-9,914,000","-5,336,000","-5,714,000","-5,421,000","-1,795,000","-1,798,000","-1,830,000","-1,585,000","-820,000","-840,000","-1,063,000","-3,875,000","-4,623,000","-1,926,000","-39,667,000","-7,040,000","-1,030,000","-961,000","-2,090,000","-3,199,000","-505,000","-876,000","-815,000","-1,379,000","-823,000","-874,000","-803,000","-1,009,000","-1,184,000","-974,000","-1,744,000","-347,000","-1,359,000","-833,000","-673,000","-506,000","-826,000","-595,000","-397,000","-639,000","-616,000","-559,000","-2,297,000","-272,000","14,000","-8,000","-2,448,000","557,000","-712,000","-140,000","-819,000","-1,656,000","-1,620,000","-1,106,000","-1,572,000","136,000","96,000","-277,000","-1,011,000","-1,165,000","-1,233,000","-737,000","-1,093,000","-233,000","-250,000","-556,000","-416,000","-476,000","-339,000","-386,000","-128,000","-242,000","-348,000","-165,000","-406,000","-380,000","-879,000","-1,361,000","-637,000","-1,053,000","-1,068,000","-1,256,000","-787,000","-257,000","-774,000","-290,000","-800,000","-500,000","-100,000","-100,000","0","-200,000","-300,000","-600,000","-100,000","-100,000","-300,000","-1,000,000","-2,000,000","-3,000,000"
			PurchaseOfPPE,"-44,411,000","-7,708,000","-15,546,000","-11,243,000","-9,914,000","-5,336,000","-5,714,000","-5,421,000","-1,795,000","-1,798,000","-1,830,000","-1,585,000","-820,000","-840,000","-1,063,000","-3,875,000","-4,623,000","-1,926,000","-39,667,000","-7,040,000","-1,030,000","-961,000","-2,090,000","-3,199,000","-505,000","-876,000","-815,000","-1,379,000","-823,000","-874,000","-803,000","-1,009,000","-1,184,000","-974,000","-1,744,000","-347,000","-1,359,000","-833,000","-673,000","-506,000","-826,000","-595,000","-413,000","-639,000","-616,000","-559,000","-1,204,000","-661,000","-392,000","-306,000","-1,046,000","-845,000","-712,000","-140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"389,000","406,000","298,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","0","0","0","0","0","0","23,460,000","-46,950,000","0","0","59,395,000","0","0","0","-3,743,000",,"0","0","0","32,442,000","0","-477,000","16,727,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,"0","0","0","-3,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"0","0","0","0","0","0","0","23,460,000","0","0","0","59,395,000",,,,,,"0","0","0","32,442,000","0","-477,000","16,727,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
