name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,06/30/1990,03/31/1990
InvestingCashFlow,"-1,248,958,000","-1,303,597,000","-233,711,000","-44,393,000","332,743,000","-38,985,000","162,222,000","132,670,000","-34,950,000","-122,357,000","-92,203,000","-109,489,000","-1,433,000","-175,923,000","-279,276,000","126,266,000","-531,511,000","-186,992,000","-117,773,000","205,154,000","211,247,000","-31,950,000","127,493,000","-4,450,000","-105,902,000","13,819,000","-194,000,000","-65,595,000","-16,938,000","86,822,000","-89,201,000","-166,593,000","-13,287,000","64,282,000","-143,864,000","-75,959,000","-171,560,000","18,274,000","-54,795,000","-161,725,000","-55,623,000","64,002,000","62,959,000","51,104,000","25,268,000","19,006,000","162,264,000","160,720,000","127,523,000","181,416,000","157,136,000","134,771,000","153,432,000","99,822,000","-57,486,000","-70,834,000","-84,106,000","8,884,000","-284,959,000","-120,653,000","-66,517,000","108,903,000","-42,772,000","106,948,000","1,844,000","-1,216,000","-118,371,000","-94,385,000","-178,988,000","129,785,000","-165,932,000","-198,506,000","-57,827,000","-70,216,000","-207,868,000","-141,259,000","14,478,000","-24,684,000","77,933,000","51,998,000","-26,263,000","-42,600,000","127,496,000","-18,591,000","-191,339,000","-33,475,000","122,532,000","32,341,000","51,056,000","10,714,000","29,900,000","-95,200,000","-350,800,000","-258,100,000","-553,900,000","74,300,000","142,600,000","31,800,000","-102,900,000","-31,300,000","-39,100,000","-7,300,000","-34,500,000","-36,400,000","-100,700,000","11,400,000","4,500,000","4,100,000","-100,000","14,800,000","-6,700,000","-29,000,000","-17,800,000","1,300,000","14,400,000","500,000","-7,800,000","-57,700,000","36,100,000","-24,000,000","-20,300,000","-21,400,000","-10,900,000","19,700,000","-2,200,000","2,100,000","-1,900,000","-36,200,000"
	CashFlowFromContinuingInvestingActivities,"-1,248,958,000","-1,303,597,000","-233,711,000","-44,393,000","332,743,000","-38,985,000","162,222,000","132,670,000","-34,950,000","-122,357,000","-92,203,000","-109,489,000","-1,433,000","-175,923,000","-279,276,000","126,266,000","-531,511,000","-186,992,000","-117,773,000","205,154,000","211,247,000","-31,950,000","127,493,000","-4,450,000","-105,902,000","13,819,000","-194,000,000","-65,595,000","-16,938,000","86,822,000","-89,201,000","-166,593,000","-13,287,000","64,282,000","-143,864,000","-75,959,000","-171,560,000","18,274,000","-54,795,000","-161,725,000","-55,623,000","64,002,000","62,959,000","51,104,000","25,268,000","19,006,000","162,264,000","160,720,000","127,523,000","181,416,000","157,136,000","134,771,000","153,432,000","99,822,000","-57,486,000","-70,834,000","-84,106,000","8,884,000","-284,959,000","-120,653,000","-66,517,000","108,903,000","-42,772,000","106,948,000","1,844,000","-1,216,000","-118,371,000","-94,385,000","-178,988,000","129,785,000","-165,932,000","-198,506,000","-57,827,000","-70,216,000","-207,868,000","-141,259,000","14,478,000","-24,684,000","77,933,000","51,998,000","-26,263,000","-42,600,000","127,496,000","-18,591,000","-191,339,000","-33,475,000","122,532,000","32,341,000","51,056,000","10,714,000","29,900,000","-95,200,000","-350,800,000","-258,100,000","-553,900,000","74,300,000","142,600,000","31,800,000","-102,900,000","-31,300,000","-39,100,000","-7,300,000","-34,500,000","-36,400,000","-100,700,000","11,400,000","4,500,000","4,100,000","-100,000","14,800,000","-6,700,000","-29,000,000","-17,800,000","1,300,000","14,400,000","500,000","-7,800,000","-57,700,000","36,100,000","-24,000,000","-20,300,000","-21,400,000","-10,900,000","19,700,000","-2,200,000","2,100,000","-1,900,000","-36,200,000"
		NetPPEPurchaseAndSale,"-13,982,000","-2,952,000","-4,003,000","-4,782,000","-2,245,000","-2,732,000","-4,714,000","-3,404,000","-4,545,000","-2,008,000","-4,283,000","-2,690,000","-2,356,000","-1,503,000","4,889,000","-2,232,000","719,000","-755,000","-3,238,000","-8,317,000","-1,105,000","-1,680,000","-2,796,000","-1,458,000","-1,674,000","-789,000","-1,455,000","-1,657,000","215,000","-1,500,000","-2,574,000","-2,035,000","-2,512,000","9,675,000","-2,883,000","-1,588,000","-791,000","-530,000","-798,000","-1,071,000","10,000","-1,110,000","-2,677,000","-1,827,000","-1,686,000","-1,804,000","-894,000","-849,000","-939,000","-580,000","-917,000","-1,216,000","-1,665,000","-1,149,000","-968,000","-692,000","-398,000","-370,000","-941,000","-742,000","-646,000","-719,000","-724,000","-957,000","-718,000","-716,000","-1,072,000","-619,000","-692,000","-668,000","-702,000","-488,000","-834,000","-979,000","309,000","-551,000","-960,000","-971,000","-2,437,000","-2,062,000","-1,504,000","-815,000","-671,000","-1,184,000","-1,040,000","-610,000",,"-681,000","-455,000","-595,000",,"-2,100,000","-2,200,000","-900,000","-4,900,000","100,000","-800,000","-1,200,000","400,000","-600,000","-900,000","-1,000,000","-500,000","-700,000",,,"-800,000","-300,000","-300,000","-300,000","100,000","-100,000","-500,000","-1,600,000","-700,000","-200,000","-400,000","-300,000","-400,000","-100,000","-200,000","-100,000","-400,000","-300,000","-600,000","-300,000","-100,000","-200,000"
			PurchaseOfPPE,"-16,155,000","-3,509,000","-4,017,000","-4,826,000","-3,803,000","-2,734,000","-4,677,000","-7,517,000","-4,823,000","-2,008,000","-4,283,000","-2,690,000","-2,356,000","-1,754,000","-1,337,000","-2,280,000","-1,403,000","-756,000","-3,242,000","-8,317,000","-1,118,000","-1,680,000","-3,121,000","-1,687,000","-1,674,000","-789,000","-1,323,000","-1,661,000","-779,000","-1,500,000","-2,576,000","-2,037,000","-2,524,000","-1,739,000","-2,885,000","-1,592,000","-908,000","-610,000","-831,000","-1,157,000","-2,109,000","-1,110,000","-2,677,000","-1,827,000","-1,686,000","-1,804,000","-894,000","-849,000","-939,000","-580,000","-917,000","-1,216,000","-1,665,000","-1,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,"2,173,000","557,000","14,000","44,000","1,558,000","2,000","-37,000","4,113,000","278,000","0","0","0","0","251,000","6,226,000","48,000","2,122,000","1,000","4,000","0",,,"325,000","229,000",,,"-132,000","4,000","994,000","0","2,000","2,000","12,000","11,414,000","2,000","4,000","117,000","80,000","33,000","86,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"39,420,000","0",,,"0","0",,,,,,,"0","0",,,"0","0",,,"0","0",,,"0","0","0","0","-2,000","0","0","97,298,000",,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"39,420,000","0",,,"0","0",,,,,,,,,,,"0","0",,,"0","0",,,"0","0","0","0","-2,000","0","0","97,298,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,"2,573,000","5,406,000","750,000","2,813,000","1,057,000","1,711,000","4,447,000","1,225,000","3,433,000","2,158,000","1,073,000","2,277,000","1,558,000","2,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,"2,573,000","5,406,000","750,000","2,813,000","1,057,000","1,711,000","4,447,000","1,225,000","3,433,000","2,158,000","1,073,000","2,277,000","1,558,000","2,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-1,482,792,000","-936,334,000","-289,281,000","-159,836,000","-97,341,000","-267,482,000","-179,620,000","60,736,000","225,461,000","16,421,000","-13,558,000","-105,967,000","51,754,000","-28,052,000","-143,118,000","-121,113,000","-7,577,000","-221,761,000","-243,485,000","-44,685,000","-17,021,000","38,587,000","32,755,000","13,373,000","-48,964,000","9,937,000","18,240,000","30,015,000","25,520,000","29,962,000","788,000","-26,784,000","96,329,000","11,726,000","-27,797,000","-41,274,000","-67,762,000","-20,920,000","40,600,000","-43,013,000","63,198,000","32,517,000","36,177,000","-8,594,000","60,734,000","-12,062,000","91,787,000","26,556,000","-4,277,000","53,013,000","111,849,000","39,029,000","88,758,000","71,161,000","55,217,000","-151,000","-39,355,000","16,578,000","-75,578,000","-60,309,000","32,586,000","19,482,000","15,323,000","52,469,000","116,902,000","43,642,000","-65,940,000","-13,586,000","-45,864,000","104,636,000","-11,525,000","-107,835,000","52,701,000","56,699,000","-112,449,000","27,073,000","37,428,000","-69,186,000","83,731,000","37,659,000","80,952,000","-54,449,000","109,635,000","-2,994,000","-153,346,000","-44,864,000","116,024,000","19,069,000","46,908,000","74,096,000","79,500,000","-16,000,000","-56,700,000","-390,600,000","-10,200,000","15,000,000","57,000,000","16,700,000","-2,300,000","-23,800,000","-43,700,000","-6,600,000","14,200,000","8,300,000","-30,400,000","-3,800,000","22,800,000","7,800,000","15,600,000","16,300,000","30,000,000","-1,300,000","14,900,000","23,500,000","26,800,000","15,900,000","-13,000,000","-47,700,000","44,300,000","-14,300,000","11,800,000","-19,100,000","-9,200,000","23,900,000","12,400,000","1,500,000","-2,800,000","-9,700,000"
			PurchaseOfInvestment,"-2,103,246,000","-1,089,405,000","-456,499,000","-327,759,000","-229,583,000","-545,256,000","-328,769,000","-136,675,000","-136,343,000","-133,910,000","-156,872,000","-330,231,000","-162,241,000","-252,588,000","-300,285,000","-250,588,000","-90,961,000","-333,884,000","-325,965,000","-114,104,000","-497,336,000","-70,562,000","-130,807,000","-189,663,000","-224,977,000","-31,583,000","-45,496,000","-16,316,000","-28,733,000","-17,885,000","-44,352,000","-101,067,000","-84,294,000","-277,039,000","-144,778,000","-242,314,000","-297,600,000","-201,453,000","-554,469,000","-465,727,000","-550,233,000","-362,134,000","-373,780,000","-374,360,000","-432,349,000","-237,827,000","-550,207,000","-347,463,000","-244,935,000","-93,616,000","-91,806,000","-107,309,000","-8,488,000","-25,740,000","-114,397,000","-134,934,000","-258,736,000","-118,135,000","-201,145,000","-342,740,000","-150,980,000","-74,115,000","-54,345,000","-130,852,000","-72,812,000","-19,568,000","-137,533,000","-112,244,000","-167,113,000","-69,375,000","-395,151,000","-198,957,000","-189,081,000","-117,792,000","-318,335,000","-499,835,000","-340,643,000","-376,999,000","-173,473,000","-85,184,000","-62,861,000","-203,436,000","-106,474,000","-176,152,000","-318,464,000","-133,862,000","-378,256,000","-9,732,000","-14,786,000","-36,133,000","-39,600,000","-93,800,000","-361,500,000","-524,300,000","-191,400,000","-87,600,000","-75,000,000","-50,700,000","-42,400,000","-65,400,000","-82,600,000","-60,200,000","-62,700,000","-46,900,000","-102,300,000","-42,800,000","-52,200,000","-12,100,000","-4,000,000","-5,000,000","-64,600,000","-17,100,000","-25,700,000","-16,900,000","-47,300,000","-55,100,000","-65,400,000","-104,500,000","-69,900,000","-49,400,000","-33,300,000","-30,800,000","-29,400,000","-28,600,000","-19,100,000","-39,800,000","-15,300,000","-38,500,000"
			SaleOfInvestment,"620,454,000","153,071,000","167,218,000","167,923,000","132,242,000","277,774,000","149,149,000","197,411,000","361,804,000","150,331,000","143,314,000","224,264,000","213,995,000","224,536,000","157,167,000","129,475,000","83,384,000","112,123,000","82,480,000","69,419,000","480,315,000","109,149,000","163,562,000","203,036,000","176,013,000","41,520,000","63,736,000","46,331,000","54,253,000","47,847,000","45,140,000","74,283,000","180,623,000","288,765,000","116,981,000","201,040,000","229,838,000","180,533,000","595,069,000","422,714,000","613,431,000","394,651,000","409,957,000","365,766,000","493,083,000","225,765,000","641,994,000","374,019,000","240,658,000","146,629,000","203,655,000","146,338,000","97,246,000","96,901,000","169,614,000","134,783,000","219,381,000","134,713,000","125,567,000","282,431,000","183,566,000","93,597,000","69,668,000","183,321,000","189,714,000","63,210,000","71,593,000","98,658,000","121,249,000","174,011,000","383,626,000","91,122,000","241,782,000","174,491,000","205,886,000","526,908,000","378,071,000","307,813,000","257,204,000","122,843,000","143,813,000","148,987,000","216,109,000","173,158,000","165,118,000","88,998,000","494,280,000","28,801,000","61,694,000","110,229,000","119,100,000","77,800,000","304,800,000","133,700,000","181,200,000","102,600,000","132,000,000","67,400,000","40,100,000","41,600,000","38,900,000","53,600,000","76,900,000","55,200,000","71,900,000","39,000,000","75,000,000","19,900,000","19,600,000","21,300,000","94,600,000","15,800,000","40,600,000","40,400,000","74,100,000","71,000,000","52,400,000","56,800,000","114,200,000","35,100,000","45,100,000","11,700,000","20,200,000","52,500,000","31,500,000","41,300,000","12,500,000","28,800,000"
		NetOtherInvestingChanges,"-77,370,000","2,103,000","2,288,000","-33,202,000","-48,559,000","1,262,000","9,503,000","4,332,000","2,533,000","3,759,000","5,406,000","750,000","3,495,000","3,204,000","1,711,000","4,447,000","1,225,000","3,433,000","2,158,000","1,073,000","2,277,000","1,558,000","3,066,000",,,,,,,,"0","8,795,000",,,"620,000","0",,,,,,,"-38,266,000",,,,,,,,,,,,,"-69,991,000","-44,353,000","-7,324,000","-208,440,000","-23,824,000","-98,457,000","90,140,000","-57,371,000","55,436,000","-114,340,000","-44,142,000","-51,359,000","-80,180,000","-132,432,000","25,817,000","-153,705,000","-90,183,000","-109,694,000","-125,936,000","-88,043,000","-167,781,000","-21,990,000","45,473,000","-3,361,000","16,401,000","-105,711,000","12,664,000","18,532,000","-14,413,000","-36,953,000","11,999,000","4,777,000","13,953,000","4,603,000","-62,787,000","-54,800,000","-77,100,000","-291,900,000","133,400,000","-538,800,000","59,200,000","86,400,000","16,300,000","-101,000,000","-6,900,000","5,500,000","300,000","-48,200,000","-44,000,000","-69,500,000","15,200,000","-17,500,000","-3,400,000","-15,400,000","-1,200,000","-36,800,000","-27,600,000","-32,200,000","-20,600,000","-11,700,000","-15,200,000","5,600,000","-9,700,000","-7,800,000","-9,600,000","-31,900,000","-2,200,000","-1,300,000","-3,900,000","-14,000,000","900,000","1,000,000","-26,300,000"
FinancingCashFlow,"276,351,000","64,913,000","-98,024,000","199,322,000","110,140,000","712,471,000","204,529,000","-421,514,000","710,307,000","600,221,000","-103,196,000","-227,100,000","143,810,000","234,937,000","-28,776,000","-84,779,000","545,253,000","-498,489,000","-91,875,000","41,647,000","-438,517,000","199,778,000","145,667,000","-27,450,000","285,536,000","-24,247,000","-7,727,000","101,636,000","248,065,000","-226,283,000","205,705,000","512,000","127,062,000","63,182,000","182,988,000","4,559,000","159,621,000","-131,718,000","10,307,000","-103,286,000","-89,128,000","56,883,000","-135,124,000","85,546,000","-66,450,000","13,738,000","-443,601,000","94,418,000","-159,024,000","-212,918,000","-288,416,000","214,447,000","-134,412,000","-154,204,000","16,824,000","33,872,000","64,312,000","-42,523,000","297,514,000","83,890,000","57,546,000","-185,541,000","94,303,000","-145,445,000","740,000","-52,750,000","74,996,000","75,535,000","196,851,000","-143,805,000","121,656,000","28,844,000","83,327,000","20,507,000","57,240,000","-34,425,000","-79,330,000","2,974,000","-96,842,000","211,976,000","22,021,000","-83,629,000","480,000","44,536,000","94,735,000","46,110,000","-62,437,000","-59,613,000","-17,226,000","-93,108,000","-26,500,000","53,800,000","355,200,000","83,800,000","272,000,000","49,400,000","-36,400,000","71,300,000","108,200,000","15,500,000","29,500,000","-4,600,000","18,400,000","13,000,000","78,300,000","-25,400,000","-22,900,000","-5,200,000","-27,200,000","-7,500,000","3,600,000","17,500,000","-23,600,000","42,200,000","-41,800,000","-11,600,000","-2,300,000","7,100,000","-42,100,000","43,600,000","36,000,000","10,000,000","-2,600,000","6,500,000","-7,200,000","-13,400,000","-24,000,000","63,000,000"
	CashFlowFromContinuingFinancingActivities,"276,351,000","64,913,000","-98,024,000","199,322,000","110,140,000","712,471,000","204,529,000","-421,514,000","710,307,000","600,221,000","-103,196,000","-227,100,000","143,810,000","234,937,000","-28,776,000","-84,779,000","545,253,000","-498,489,000","-91,875,000","41,647,000","-438,517,000","199,778,000","145,667,000","-27,450,000","285,536,000","-24,247,000","-7,727,000","101,636,000","248,065,000","-226,283,000","205,705,000","512,000","127,062,000","63,182,000","182,988,000","4,559,000","159,621,000","-131,718,000","10,307,000","-103,286,000","-89,128,000","56,883,000","-135,124,000","85,546,000","-66,450,000","13,738,000","-443,601,000","94,418,000","-159,024,000","-212,918,000","-288,416,000","214,447,000","-134,412,000","-154,204,000","16,824,000","33,872,000","64,312,000","-42,523,000","297,514,000","83,890,000","57,546,000","-185,541,000","94,303,000","-145,445,000","740,000","-52,750,000","74,996,000","75,535,000","196,851,000","-143,805,000","121,656,000","28,844,000","83,327,000","20,507,000","57,240,000","-34,425,000","-79,330,000","2,974,000","-96,842,000","211,976,000","22,021,000","-83,629,000","480,000","44,536,000","94,735,000","46,110,000","-62,437,000","-59,613,000","-17,226,000","-93,108,000","-26,500,000","53,800,000","355,200,000","83,800,000","272,000,000","49,400,000","-36,400,000","71,300,000","108,200,000","15,500,000","29,500,000","-4,600,000","18,400,000","13,000,000","78,300,000","-25,400,000","-22,900,000","-5,200,000","-27,200,000","-7,500,000","3,600,000","17,500,000","-23,600,000","42,200,000","-41,800,000","-11,600,000","-2,300,000","7,100,000","-42,100,000","43,600,000","36,000,000","10,000,000","-2,600,000","6,500,000","-7,200,000","-13,400,000","-24,000,000","63,000,000"
