name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"14,253,292,000","14,706,944,000","13,072,714,000","11,996,391,000","10,896,848,000","10,355,066,000","10,402,412,000","10,361,542,000","12,300,790,000","17,995,440,000","15,476,283,000","13,851,586,000","12,193,359,000","11,937,406,000","9,139,635,000","7,512,551,000","6,999,573,000","7,039,822,000","6,130,699,000","5,655,482,000","5,214,291,000","5,483,477,000","5,872,619,000","5,897,592,000","5,726,880,000","6,231,027,000","6,269,026,000","5,595,884,000","5,816,019,000","5,918,966,000","5,611,768,000","5,378,550,000","5,007,111,000","4,608,528,000","4,659,516,000","5,435,412,000","4,797,028,000","4,444,098,000","5,296,855,000","5,246,299,000","5,372,087,000","5,743,298,000","5,554,333,000","5,164,988,000","5,283,306,000","5,143,688,000","5,162,148,000","5,219,585,000","5,195,266,000","5,252,650,000","5,284,988,000","5,285,094,000","5,580,596,000","5,581,749,000","7,375,274,000","8,045,936,000","8,545,981,000","9,938,472,000","11,282,808,000","12,681,315,000","12,946,739,000","13,030,473,000","13,199,802,000","13,529,559,000","14,978,742,000","16,776,960,000","19,505,974,000","22,345,755,000","24,285,096,000","24,778,065,000","23,854,364,000","21,962,372,000","19,543,573,000","17,626,770,000","14,901,374,000","10,356,052,000","8,172,063,000","7,007,772,000","5,674,302,000","3,689,782,000","2,739,838,000","2,435,644,000","2,272,810,000","2,073,488,000","2,285,909,000","2,082,115,000","2,195,409,000","2,257,333,000","2,427,603,000","2,419,900,000","2,081,500,000","2,240,100,000","2,457,000,000","2,832,400,000","3,802,200,000","3,866,900,000","3,713,700,000","3,444,200,000","3,525,300,000","3,424,500,000","2,643,100,000","2,184,200,000","1,403,500,000","1,028,300,000","581,300,000","441,600,000","303,400,000","179,300,000","145,400,000","121,500,000"
TotalLiabilitiesNetMinorityInterest,"12,808,026,000","13,320,857,000","11,696,891,000","10,701,249,000","9,681,273,000","9,244,167,000","9,348,948,000","9,424,966,000","11,575,588,000","16,168,209,000","13,691,224,000","12,287,554,000","10,643,432,000","10,588,612,000","7,778,308,000","6,283,596,000","5,779,590,000","5,827,535,000","4,922,059,000","4,476,058,000","4,048,520,000","4,334,049,000","4,742,489,000","4,804,989,000","4,641,130,000","5,084,762,000","5,062,451,000","4,331,100,000","4,558,809,000","4,662,825,000","4,345,090,000","4,129,646,000","3,756,224,000","3,362,745,000","3,452,346,000","4,226,099,000","3,609,243,000","3,303,934,000","4,247,003,000","4,295,121,000","4,409,830,000","4,850,714,000","4,595,388,000","4,138,372,000","4,201,455,000","4,068,096,000","4,135,357,000","4,217,057,000","4,185,071,000","4,263,559,000","4,358,514,000","4,465,430,000","5,056,226,000","5,257,286,000","6,928,296,000","7,435,355,000","7,960,887,000","10,656,751,000","11,134,016,000","11,805,231,000","12,022,699,000","12,027,783,000","12,157,141,000","12,525,293,000","14,011,409,000","15,842,000,000","18,489,909,000","21,353,998,000","23,337,095,000","23,913,909,000","22,952,523,000","21,204,432,000","18,935,451,000","17,073,442,000","14,335,240,000","9,808,876,000","7,686,661,000","6,534,739,000","5,228,574,000","3,271,852,000","2,375,394,000","2,127,871,000","1,992,958,000","1,849,474,000","2,064,236,000","1,866,451,000","1,984,746,000","2,048,949,000","2,217,903,000","2,210,000,000","1,858,600,000","1,998,500,000","2,212,800,000","2,577,600,000","3,544,700,000","3,546,000,000","3,384,000,000","3,109,700,000","3,169,000,000","3,131,300,000","2,397,400,000","1,973,200,000","1,240,000,000","904,000,000","513,200,000","373,300,000","231,000,000","156,800,000","123,000,000","101,200,000"
TotalEquityGrossMinorityInterest,"1,445,266,000","1,386,087,000","1,375,823,000","1,295,142,000","1,215,575,000","1,110,899,000","1,053,464,000","936,576,000","725,202,000","1,827,231,000","1,785,059,000","1,564,032,000","1,549,927,000","1,348,794,000","1,361,327,000","1,228,955,000","1,219,983,000","1,212,287,000","1,208,640,000","1,179,424,000","1,165,771,000","1,149,428,000","1,130,130,000","1,092,603,000","1,085,750,000","1,146,265,000","1,206,575,000","1,264,784,000","1,257,210,000","1,256,141,000","1,266,678,000","1,248,904,000","1,250,887,000","1,245,783,000","1,207,170,000","1,209,313,000","1,187,785,000","1,140,164,000","1,049,852,000","951,178,000","962,257,000","892,584,000","958,945,000","1,026,616,000","1,081,851,000","1,075,592,000","1,026,791,000","1,002,528,000","1,010,195,000","989,091,000","926,474,000","819,664,000","524,370,000","324,463,000","446,978,000","610,581,000","585,094,000","-718,279,000","148,792,000","876,084,000","924,040,000","1,002,690,000","1,042,661,000","1,004,266,000","967,333,000","934,960,000","1,016,065,000","991,757,000","948,001,000","864,156,000","901,841,000","757,940,000","608,122,000","553,328,000","566,134,000","547,176,000","485,402,000","473,033,000","445,728,000","417,930,000","364,444,000","307,773,000","279,852,000","224,014,000","221,673,000","215,664,000","210,663,000","208,384,000","209,700,000","209,900,000","222,900,000","241,600,000","244,200,000","254,800,000","257,500,000","320,900,000","329,700,000","334,500,000","356,300,000","293,200,000","245,700,000","211,000,000","163,500,000","124,300,000","68,100,000","68,300,000","72,400,000","22,500,000","22,400,000","20,300,000"
	StockholdersEquity,"1,445,266,000","1,386,087,000","1,375,823,000","1,295,142,000","1,215,575,000","1,110,899,000","1,053,464,000","936,576,000","725,202,000","1,827,231,000","1,785,059,000","1,564,032,000","1,549,927,000","1,348,794,000","1,361,327,000","1,228,955,000","1,219,983,000","1,212,287,000","1,208,640,000","1,179,424,000","1,165,771,000","1,149,428,000","1,130,130,000","1,092,603,000","1,085,750,000","1,146,265,000","1,206,575,000","1,264,784,000","1,257,210,000","1,256,141,000","1,266,678,000","1,248,904,000","1,250,887,000","1,245,783,000","1,207,170,000","1,209,313,000","1,187,785,000","1,140,164,000","1,049,852,000","951,178,000","962,257,000","892,584,000","958,945,000","1,024,510,000","1,074,811,000","1,064,753,000","1,015,672,000","990,535,000","997,606,000","971,721,000","907,106,000","801,795,000","506,272,000","301,852,000","411,889,000","563,998,000","585,094,000","-718,279,000","148,792,000","876,084,000","924,040,000","1,002,690,000","1,042,661,000","1,004,266,000","967,333,000","934,960,000","1,016,065,000","991,757,000","948,001,000","864,156,000","901,841,000","757,940,000","608,122,000","553,328,000","566,134,000","547,176,000","485,402,000","473,033,000","445,728,000","417,930,000","364,444,000","307,773,000","279,852,000","224,014,000","221,673,000","215,664,000","210,663,000","208,384,000","209,700,000","209,900,000","222,900,000","241,600,000","244,200,000","254,800,000","257,500,000","320,900,000","329,700,000","334,500,000","356,300,000","293,200,000","245,700,000","211,000,000","163,500,000","124,300,000","68,100,000","68,300,000","72,400,000","22,500,000","22,400,000","20,300,000"
		CapitalStock,"1,203,000","1,149,000","1,147,000","1,131,000","1,130,000","1,121,000","1,119,000","1,149,000","1,148,000","1,144,000","1,121,000","977,000","969,000","849,000","829,000","757,000","757,000","766,000","771,000","771,000","770,000","768,000","767,000","769,000","766,000","782,000","821,000","846,000","837,000","834,000","833,000","831,000","826,000","825,000","824,000","823,000","817,000","817,000","815,000","793,000","788,000","786,000","785,000","786,000","781,000","781,000","780,000","779,000","778,000","777,000","777,000","775,000","602,000","336,000","334,000","334,000","326,000","324,000","280,000","279,000","271,000","267,000","261,000","257,000","254,000","251,000","248,000","246,000","245,000","242,000","233,000","215,000","198,000","191,000","185,000","178,000","26,683,000","26,680,000","26,676,000","26,673,000","26,663,000","26,644,000","26,629,000","26,606,000","26,606,000","26,605,000","26,605,000","26,605,000","26,605,000","26,600,000","26,800,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","29,400,000",,"29,700,000",,,,,"22,800,000","22,800,000","22,800,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,517,000","26,500,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","26,700,000","29,400,000",,"29,700,000",,,,,"22,800,000","22,800,000","22,800,000"
			CommonStock,"1,203,000","1,149,000","1,147,000","1,131,000","1,130,000","1,121,000","1,119,000","1,149,000","1,148,000","1,144,000","1,121,000","977,000","969,000","849,000","829,000","757,000","757,000","766,000","771,000","771,000","770,000","768,000","767,000","769,000","766,000","782,000","821,000","846,000","837,000","834,000","833,000","831,000","826,000","825,000","824,000","823,000","817,000","817,000","815,000","793,000","788,000","786,000","785,000","786,000","781,000","781,000","780,000","779,000","778,000","777,000","777,000","775,000","602,000","336,000","334,000","334,000","326,000","324,000","280,000","279,000","271,000","267,000","261,000","257,000","254,000","251,000","248,000","246,000","245,000","242,000","233,000","215,000","198,000","191,000","185,000","178,000","166,000","163,000","159,000","156,000","146,000","127,000","112,000","89,000","89,000","88,000","88,000","88,000","88,000","100,000","100,000",,,,,,,,,,,,,,,,,,,
			OtherCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,000",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"2,391,344,000","2,316,799,000","2,312,272,000","2,287,412,000","2,281,647,000","2,264,874,000","2,261,911,000","2,279,625,000","2,275,808,000","2,269,617,000","2,244,834,000","2,013,044,000","1,996,358,000","1,811,422,000","1,785,957,000","1,665,749,000","1,661,701,000","1,673,845,000","1,681,968,000","1,679,475,000","1,677,198,000","1,676,486,000","1,677,623,000","1,678,928,000","1,680,981,000","1,695,956,000","1,746,775,000","1,779,330,000","1,779,777,000","1,774,030,000","1,768,612,000","1,764,386,000","1,765,532,000","1,760,899,000","1,757,680,000","1,754,658,000","1,750,578,000","1,744,554,000","1,739,841,000","1,705,711,000","1,702,412,000","1,697,979,000","1,695,642,000","1,694,077,000","1,692,095,000","1,689,851,000","1,686,963,000","1,684,304,000","1,680,565,000","1,674,367,000","1,672,588,000","1,673,655,000","1,433,685,000","1,149,392,000","1,144,796,000","1,139,666,000","1,119,554,000","1,108,148,000","974,748,000","964,944,000","927,648,000","903,808,000","874,847,000","853,896,000","839,167,000","824,365,000","808,107,000","801,917,000","794,320,000","773,222,000","727,144,000","625,151,000","548,662,000","517,826,000","489,451,000","465,316,000","427,998,000","418,701,000","408,675,000","401,513,000","374,854,000","328,668,000","294,943,000","244,305,000","243,650,000","242,522,000","242,520,000","242,139,000","242,139,000","242,100,000","244,200,000",,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"-920,807,000","-922,934,000","-939,519,000","-1,003,141,000","-1,072,190,000","-1,150,875,000","-1,189,006,000","-1,314,807,000","-1,466,223,000","-485,043,000","-499,020,000","-498,912,000","-500,084,000","-524,774,000","-497,786,000","-513,171,000","-522,530,000","-547,572,000","-556,415,000","-570,498,000","-584,799,000","-599,679,000","-602,975,000","-633,425,000","-652,709,000","-642,466,000","-660,742,000","-656,086,000","-659,044,000","-659,411,000","-662,538,000","-683,870,000","-676,123,000","-664,707,000","-666,102,000","-664,451,000","-706,493,000","-743,539,000","-764,676,000","-783,538,000","-782,799,000","-793,030,000","-769,791,000","-750,974,000","-740,177,000","-738,218,000","-732,869,000","-732,747,000","-741,334,000","-768,283,000","-787,434,000","-794,691,000","-842,548,000","-791,011,000","-649,501,000","492,949,000","537,318,000","-299,626,000","-91,154,000","838,736,000","827,320,000","809,011,000","773,320,000","740,904,000","709,494,000","681,479,000","638,983,000","583,084,000","542,169,000","481,607,000","78,012,000","21,353,000","-19,255,000","-46,868,000","179,039,000","-26,727,000","132,191,000","116,578,000","59,961,000","86,344,000","71,861,000","59,961,000","50,325,000","41,579,000","-51,142,000","27,074,000","-54,461,000","-55,639,000","-55,209,000","-55,500,000","-46,300,000","-42,600,000","-45,000,000","-50,900,000","-100,000","-8,700,000","-4,400,000","-6,800,000","-6,200,000","-4,300,000","-3,400,000","-2,700,000","-2,300,000","-1,700,000","-800,000","-200,000","-100,000",,,
