name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005
TotalRevenue,"1,800,207,000","461,007,000","507,595,000","453,975,000","377,630,000","372,706,000","436,677,000","360,872,000","303,465,000","310,208,000","350,964,000","360,936,000","314,981,000","278,292,000","352,286,000","363,649,000","299,891,000","245,678,000","339,608,000","330,341,000","268,871,000","264,118,000","317,621,000","332,266,000","278,333,000","284,860,000","335,474,000","344,975,000","334,190,000","353,196,000","490,652,000","493,141,000","450,990,000","465,463,000","708,631,000","587,961,000","488,180,000","441,674,000","784,514,000","582,112,000","410,071,000","421,723,000","607,018,000","422,960,000","310,849,000","318,165,000","368,059,000","311,307,000","209,666,000","205,457,000","252,270,000","227,018,000","193,192,000","166,301,000","188,989,533","213,960,167","134,905,496","152,581,912","135,161,345","132,171,288","85,811,868","62,925,950","73,149,499","73,149,500","73,149,500","73,149,500","57,117,570","57,117,570","57,117,570","57,117,570"
	OperatingRevenue,"1,800,207,000","461,007,000","507,595,000","453,975,000","377,630,000","372,706,000","436,677,000","360,872,000","303,465,000","310,208,000","350,964,000","360,936,000","314,981,000","278,292,000","352,286,000","363,649,000","299,891,000","245,678,000","339,608,000","330,341,000","268,871,000","264,118,000","317,621,000","332,266,000","278,333,000","284,860,000","335,474,000","344,975,000","334,190,000","353,196,000","490,652,000","493,141,000","450,990,000","465,463,000","708,631,000","587,961,000","488,180,000","441,674,000","784,514,000","582,112,000","410,071,000","421,723,000","607,018,000","422,960,000","310,849,000","318,165,000","368,059,000","311,307,000","209,666,000","205,457,000","252,270,000","227,018,000","193,192,000","166,301,000","188,989,533","213,960,167","134,905,496","152,581,912","135,161,345","132,171,288","85,811,868","62,925,950","73,149,499","73,149,500","73,149,500","73,149,500","57,117,570","57,117,570","57,117,570","57,117,570"
CostOfRevenue,"1,449,767,000","372,313,000","413,346,000","361,495,000","302,612,000","301,728,000","368,965,000","288,321,000","240,777,000","251,798,000","289,846,000","289,162,000","250,954,000","224,392,000","296,699,000","294,107,000","240,990,000","198,120,000","287,511,000","268,864,000","216,064,000","215,199,000","268,799,000","273,840,000","225,400,000","231,312,000","319,205,000","277,834,000","272,121,000","292,761,000","422,551,000","408,450,000","371,337,000","389,524,000","611,653,000","494,355,000","404,638,000","367,726,000","679,985,000","488,053,000","339,707,000","351,314,000","514,208,000","348,963,000","254,998,000","265,362,000","311,960,000","263,329,000","173,618,000","171,014,000","215,282,000","187,435,000","157,184,000","137,785,000","156,494,434","176,614,011","109,476,695","127,982,562","111,653,875","111,787,152","70,469,810","52,689,154",,,,,,,,
GrossProfit,"350,440,000","88,694,000","94,249,000","92,480,000","75,018,000","70,978,000","67,712,000","72,551,000","62,688,000","58,410,000","61,118,000","71,774,000","64,027,000","53,900,000","55,587,000","69,542,000","58,901,000","47,558,000","52,097,000","61,477,000","52,807,000","48,919,000","48,822,000","58,426,000","52,933,000","53,548,000","16,269,000","67,141,000","62,069,000","60,435,000","68,101,000","84,691,000","79,653,000","75,939,000","96,978,000","93,606,000","83,542,000","73,948,000","104,529,000","94,059,000","70,364,000","70,409,000","92,810,000","73,997,000","55,851,000","52,803,000","56,099,000","47,978,000","36,048,000","34,443,000","36,988,000","39,583,000","36,008,000","28,516,000","32,495,099","37,346,156","25,428,801","24,599,350","23,507,470","20,384,136","15,342,058","10,236,796",,,,,,,,
OperatingExpense,"248,754,000","64,152,000","64,584,000","62,943,000","57,074,000","56,442,000","60,522,000","54,115,000","53,079,000","53,058,000","60,128,000","58,184,000","54,855,000","52,555,000","53,872,000","53,306,000","47,633,000","46,727,000","50,319,000","50,374,000","50,523,000","51,987,000","52,240,000","53,143,000","51,487,000","54,502,000","54,545,000","53,484,000","55,385,000","57,110,000","64,865,000","69,459,000","67,795,000","71,152,000","77,119,000","75,005,000","70,145,000","68,933,000","72,244,000","63,950,000","56,507,000","54,856,000","60,304,000","50,060,000","44,060,000","39,436,000","38,684,000","32,849,000","29,212,000","29,796,000","29,839,000","27,792,000","26,662,000","24,705,000","26,134,971","23,153,447","19,470,026","18,181,942","17,357,869","14,380,458","11,405,643","8,543,711",,,,,,,,
	SellingGeneralAndAdministration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,134,971","23,153,447","19,470,026","18,181,942","17,357,869","14,380,458","11,405,643","8,543,711",,,,,,,,
	OtherOperatingExpenses,,,,,,"56,442,000","60,522,000","54,115,000","53,079,000","53,058,000","60,128,000","58,184,000","54,855,000","52,555,000","53,872,000","53,306,000","47,633,000","46,727,000","50,319,000","50,374,000","50,523,000","51,987,000","52,240,000","53,143,000","51,487,000","54,502,000","54,545,000","53,484,000","55,385,000","57,110,000","64,865,000","69,459,000","67,795,000","71,152,000","77,119,000","75,005,000","70,145,000","68,933,000","72,244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"101,686,000","24,542,000","29,665,000","29,537,000","17,944,000","14,536,000","7,190,000","18,436,000","9,609,000","5,352,000","990,000","13,590,000","9,172,000","1,345,000","1,715,000","16,236,000","11,268,000","831,000","1,778,000","11,103,000","2,284,000","-3,068,000","-3,418,000","5,283,000","1,446,000","-954,000","-38,276,000","13,657,000","6,684,000","3,325,000","3,236,000","15,232,000","11,858,000","4,787,000","19,859,000","18,601,000","13,397,000","5,015,000","32,285,000","30,109,000","13,857,000","15,553,000","32,506,000","23,937,000","11,791,000","13,367,000","17,415,000","15,129,000","6,836,000","4,647,000","7,149,000","11,791,000","9,346,000","3,811,000","6,360,128","14,192,709","5,958,775","6,417,408","6,149,601","6,003,678","3,936,415","1,693,085","-208,236,351","73,149,500","73,149,500","73,149,500","-163,618,433","57,117,570","57,117,570","57,117,570"
NetNonOperatingInterestIncomeExpense,"-3,382,000","-958,000","-897,000","-714,000","-814,000","-857,000","-1,293,000","-2,057,000","-1,317,000","-1,988,000","-2,081,000","-1,130,000","-1,745,000","-1,725,000","-2,260,000","-3,313,000","-2,755,000","-2,996,000","-3,791,000","-3,630,000","-3,945,000","-3,998,000","-4,819,000","-4,952,000","-5,971,000","-4,599,000","-7,363,000","-7,921,000","-7,267,000","-10,550,000","-9,037,000","-9,519,000","-9,895,000","-8,258,000","-7,061,000","-8,532,000","-6,841,000","-6,012,000","-6,498,000","-6,332,000","-5,075,000","-3,203,000","-2,866,000","-2,601,000","-1,408,000","-1,152,000","-225,000","-2,325,000","-2,235,000","-2,005,000","-1,130,000","-2,072,000","-1,120,000","-783,000",,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"2,258,000","492,000","496,000","616,000","654,000","665,000","194,000",,"562,000","130,000","439,000","1,273,000","620,000","794,000","545,000","160,000","1,462,000","385,000","-205,000","380,000","682,000","778,000","273,000","502,000","612,000","137,000","87,000","722,000","837,000","-2,124,000","-177,000","-489,000","-1,028,000","-224,000","1,435,000","-260,000","337,000","597,000","789,000","258,000","119,000","488,000","784,000","307,000","267,000","285,000","1,380,000","207,000","34,000","173,000","1,312,000","180,000","140,000","211,000",,,,,,,,,,,,,,,,
