name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
		OtherNonCashItems,"4,400,000","1,700,000","700,000","600,000","1,400,000","1,000,000","-3,500,000","4,100,000","2,200,000","1,900,000","6,100,000","1,800,000","2,700,000","400,000","900,000","-18,700,000","-5,300,000","400,000","-1,400,000","100,000","3,600,000","1,500,000","-1,600,000","-4,200,000","3,800,000","1,300,000","-1,700,000","-100,000","-2,100,000","4,000,000","-2,800,000","-1,300,000","-600,000","3,800,000","-3,600,000","1,300,000","2,200,000","-3,400,000","-2,500,000","6,800,000","-1,100,000","-2,400,000","-500,000","3,800,000","600,000","-2,500,000","-2,900,000","-5,200,000","700,000","600,000","2,400,000","-4,400,000","-300,000","6,200,000","4,200,000","2,100,000","2,300,000","2,000,000",,,"26,800,000","-2,100,000"
		ChangeInWorkingCapital,"-25,300,000","-9,800,000","11,700,000","-19,300,000","-7,900,000","37,600,000","29,000,000","22,000,000","35,200,000","-37,100,000","-17,300,000","-33,000,000","-42,400,000","-36,300,000","59,900,000","-14,400,000","-24,700,000","-22,900,000","-16,000,000","25,900,000","-56,800,000","-7,300,000","6,200,000","-1,900,000","-33,900,000","-17,100,000","30,000,000","-13,700,000","-11,700,000","10,300,000","300,000","12,500,000","-19,600,000","14,700,000","-10,900,000","1,700,000","-6,500,000","9,400,000","-13,400,000","-200,000","17,400,000","6,700,000","-24,300,000","11,300,000","-27,200,000","12,300,000","-14,800,000","-11,700,000","-6,700,000","-19,300,000","-8,000,000","-6,700,000","4,900,000","-11,100,000","-17,300,000","17,200,000","400,000","-7,200,000","-6,300,000","-29,200,000","-4,300,000","-2,500,000"
			ChangeInReceivables,"-55,800,000","-6,500,000","-13,100,000","-13,300,000","-22,900,000","20,100,000","8,000,000","1,000,000","38,800,000","14,700,000","-2,600,000","-11,900,000","-32,100,000","27,800,000","11,300,000","5,200,000","-23,400,000","-300,000","-15,200,000","-7,400,000","-31,700,000","18,500,000","-2,000,000","-9,000,000","-22,600,000","4,600,000","-10,800,000","-9,400,000","-17,300,000","26,200,000","-20,600,000","2,000,000","-10,000,000","38,400,000","-45,100,000","6,600,000","1,500,000","37,800,000","-40,200,000","-2,200,000","9,200,000","35,500,000","-31,700,000","27,000,000","-29,500,000","34,400,000","-42,400,000","-14,500,000","-9,400,000","11,700,000","-26,400,000","7,800,000","2,000,000","30,300,000","-8,200,000","-3,800,000","6,700,000","9,500,000","14,800,000","-32,400,000","3,400,000","10,500,000"
				ChangesInAccountReceivables,"-55,800,000","-6,500,000","-13,100,000","-13,300,000","-22,900,000","20,100,000","8,000,000","1,000,000","38,800,000","14,700,000","-2,600,000","-11,900,000","-32,100,000","27,800,000","11,300,000","-1,300,000","-43,700,000","26,500,000","-15,200,000","-7,400,000","-31,700,000","18,500,000","-2,000,000","-9,000,000","-22,600,000","4,600,000","-10,800,000","-9,400,000","-17,300,000","26,200,000","-20,600,000","2,000,000","-10,000,000","38,400,000","-45,100,000","6,600,000","1,500,000","37,800,000","-40,200,000","-2,200,000","9,200,000","35,500,000","-31,700,000","27,000,000","-29,500,000","34,400,000","-42,400,000","-14,500,000","-9,400,000","11,700,000","-26,400,000","7,800,000","2,000,000","30,300,000",,,,,"14,800,000","-32,400,000","3,400,000","10,500,000"
			ChangeInInventory,"-84,200,000","-47,200,000","-11,300,000","-15,600,000","-10,100,000","-900,000","29,600,000","11,800,000","5,400,000","-2,800,000","12,800,000","-4,700,000","300,000","-14,100,000","41,700,000","-2,000,000","-45,800,000","-1,400,000","30,100,000","-13,900,000","-17,100,000","-22,800,000","35,000,000","6,500,000","-14,800,000","-29,600,000","32,800,000","-3,600,000","-1,900,000","-11,700,000","32,200,000","-500,000","-1,900,000","-22,100,000","27,600,000","-3,800,000","-8,600,000","-24,800,000","33,500,000","-16,100,000","5,600,000","-8,400,000","17,200,000","-17,300,000","400,000","-20,100,000","26,800,000","-6,900,000","-10,400,000","-6,200,000","34,800,000","400,000","15,400,000","-27,800,000","11,700,000","18,000,000","5,500,000","-18,200,000","-600,000","-7,100,000","-8,700,000","-15,600,000"
			ChangeInPrepaidAssets,,,,,,,,,,,"-11,600,000","-2,600,000","-38,300,000","3,800,000","-17,700,000","-38,200,000","53,900,000","1,600,000","-33,600,000","26,400,000","-9,900,000","20,500,000","-27,300,000","-11,300,000","1,700,000","19,900,000","8,000,000","1,900,000","-7,900,000","24,900,000","-7,400,000","12,700,000","-10,400,000","6,500,000","-4,000,000","-1,000,000","-8,100,000","27,200,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"55,700,000","27,200,000","-400,000","2,400,000","26,500,000","11,100,000","-14,400,000","-400,000","-9,900,000","-36,300,000","9,100,000","23,200,000","1,400,000","-37,400,000","19,400,000","7,200,000","9,300,000","-100,000","-3,200,000","15,700,000","-1,400,000","-2,600,000","5,800,000","7,300,000","4,600,000","-1,600,000","-3,800,000","5,300,000","8,100,000","800,000","-1,000,000","3,800,000","-2,100,000","1,400,000","2,600,000","2,300,000","6,700,000","-13,500,000","9,700,000","7,500,000","-2,100,000","-9,900,000","-2,500,000","100,000","7,100,000","-6,700,000","6,200,000","9,000,000","10,400,000","-6,500,000","1,500,000","-4,200,000","-2,000,000","1,300,000","-9,100,000","-10,800,000","-10,700,000","-1,400,000","-4,000,000",,,"-900,000"
				ChangeInPayable,"55,700,000","27,200,000","-400,000","2,400,000","26,500,000","11,100,000","-14,400,000","-400,000","-9,900,000","-36,300,000","9,100,000","23,200,000","1,400,000","-37,400,000","19,400,000","7,200,000","9,300,000","-100,000","-3,200,000","15,700,000","-1,400,000","-2,600,000","5,800,000","7,300,000","4,600,000","-1,600,000","-3,800,000","5,300,000","8,100,000","800,000","-1,000,000","3,800,000","-2,100,000","1,400,000","2,600,000","2,300,000","6,700,000","-13,500,000","9,700,000","7,500,000","-2,100,000","-9,900,000","-2,500,000","100,000","7,100,000","-6,700,000","6,200,000","9,000,000","10,400,000","-6,500,000","1,500,000","-4,200,000","-2,000,000","1,300,000",,,,,"-4,000,000",,,"-900,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-900,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-900,000"
					ChangeInAccountPayable,"55,700,000","27,200,000","-400,000","2,400,000","26,500,000","11,100,000","-14,400,000","-400,000","-9,900,000","-36,300,000","9,100,000","23,200,000","1,400,000","-37,400,000","19,400,000","7,200,000","9,300,000","-100,000","-3,200,000","15,700,000","-1,400,000","-2,600,000","5,800,000","7,300,000","4,600,000","-1,600,000","-3,800,000","5,300,000","8,100,000","800,000","-1,000,000","3,800,000","-2,100,000","1,400,000","2,600,000","2,300,000","6,700,000","-13,500,000","9,700,000","7,500,000","-2,100,000","-9,900,000","-2,500,000","100,000","7,100,000","-6,700,000","6,200,000","9,000,000","10,400,000","-6,500,000","1,500,000","-4,200,000","-2,000,000","1,300,000",,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,400,000","3,600,000","6,000,000","-9,000,000","14,600,000","-9,900,000","11,700,000","-9,900,000","4,200,000","-3,800,000","4,700,000","-16,300,000",,,"6,100,000","-8,300,000","10,200,000","-4,300,000","2,000,000",,,,
			ChangeInOtherWorkingCapital,"59,000,000","16,700,000","36,500,000","7,200,000","-1,400,000","7,300,000","5,800,000","9,600,000","900,000","-12,700,000","-36,600,000","-39,600,000","-12,000,000","-12,600,000","-12,500,000","-24,800,000","35,200,000","-21,100,000","-27,700,000","31,500,000","-6,600,000","-400,000","-32,600,000","-6,700,000","-1,100,000","9,500,000","11,800,000","-6,000,000","-600,000","-5,000,000","-10,300,000","7,200,000","-5,600,000","-3,000,000","4,000,000","-3,400,000","-6,100,000","9,900,000","16,600,000","-12,800,000","1,100,000","-16,500,000","1,700,000","-13,100,000","4,700,000","-7,000,000","4,500,000","-3,500,000","6,500,000","-23,000,000","-1,600,000","-500,000","-4,400,000","-21,000,000","-3,400,000","3,600,000","3,200,000","900,000","-17,600,000","300,000","100,000","3,500,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,"0","0","0","0","-200,000","-100,000","0","-100,000","-100,000","0","0","-600,000","-500,000","-600,000","-400,000","-200,000","-400,000","0","-100,000","0","-200,000","0","-100,000","0","100,000","-100,000","-200,000","-100,000","-600,000","200,000","-600,000","-100,000","-100,000","-200,000","-100,000","-200,000","-200,000","-100,000","-200,000","-100,000","0",,,"-100,000","0","0","100,000","-100,000","400,000","100,000",,,"-3,200,000","300,000",,
InvestingCashFlow,"-275,700,000","-27,000,000","-55,700,000","-182,700,000","-10,300,000","-24,200,000","-11,300,000","-7,000,000","-10,600,000","-8,400,000","-5,400,000","-11,300,000","-330,100,000","-54,900,000","-10,100,000","-48,000,000","-7,300,000","-29,000,000","-10,700,000","-50,700,000","-10,100,000","-68,400,000","-240,600,000","-3,100,000","-8,900,000","-14,200,000","-110,600,000","-57,900,000","-9,100,000","-7,500,000","-62,300,000","-46,600,000","-7,800,000","-9,900,000","-8,000,000","-7,200,000","-4,900,000","-8,000,000","-11,200,000","-6,000,000","-10,700,000","-4,700,000","-5,400,000","-4,400,000","-5,800,000","-5,800,000","-10,800,000","-7,100,000","-3,800,000","-2,000,000","-4,800,000","-3,900,000","-11,800,000","-4,300,000","-6,600,000","-7,100,000","-7,800,000","-3,100,000","-4,400,000","1,600,000","-5,700,000","-3,600,000"
	CashFlowFromContinuingInvestingActivities,"-275,700,000","-27,000,000","-55,700,000","-182,700,000","-10,300,000","-24,200,000","-11,300,000","-7,000,000","-10,600,000","-8,400,000","-5,400,000","-11,300,000","-330,100,000","-54,900,000","-10,100,000","-48,000,000","-7,300,000","-29,000,000","-10,700,000","-50,700,000","-10,100,000","-68,400,000","-240,600,000","-3,100,000","-8,900,000","-14,200,000","-110,600,000","-57,900,000","-9,100,000","-7,500,000","-62,300,000","-46,600,000","-7,800,000","-9,900,000","-8,000,000","-7,200,000","-4,900,000","-8,000,000","-11,200,000","-6,000,000","-10,700,000","-4,700,000","-5,400,000","-4,400,000","-5,800,000","-5,800,000","-10,800,000","-7,100,000","-3,800,000","-2,000,000","-4,800,000","-3,900,000","-11,800,000","-4,300,000","-6,600,000","-7,100,000","-7,800,000","-3,800,000","700,000","-3,500,000","-5,700,000","-3,600,000"
		CapitalExpenditureReported,"-71,900,000","-26,700,000","-20,200,000","-13,600,000","-11,400,000","-8,900,000","-11,600,000","-6,500,000","-7,000,000","-9,200,000","-8,700,000","-11,400,000","-10,200,000","-7,600,000","-11,300,000","-9,800,000","-8,300,000","-10,400,000","-10,400,000","-10,000,000","-9,600,000","-7,900,000","-12,200,000","-4,000,000","-9,500,000","-11,400,000","-11,200,000","-7,100,000","-11,600,000","-7,800,000","-8,700,000","-10,900,000","-8,600,000","-8,500,000","-8,400,000","-6,700,000","-5,800,000","-8,300,000","-7,400,000","-6,200,000","-5,900,000","-5,200,000","-5,600,000","-4,500,000","-4,900,000","-5,800,000","-10,900,000","-6,100,000","-4,400,000","-2,900,000","-5,300,000","-4,700,000","-5,000,000","-4,800,000",,,,,"-8,800,000","-4,000,000","-6,200,000","-4,000,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,"200,000","200,000","500,000","200,000","100,000","100,000","0","100,000","-600,000","600,000","900,000","500,000",,,"500,000","16,900,000","-3,200,000","-7,800,000","-3,800,000","1,700,000","500,000","500,000","400,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,400,000","-8,100,000","-4,100,000",,,,
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,"200,000","200,000","500,000","200,000","100,000","100,000","0","100,000","-600,000","600,000","900,000","500,000",,,"500,000","300,000","1,200,000","300,000","300,000","1,700,000","500,000","500,000","400,000"
		NetBusinessPurchaseAndSale,"-209,000,000","-400,000","-39,200,000","-169,400,000","0","-15,900,000","0","0","-4,500,000","0","2,500,000","-600,000","-320,500,000","-47,300,000","100,000","-38,800,000","0","-18,800,000","-1,100,000","-41,000,000","-1,100,000","-61,000,000","-228,800,000","0","0","-3,200,000","-100,000,000","-50,900,000","0","0","-53,700,000","-35,900,000","0","-1,700,000","0","0",,,"-5,000,000","0",,,,,,,"0","-400,000",,,"0","0",,,"0",,,,,,,
			PurchaseOfBusiness,"-209,000,000","-400,000","-39,200,000","-169,400,000","0","-15,900,000","0","0","-4,500,000","0","2,500,000","-600,000","-320,500,000","-47,300,000","100,000","-38,800,000","0","-18,800,000","-1,100,000","-41,000,000","-1,100,000","-61,000,000","-228,800,000","0","0","-3,200,000","-100,000,000","-50,900,000","0","0","-53,700,000","-35,900,000","0","-1,700,000","0","0",,,"-5,000,000","0",,,,,,,"0","-400,000",,,"0","0",,,,,,,,,,
		NetOtherInvestingChanges,"5,200,000","100,000","3,700,000","300,000","1,100,000","600,000","300,000","-500,000","900,000","800,000","800,000","700,000",,,"1,100,000","600,000","1,000,000","200,000","800,000","300,000","600,000","500,000","400,000","900,000","600,000","400,000","600,000","100,000","500,000","300,000","100,000","200,000","800,000","300,000","400,000","-500,000","900,000","300,000","1,200,000","200,000","200,000","500,000","0","0",,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","700,000",,"5,100,000",,
FinancingCashFlow,"123,200,000","-7,600,000","13,900,000","7,100,000","109,800,000","-50,000,000","-86,100,000","-61,100,000","-94,500,000","34,300,000","-81,000,000","800,000","314,000,000","53,700,000","-113,500,000","39,300,000","-4,000,000","29,900,000","-30,300,000","-4,000,000","15,500,000","53,500,000","186,900,000","-10,500,000","7,400,000","11,100,000","46,700,000","69,100,000","-1,000,000","-30,900,000","47,200,000","-18,700,000","55,100,000","-21,700,000","-10,200,000","1,500,000","700,000","-93,600,000","7,500,000","-4,900,000","34,800,000","-1,300,000","1,700,000","-12,900,000","12,500,000","-19,800,000","-3,500,000","10,000,000","-6,700,000","5,100,000","-14,500,000","-6,400,000","-16,400,000","-22,900,000","8,200,000","-2,500,000","-21,200,000","-6,600,000","-15,700,000","3,900,000","-2,500,000","-8,900,000"
	CashFlowFromContinuingFinancingActivities,"123,200,000","-7,600,000","13,900,000","7,100,000","109,800,000","-50,000,000","-86,100,000","-61,100,000","-94,500,000","34,300,000","-81,000,000","800,000","314,000,000","53,700,000","-113,500,000","39,300,000","-4,000,000","29,900,000","-30,300,000","-4,000,000","15,500,000","53,500,000","186,900,000","-10,500,000","7,400,000","11,100,000","46,700,000","69,100,000","-1,000,000","-30,900,000","47,200,000","-18,700,000","55,100,000","-21,700,000","-10,200,000","1,800,000","400,000","-93,600,000","7,500,000","-4,900,000","34,800,000","-1,300,000","1,700,000","-12,900,000","12,500,000","-19,800,000","-3,500,000","10,000,000","-6,700,000","5,100,000","-14,500,000","-6,400,000","-16,400,000","-22,900,000","8,200,000","-2,500,000","-21,200,000","-6,600,000","-15,700,000","3,900,000","-2,500,000","-8,900,000"
		NetIssuancePaymentsOfDebt,"514,400,000","-4,400,000","341,300,000","10,400,000","167,100,000","-46,800,000","-82,800,000","-57,900,000","-89,200,000","37,500,000","-76,600,000","4,100,000","323,500,000","60,500,000","-101,300,000","52,300,000","490,600,000","33,100,000","-20,900,000","4,200,000","19,200,000","-118,400,000","192,700,000","-7,600,000","13,600,000","16,400,000","49,800,000","76,200,000","2,700,000","-22,300,000","50,800,000","-13,500,000","57,800,000","-17,200,000","-7,900,000","4,100,000","3,400,000","-89,100,000","14,600,000","-2,900,000","36,900,000","2,600,000","3,900,000","-10,900,000","14,000,000","-13,800,000","-9,800,000","11,700,000","-4,500,000","5,500,000","-53,300,000","36,000,000","-16,000,000","-20,000,000","44,800,000","139,700,000",,,,"500,000",,
			NetLongTermDebtIssuance,,,"-100,000","-700,000",,,"-85,000,000","-58,000,000","-89,000,000","38,100,000","-75,900,000","5,300,000","320,700,000","61,000,000","-98,700,000","49,400,000","491,900,000","34,700,000","-18,800,000","2,800,000","20,300,000","-117,600,000","190,800,000","-5,500,000","8,000,000","16,600,000","49,700,000","58,900,000","-400,000","-300,000","51,100,000","-15,900,000","43,700,000","-2,500,000","-8,100,000","4,700,000","3,400,000","-89,200,000","52,400,000","-400,000","500,000","-400,000","-400,000","-400,000",,,"0","0",,"5,500,000","-53,300,000","36,000,000",,,,,,,,,,
				LongTermDebtIssuance,,,"-100,000","-700,000",,,,,,"38,100,000","-75,900,000","5,300,000","320,700,000","61,000,000","-98,700,000","49,400,000","491,900,000","34,700,000",,,,,"191,200,000","-5,000,000","8,500,000","17,200,000","50,200,000","134,100,000","0","183,700,000","51,500,000","-13,500,000","44,000,000","0","-200,000","0","4,000,000","4,000,000","51,900,000","0",,,,"-10,900,000",,,"0","0",,"5,500,000",,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,,,"0","0",,,"0","0","-468,600,000","0","-18,800,000","2,800,000","20,300,000","-117,600,000","-400,000","-500,000","-500,000","-600,000","-500,000","-75,200,000","-400,000","-184,000,000","-400,000","-2,400,000","-300,000","-2,500,000","-7,900,000","4,700,000","-600,000","-93,200,000","500,000","-400,000","-300,000","-400,000",,"-400,000",,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"123,000,000","-4,400,000","341,400,000","11,100,000","-225,100,000","-46,800,000","2,200,000","100,000","-200,000","-600,000","-700,000","-1,200,000","2,800,000","-500,000",,,"-1,300,000","-1,600,000","-2,100,000","1,400,000","-1,100,000","-800,000","1,900,000","-2,100,000","5,600,000","-200,000","100,000","17,300,000","3,100,000","-22,000,000","-300,000","2,400,000","14,100,000","-14,700,000","200,000","-600,000","0","100,000","-37,800,000","-2,500,000","36,400,000","3,000,000","4,300,000","-10,500,000","14,800,000","-13,800,000",,"11,700,000","-7,400,000","5,500,000",,,,"-20,000,000",,,,,,"0",,
				ShortTermDebtIssuance,,"100,000",,,,,,,,,"-700,000","-1,200,000",,,,,,"0","4,900,000","-600,000","1,500,000","1,000,000","12,900,000","-2,100,000",,,,,,,"-300,000",,,,,,"0","100,000",,,"36,400,000","3,500,000","2,400,000","-500,000","1,000,000","0",,"7,500,000","-3,200,000","5,500,000",,,,,,,,,,,,
				ShortTermDebtPayments,"39,800,000","-4,500,000","258,300,000","11,100,000","-225,100,000","-46,800,000",,,"-200,000","-600,000",,,"500,000","-500,000",,,"-1,300,000","-1,600,000","-7,000,000","2,000,000","-2,600,000","-1,800,000",,,,"-200,000","100,000","17,300,000","3,100,000","-22,000,000",,,"14,100,000","-14,700,000","200,000",,,,,,"0","-500,000","1,900,000",,,"-13,800,000",,,,,,,,"-20,000,000",,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0","0",,,"-8,000,000","0","-12,000,000","0","0","-5,000,000","-500,000","184,600,000","100,000","0","-3,300,000","-1,100,000","0","-3,600,000","-1,000,000","-3,100,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,"0",,,"0","0","0","-500,000","184,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,,,,,,,,,,"0","0",,,"-8,000,000","0",,,"0","-5,000,000","0","0","100,000","0","-3,300,000","-1,100,000","0","-3,600,000","-1,000,000","-3,100,000","-1,000,000",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,
