name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
		ProvisionandWriteOffofAssets,"500,000","-200,000","4,100,000","1,900,000","-5,300,000","-2,700,000","13,700,000","900,000","7,500,000","2,600,000","3,100,000","1,700,000","7,300,000","5,700,000"
		StockBasedCompensation,"75,200,000","17,000,000","18,700,000","19,100,000","20,400,000","17,200,000","17,700,000","40,200,000","9,100,000","7,500,000","7,400,000","10,500,000","6,400,000","5,900,000"
		OtherNonCashItems,"6,400,000","2,000,000","1,200,000","1,300,000","1,900,000","2,300,000","5,200,000","3,800,000","3,800,000","3,800,000","3,300,000","4,900,000","4,400,000","5,300,000"
		ChangeInWorkingCapital,"-78,400,000","-37,300,000","-49,200,000","4,700,000","3,400,000","11,100,000","-121,500,000","-57,800,000","-31,500,000","-74,300,000","3,900,000","-28,500,000","-21,800,000","-92,700,000"
			ChangeInReceivables,"-86,700,000","-19,800,000","-24,900,000","-35,700,000","-6,300,000","-2,600,000","-63,300,000","-45,600,000","-13,000,000","-34,100,000","19,700,000","-34,700,000","-8,800,000","-18,400,000"
				ChangesInAccountReceivables,"-86,700,000","-19,800,000","-24,900,000","-35,700,000","-6,300,000","-2,600,000","-63,300,000","-45,600,000","-13,000,000","-34,100,000","19,700,000","-34,700,000","-8,800,000","-18,400,000"
			ChangeInPrepaidAssets,"-7,800,000","7,400,000","-10,600,000","8,600,000","-13,200,000","24,700,000","-44,300,000","-16,600,000","4,600,000","-1,700,000","6,800,000","-18,700,000","-13,400,000","15,100,000"
			ChangeInPayablesAndAccruedExpense,"76,900,000","-19,000,000","1,000,000","68,000,000","26,900,000","-7,800,000","3,000,000","21,400,000","500,000","-32,300,000","-28,200,000","32,900,000","19,400,000","-56,800,000"
				ChangeInPayable,"76,900,000","-19,000,000","1,000,000","68,000,000","26,900,000","-7,800,000","3,000,000","21,400,000","500,000","-32,300,000","-28,200,000","32,900,000","19,400,000","-56,800,000"
					ChangeInAccountPayable,"76,900,000","-19,000,000","1,000,000","68,000,000","26,900,000","-7,800,000","3,000,000","21,400,000","500,000","-32,300,000","-28,200,000","32,900,000","19,400,000","-56,800,000"
			ChangeInOtherCurrentLiabilities,"-63,000,000","-17,700,000","-12,300,000","-17,200,000","-15,800,000","-16,100,000","-14,600,000","-9,700,000",,,,"-17,400,000",,
			ChangeInOtherWorkingCapital,"2,200,000","11,800,000","-2,400,000","-19,000,000","11,800,000","12,900,000","-2,300,000","-7,300,000","10,100,000","-6,200,000","-48,700,000","9,400,000","17,900,000","-32,600,000"
InvestingCashFlow,"-90,600,000","-25,900,000","-16,800,000","-20,500,000","-27,400,000","-4,300,000","-36,200,000","-29,400,000","-30,400,000","-32,400,000","-254,200,000","-39,000,000","-49,500,000","-43,800,000"
	CashFlowFromContinuingInvestingActivities,"-90,600,000","-25,900,000","-16,800,000","-20,500,000","-27,400,000","-4,300,000","-36,200,000","-29,400,000","-30,400,000","-32,400,000","-254,200,000","-39,000,000","-49,500,000","-43,800,000"
		NetPPEPurchaseAndSale,"-90,700,000","-19,200,000","-21,200,000","-21,200,000","-29,100,000","-5,600,000","-18,900,000","-31,200,000","-32,000,000","-34,400,000","-44,300,000","-39,800,000","-52,900,000","-61,000,000"
			PurchaseOfPPE,"-90,700,000","-19,200,000","-21,200,000","-21,200,000","-29,100,000","-36,900,000","-18,900,000","-31,200,000","-32,000,000","-34,400,000","-44,300,000","-39,800,000","-52,900,000","-61,000,000"
			SaleOfPPE,"0","0","0","0","0","31,300,000",,,,,,,,
		NetBusinessPurchaseAndSale,"-7,700,000","-7,700,000",,,,,"-9,500,000","0","0","0","-316,100,000","0","0","16,800,000"
			PurchaseOfBusiness,"-7,700,000","-7,700,000",,,,,,,,,,,,
			SaleOfBusiness,,,,,,,"0","0","0","0","0","0","0","16,800,000"
		NetOtherInvestingChanges,"7,800,000","1,000,000","4,400,000","700,000","1,700,000","1,300,000","-8,700,000","1,800,000","1,600,000","2,000,000","-3,300,000","800,000","3,400,000","400,000"
FinancingCashFlow,"-168,500,000","-40,800,000","-30,600,000","-34,800,000","-62,300,000","-4,500,000","-98,600,000","85,200,000","-7,300,000","50,600,000","44,400,000","-23,600,000","-58,700,000","-41,300,000"
	CashFlowFromContinuingFinancingActivities,"-168,500,000","-40,800,000","-30,600,000","-34,800,000","-62,300,000","-4,500,000","-98,600,000","85,200,000","-7,300,000","50,600,000","44,400,000","-23,600,000","-58,700,000","-41,300,000"
		NetIssuancePaymentsOfDebt,"-184,900,000","-32,900,000","-36,000,000","-38,000,000","-78,000,000","6,100,000","-109,600,000","-582,900,000","-6,900,000","51,300,000","44,500,000","-22,300,000","-55,300,000","-41,300,000"
			NetLongTermDebtIssuance,"-184,900,000","-32,900,000","-36,000,000","-38,000,000","-78,000,000","6,100,000","-109,600,000","-582,900,000","-6,900,000","51,300,000","44,500,000","-22,300,000","-55,300,000","-41,300,000"
				LongTermDebtIssuance,"0","0","0","0","0","2,838,500,000","550,000,000","0","15,000,000","315,900,000","287,600,000","0","0","0"
				LongTermDebtPayments,"-184,900,000","-32,900,000","-36,000,000","-38,000,000","-78,000,000","-2,832,400,000","-659,600,000","-582,900,000","-21,900,000","-264,600,000","-243,100,000","-22,300,000","-55,300,000","-41,300,000"
		NetCommonStockIssuance,"-4,100,000","-4,100,000","0","0",,,"-1,400,000","657,200,000",,,"-100,000","-1,300,000",,
			CommonStockIssuance,,,"0","0",,,"-1,300,000","658,600,000",,,"0","0",,
			CommonStockPayments,"-4,100,000","-4,100,000","0","0",,,"-100,000","-1,400,000",,,"-100,000","-1,300,000",,
		ProceedsFromStockOptionExercised,"39,900,000","500,000","9,700,000","7,500,000","22,200,000","21,700,000","19,800,000","11,300,000",,,"0","0",,
		NetOtherFinancingCharges,"-19,400,000","-4,300,000","-4,300,000","-4,300,000","-6,500,000","-32,300,000","-7,400,000","-400,000","-300,000","-700,000","0","0",,
EndCashPosition,"274,800,000","271,600,000","275,400,000","263,400,000","218,100,000","201,800,000","108,100,000","256,500,000","164,700,000","128,500,000","87,100,000","193,700,000","178,700,000","198,800,000"
	ChangesInCash,"73,000,000","-2,200,000","12,200,000","47,000,000","16,000,000","94,400,000","-150,800,000","89,700,000","36,300,000","43,000,000","-108,600,000","16,700,000","-18,900,000","-62,000,000"
	EffectOfExchangeRateChanges,"-3,200,000","-1,600,000","-200,000","-1,700,000","300,000","-700,000","2,400,000","2,100,000","-100,000","-1,600,000","2,000,000","-1,700,000","-1,200,000","2,600,000"
	BeginningCashPosition,"201,800,000","275,400,000","263,400,000","218,100,000","201,800,000","108,100,000","256,500,000","164,700,000","128,500,000","87,100,000","193,700,000","178,700,000","198,800,000","258,200,000"
IncomeTaxPaidSupplementalData,"7,000,000","5,400,000","-2,000,000","1,000,000","2,600,000","3,900,000","2,300,000","5,200,000","1,300,000","6,800,000","-1,500,000","1,700,000","1,400,000","5,600,000"
InterestPaidSupplementalData,"174,200,000","40,800,000","46,200,000","41,700,000","45,500,000","45,100,000","74,700,000","56,700,000","92,100,000","39,300,000","88,600,000","43,700,000","89,100,000","43,900,000"
CapitalExpenditure,"-90,700,000","-19,200,000","-21,200,000","-21,200,000","-29,100,000","-36,900,000","-18,900,000","-31,200,000","-32,000,000","-34,400,000","-44,300,000","-39,800,000","-52,900,000","-61,000,000"
IssuanceOfCapitalStock,,,"0","0",,,"-1,300,000","658,600,000",,,"0","0",,
IssuanceOfDebt,"0","0","0","0","0","2,838,500,000","550,000,000","0","15,000,000","315,900,000","287,600,000","0","0","0"
RepaymentOfDebt,"-184,900,000","-32,900,000","-36,000,000","-38,000,000","-78,000,000","-2,832,400,000","-659,600,000","-582,900,000","-21,900,000","-264,600,000","-243,100,000","-22,300,000","-55,300,000","-41,300,000"
RepurchaseOfCapitalStock,"-4,100,000","-4,100,000","0","0",,,"-100,000","-1,400,000",,,"-100,000","-1,300,000",,
FreeCashFlow,"241,400,000","45,300,000","38,400,000","81,100,000","76,600,000","66,300,000","-34,900,000","2,700,000","42,000,000","-9,600,000","56,900,000","39,500,000","36,400,000","-37,900,000"
