name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"429,622,000","100,201,000","128,576,000","106,839,000","94,006,000","95,661,000","87,278,000","75,838,000","73,619,000","93,360,000","95,927,000","91,243,000","102,747,000","97,732,000","100,923,000","112,214,000","101,970,000","99,053,000","97,376,000","94,101,000","89,501,000","126,064,000","83,478,000","79,973,000","79,457,000","83,068,000","80,622,000","79,825,000","78,715,000","83,783,000","79,526,000","76,416,000","76,820,000","83,644,000","76,606,000","74,133,000","75,606,000","136,650,000"
	OperatingRevenue,"428,308,000","99,656,000","128,468,000","106,265,000","93,919,000","94,984,000","86,936,000","75,763,000","73,550,000","93,314,000","95,800,000","91,049,000","101,796,000","97,660,000","181,486,000","86,324,000","74,893,000","70,064,000","69,489,000","69,994,000","65,059,000","102,192,000","60,451,000","59,513,000","59,209,000","59,384,000","59,272,000","58,662,000","58,073,000","57,586,000","59,417,000","58,258,000","57,760,000","58,108,000","57,725,000","55,659,000","57,020,000","117,477,000"
CostOfRevenue,"132,663,000","37,180,000","32,675,000","31,554,000","31,254,000","36,892,000","31,530,000","28,352,000","26,790,000","29,503,000","33,501,000","28,565,000","29,637,000","32,538,000","30,733,000","38,623,000","36,079,000","32,442,000","30,798,000","27,274,000","25,799,000","26,760,000","25,412,000","22,626,000","22,563,000","26,108,000","24,336,000","22,721,000","23,502,000","29,347,000","30,568,000","22,894,000","24,077,000","27,705,000","22,390,000","21,177,000","20,416,000","22,072,000"
GrossProfit,"296,959,000","63,021,000","95,901,000","75,285,000","62,752,000","58,769,000","55,748,000","47,486,000","46,829,000","63,857,000","62,426,000","62,678,000","73,110,000","65,194,000","70,190,000","73,591,000","65,891,000","66,611,000","66,578,000","66,827,000","63,702,000","99,304,000","58,066,000","57,347,000","56,894,000","56,960,000","56,286,000","57,104,000","55,213,000","54,436,000","48,958,000","53,522,000","52,743,000","55,939,000","54,216,000","52,956,000","55,190,000","114,578,000"
OperatingExpense,"148,289,000","38,783,000","37,870,000","36,469,000","35,167,000","34,849,000","41,920,000","35,003,000","44,703,000","36,752,000","40,929,000","33,335,000","36,473,000","36,065,000","40,071,000","34,336,000","42,702,000","32,883,000","34,091,000","31,467,000","34,884,000","26,823,000","24,638,000","23,933,000","24,104,000","23,574,000","26,710,000","23,093,000","24,406,000","50,754,000","18,337,000","25,057,000","21,270,000","23,964,000","24,806,000","20,116,000","22,948,000","22,857,000"
	SellingGeneralAndAdministration,"54,306,000","14,256,000","14,073,000","13,298,000","12,679,000","11,974,000","15,549,000","12,115,000","21,404,000","13,281,000","12,706,000","11,839,000","13,906,000","14,235,000","12,643,000","12,424,000","10,988,000","10,377,000","10,544,000","9,821,000","10,145,000","10,751,000","9,083,000","9,126,000","10,018,000","9,258,000","9,064,000","8,912,000","9,357,000","14,840,000","1,071,000","7,199,000","7,214,000","9,950,000","9,108,000","6,973,000","10,259,000","9,678,000"
		GeneralAndAdministrativeExpense,"54,306,000","14,256,000","14,073,000","13,298,000","12,679,000","11,974,000","15,549,000","12,115,000","21,404,000","13,281,000","12,706,000","11,839,000","13,906,000","14,235,000","12,643,000","12,424,000","10,988,000","10,377,000","10,544,000","9,821,000","10,145,000","10,751,000","9,083,000","9,126,000","10,018,000","9,258,000","9,064,000","8,912,000","9,357,000","14,840,000","1,071,000","7,199,000","7,214,000","9,950,000","9,108,000","6,973,000","10,259,000","9,678,000"
			RentAndLandingFees,"12,701,000","3,135,000","3,207,000","3,164,000","3,195,000","3,306,000","3,467,000","3,415,000","3,351,000","3,434,000","3,429,000","3,486,000","3,896,000","3,655,000","3,238,000","2,722,000","2,752,000","2,736,000","2,851,000","2,891,000","2,436,000","2,670,000","2,518,000","2,508,000","2,483,000","2,538,000","2,523,000","2,527,000","2,565,000","2,514,000","2,501,000","2,593,000","2,654,000","2,985,000","2,550,000","1,737,000","2,881,000","2,969,000"
			OtherGandA,"41,605,000","11,121,000","10,866,000","10,134,000","9,484,000","8,668,000","12,082,000","8,700,000","18,053,000","9,847,000","9,277,000","8,353,000","10,010,000","10,580,000","9,405,000","9,702,000","8,236,000","7,641,000","7,693,000","6,930,000","7,709,000","8,081,000","6,565,000","6,618,000","7,535,000","6,720,000","6,541,000","6,385,000","6,792,000","12,326,000","-1,430,000","4,606,000","4,560,000","6,965,000","6,558,000","5,236,000","7,378,000","6,709,000"
	DepreciationAmortizationDepletionIncomeStatement,"93,983,000","24,527,000","23,797,000","23,171,000","22,488,000","22,875,000","26,371,000","22,888,000","23,299,000","23,471,000","28,223,000","21,496,000","22,567,000","21,830,000","25,878,000","21,833,000","30,441,000","21,270,000","21,776,000","20,976,000","23,701,000","15,828,000","14,237,000","14,435,000","13,558,000","13,915,000","15,685,000","13,603,000","14,233,000","13,732,000","13,067,000","13,148,000","13,698,000","13,645,000","15,598,000","13,043,000","12,613,000","12,789,000"
		DepreciationAndAmortizationInIncomeStatement,"93,983,000","24,527,000","23,797,000","23,171,000","22,488,000","22,875,000","26,371,000","22,888,000","23,299,000","23,471,000","28,223,000","21,496,000","22,567,000","21,830,000","25,878,000","21,833,000","30,441,000","21,270,000","21,776,000","20,976,000","23,701,000","15,828,000","14,237,000","14,435,000","13,558,000","13,915,000","15,685,000","13,603,000","14,233,000","13,732,000","13,067,000","13,148,000","13,698,000","13,645,000","15,598,000","13,043,000","12,613,000","12,789,000"
	ProvisionForDoubtfulAccounts,,,,,,,,,,,,,,,"1,550,000","79,000","1,273,000","1,236,000","1,771,000","575,000","906,000","193,000","220,000","149,000","494,000","351,000","387,000","427,000","389,000","323,000","278,000","27,000","358,000","369,000","100,000","100,000","76,000","390,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,"0","95,000","132,000","51,000","1,098,000","223,000","34,000","50,000","1,574,000","151,000","427,000","21,859,000","3,921,000","4,683,000",,,,,,
OperatingIncome,"148,670,000","24,238,000","58,031,000","38,816,000","27,585,000","23,920,000","13,828,000","12,483,000","2,126,000","27,105,000","21,497,000","29,343,000","36,637,000","29,129,000","30,119,000","39,255,000","23,189,000","33,728,000","32,487,000","35,360,000","28,818,000","72,481,000","33,428,000","33,414,000","32,790,000","33,386,000","29,576,000","34,011,000","30,807,000","3,682,000","30,621,000","28,465,000","31,473,000","31,975,000","29,410,000","32,840,000","32,242,000","91,721,000"
NetNonOperatingInterestIncomeExpense,"-56,686,000","-13,799,000","-13,688,000","-14,561,000","-14,638,000","-14,691,000","-16,919,000","-17,854,000","-18,151,000","-15,492,000","-14,666,000","-14,155,000","-14,014,000","-14,030,000","-14,416,000","-14,368,000","-13,628,000","-14,120,000","-13,773,000","-13,918,000","-13,291,000","-12,988,000","-12,707,000","-12,590,000","-12,643,000","-13,262,000","-13,514,000","-13,572,000","-13,190,000","-15,158,000","-14,181,000","-14,294,000","-13,130,000","-13,186,000","-13,512,000","-14,613,000","-14,685,000","-12,968,000"
	InterestIncomeNonOperating,"429,000","205,000","57,000","77,000","90,000","136,000","212,000","282,000","422,000","1,683,000","2,104,000","2,706,000","2,458,000","2,506,000","2,393,000","2,388,000","2,031,000","1,524,000","1,066,000","719,000","336,000","127,000","159,000","176,000","177,000","167,000","49,000","39,000","51,000","11,000","10,000","9,000","8,000","9,000","8,000","1,000","-49,000","51,000"
