name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,12/31/2004,09/30/2004
OperatingCashFlow,"301,937,000","81,560,000","22,888,000","110,148,000","87,341,000","98,490,000","67,630,000","115,629,000","96,731,000","84,990,000","90,459,000","85,375,000","88,265,000","74,997,000","93,285,000","69,665,000","103,529,000","90,842,000","84,803,000","31,691,000","41,815,000","51,718,000","44,642,000","58,086,000","55,964,000","59,541,000","51,542,000","71,821,000","43,412,000","52,404,000","54,421,000","46,319,000","38,651,000","48,394,000","43,715,000","56,392,000","28,057,000","36,192,000","51,315,000","20,421,000","28,679,000","22,800,000","36,875,000","32,106,000","30,124,000","31,079,000","35,269,000","24,673,000","31,283,000","23,789,000","34,097,000","34,212,000","28,644,000","19,354,000","25,765,000","24,466,000","17,147,000","25,033,000","29,290,000","15,670,000","19,138,000","17,971,000","25,030,000","26,184,000","19,018,000","14,361,000","32,229,000","17,804,000","14,103,000","27,784,000"
	CashFlowFromContinuingOperatingActivities,"301,937,000","81,560,000","22,888,000","110,148,000","87,341,000","98,490,000","67,630,000","115,629,000","96,731,000","84,990,000","90,459,000","85,375,000","88,265,000","74,997,000","93,285,000","69,665,000","103,529,000","90,842,000","84,803,000","31,691,000","41,815,000","51,718,000","44,642,000","58,086,000","55,964,000","59,541,000","51,542,000","71,821,000","43,412,000","52,404,000","54,421,000","46,319,000","38,651,000","48,394,000","44,477,000","56,707,000","31,154,000","36,192,000","51,315,000","20,421,000","28,679,000","22,800,000","36,875,000","32,106,000","30,124,000","31,079,000","35,269,000","24,673,000","31,283,000","23,789,000","34,097,000","34,212,000","28,644,000","19,354,000","25,765,000","24,466,000","17,147,000","25,033,000","29,290,000","15,670,000","19,138,000","17,971,000","25,030,000","26,184,000","19,018,000","14,361,000","32,229,000","17,804,000","14,103,000","27,784,000"
		NetIncomeFromContinuingOperations,"-160,159,000","-115,549,000","14,960,000","-4,481,000","-55,089,000","-62,083,000","-6,838,000","14,582,000","13,935,000","15,623,000","-5,822,000","389,000","-7,312,000","-7,186,000","-13,998,000",,"-10,560,000","-11,198,000","100,024,000","-28,394,000","-2,626,000",,"48,000","7,089,000","157,000","7,902,000","4,683,000","2,745,000","-15,928,000",,"-10,670,000","7,749,000","9,887,000","8,422,000","3,216,000",,,,"2,225,000",,"2,906,000","1,884,000","8,006,000","5,966,000","5,513,000","7,497,000","6,960,000","11,967,000","7,174,000","7,051,000","7,296,000","7,283,000","7,659,000","3,697,000","3,644,000","4,971,000","180,000","3,709,000","-1,030,000","2,341,000","5,493,000","4,619,000","-521,000","2,015,000","8,225,000","3,548,000","-2,097,000","-10,225,000","5,291,000","3,487,000"
		OperatingGainsLosses,,,"0","0","5,121,000","11,980,000","10,863,000","0","0","-234,000","-3,140,000","-1,121,000","-94,000","-1,118,000","-160,000",,"-1,343,000","1,862,000","-522,000","-953,000","-459,000",,"6,559,000","-97,000","-920,000","-233,000","745,000","9,396,000","41,242,000",,"13,785,000","-807,000","-706,000","729,000","7,657,000",,,,"4,455,000",,"146,000","60,000","1,125,000","186,000","0","4,000","867,000","141,000","1,061,000","4,000","4,790,000","-327,000","-2,141,000","169,000","-1,743,000","4,874,000","-2,423,000","-1,901,000","4,282,000","-534,000","-201,000","-391,000","1,737,000","-1,376,000","-2,380,000","-152,000","14,102,000","7,981,000",,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"884,000","4,000",,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-545,000",,,,,,,,"451,000","-307,000","-340,000","-349,000","-94,000","-1,118,000","-160,000",,"-1,343,000","1,862,000","-522,000","-953,000","-459,000",,"746,000","-97,000","-920,000","-233,000","745,000","9,396,000","-1,914,000",,"996,000","-807,000","-706,000","729,000","47,000",,,,"365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-27,880,000",,,,,,,,"-7,414,000","-8,571,000","-246,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"297,336,000","72,350,000","75,142,000","73,765,000","76,079,000","75,611,000","80,840,000","80,220,000","81,066,000","82,738,000","91,642,000","93,048,000","97,304,000","99,243,000","103,909,000",,"111,741,000","107,899,000","104,789,000","104,406,000","40,483,000",,"43,155,000","43,224,000","43,491,000","44,140,000","46,658,000","46,057,000","43,651,000",,"42,920,000","34,968,000","36,005,000","35,542,000","34,968,000",,,,"38,670,000",,"21,869,000","22,137,000","22,439,000","22,161,000","21,987,000","22,158,000","22,222,000","21,918,000","21,460,000","21,542,000","21,228,000","21,341,000","20,981,000","21,677,000","22,497,000","23,154,000","22,663,000","23,364,000","27,018,000","17,189,000","17,446,000","17,457,000","17,377,000","17,779,000","17,653,000","17,881,000","12,002,000","19,988,000","17,038,000","16,942,000"
			DepreciationAndAmortization,"297,336,000","72,350,000","75,142,000","73,765,000","76,079,000","75,611,000","80,840,000","80,220,000","81,066,000","82,738,000","91,642,000","93,048,000","97,304,000","99,243,000","103,909,000",,"111,741,000","107,899,000","104,789,000","104,406,000","40,483,000",,"43,155,000","43,224,000","43,491,000","44,140,000","46,658,000","46,057,000","43,651,000",,"42,920,000","34,968,000","36,005,000","35,542,000","34,968,000",,,,"38,670,000",,"21,869,000","22,137,000","22,439,000","22,161,000","21,987,000","22,158,000","22,222,000","21,918,000","21,460,000","21,542,000","21,228,000","21,341,000","20,981,000","21,677,000","22,497,000","23,154,000","22,663,000","23,364,000","27,018,000","17,189,000","17,446,000","17,457,000","17,377,000","17,779,000","17,653,000","17,881,000","12,002,000","19,988,000","17,038,000","16,942,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,841,000","22,350,000","22,871,000","16,074,000","16,350,000","16,606,000","16,629,000","16,554,000","16,961,000","16,844,000","17,071,000",,"16,920,000",,
