name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014
	GainOnSaleOfSecurity,,,"15,800,000",,"9,600,000",,"62,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"11,300,000","33,300,000","-6,100,000","200,000","-9,900,000","37,800,000","-12,500,000","-30,800,000","-30,300,000","-43,500,000","18,700,000","412,400,000","-42,700,000","800,000","-9,500,000","0",,"-300,000","5,000,000","-142,300,000","24,600,000","-123,200,000","26,400,000","1,300,000","-4,800,000","9,600,000","-11,900,000","4,700,000","4,600,000","-21,400,000","-31,400,000","-20,400,000","-22,800,000"
		ImpairmentOfCapitalAssets,,,"2,400,000",,"9,900,000",,"3,900,000",,,,,,,"0","0","0",,"0","0","142,300,000",,,,,,,,,,,,,
		OtherSpecialCharges,"3,700,000","0","3,700,000",,,"27,600,000","8,600,000","49,100,000",,"45,600,000",,"23,100,000","42,700,000","-800,000","9,500,000",,,"300,000","-5,000,000",,,,,,"4,800,000",,,,,,,,
		GainOnSaleOfPPE,"15,000,000","1,700,000","13,400,000","200,000",,"-34,800,000","62,900,000","18,300,000","-30,300,000","2,100,000","18,700,000","435,500,000",,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"148,200,000","47,500,000","38,300,000","18,900,000","43,500,000","107,200,000","19,200,000","11,400,000","-3,100,000","-50,400,000","15,900,000","-5,100,000","11,100,000","16,100,000","28,300,000","19,200,000","40,800,000","-22,400,000","-15,400,000","11,700,000",,,,,,,,,,,,,
PretaxIncome,"2,099,500,000","603,800,000","522,900,000","395,500,000","577,300,000","-208,300,000","153,200,000","395,700,000","788,100,000","90,100,000","67,700,000","376,700,000","64,700,000","137,000,000","-19,800,000","-44,300,000","-20,700,000","15,300,000","-305,400,000","-422,900,000","-204,500,000","-45,300,000","-32,100,000","-276,700,000","-109,500,000","-97,500,000","-33,900,000","-228,100,000","-182,300,000","-943,500,000","-218,600,000","-85,600,000","-130,900,000"
TaxProvision,"479,900,000","148,700,000","98,400,000","100,300,000","132,500,000","-64,100,000","29,500,000","111,200,000","201,900,000","22,300,000","12,900,000","81,900,000","15,700,000","1,400,000","-65,400,000","-11,900,000","-3,000,000","-373,000,000","-523,500,000","-67,700,000","400,000","-79,900,000","4,100,000","-38,600,000","24,100,000","8,800,000","39,000,000","-58,400,000","-29,000,000","-99,900,000","-23,700,000","-15,800,000","-14,000,000"
NetIncomeCommonStockholders,"1,619,600,000","701,400,000","363,100,000","256,900,000","372,200,000","-60,700,000","96,400,000","248,600,000","582,300,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-159,100,000","-83,500,000","-153,300,000","-843,600,000","-252,100,000","-12,600,000","-116,900,000"
	NetIncome,"1,619,600,000","455,100,000","424,500,000","295,200,000","444,800,000","-144,200,000","123,700,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-72,900,000","-169,700,000","-153,300,000","-843,600,000","-194,900,000","-69,800,000","-116,900,000"
		NetIncomeIncludingNoncontrollingInterests,"1,619,600,000","455,100,000","424,500,000","295,200,000","444,800,000","-144,200,000","123,700,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-72,900,000","-169,700,000","-153,300,000","-843,600,000","-194,900,000","-69,800,000","-116,900,000"
			NetIncomeContinuousOperations,"1,619,600,000","455,100,000","424,500,000","295,200,000","444,800,000","-144,200,000","123,700,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-72,900,000","-169,700,000","-153,300,000","-843,600,000","-194,900,000","-69,800,000","-116,900,000"
	PreferredStockDividends,,,"61,400,000","38,300,000","72,600,000",,"27,300,000","35,900,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,"27,300,000","36,400,000",,"27,300,000","26,900,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,,"61,400,000","38,300,000","72,600,000",,"0","35,900,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,619,600,000","701,400,000","424,500,000","295,200,000","444,800,000","-144,200,000","96,400,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-159,100,000","-83,500,000","-153,300,000","-843,600,000","-252,100,000","-12,600,000","-116,900,000"
BasicEPS,,"0.83","0.78","0.55","0.8","-0.37","0.21","0.52","1.03","0.142","0.096","0.519","0.086","0.239","0.08","-0.057","-0.031",,"0.384","-0.625","-0.361",,,,"-0.235",,,,"-0.23",,,,"-0.206"
DilutedEPS,,"0.79","0.74","0.52","0.78","-0.37","0.2","0.49","1","0.142","0.094","0.505","0.084","0.232","0.078","-0.057","-0.031",,"0.374","-0.625","-0.361",,,,"-0.235",,,,"-0.23",,,,"-0.206"
BasicAverageShares,,"482,500,000","466,000,000","465,300,000","465,100,000","464,100,000","468,700,000","477,300,000","568,000,000","479,026,753","568,000,000","568,000,000","568,000,000","568,000,000","568,000,000","568,000,000","568,000,000",,"568,000,000","568,000,000","568,000,000",,,,"568,000,000",,,,"475,139,081",,,,"568,000,000"
DilutedAverageShares,,"573,900,000","574,200,000","573,000,000","571,400,000","464,100,000","472,100,000","582,900,000","583,700,000","479,026,753","583,700,000","583,700,000","583,700,000","583,700,000","583,700,000","583,700,000","583,700,000",,"583,700,000","583,700,000","583,700,000",,,,"583,700,000",,,,"475,139,081",,,,"583,700,000"
TotalOperatingIncomeAsReported,"2,436,900,000","664,300,000","599,600,000","485,900,000","687,100,000","-174,800,000","258,500,000","562,000,000","971,800,000","326,600,000","206,600,000","582,400,000","321,500,000","288,400,000","174,400,000","131,400,000","193,100,000","233,600,000","-101,100,000","-219,800,000","90,600,000","186,000,000","153,900,000","101,200,000","199,400,000","125,200,000","188,500,000","-8,900,000","96,900,000","-684,100,000","-34,500,000","37,300,000","31,900,000"
TotalExpenses,"69,465,100,000","16,720,900,000","16,142,200,000","16,020,000,000","20,582,000,000","15,938,900,000","15,209,400,000","15,213,900,000","21,749,500,000","15,112,300,000","13,915,300,000","14,029,800,000","18,416,900,000","13,728,200,000","13,666,000,000","13,892,700,000","18,460,300,000","13,800,100,000","13,700,300,000","13,909,200,000","18,369,400,000","13,630,600,000","13,459,900,000","13,754,900,000","18,192,300,000","13,700,300,000","13,231,100,000","13,446,800,000","17,954,100,000","9,481,500,000","5,614,100,000","5,572,600,000","7,179,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,619,600,000","455,100,000","424,500,000","295,200,000","444,800,000","-144,200,000","123,700,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-72,900,000","-169,700,000","-153,300,000","-843,600,000","-194,900,000","-69,800,000","-116,900,000"
NormalizedIncome,"1,610,887,700","453,818,665.121","416,623,600","295,050,800","445,031,000","-119,416,706.673","83,027,200","306,645,200","608,743,200","100,533,629.301","39,671,700","-28,109,200","81,338,485.317","134,808,175.182","52,535,000","-32,400,000","-17,700,000","388,519,000","215,100,000","-235,680,113.502","-219,660,000","108,520,000","-52,040,000","-239,218,648.356","-130,720,000","-112,060,000","-65,760,000","-173,196,668.128","-157,168,239.166","-824,465,882.353","-166,904,300.091","-53,165,420.561","-96,538,502.674"
InterestIncome,"3,100,000"
InterestExpense,"461,600,000","87,700,000","111,300,000","109,300,000","153,300,000","108,800,000","115,900,000","128,600,000","180,600,000","121,700,000","154,800,000","177,500,000","225,200,000",,,,"254,600,000",,,,,,,,,,"210,500,000","223,900,000","283,800,000","238,000,000","152,700,000","102,500,000","140,000,000"
NetInterestIncome,"-481,900,000","-108,000,000","-111,300,000","-109,300,000","-153,300,000","-113,100,000","-115,900,000","-128,600,000","-180,600,000","-140,500,000","-154,800,000","-177,500,000","-225,200,000","-168,300,000","-213,000,000","-194,900,000","-254,600,000","-195,600,000","-193,900,000","-214,800,000","270,500,000","-108,100,000","-212,400,000","-997,000,000","313,700,000","-232,300,000","-210,500,000","-223,900,000","-283,800,000","-238,000,000","-152,700,000","-102,500,000","-140,000,000"
EBIT,"2,561,100,000","691,500,000","634,200,000","504,800,000","730,600,000","-99,500,000","269,100,000","524,300,000","968,700,000","211,800,000","222,500,000","554,200,000","289,900,000","353,700,000","174,400,000","131,400,000","233,900,000","53,500,000","-101,100,000","-77,500,000","90,600,000","85,700,000","153,900,000","101,200,000","199,400,000","127,800,000","176,600,000","-4,200,000","101,500,000","-705,500,000","-65,900,000","16,900,000","9,100,000"
EBITDA,"4,866,300,000"
ReconciledCostOfRevenue,"51,164,600,000","12,399,200,000","11,898,300,000","11,788,700,000","15,078,400,000","11,212,800,000","10,900,300,000","11,182,700,000","15,980,100,000","11,018,800,000","10,108,100,000","10,235,200,000","13,498,800,000","9,957,900,000","9,988,000,000","10,211,300,000","13,482,700,000","10,085,400,000","9,974,600,000","10,102,000,000","13,401,500,000","9,882,800,000","9,794,000,000","10,090,200,000","13,270,700,000","9,979,500,000","9,698,300,000","9,861,700,000","13,132,800,000","6,333,400,000","4,059,800,000","4,081,700,000","5,220,900,000"
ReconciledDepreciation,"2,305,200,000","553,800,000","535,200,000","522,700,000","693,500,000","502,800,000","497,500,000","481,600,000","636,500,000","561,400,000","514,200,000","507,400,000","678,600,000","398,000,000","401,600,000","402,600,000","536,600,000","436,100,000","444,400,000","439,200,000","578,400,000","430,800,000","425,000,000","417,200,000","531,800,000","396,500,000","370,000,000","369,200,000","478,000,000","211,100,000","145,100,000","154,000,000","207,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,619,600,000","455,100,000","424,500,000","295,200,000","444,800,000","-144,200,000","123,700,000","284,500,000","586,200,000","67,800,000","54,800,000","294,800,000","49,000,000","135,600,000","45,600,000","-32,400,000","-17,700,000","388,300,000","218,100,000","-355,200,000","-204,900,000","34,600,000","-36,200,000","-238,100,000","-133,600,000","-106,300,000","-72,900,000","-169,700,000","-153,300,000","-843,600,000","-194,900,000","-69,800,000","-116,900,000"
TotalUnusualItemsExcludingGoodwill,"11,300,000","1,700,000","9,700,000","200,000","-300,000","-35,800,000","50,400,000","-30,800,000","-30,300,000","-43,500,000","18,700,000","412,400,000","-42,700,000","800,000","-9,500,000","0",,"-300,000","5,000,000","-142,300,000","24,600,000","-123,200,000","26,400,000","1,300,000","-4,800,000","9,600,000","-11,900,000","4,700,000","4,600,000","-21,400,000","-31,400,000","-20,400,000","-22,800,000"
TotalUnusualItems,"11,300,000","1,700,000","9,700,000","200,000","-300,000","-35,800,000","50,400,000","-30,800,000","-30,300,000","-43,500,000","18,700,000","412,400,000","-42,700,000","800,000","-9,500,000","0",,"-300,000","5,000,000","-142,300,000","24,600,000","-123,200,000","26,400,000","1,300,000","-4,800,000","9,600,000","-11,900,000","4,700,000","4,600,000","-21,400,000","-31,400,000","-20,400,000","-22,800,000"
NormalizedEBITDA,"4,855,000,000","1,243,600,000","1,159,700,000","1,027,300,000","1,424,400,000","439,100,000","716,200,000","1,036,700,000","1,635,500,000","816,700,000","718,000,000","649,200,000","1,011,200,000","750,900,000","585,500,000","534,000,000","770,500,000","489,900,000","338,300,000","504,000,000","644,400,000","639,700,000","552,500,000","517,100,000","736,000,000","514,700,000","558,500,000","360,300,000","574,900,000","-473,000,000","110,600,000","191,300,000","239,800,000"
TaxRateForCalcs,"0.229","0.246","0.188","0.254","0.23","0.308","0.193","0.281","0.256","0.248","0.191","0.217","0.243","0.01","0.27","0.269","0.145","0.27","0.4","0.16","0.4","0.4","0.4","0.14","0.4","0.4","0.4","0.256","0.159","0.106","0.108","0.185","0.107"
TaxEffectOfUnusualItems,"2,587,700","418,665.121","1,823,600","50,800","-69,000","-11,016,706.673","9,727,200","-8,654,800","-7,756,800","-10,766,370.699","3,571,700","89,490,800","-10,361,514.683","8,175.182","-2,565,000","0","0","-81,000","2,000,000","-22,780,113.502","9,840,000","-49,280,000","10,560,000","181,351.644","-1,920,000","3,840,000","-4,760,000","1,203,331.872","731,760.834","-2,265,882.353","-3,404,300.091","-3,765,420.561","-2,438,502.674"
