name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
MarketCap,"3,341,366,612","5,534,581,544","4,902,699,297","4,294,252,672","3,951,264,436","3,903,972,444","2,476,403,280","1,541,570,554","1,157,373,805","860,494,154","2,481,426,095","2,058,810,409","2,436,073,372","2,167,098,794","1,838,469,850","2,760,535,716","1,931,844,871","1,339,688,515","1,227,222,653","1,176,236,355","1,399,251,157","1,560,781,234","1,684,232,160","1,150,243,479","1,221,952,374","1,765,999,020","1,650,033,833","1,520,331,949","1,589,484,057","1,659,976,785","1,540,923,827","1,667,842,360","2,456,445,119","2,672,963,504","2,543,281,032","2,655,633,935","3,275,045,022"
EnterpriseValue,"5,198,773,612","7,327,650,544","6,588,114,297","5,988,135,672","5,833,470,436","5,786,606,444","4,307,935,280","3,313,901,554","2,898,011,805","2,496,907,154","4,110,890,095","3,795,618,409","4,088,657,372","3,673,209,794","3,225,796,850","4,244,856,716","3,470,047,871","2,848,826,515","2,706,921,653","2,719,226,355","2,975,389,157","3,074,605,234","3,185,530,160","2,745,996,479","2,818,326,374","3,327,771,020","3,128,541,833","3,068,615,949","3,176,600,057","3,219,523,785","3,032,150,827","3,241,325,360","4,034,053,119","4,197,355,504","3,976,304,032","4,210,576,935","5,068,628,022"
PeRatio,"12.531","23.118","37.491",,,,,,"18.061","10.018","24.969","22.305","38.272","49.538","55.225",,,,,,"125.154",,,"58.609","179.125","36.947","48.024","68.5","29.742","33.825","25.942","17.642","60.496","53.035","46.725","97.451","39.591"
ForwardPeRatio,"10.352","17.212","15.674","13.947",,,,,,"4.876","14.556","12.771","19.011",,,,,,"3.036",,"26.247","34.483","37.175","19.531","37.736","14.124","20.284",,"18.45",,,,,,,,
PsRatio,"2.263","3.939","4.013","5.024","8.682","8.995","4.299","1.641","0.887","0.639","1.905","1.617","1.942","1.631","1.412","2.064","1.45","1.007","0.918","0.845","1.059","1.154","1.196","0.847","0.889","1.321","1.244","1.13","1.161","1.224","1.14","1.202","1.747","1.825","1.777","1.85","2.245"
PbRatio,"181.663",,"427.176",,,,,"169.013","8.503","4.08","10.71","15.651","10.692","8.118","4.924","10.106","7.931","4.456","3.902","4.671","3.448","3.384","3.523","2.892","3.047","3.503","3.052","3.134","3.175","2.864","2.485","3.003","4.182","4.086","3.487","4.244","7.669"
EnterprisesValueRevenueRatio,"3.244","27.07","17.766","11.489","13.264","33.659","27.96","31.229","160.768","16.26","13.794","8.013","10.071","16.653","11.52","8.785","8.854","13.118","10.195","6.212","7.961","16.498","11.904","5.658","7.594","15.11","11.68","6.175","8.112","15.003","11.462","6.537","9.957","19.772","14.621","7.821","12.324"
EnterprisesValueEBITDARatio,"9.404","150.617","52.764","34.079","28.652","331.004","334.571","-154.624","-45.791","-127.726","118.173","19.521","29.976","452.366","73.137","21.997","36.423","-102.55","85.083","17.989","-16.235","-67.128","101.592","14.192","35.838","-74.989","84.821","14.251","42.184","-487.364","120.52","15.744","32.607","-231.272","93.593","16.983","129.692"
