name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018
MarketCap,"6,788,960,936","7,116,728,974","8,711,501,442","15,971,317,016","13,547,916,412","10,920,209,270","13,281,859,717","8,800,810,871","8,247,104,072","5,314,446,568","5,292,573,737","5,790,528,752","7,536,712,647","6,302,903,350","6,063,398,925","4,824,531,116"
EnterpriseValue,"6,522,232,936","6,842,498,974","8,427,687,442","15,573,422,016","13,175,279,412","10,559,020,270","12,965,768,717","8,484,628,871","7,985,489,072","5,056,696,568","5,029,197,737","5,508,695,752","7,238,712,647","5,997,077,350","5,744,834,925","4,773,460,116"
PsRatio,"7.681","8.884","11.491","22.946","21.22","18.541","24.803","17.637","17.725","12.714","13.982","18.021","19.971","25.361","28.518","22.42"
PbRatio,"16.342","16.586","19.368","35.248","30.139","23.97","30.774","20.453","19.938","12.701","12.219","22.704","28.655","23.164","21.359","139.429"
EnterprisesValueRevenueRatio,"7.563","28.587","37.633","75.606","68.232","59.451","82.524","58.557","61.965","40.904","44.435","54.484","80.69","74.406","81.102","75.084"
EnterprisesValueEBITDARatio,"-41.452","-119.34","-203.189","-471.965","-515.969","-322.945","-429.743","-351.899","-316.094","-166.954","-135.803","-110.37","-176.494","-194.862","-256.374","-186.434"
