name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
				AmortizationOfIntangiblesIncomeStatement,"56,905,000","13,633,000","14,307,000","14,596,000","14,369,000","14,715,000","17,993,000","18,693,000","19,295,000","19,324,000","17,794,000","17,156,000","17,690,000","16,297,000","16,302,000","16,088,000","16,552,000","16,303,000","17,419,000","17,322,000","17,439,000","17,325,000","23,751,000","24,104,000","23,600,000","23,183,000","22,532,000","21,512,000","20,772,000","20,655,000","5,723,000","3,352,000","2,769,000","2,354,000","2,614,000","2,419,000","2,285,000","2,270,000","2,479,000","2,650,000","2,346,000","2,321,000",,"1,929,000","2,695,000","1,625,000",,"1,729,000","1,723,000","1,966,000",,"1,883,000","2,109,000","2,220,000","2,605,000","1,955,000","1,230,000","1,362,000","2,218,000","1,405,000","1,353,000","1,326,000","1,337,000","1,297,000","1,384,000","1,502,000",,,"1,295,000"
	OtherOperatingExpenses,"200,682,000","49,825,000","55,580,000","47,121,000","48,178,000","38,043,000","37,118,000","34,927,000","41,603,000","39,272,000","50,738,000","37,631,000","39,167,000","34,648,000","37,122,000","35,419,000","37,570,000","32,187,000","31,700,000","29,463,000","28,779,000","28,993,000","30,974,000","26,996,000","30,733,000","30,005,000","32,220,000","26,295,000","26,847,000","15,841,000","33,219,000","20,934,000","21,261,000","20,039,000","18,852,000","19,248,000","19,479,000","18,984,000",,,,,,,"17,289,000",,,,"19,338,000","18,957,000",,,"19,666,000",,,,,,,,,,,,,,,,
OperatingIncome,"209,908,000","52,591,000","47,855,000","55,073,000","54,389,000","40,194,000","17,149,000","19,738,000","-52,727,000","10,426,000","15,973,000","27,293,000","24,879,000","25,872,000","17,215,000","21,510,000","22,597,000","24,491,000","18,129,000","19,795,000","21,292,000","22,603,000","6,328,000","11,572,000","6,060,000","3,785,000","6,086,000","14,716,000","16,336,000","28,141,000","376,000","10,771,000","9,622,000","13,013,000","11,196,000","11,420,000","13,633,000","12,901,000","9,681,000","14,643,000","15,963,000","15,696,000","14,239,000","7,610,000","7,142,000","9,305,000","10,056,000","13,323,000","13,729,000","15,523,000","16,024,000","17,469,000","19,289,000","19,272,000","18,449,000","21,316,000","20,627,000","18,254,000","11,633,000","17,188,000","22,525,000","21,326,000","22,191,000","22,163,000","20,214,000","20,627,000","-26,423,000","35,290,000","20,958,000"
NetNonOperatingInterestIncomeExpense,"-54,974,000","-11,348,000","-11,609,000","-14,257,000","-17,760,000","-18,471,000","-18,338,000","-18,905,000","-19,822,000","-17,499,000","-17,714,000","-19,297,000","-20,433,000","-20,400,000","-20,412,000","-20,160,000","-22,122,000","-20,307,000","-29,830,000","-23,368,000","-23,881,000","-25,057,000","-24,680,000","-24,815,000","-24,742,000","-24,992,000","-24,981,000","-24,696,000","-24,958,000","-25,655,000","-5,131,000","-1,996,000","-2,083,000","-1,546,000","-2,114,000","-2,255,000","-2,733,000","-3,163,000","-3,386,000","-3,586,000","4,063,000","-4,483,000","-5,414,000","-4,414,000","-4,607,000","-5,147,000","-3,935,000","-3,933,000","-4,141,000","-4,321,000","-4,336,000","-4,400,000","-4,569,000","-4,654,000",,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000","26,000","34,000",,"44,000","37,000","42,000",,"63,000","85,000","114,000",,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,"22,122,000",,"29,830,000","23,368,000",,,"24,680,000",,,,,"24,696,000",,"25,655,000",,,,"1,546,000","2,114,000","2,255,000","2,733,000","3,163,000",,,,"4,483,000","5,331,000","4,438,000","4,633,000","5,181,000","3,812,000","3,977,000","4,178,000","4,363,000","4,074,000","4,463,000","4,654,000","4,768,000",,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"54,974,000","11,348,000","11,609,000","14,257,000","17,760,000","18,471,000","18,338,000","18,905,000","19,822,000","17,499,000","17,714,000","19,297,000","20,433,000","20,400,000","20,412,000","20,160,000","22,122,000","20,307,000","29,830,000","23,368,000","23,881,000","25,057,000","24,680,000","24,815,000","24,742,000","24,992,000","24,981,000","24,696,000","24,958,000","25,655,000","5,131,000","1,996,000","2,083,000","1,546,000","2,114,000","2,255,000","2,733,000","3,163,000","3,386,000","3,586,000","-4,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,"0","-34,389,000",,,"0",,"-80,000","-7,378,000","-179,000",,,,"0",,"-166,000",,"-37,135,000","0","-14,615,000","0","-146,299,000","0","0","0","-75,008,000","-87,000","-12,977,000","0","8,525,000",,"0","0","0","0","0","0","0","0","-8,126,000","0",,"0","0","-943,000","0","0","0","0","0","0","0","0","-86,000","0","0","0","-1,000","0","0",,"-3,417,000","0","0","0","-9,529,000",,"0"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-34,389,000","0","0","0","0","-80,000","-7,378,000","-179,000","0","0",,"0","0","-166,000",,"-37,135,000","0","-14,615,000",,"-146,299,000",,,,"-75,008,000","-87,000","-12,977,000",,,,,,,,,,"0","0","0",,,"0","0","-943,000",,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,"146,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0","34,389,000",,,"0",,"80,000","7,378,000","179,000",,,,"0",,"166,000",,"37,135,000",,"14,615,000",,,,,,"0","87,000","12,977,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"120,545,000","41,243,000","36,246,000","6,427,000","36,629,000","21,723,000","-1,189,000","833,000","-72,629,000","-14,451,000","-1,920,000","7,996,000","4,446,000","5,472,000","-3,197,000","1,350,000","309,000","4,184,000","-48,836,000","-3,573,000","-17,204,000","-2,454,000","-164,651,000","-13,243,000","-18,682,000","-21,207,000","-93,903,000","-10,067,000","-21,599,000","2,486,000","-7,480,000","8,775,000","7,539,000","11,467,000","9,082,000","9,165,000","10,900,000","9,738,000","6,295,000","11,057,000","11,900,000","11,213,000","9,768,000","3,196,000","2,535,000","3,215,000","6,121,000","9,390,000","9,588,000","11,202,000","11,688,000","13,069,000","14,720,000","14,618,000","11,774,000","13,789,000","13,576,000","11,532,000","3,113,000","8,666,000","13,836,000","12,580,000","9,444,000","12,404,000","10,381,000","10,934,000","1,815,000","6,887,000","10,311,000"
TaxProvision,"-43,368,000","9,721,000","-53,185,000","-319,000","415,000","1,189,000","-2,322,000","1,711,000","-4,148,000","-997,000","2,224,000","-1,319,000","-1,040,000","-388,000","-7,400,000","-719,000","-1,166,000","-425,000","-23,787,000","716,000","1,853,000","1,054,000","52,626,000","-4,989,000","-7,886,000","-8,056,000","-7,313,000","-3,957,000","-8,858,000","2,017,000","-1,731,000","3,099,000","2,815,000","3,978,000","3,378,000","3,383,000","4,124,000","3,602,000","1,896,000","3,977,000","4,816,000","4,085,000","5,230,000","1,356,000","1,526,000","1,473,000","6,380,000","4,471,000","3,643,000","4,257,000","4,442,000","4,966,000","5,593,000","5,555,000","7,373,000","5,385,000","5,160,000","5,430,000","1,248,000","3,408,000","5,327,000","4,744,000","3,948,000","4,643,000","4,140,000","4,007,000","-2,245,000","2,464,000","3,712,000"
NetIncomeCommonStockholders,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,158,000","9,109,000","7,028,000","8,560,000","8,696,000","1,745,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
	NetIncome,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,158,000","9,109,000","7,028,000","8,560,000","8,696,000","1,745,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
		NetIncomeIncludingNoncontrollingInterests,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,945,000","6,945,000","7,246,000","8,103,000","9,139,000","9,095,000","7,028,000","8,560,000","8,656,000","1,699,000","1,865,000","5,258,000","8,509,000","7,836,000","5,496,000","7,761,000","6,241,000","6,927,000","4,340,000","4,549,000","6,599,000"
			NetIncomeContinuousOperations,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,945,000","6,945,000","7,246,000","8,103,000","9,127,000","9,063,000","4,487,000","8,404,000","8,456,000","6,148,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","12,000","32,000","2,541,000","156,000","240,000","-4,403,000",,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-61,000","5,000","11,000","12,000","19,000","14,000","0",,"40,000","46,000","48,000","65,000","59,000","64,000","55,000","54,000","38,000","36,000",,"-63,000","44,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,000",,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,796,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000","4,399,000","7,080,000","7,084,000","7,128,000","4,538,000","1,840,000","1,009,000","1,742,000","-259,000","4,919,000","5,884,000","6,950,000","7,257,000","8,115,000","9,158,000","9,109,000","7,028,000","8,560,000","8,696,000","1,745,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,279,000","6,963,000","4,122,000","4,486,000","6,643,000"
BasicEPS,,"0.34","0.98","0.07","0.41","0.24","0.01","-0.01","-0.8","-0.16","-0.05","0.13","0.08","0.08","0.06","0.03","0.02","0.07","-0.37","-0.06","-0.29","-0.05","-3.29","-0.12","-0.16","-0.2",,"-0.09","-0.19","0.01",,"0.09","0.07","0.11",,"0.09","0.1","0.09",,"0.11","0.11","0.11",,"0.03","0.02","0.03",,"0.08","0.09","0.1",,"0.11","0.12","0.12",,"0.11","0.11","0.02",,"0.07","0.1","0.1",,"0.1","0.08","0.09",,"0.12","0.21"
DilutedEPS,,"0.31","0.88","0.07","0.36","0.21","0.01","-0.01","-0.8","-0.16","-0.05","0.12","0.07","0.08","0.06","0.03","0.02","0.06","-0.37","-0.06","-0.29","-0.05","-3.29","-0.12","-0.16","-0.2",,"-0.09","-0.19","0.01",,"0.09","0.07","0.11",,"0.09","0.1","0.09",,"0.1","0.11","0.11",,"0.03","0.02","0.03",,"0.07","0.09","0.1",,"0.11","0.12","0.12",,"0.11","0.11","0.02",,"0.07","0.1","0.1",,"0.1","0.08","0.09",,"0.06","0.09"
BasicAverageShares,,"91,408,000","91,206,000","90,332,000","88,722,000","86,984,000","86,205,000","85,556,000","85,122,000","84,624,000","75,387,000","72,251,000","71,477,000","70,334,000","70,196,000","69,750,000","69,203,000","68,686,000","67,755,000","66,897,000","66,350,000","66,090,000","66,074,000","66,049,000","66,041,000","66,034,000",,"65,941,000","65,844,000","65,623,000",,"65,589,000","65,970,000","65,910,000",,"65,525,000","66,116,000","66,697,000",,"66,108,000","65,774,000","65,134,000",,"64,712,000","63,969,000","63,952,000",,"65,384,000","65,836,000","68,268,000",,"72,182,000","76,934,000","77,368,000",,"76,723,000","76,702,000","76,977,000",,"81,484,000","81,752,000","81,764,000",,"81,690,000","81,619,000","81,556,000",,"36,377,000","32,175,000"
DilutedAverageShares,,"101,471,000","102,081,000","101,359,000","100,030,000","97,968,000","94,256,000","85,556,000","85,122,000","84,624,000","75,387,000","79,125,000","79,158,000","75,256,000","74,024,000","74,594,000","73,440,000","73,285,000","67,755,000","66,897,000","66,350,000","66,090,000","66,074,000","66,049,000","66,041,000","66,034,000",,"65,941,000","67,011,000","66,492,000",,"66,747,000","67,087,000","67,370,000",,"66,630,000","66,993,000","67,882,000",,"67,601,000","67,383,000","66,190,000",,"64,751,000","64,094,000","64,182,000",,"66,240,000","67,926,000","70,513,000",,"73,845,000","79,020,000","77,368,000",,"76,724,000","76,703,000","76,979,000",,"81,705,000","82,084,000","82,044,000",,"82,212,000","82,230,000","81,556,000",,"72,500,000","71,699,000"
TotalOperatingIncomeAsReported,"209,908,000","52,591,000","47,855,000","55,073,000","54,389,000","40,194,000","17,149,000","19,738,000","-52,727,000","10,426,000","15,973,000","27,293,000","24,879,000","25,872,000","17,215,000","21,510,000","22,597,000","24,491,000","18,129,000","19,795,000","21,292,000","22,603,000","-139,971,000","11,572,000","6,060,000","3,785,000","-68,922,000","14,716,000","16,336,000","28,141,000","376,000","10,771,000","9,622,000","13,013,000","11,196,000","11,420,000","13,633,000","12,901,000","9,681,000","14,643,000","15,963,000","15,696,000","14,239,000","7,610,000","7,142,000","9,305,000","10,056,000","13,323,000","13,729,000","15,523,000","16,024,000","17,469,000","19,289,000","19,272,000","18,449,000","21,316,000","20,627,000","18,254,000","11,633,000","17,188,000","22,525,000","21,326,000","22,191,000","22,163,000","20,214,000","20,627,000","21,284,000","18,170,000","20,958,000"
TotalExpenses,"486,980,000","123,025,000","132,533,000","113,229,000","118,193,000","98,919,000","102,403,000","92,360,000","91,442,000","102,882,000","129,204,000","107,276,000","104,827,000","97,903,000","102,287,000","98,820,000","96,085,000","86,510,000","229,730,000","227,527,000","220,938,000","214,934,000","211,182,000","210,605,000","207,940,000","201,984,000","198,330,000","194,030,000","190,028,000","179,332,000","151,679,000","134,710,000","135,324,000","137,558,000","129,261,000","134,681,000","135,433,000","133,921,000","126,451,000","135,181,000","131,502,000","135,369,000","123,494,000","129,278,000","127,910,000","125,084,000","127,751,000","138,798,000","143,421,000","142,989,000","132,732,000","146,850,000","153,682,000","162,403,000","157,807,000","163,743,000","146,181,000","125,231,000","132,411,000","139,384,000","129,005,000","127,418,000","119,694,000","120,689,000","113,362,000","109,208,000","141,782,000","81,305,000","91,502,000"
