name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
MarketCap,"567,098,779","343,144,365","341,921,768","335,128,441","311,507,265","326,565,664","350,401,694","99,378,414","14,334,492","12,653,014","22,083,530","44,151,194","78,911,308","131,653,782","131,953,676","307,632,654","428,190,855","328,696,727"
EnterpriseValue,"457,973,779","212,015,365","228,124,768","206,638,441","180,171,265","200,463,664","364,892,694","83,279,414","-9,624,508","-18,738,986","-17,386,470","-4,925,806","317,308","53,059,782","44,833,676","213,185,654","472,957,855","364,886,727"
PsRatio,,,,"689.742","172.99","12.361","3.982","3.004","0.53","0.56","1.983","3.61","6.701","11.228","16.352","36.886","48.504","39.318"
PbRatio,"5.181","1.602","3.361","2.631","2.446","1.392",,"5.194","0.558","0.401","0.772","1.111","1.334","2.195","1.958","4.02",,"11.613"
EnterprisesValueRevenueRatio,,,,,,,,"266.921","-18.228","-2.665","-1.137","-4.829","0.101","17.38","11.783","104.349","283.888","164.363"
EnterprisesValueEBITDARatio,"-4.874","-6.763","-8.921","-10.452","-10.428","-15.682","-31.899","-8.191","1.352","3.205","-6.808","0.42","-0.031","-4.609","-5.182","-20.807","-51.894","-54.689"
