name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"220,310,000","37,909,000","53,355,000","42,742,000","86,304,000","37,936,000","64,901,000","73,439,000","37,526,000","4,927,000","57,257,000","54,896,000","-11,317,000","20,030,000","19,011,000","28,192,000","30,635,000","16,383,000","41,763,000","28,294,000","7,536,000","38,285,000","52,214,000","86,976,000","67,390,000","18,748,000","27,477,000","26,795,000","30,754,000","21,419,000","24,356,000","1,739,000","26,646,000","30,383,000","21,564,000","-5,195,000","-1,085,000","11,360,000","2,528,000","35,248,000","-10,186,000","41,426,000","-118,047,000","60,721,000","66,307,000","60,910,000","82,541,000","41,914,000","54,041,000","19,313,000","63,093,000","32,295,000","20,043,000","-456,000","-8,234,000","18,995,000","-7,612,000","11,636,000","18,006,000","22,606,000","8,018,000","16,365,000","21,836,000","11,049,000","28,912,000","-303,000","4,021,000","-3,634,000","823,000","-7,123,000","-3,948,000","517,000","11,856,000","4,909,000","8,369,000","4,618,000","8,240,000","4,750,000","5,588,000","8,068,000","6,056,000","523,000","2,606,000","1,424,000","3,751,000","257,000","-1,028,000","-3,352,000","3,490,000","-4,844,000","-444,000","-3,000,000","5,800,000","600,000","-600,000","2,000,000","6,500,000","-5,900,000","-200,000","7,100,000","6,800,000","-7,700,000","4,500,000","11,400,000","6,800,000","-400,000","7,600,000","4,500,000","700,000","-1,000,000","-8,400,000","6,800,000","8,200,000","-11,900,000","1,600,000","5,900,000","4,100,000","-3,000,000","-1,500,000","7,800,000","3,100,000","100,000","2,700,000","-100,000","7,800,000","-5,600,000","10,000,000","10,000,000","5,700,000","900,000","1,900,000"
	CashFlowFromContinuingOperatingActivities,"220,310,000","37,909,000","53,355,000","42,742,000","86,304,000","37,936,000","64,901,000","73,439,000","37,526,000","4,927,000","57,257,000","54,896,000","-11,317,000","20,030,000","19,011,000","28,192,000","30,635,000","16,383,000","41,763,000","28,294,000","7,536,000","38,285,000","52,214,000","86,976,000","67,390,000","18,748,000","27,477,000","26,795,000","30,754,000","21,419,000","24,356,000","1,739,000","26,646,000","30,383,000","21,564,000","-5,195,000","-1,085,000","11,360,000","2,528,000","35,248,000","-10,186,000","41,426,000","-118,047,000","60,721,000","66,307,000","60,910,000","82,541,000","41,914,000","54,041,000","19,313,000","63,093,000","32,295,000","20,043,000","-456,000","-8,234,000","18,995,000","-7,612,000","11,636,000","18,006,000","22,606,000","8,018,000","16,365,000","21,836,000","11,049,000","28,912,000","-303,000","4,021,000","-3,634,000","823,000","-7,123,000","-3,948,000","517,000","11,856,000","4,909,000","8,369,000","4,618,000","8,240,000","4,750,000","5,588,000","8,068,000","6,056,000","523,000","2,606,000","1,424,000","3,751,000","257,000","-1,028,000","-3,352,000","3,490,000","-4,844,000","-444,000","-3,000,000","5,800,000","600,000","-600,000","2,000,000","6,500,000","-5,900,000","-200,000","7,100,000","6,800,000","-7,700,000","4,500,000","11,400,000","6,800,000","-400,000","7,600,000","4,500,000","700,000","-1,000,000","-8,400,000","6,800,000","8,200,000","-11,900,000","1,600,000","5,900,000","4,100,000","-3,000,000","-1,500,000","7,800,000","3,100,000","100,000","2,700,000","-100,000","7,800,000","-5,600,000","10,000,000","10,000,000","5,700,000","900,000","1,900,000"
		NetIncomeFromContinuingOperations,"17,797,000","4,153,000","11,875,000","3,464,000","785,000","18,971,000","795,000","13,628,000","-14,028,000","-17,185,000","-7,976,000","-19,516,000","-46,532,000","-25,533,000","-23,693,000","-23,184,000","12,074,000","8,240,000","-27,749,000","1,412,000","-24,016,000","26,834,000","20,262,000","25,787,000","24,116,000","-618,000","-62,963,000","-9,890,000","-26,667,000","12,552,000","16,905,000","3,677,000","-14,399,000","11,641,000","-2,908,000","-8,458,000","-24,858,000","11,094,000","743,000","-885,000","2,524,000","12,572,000","18,569,000","55,921,000","33,317,000","43,357,000","-9,736,000","19,791,000","17,084,000","21,844,000","32,069,000","25,946,000","2,498,000","7,313,000","-37,310,000","-32,508,000","-12,227,000","15,482,000","8,232,000","12,485,000","24,337,000","8,143,000","20,512,000","1,001,000","9,215,000","38,394,000","-7,224,000","-8,595,000","-6,245,000","-3,296,000","-3,770,000","-11,292,000","2,748,000","6,180,000","2,171,000","-17,460,000","2,538,000","6,735,000","1,865,000","1,533,000","4,755,000","486,000","-3,184,000","-2,456,000","-1,555,000","9,535,000","-56,312,000","-3,622,000","-16,711,000","-6,673,000","-6,805,000","-34,000,000","2,300,000","-100,000","-5,500,000","-600,000","3,000,000","2,800,000","-5,000,000","900,000","3,100,000","500,000","100,000","-36,800,000","2,800,000","1,500,000","1,200,000","-102,700,000","2,300,000","-2,500,000","-20,500,000","800,000","1,600,000","-5,700,000","-3,800,000","-1,100,000","-2,000,000","-4,800,000","-50,400,000","-3,400,000","-1,200,000","5,800,000","-1,800,000","-4,700,000","-6,200,000","-2,700,000","-2,000,000","500,000","2,000,000","4,600,000","-13,200,000"
		OperatingGainsLosses,"533,000","2,280,000","14,488,000","-19,893,000","15,778,000","-10,365,000","6,598,000","-5,804,000","26,643,000","-18,607,000","1,532,000","4,035,000","2,555,000","9,236,000","-4,649,000","14,882,000","-22,874,000","-12,622,000","2,562,000","12,522,000","2,626,000","7,984,000","-8,565,000","-6,817,000","6,441,000","7,949,000","-173,000","-9,203,000","15,759,000","-14,386,000","-17,870,000","-5,743,000","19,480,000","-13,260,000","14,299,000","5,939,000","-2,103,000","-19,745,000","4,795,000","15,071,000","-2,076,000","12,112,000","2,967,000","-47,306,000","-4,020,000","-5,797,000","9,289,000","13,788,000","-2,202,000","-588,000","-1,052,000","903,000","1,232,000","-15,180,000","573,000","111,000","-7,945,000","-152,000","667,000","-45,000","-63,798,000","-29,000","-152,000","-31,000","-4,761,000","-36,416,000","1,376,000","652,000","719,000","-122,000","911,000","8,824,000","-502,000","1,311,000","512,000","23,388,000","-189,000","-1,047,000","-428,000","606,000","768,000","656,000","221,000","-20,000","586,000","-11,495,000","47,291,000","897,000","9,676,000","907,000","-946,000","32,900,000","-900,000","100,000","0","200,000","-1,600,000","-1,700,000","1,700,000","300,000","-800,000","200,000","900,000","38,100,000","300,000","1,200,000","4,100,000","98,900,000","-3,700,000","-400,000","17,400,000","1,000,000","2,700,000","-800,000","-1,900,000","3,200,000","-500,000","800,000",,"-1,200,000","-100,000","-7,400,000","1,700,000","1,600,000","1,100,000","1,200,000","4,000,000","-400,000","900,000","-600,000","15,700,000"
			GainLossOnSaleOfPPE,,,"326,000",,,,"13,000","-14,000","677,000","-104,000","-23,000","24,000","4,642,000","0","581,000","-3,208,000","-37,000","-129,000","-1,118,000","-4,830,000","-62,000","-32,000","172,000","-8,000","-101,000","-210,000","229,000","-15,000","116,000","74,000","24,000","-93,000","-231,000","275,000","50,000","0","0","-125,000","-84,000","-301,000","688,000","-28,000",,,,,"80,000","0","0","0","0","-6,000","2,000","-6,230,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"446,000","2,280,000","-694,000","-3,840,000","2,700,000","1,755,000","5,490,000","915,000","4,341,000","-8,066,000","1,762,000","-5,954,000","6,667,000","5,550,000","-5,072,000","3,316,000","-1,949,000","-3,399,000","-343,000","5,970,000","4,695,000","506,000","-2,906,000","-2,166,000","1,732,000","7,989,000","-2,515,000","-7,894,000","1,818,000","-11,490,000","-4,550,000","-5,877,000","4,633,000","-4,688,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"-16,053,000","13,078,000","-12,120,000","1,095,000","-6,705,000","21,625,000","-10,437,000","-207,000","9,965,000","-8,754,000","3,686,000","-158,000","14,774,000","-20,888,000","-9,094,000","4,023,000","11,382,000","-2,007,000","7,510,000","-5,831,000","-4,643,000","4,810,000","170,000","2,113,000","-1,294,000","13,825,000","-2,970,000","-13,344,000","227,000","15,078,000","-8,847,000","14,249,000","5,939,000","-2,103,000","-19,620,000",,,,,,"0","0","-611,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"161,150,000","35,456,000","32,851,000","41,679,000","48,575,000","49,546,000","37,115,000","42,726,000","42,555,000","41,630,000","61,435,000","52,219,000","50,554,000","40,267,000","32,091,000","45,962,000","33,362,000","29,490,000","34,296,000","30,726,000","27,318,000","29,590,000","33,513,000","26,932,000","30,815,000","26,153,000","31,110,000","28,509,000","27,443,000","25,523,000","31,057,000","27,071,000","27,991,000","26,054,000","27,087,000","20,445,000","20,123,000","14,711,000","14,071,000","13,243,000","11,530,000","11,269,000","12,579,000","11,172,000","11,270,000","12,327,000","15,425,000","15,013,000","15,070,000","16,107,000","17,125,000","16,179,000","15,927,000","15,218,000","15,850,000","12,633,000","8,660,000","6,059,000","5,632,000","5,978,000","7,553,000","8,016,000","12,007,000","10,542,000","8,762,000","8,456,000","7,364,000","5,731,000","4,016,000","3,972,000","3,901,000","5,096,000","6,413,000","6,468,000","4,909,000","5,229,000","5,392,000","4,932,000","4,979,000","5,917,000","6,145,000","5,611,000","5,605,000","5,234,000","5,440,000","4,461,000","5,074,000","5,072,000","6,324,000","5,893,000","6,138,000","5,500,000","6,000,000","6,100,000","6,500,000","5,700,000","5,200,000","5,200,000","5,900,000","5,800,000","5,200,000","4,400,000","5,400,000","5,300,000","4,600,000","5,500,000","5,000,000","7,100,000","6,000,000","5,700,000","3,900,000","4,300,000","3,800,000","2,800,000","2,500,000","2,400,000","2,900,000","3,200,000","3,500,000","3,400,000","3,700,000","3,700,000","3,800,000","6,200,000","7,900,000","4,000,000","4,300,000","5,200,000","5,200,000","3,700,000","4,300,000"
			DepreciationAndAmortization,,,,,,,"37,115,000",,,,"61,435,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,850,000","12,633,000","8,660,000","6,059,000","5,632,000","5,978,000","7,553,000","8,016,000","12,007,000","10,542,000","8,762,000","8,456,000","7,364,000","5,731,000","4,016,000","3,972,000","3,901,000","5,096,000","6,413,000","6,468,000","4,909,000","5,229,000","5,392,000","4,932,000","4,979,000","5,917,000","6,145,000","5,611,000","5,605,000","5,234,000","5,440,000","4,461,000","5,074,000","5,072,000","6,324,000","5,893,000","6,138,000","5,500,000","6,000,000","6,100,000","6,500,000","5,700,000","5,200,000","5,200,000","5,900,000","5,800,000","5,200,000","4,400,000","5,400,000","5,300,000","4,600,000","5,500,000","5,000,000","7,100,000","6,000,000","5,700,000","3,900,000","4,300,000","3,800,000","2,800,000","2,500,000","2,400,000","2,900,000","3,200,000","3,500,000","3,400,000","3,700,000","3,700,000","3,800,000","6,200,000","7,900,000","4,000,000","4,300,000","5,200,000","5,200,000","3,700,000","4,300,000"
				Depreciation,,,,,,,"37,115,000",,,,"61,435,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,267,000","10,539,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,583,000","2,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,583,000","2,094,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-45,956,000","2,234,000","-30,163,000","-9,324,000","-8,594,000","32,000","885,000","-1,225,000","-1,913,000","-3,252,000","-6,771,000","-4,031,000","-14,292,000","-8,293,000","-5,062,000","-1,660,000","-2,539,000","-438,000","42,588,000","-2,167,000","-879,000","-21,234,000","-8,218,000","-322,000","7,332,000","3,320,000","56,759,000","-1,076,000","-1,260,000","555,000","7,754,000","981,000","-3,989,000","-2,851,000","-4,589,000","306,000","-5,600,000","3,990,000","2,569,000","-5,720,000","871,000","2,826,000","16,154,000","22,471,000","15,184,000","23,135,000","-143,777,000","1,802,000","6,612,000","-6,344,000","-7,100,000","0","0","0","8,476,000","0","3,153,000","-4,873,000","-7,279,000",,,,,,,,,,,,"334,000","320,000","951,000","718,000","-798,000","125,000","675,000","675,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-900,000","300,000","200,000","300,000",,"0","-500,000","-100,000","-800,000","0",,,
