name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,12/31/1990
			RawMaterials,"867,900,000","818,400,000","815,200,000","742,600,000","642,800,000","587,400,000","550,500,000","547,700,000","546,500,000","509,600,000","508,600,000","506,000,000","475,800,000","463,600,000","437,200,000","429,300,000","432,200,000","386,200,000","384,500,000","386,300,000","335,700,000","319,800,000","320,500,000","310,200,000","317,000,000","282,400,000","307,300,000","315,800,000","299,400,000","299,400,000","304,724,000","279,698,000","262,866,000","261,867,000","248,406,000","243,412,000","239,379,000","243,127,000","239,113,000","224,667,000","212,608,000","210,886,000","211,832,000","206,306,000","189,917,000","162,439,000","155,938,000","137,567,000","128,073,000","124,192,000","122,510,000","118,284,000","126,269,000","130,572,000","137,062,000","129,947,000","123,284,000","112,488,000","112,527,000","101,780,000","98,519,000","94,830,000","88,576,000","96,374,000","101,616,000","101,042,000","67,387,000","60,139,000",,"55,697,000","55,168,000","51,659,000","49,838,000","48,917,000","44,628,000","43,693,000","34,805,000","38,133,000","38,416,000","40,786,000",,"35,808,000","36,776,000","41,147,000","37,677,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"562,400,000","511,500,000","535,000,000","509,100,000","453,700,000","410,700,000","413,200,000","416,700,000","410,900,000","395,200,000","388,700,000","397,200,000","388,900,000","371,100,000","377,700,000","375,700,000","381,600,000","358,000,000","366,800,000","357,200,000","330,400,000","313,400,000","316,700,000","321,000,000","321,700,000","290,500,000","293,700,000","297,200,000","295,400,000","282,800,000","286,630,000","277,232,000","267,917,000","265,196,000","265,830,000","256,373,000","264,786,000","271,669,000","272,010,000","262,002,000","263,271,000","255,581,000","245,983,000","259,335,000","246,517,000","231,719,000","233,946,000","225,479,000","224,218,000","215,883,000","211,777,000","212,528,000","224,201,000","233,003,000","240,344,000","250,325,000","252,262,000","227,293,000","222,854,000","218,276,000","218,081,000","214,190,000","202,253,000","184,545,000","164,999,000","141,944,000","136,081,000","141,125,000",,"128,879,000","119,270,000","122,231,000","119,167,000","116,023,000","114,129,000","113,257,000","118,219,000","111,337,000","105,771,000","109,429,000",,"119,627,000","127,128,000","121,136,000","115,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"559,400,000","564,200,000","602,300,000","519,700,000","468,600,000","464,100,000","427,300,000","397,500,000","367,600,000","405,300,000","376,200,000","372,100,000","359,700,000","399,100,000","430,600,000","354,800,000","353,000,000","362,700,000","346,900,000","315,700,000","296,200,000","295,700,000","289,400,000","295,400,000","294,800,000","278,900,000","286,700,000","280,000,000","276,600,000","283,400,000","256,718,000","248,522,000","241,927,000","265,581,000","218,488,000","203,704,000","207,416,000","218,922,000","201,066,000","188,673,000","183,229,000","183,395,000","176,999,000","176,632,000","166,551,000","155,011,000","149,844,000","135,506,000","123,806,000","121,675,000","121,703,000","119,082,000","129,234,000","148,932,000","144,453,000","139,321,000","124,442,000","117,101,000","111,735,000","105,847,000","111,147,000","107,479,000","93,424,000","85,459,000","81,227,000","82,879,000","67,076,000","67,547,000",,"62,727,000","59,450,000","56,376,000","55,805,000","56,445,000","52,013,000","54,585,000","56,045,000","56,173,000","52,891,000","56,009,000",,"52,881,000","51,544,000","54,556,000","53,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"397,300,000","367,900,000","392,100,000","372,000,000","328,600,000","338,900,000","309,500,000","283,800,000","268,400,000","256,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,072,000","86,441,000","72,874,000","80,580,000","77,076,000","66,067,000","60,113,000","66,340,000","60,335,000","50,545,000","42,413,000","36,133,000","41,459,000","35,439,000","37,382,000","42,588,000","34,644,000","35,195,000","33,943,000","33,125,000","34,865,000","32,286,000","31,610,000","18,817,000","17,904,000","19,239,000","20,596,000","20,018,000","18,519,000","17,951,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,"1,068,200,000","1,032,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,"282,900,000","264,500,000","253,600,000","254,300,000","278,600,000","243,200,000","230,200,000","196,800,000","189,600,000","165,800,000","162,100,000","139,800,000","142,300,000","149,500,000","140,600,000","133,200,000","213,600,000","213,100,000","219,500,000","185,200,000","187,459,000","181,962,000","160,728,000","171,749,000","135,036,000","122,606,000","130,590,000","119,983,000","132,557,000","130,264,000","118,060,000","115,260,000","108,612,000","114,434,000","107,285,000","100,187,000","102,717,000","176,879,000","135,913,000","124,441,000","108,670,000","91,209,000","88,144,000","92,371,000","95,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,237,000","22,838,000","21,615,000","20,599,000","21,200,000","19,200,000","20,400,000","17,500,000","17,100,000","17,000,000","14,400,000","12,600,000","13,100,000","12,000,000","13,400,000","12,400,000","11,600,000","11,400,000","12,800,000","14,100,000","11,500,000","12,700,000","13,600,000","13,700,000","11,600,000","12,400,000","12,400,000","13,500,000","12,800,000","15,500,000","15,800,000","15,800,000","20,900,000","17,900,000","19,100,000","15,900,000","16,500,000","14,500,000"
	TotalNonCurrentAssets,"8,764,900,000","8,720,200,000","8,006,300,000","8,067,900,000","6,946,800,000","6,836,500,000","6,716,900,000","6,585,900,000","6,560,200,000","6,604,300,000","6,451,400,000","6,411,900,000","6,080,600,000","5,473,300,000","5,461,100,000","5,488,900,000","5,466,600,000","5,347,900,000","5,255,900,000","5,180,500,000","4,985,000,000","4,907,500,000","4,964,600,000","4,868,900,000","4,900,400,000","3,608,400,000","3,623,300,000","3,635,900,000","3,491,800,000","3,522,900,000","3,479,197,000","3,054,915,000","3,025,736,000","3,010,461,000","2,563,146,000","2,529,831,000","2,488,290,000","2,508,548,000","2,429,984,000","2,340,679,000","2,285,580,000","2,263,988,000","2,033,984,000","2,076,055,000","2,025,339,000","2,023,727,000","2,011,095,000","1,799,065,000","1,794,171,000","1,798,789,000","1,803,161,000","1,792,576,000","1,781,831,000","1,658,295,000","1,586,611,000","1,571,997,000","1,486,406,000","1,451,925,000","1,324,839,000","1,290,989,000","1,273,305,000","1,260,792,000","1,238,699,000","1,242,037,000","1,238,143,000","1,222,726,000","887,155,000","882,363,000","837,557,000","777,696,000","759,432,000","723,284,000","725,150,000","730,035,000","722,827,000","720,117,000","703,808,000","689,744,000","658,409,000","661,613,000","658,565,000","656,486,000","643,062,000","606,152,000","589,191,000","591,652,000","573,109,000","544,166,000","541,659,000","501,200,000","507,500,000","511,900,000","517,500,000","519,700,000","517,100,000","489,200,000","482,000,000","482,400,000","493,800,000","495,200,000","469,400,000","476,900,000","471,700,000","459,000,000","463,500,000","464,200,000","468,900,000","472,100,000","470,600,000","471,300,000","474,400,000","478,600,000","483,400,000","493,900,000","489,400,000","495,400,000","502,900,000","508,900,000","447,700,000","451,900,000","454,600,000","462,000,000","344,600,000"
		NetPPE,"1,175,000,000","1,175,300,000","1,175,400,000","1,169,300,000","1,076,200,000","1,054,600,000","1,036,900,000","1,001,700,000","982,400,000","999,000,000","965,200,000","970,000,000","932,000,000","875,800,000","886,400,000","888,200,000","839,300,000","816,800,000","790,100,000","769,400,000","726,900,000","711,400,000","717,600,000","692,800,000","693,300,000","609,500,000","611,700,000","609,900,000","589,500,000","590,700,000","585,353,000","558,652,000","538,715,000","532,425,000","441,799,000","424,844,000","415,943,000","417,436,000","407,587,000","396,180,000","389,873,000","380,501,000","359,516,000","379,731,000","371,491,000","366,996,000","352,318,000","325,186,000","327,211,000","332,875,000","342,924,000","345,538,000","345,606,000","344,515,000","336,418,000","338,805,000","327,007,000","316,194,000","304,392,000","291,604,000","280,575,000","274,143,000","260,732,000","257,630,000","263,969,000","253,889,000","209,988,000","207,565,000","203,165,000","197,753,000","185,441,000","175,559,000","174,320,000","178,266,000","172,294,000","171,260,000","167,103,000","160,690,000","158,299,000","165,774,000","160,486,000","164,887,000","163,777,000","161,986,000","160,263,000","160,985,000","148,903,000","135,255,000","129,552,000","120,000,000","122,300,000","121,800,000","123,400,000","126,800,000","126,700,000","117,300,000","113,900,000","111,600,000","104,100,000","101,700,000","101,800,000","102,100,000","100,900,000","98,000,000","97,600,000","94,700,000","94,000,000","95,500,000","91,400,000","88,600,000","89,500,000","89,800,000","89,000,000","89,700,000","92,200,000","95,100,000","99,400,000","102,300,000","99,600,000","101,600,000","101,700,000","106,600,000","107,800,000"
			GrossPPE,"3,182,300,000","3,136,900,000","3,056,700,000","3,005,300,000","2,843,700,000","2,793,200,000","2,704,900,000","2,580,400,000","2,500,100,000","2,486,200,000","2,393,100,000","2,384,500,000","2,301,000,000","2,190,600,000","2,172,000,000","2,146,000,000","2,096,700,000","2,016,900,000","1,946,500,000","1,872,000,000","1,778,900,000","1,718,600,000","1,721,300,000","1,662,400,000","1,642,200,000","1,510,400,000","1,499,500,000","1,494,900,000","1,443,400,000","1,440,300,000","1,436,101,000","1,405,971,000","1,365,059,000","1,336,379,000","1,223,703,000","1,181,632,000","1,147,271,000","1,133,331,000","1,108,619,000","1,076,249,000","1,063,138,000","1,036,370,000","1,012,215,000","1,048,352,000","1,013,091,000","978,004,000","951,833,000","887,650,000","900,133,000","908,062,000","916,595,000","893,428,000","861,697,000","855,279,000","852,099,000","869,024,000","840,602,000","799,490,000","768,829,000","730,848,000","700,264,000","678,544,000","652,568,000","648,515,000","632,383,000","606,297,000","557,520,000","552,876,000","550,469,000","547,008,000","517,496,000","498,332,000","499,907,000","505,735,000","490,711,000","485,847,000","463,121,000","446,117,000","429,954,000","440,191,000","417,674,000","416,088,000","419,601,000","404,892,000","397,529,000","389,984,000","365,777,000","352,795,000","343,197,000","326,900,000","319,600,000","314,600,000","313,100,000","316,800,000","311,900,000","295,800,000","287,100,000","281,400,000","270,500,000","265,800,000","266,200,000","265,200,000","260,000,000","253,300,000","249,800,000","245,300,000","241,600,000","240,500,000","233,200,000","222,200,000","221,300,000","216,600,000","209,900,000","206,200,000","207,300,000","205,600,000","207,700,000","206,900,000","206,400,000","206,500,000","199,800,000","201,000,000","179,900,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
