name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016
MarketCap,"12,031,288,688","15,092,105,950","17,002,503,674","15,715,336,754","15,515,807,181","14,846,052,435","14,705,531,538","11,321,507,856","11,870,791,759","9,918,263,642","15,146,186,854","13,208,153,420","12,014,300,559","12,178,796,792","11,978,794,908","14,181,803,546","14,950,082,803","13,630,791,769","13,257,478,648","13,994,503,804","13,927,686,291","12,945,439,484","11,307,818,944","11,131,189,293","10,283,364,646"
EnterpriseValue,"26,002,288,688","28,756,105,950","30,227,503,674","28,843,336,754","28,168,807,181","26,850,052,435","25,653,531,538","21,865,507,856","20,555,791,759","18,670,263,642","23,870,186,854","21,675,153,420","20,277,300,559","19,945,796,792","19,363,794,908","21,299,803,546","22,248,082,803","20,511,791,769","20,005,478,648","20,538,503,804","19,844,686,291","18,765,439,484","17,058,818,944","16,968,189,293","16,156,364,646"
PeRatio,"13.844","25.691",,,,,"59.603","27.85","17.082","20.667","31.155","25.323","23.206","18.324","10.049","11.678","12.64","12.341","24.232","30.064","31.709","44.068","66.87","67.451","87.131"
ForwardPeRatio,"11.547","27.548","23.866","22.222","500",,,,"18.975","17.422","24.155",,,,,,,,,,,,,,
PsRatio,"1.404","1.772","1.957","1.973","1.916","1.898","1.78","1.439","1.365","1.31","2.137","2.031","2.025","2.146","2.199","2.6","2.757","2.56","2.49","2.679","2.725","2.606","2.196","2.21","2.09"
PbRatio,"1.481","1.875","2.091","1.95","1.949","1.799","1.576","1.174","1.101","0.923","1.411","1.218","1.099","1.149","1.113","1.305","1.366","1.255","1.29","1.372","1.373","1.284","1.128","1.115","1.059"
EnterprisesValueRevenueRatio,"2.947","13.155","13.252","13.123","13.047","13.047","11.719","10.798","10.969","9.565","11.576","10.778","10.257","11.437","12.944","14.509","15.536","14.918","14.249","14.894","14.722","14.502","13.092","13.298","13.082"
EnterprisesValueEBITDARatio,"10.133","39.995","141.25","35.919","33.938","134.25","-32.35","60.738","87.471","29.777","51.667","41.603","36.017","46.171","42.652","42.515","44.675","37.362","51.962","35.534","42.494","39.842","47.65","37.791","38.285"
