name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-160,056,000","-53,106,000","-40,440,000","-8,119,000","-57,307,000","-26,988,000","14,127,000","8,277,000","-16,615,000","-6,300,000"
	CashFlowFromContinuingOperatingActivities,"-160,056,000","-53,106,000","-40,440,000","-8,119,000","-57,307,000","-26,988,000","14,127,000","8,277,000","-16,615,000","-6,300,000"
		NetIncomeFromContinuingOperations,"-126,940,000","-27,793,000","-23,882,000","-19,424,000","-55,841,000","-7,442,000","-9,728,000","-2,840,000","-6,776,000","3,420,000"
		OperatingGainsLosses,"-21,030,000","-337,000","0","-210,000","-20,483,000","-572,000","-1,703,000","219,000","679,000","-478,000"
			GainLossOnSaleOfBusiness,"-21,166,000","-337,000","0","-210,000",,,,"0",,
			GainLossOnInvestmentSecurities,,,,,,"328,000",,,,"-182,000"
			EarningsLossesFromEquityInvestments,"136,000","0","0","0","136,000","218,000","-1,744,000","185,000","638,000","-478,000"
		DepreciationAmortizationDepletion,"344,000","121,000","-151,000","341,000","33,000","9,000","4,000","3,000","3,000","37,000"
			DepreciationAndAmortization,"344,000","121,000","-151,000","341,000","33,000","9,000","4,000","3,000","3,000","37,000"
				Depreciation,,"121,000",,,,,,,,
		DeferredTax,"20,000","0","0","0","20,000","-20,000","-1,000","0","1,000","-3,000"
			DeferredIncomeTax,"20,000","0","0","0","20,000","-20,000","-1,000","0","1,000","-3,000"
		AssetImpairmentCharge,"-179,000","-30,000","-174,000","60,000","-35,000","58,000","24,000","0","3,000","-3,000"
		ProvisionandWriteOffofAssets,"7,640,000","516,000","6,560,000","491,000","73,000","1,554,000","2,671,000","1,104,000","3,650,000","441,000"
		StockBasedCompensation,"65,926,000","4,610,000","3,234,000","1,890,000","56,192,000","449,000","437,000","448,000","475,000","458,000"
		OtherNonCashItems,"-673,000","-24,000","82,000","27,000","-839,000","328,000","-288,000","-268,000","-247,000","-168,000"
		ChangeInWorkingCapital,"-85,164,000","-30,169,000","-26,109,000","8,706,000","-36,427,000","-21,352,000","22,711,000","9,611,000","-14,403,000","-10,004,000"
			ChangeInReceivables,"-88,145,000","-24,652,000","-53,706,000","-6,747,000","-3,040,000","-20,230,000","2,509,000","16,848,000","-32,431,000","3,364,000"
				ChangesInAccountReceivables,"-88,145,000","-24,652,000","-53,706,000","-6,747,000","-3,040,000","-20,230,000","2,509,000","16,848,000","-32,431,000","3,364,000"
			ChangeInInventory,"-4,735,000","-58,000","2,326,000","-3,467,000","-3,536,000","-2,587,000","4,342,000","-5,644,000","-7,000","4,128,000"
