name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990
	DepreciationAmortizationDepletionIncomeStatement,"10,696,000","2,536,000","2,710,000","2,789,000","2,661,000","2,873,000","2,872,000","2,841,000","2,816,000","2,823,000","2,789,000","2,737,000","2,815,000","2,997,000","2,792,000","2,865,000","2,593,000","2,774,000","2,296,000","2,396,000","1,784,000","1,649,000","1,588,000","1,590,000","1,725,000","1,803,000","1,822,000","2,067,000","1,892,000","1,993,000","1,917,000","1,910,000","1,849,000","1,805,000","1,773,000","1,823,000","1,712,000","1,341,000","1,324,000","1,388,000","1,302,000","1,486,000","1,465,000","1,646,000","1,913,000","1,708,000","1,839,000","1,697,000","1,844,000","1,952,000","1,936,000","2,690,000","1,989,000","1,809,000","1,805,000","2,549,000","2,399,000","2,251,000","2,097,000","2,129,000","1,966,000","2,266,000","1,939,000","1,918,000","2,042,000","2,129,000","2,503,000","2,471,000","2,891,000","3,363,000","3,221,000","3,495,000","3,552,000","4,265,000","4,634,000","5,892,000","8,584,000","9,219,000","7,087,000","8,688,000","9,476,000","10,171,000","9,673,000","12,507,000","12,117,000","11,255,000","11,271,000","14,287,000","11,596,000","11,748,000","10,900,000","11,700,000","11,200,000","10,800,000","9,800,000","11,500,000","9,700,000","9,400,000","8,000,000","7,800,000","6,300,000","4,900,000","4,600,000","4,600,000","4,200,000","3,800,000","3,600,000","3,600,000","3,000,000","2,900,000","2,200,000","2,000,000","1,500,000","1,000,000","1,200,000","1,600,000","800,000","900,000","800,000","900,000","600,000",,,,,,
		DepreciationAndAmortizationInIncomeStatement,"10,696,000","2,536,000","2,710,000","2,789,000","2,661,000","2,873,000","2,872,000","2,841,000","2,816,000","2,823,000","2,789,000","2,737,000","2,815,000","2,997,000","2,792,000","2,865,000","2,593,000","2,774,000","2,296,000","2,396,000","1,784,000","1,649,000","1,588,000","1,590,000","1,725,000","1,803,000","1,822,000","2,067,000","1,892,000","1,993,000","1,917,000","1,910,000","1,849,000","1,805,000","1,773,000","1,823,000","1,712,000","1,341,000","1,324,000","1,388,000","1,302,000","1,486,000","1,465,000","1,646,000","1,913,000","1,708,000","1,839,000","1,697,000","1,844,000","1,952,000","1,936,000","2,690,000","1,989,000","1,809,000","1,805,000","2,549,000","2,399,000","2,251,000","2,097,000","2,129,000","1,966,000","2,266,000","1,939,000","1,918,000","2,042,000","2,129,000","2,503,000","2,471,000","2,891,000","3,363,000","3,221,000","3,495,000","3,552,000","4,265,000","4,634,000","5,892,000","8,584,000","9,219,000","7,087,000","8,688,000","9,476,000","10,171,000","9,673,000","12,507,000","12,117,000","11,255,000","11,271,000","14,287,000","11,596,000","11,748,000","10,900,000","11,700,000","11,200,000","10,800,000","9,800,000","11,500,000","9,700,000","9,400,000","8,000,000","7,800,000","6,300,000","4,900,000","4,600,000","4,600,000","4,200,000","3,800,000","3,600,000","3,600,000","3,000,000","2,900,000","2,200,000","2,000,000","1,500,000","1,000,000","1,200,000","1,600,000","800,000","900,000","800,000","900,000","600,000",,,,,,
			DepreciationIncomeStatement,"5,179,000","1,190,000","1,279,000","1,286,000","1,423,000","1,740,000","1,741,000","1,739,000","1,652,000","1,653,000","1,619,000","1,558,000","1,556,000","1,697,000","1,554,000","1,614,000","1,267,000","1,379,000","901,000","1,136,000","949,000","928,000","866,000","868,000","1,003,000","894,000","912,000","1,158,000","980,000","1,040,000","964,000","917,000","866,000","816,000","784,000","833,000","752,000","722,000","702,000","768,000","680,000","860,000","834,000","872,000","997,000","788,000","910,000","768,000","915,000","1,012,000","974,000","1,728,000","994,000","906,000","903,000","1,648,000","1,497,000","1,350,000","1,198,000","1,230,000","1,060,000","1,366,000","1,037,000","1,016,000","1,134,000","1,221,000","1,408,000","1,428,000","1,848,000","2,320,000","2,178,000","2,452,000","2,509,000","3,222,000","3,591,000","4,882,000","7,532,000","8,068,000","5,914,000","7,722,000","8,283,000","9,060,000","8,277,000","7,430,000","7,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"5,517,000","1,346,000","1,431,000","1,503,000","1,238,000","1,133,000","1,131,000","1,102,000","1,164,000","1,170,000","1,170,000","1,179,000","1,259,000","1,300,000","1,238,000","1,251,000","1,326,000","1,395,000","1,395,000","1,260,000","835,000","721,000","722,000","722,000","722,000","909,000","910,000","909,000","912,000","953,000","953,000","993,000","983,000","989,000","989,000","990,000","960,000","619,000","622,000","620,000","622,000","626,000","631,000","774,000","916,000","920,000","929,000","929,000","929,000","940,000","962,000","962,000","995,000","903,000","902,000","901,000","902,000","901,000","899,000","899,000","906,000","900,000","902,000","902,000","908,000","908,000","1,095,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,010,000","1,052,000","1,151,000","1,173,000","966,000","1,193,000","1,111,000","1,396,000","5,077,000","4,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"5,517,000","1,346,000","1,431,000","1,503,000","1,238,000","1,133,000","1,131,000","1,102,000","1,164,000","1,170,000","1,170,000","1,179,000","1,259,000","1,300,000","1,238,000","1,251,000","1,326,000","1,395,000","1,395,000","1,260,000","835,000","721,000","722,000","722,000","722,000","909,000","910,000","909,000","912,000","953,000","953,000","993,000","983,000","989,000","989,000","990,000","960,000","619,000","622,000","620,000","622,000","626,000","631,000","774,000","916,000","920,000","929,000","929,000","929,000","940,000","962,000","962,000","995,000","903,000","902,000","901,000","902,000","901,000","899,000","899,000","906,000","900,000","902,000","902,000","908,000","908,000","1,095,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,010,000","1,052,000","1,151,000","1,173,000","966,000","1,193,000","1,111,000","1,396,000","5,077,000","4,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,"0",,"1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-1,227,000",,,,,,"0","-500,000",,,,,,,,"-110,000","132,000","-890,000","-13,036,000","247,000","-79,100,000","11,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"16,489,000","3,517,000","5,545,000","4,313,000","3,114,000","844,000","-169,000","5,377,000","-145,000","-378,000","-159,000","8,728,000","-1,864,000","-3,556,000","-653,000","7,600,000","-2,587,000","-5,127,000","-3,252,000","7,620,000","-5,156,000","-4,488,000","-5,375,000","14,008,000","-1,258,000","115,000","1,760,000","14,153,000","2,496,000","1,181,000","3,588,000","14,342,000","3,018,000","3,899,000","3,506,000","9,008,000","4,062,000","3,252,000","5,292,000","7,701,000","3,394,000","2,781,000","3,704,000","3,318,000","2,859,000","1,488,000","3,448,000","3,916,000","-170,000","-689,000","1,884,000","-492,000","-1,233,000","-3,379,000","-718,000","7,813,000","-852,000","6,785,000","5,077,000","2,608,000","2,383,000","9,484,000","3,610,000","733,000","-1,379,000","10,556,000","4,136,000","-1,037,000","-218,000","7,915,000","1,978,000","-1,870,000","-6,019,000","950,000","-2,124,000","-15,748,000","-17,103,000","-7,481,000","-7,334,000","-32,313,000","-20,188,000","39,550,000","-30,522,000","15,801,000","-25,541,000","-1,138,000","3,586,000","11,914,000","-18,731,000","8,557,000","14,300,000","8,800,000","-6,000,000","13,600,000","21,000,000","28,800,000","2,400,000","22,600,000","24,600,000","24,200,000","5,300,000","21,500,000","21,700,000","4,000,000","10,300,000","20,900,000","21,100,000","12,200,000","9,700,000","19,600,000","20,300,000","10,600,000","8,400,000","14,600,000","16,100,000","7,800,000","6,500,000","10,900,000","12,400,000","5,800,000","4,600,000","32,200,000","32,500,000","-43,800,000","18,300,000","20,800,000","21,800,000"
NetNonOperatingInterestIncomeExpense,"-1,800,000","-411,000","-431,000","-449,000","-509,000","-524,000","-544,000","-515,000","-603,000","-544,000","-601,000","-534,000","-554,000","-614,000","-604,000","-687,000","-703,000","-638,000","-488,000","-478,000","-532,000","-514,000","-504,000","-522,000","-483,000","-469,000","-464,000","-471,000","-428,000","-428,000","-428,000","-459,000","-483,000","-450,000","-417,000","-398,000","-420,000","-448,000","-452,000","-601,000","-611,000","-622,000","-630,000","-661,000","-664,000","-636,000","-707,000","-678,000","-732,000","-733,000","-715,000","-783,000","-721,000","-744,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"60,000","12,000","15,000","17,000","16,000","16,000","24,000","20,000","18,000","13,000","5,000","7,000","8,000","9,000","28,000","10,000","35,000","54,000","61,000","69,000","86,000","109,000","116,000","82,000","81,000","83,000","77,000","61,000","104,000","107,000","111,000","102,000","74,000","109,000","143,000","168,000","158,000","150,000","137,000","8,000","2,000","4,000","3,000","5,000","5,000","6,000","4,000","18,000","2,000","11,000","3,000","-67,000","20,000","20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"1,860,000","423,000","446,000","466,000","525,000","540,000","568,000","535,000","621,000","557,000","606,000","541,000","562,000","623,000","632,000","697,000","738,000","692,000","549,000","547,000","618,000","623,000","620,000","604,000","564,000","552,000","541,000","532,000","532,000","535,000","539,000","561,000","557,000","559,000","560,000","566,000","578,000","598,000","589,000","609,000","613,000","626,000","633,000","666,000","669,000","642,000","711,000","696,000","734,000","744,000","718,000","716,000","741,000","764,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"544,000",,"534,000","554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"611,000","622,000","630,000",,"664,000",,,,"732,000","733,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,,,,,,,,"-1,636,000",,,,"0",,"243,000",,"160,000","202,000",,,"-147,000","-1,335,000",,,"-400,000",,"-376,000",,"-806,000","-1,315,000",,"-130,000","-772,000","-141,000","-142,000","-142,000","-100,000","-115,000","-135,000","-147,000",,,,,,,,,"0",,"0",,,"-224,000","224,000",,,,,,"0","0","1,227,000",,"0",,"873,000",,"0","500,000",,"306,000",,,"0","0","-1,110,000","110,000","-214,000","672,000","14,194,000","1,027,000","1,897,000","-16,095,000","46,000","607,000","550,000","885,000","3,668,000","-7,965,000","-1,668,000",,,,,,,,,,"-4,500,000","-100,000","300,000","100,000","900,000","300,000","800,000","700,000","800,000","1,000,000","600,000","500,000","600,000","500,000","600,000","500,000","500,000","500,000","600,000","600,000","600,000","100,000",,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,"224,000",,,,,,,,,,,,,,,,,,,,,,"0",,"-82,000","-46,000","1,151,000","1,274,000","1,028,000","863,000","46,000","607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,"0",,,,"-1,636,000",,,,,,,,"0","0",,,"-147,000","-1,335,000","0",,"-400,000","0","-376,000",,"-807,000","-1,082,000",,,"-772,000",,,,"-101,000",,,"-147,000",,,,,,,,,"0","0",,,"-5,616,000","-224,000",,,,,,,"0",,"1,227,000",,"0",,"873,000",,"0","500,000",,"306,000",,,,,"-1,110,000","110,000","-132,000","718,000","13,043,000","-247,000","869,000","-16,958,000",,,"550,000","885,000","3,668,000","-7,965,000","-1,668,000",,,,,,,,,,"-4,500,000","-100,000","300,000","100,000","900,000","300,000","800,000","700,000","800,000","1,000,000","600,000","500,000","600,000","500,000","600,000","500,000","500,000","500,000","600,000","600,000","600,000","100,000",,,,,,
		RestructuringAndMergernAcquisition,,,,"0",,,,"1,636,000",,,,,,,,"0","0",,,"147,000","1,335,000","0",,"400,000","0","376,000",,"587,000",,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,"-306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"220,000","1,082,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"772,000",,,,"101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,"0",,"243,000",,"160,000","202,000",,,,,,,,,,,"1,000","-233,000",,"-130,000","-772,000","-141,000","-142,000","-142,000","-100,000","-115,000","-135,000","-147,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
