name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"1,395,905,000","377,977,000","342,329,000","347,435,000","328,164,000","281,136,000","262,391,000","260,700,000","183,102,000","184,361,000","185,881,000","211,317,000","192,122,000","161,700,000","156,810,000","175,798,000","156,825,000","129,792,000","121,093,000","127,399,000","120,811,000","106,330,000","111,555,000","109,011,000","102,294,000","80,217,000","95,668,000","106,171,000","97,171,000","67,788,000","74,104,000","90,148,000","86,374,000","56,108,000","65,259,000","82,293,000","70,316,000","54,878,000","56,613,000","72,864,000","60,721,000","45,671,000"
	OperatingRevenue,"1,395,905,000","377,977,000","342,329,000","347,435,000","328,164,000","281,136,000","262,391,000","260,700,000","183,102,000","184,361,000","185,881,000","211,317,000","192,122,000","161,700,000","156,810,000","175,798,000","156,825,000","129,792,000","121,093,000","127,399,000","120,811,000","106,330,000","111,555,000","109,011,000","102,294,000","80,217,000","95,668,000","106,171,000","97,171,000","67,788,000","74,104,000","90,148,000","86,374,000","56,108,000","65,259,000","82,293,000","70,316,000","54,878,000","56,613,000","72,864,000","60,721,000","45,671,000"
CostOfRevenue,"941,237,000","257,717,000","235,027,000","231,417,000","217,076,000","183,212,000","178,919,000","171,226,000","123,116,000","127,746,000","126,240,000","141,500,000","129,902,000","110,643,000","105,857,000","115,312,000","104,412,000","88,148,000","81,971,000","84,802,000","81,755,000","72,616,000","77,498,000","74,125,000","69,967,000","55,099,000","67,063,000","71,385,000","67,303,000","49,005,000","52,201,000","61,601,000","59,421,000","39,091,000","46,543,000","56,960,000","49,951,000","39,163,000","43,448,000","52,745,000","44,275,000","32,572,000"
GrossProfit,"454,668,000","120,260,000","107,302,000","116,018,000","111,088,000","97,924,000","83,472,000","89,474,000","59,986,000","56,615,000","59,641,000","69,817,000","62,220,000","51,057,000","50,953,000","60,486,000","52,413,000","41,644,000","39,122,000","42,597,000","39,056,000","33,714,000","34,057,000","34,886,000","32,327,000","25,118,000","28,605,000","34,786,000","29,868,000","18,783,000","21,903,000","28,547,000","26,953,000","17,017,000","18,716,000","25,333,000","20,365,000","15,715,000","13,165,000","20,119,000","16,446,000","13,099,000"
OperatingExpense,"249,455,000","66,105,000","64,216,000","60,769,000","58,365,000","52,068,000","45,801,000","43,921,000","40,627,000","45,048,000","33,482,000","34,457,000","32,749,000","29,238,000","28,099,000","29,034,000","28,138,000","25,692,000","23,065,000","22,219,000","20,867,000","19,850,000","19,343,000","18,982,000","18,949,000","17,661,000","18,279,000","19,310,000","16,992,000","15,180,000","14,818,000","14,636,000","15,217,000","12,270,000","10,913,000","10,560,000","10,222,000","9,653,000","9,148,000","9,141,000","9,578,000","8,808,000"
	SellingGeneralAndAdministration,"179,095,000","48,156,000","45,742,000","43,131,000","42,066,000","37,227,000","31,789,000","30,130,000","27,127,000","34,476,000","23,542,000","24,387,000","23,422,000","20,442,000","19,773,000","20,770,000","20,581,000","17,927,000","17,001,000","15,975,000","15,189,000","14,673,000","13,883,000","13,546,000","13,585,000","12,474,000","11,389,000","11,913,000","10,995,000","9,938,000","9,699,000","9,484,000","9,918,000","7,774,000","6,591,000","6,719,000","6,293,000","5,957,000","5,276,000","5,373,000","5,856,000","5,128,000"
		GeneralAndAdministrativeExpense,"102,439,000","25,567,000","27,032,000","25,614,000","24,226,000","20,369,000","17,866,000","16,463,000","14,566,000","22,413,000","12,934,000","12,727,000","12,158,000","11,180,000","10,619,000","11,164,000","10,779,000","9,193,000","9,670,000","9,061,000","8,122,000","8,081,000","7,534,000","7,129,000","7,109,000","5,921,000","5,625,000","5,932,000","4,855,000","4,641,000","4,751,000","4,202,000","4,800,000","3,930,000","2,820,000","3,098,000","2,815,000","2,673,000","1,994,000","2,223,000","2,895,000","1,951,000"
			OtherGandA,"102,439,000","25,567,000","27,032,000","25,614,000","24,226,000","20,369,000","17,866,000","16,463,000","14,566,000","22,413,000","12,934,000","12,727,000","12,158,000","11,180,000","10,619,000","11,164,000","10,779,000","9,193,000","9,670,000","9,061,000","8,122,000","8,081,000","7,534,000","7,129,000","7,109,000","5,921,000","5,625,000","5,932,000","4,855,000","4,641,000","4,751,000","4,202,000","4,800,000","3,930,000","2,820,000","3,098,000","2,815,000","2,673,000","1,994,000","2,223,000","2,895,000","1,951,000"
		SellingAndMarketingExpense,"76,656,000","22,589,000","18,710,000","17,517,000","17,840,000","16,858,000","13,923,000","13,667,000","12,561,000","12,063,000","10,608,000","11,660,000","11,264,000","9,262,000","9,154,000","9,606,000","9,802,000","8,734,000","7,331,000","6,914,000","7,067,000","6,592,000","6,349,000","6,417,000","6,476,000","6,553,000","5,764,000","5,981,000","6,140,000","5,297,000","4,948,000","5,282,000","5,118,000","3,844,000","3,771,000","3,621,000","3,478,000","3,284,000","3,282,000","3,150,000","2,961,000","3,177,000"
	ResearchAndDevelopment,"49,333,000","12,642,000","13,157,000","12,318,000","11,216,000","9,876,000","9,513,000","8,514,000","8,236,000","8,029,000","8,347,000","8,376,000","7,763,000","7,303,000","6,828,000","6,765,000","6,058,000","6,197,000","5,167,000","5,547,000","4,982,000","4,482,000","4,761,000","4,724,000","4,582,000","4,392,000","4,800,000","4,641,000","4,158,000","3,402,000","3,414,000","3,468,000","3,625,000","3,135,000","2,967,000","2,500,000","2,588,000","2,355,000","2,531,000","2,427,000","2,393,000","2,376,000"
	DepreciationAmortizationDepletionIncomeStatement,"21,027,000","5,307,000","5,317,000","5,320,000","5,083,000","4,965,000","4,499,000","5,277,000","5,264,000","2,543,000","1,593,000","1,694,000","1,564,000","1,493,000","1,498,000","1,499,000","1,499,000","1,568,000","897,000","697,000","696,000","695,000","699,000","712,000","782,000","795,000","2,090,000","2,756,000","1,839,000","1,840,000","1,705,000","1,684,000","1,674,000","1,361,000","1,355,000","1,341,000","1,341,000","1,341,000","1,341,000","1,341,000","1,329,000","1,304,000"
		DepreciationAndAmortizationInIncomeStatement,"21,027,000","5,307,000","5,317,000","5,320,000","5,083,000","4,965,000","4,499,000","5,277,000","5,264,000","2,543,000","1,593,000","1,694,000","1,564,000","1,493,000","1,498,000","1,499,000","1,499,000","1,568,000","897,000","697,000","696,000","695,000","699,000","712,000","782,000","795,000","2,090,000","2,756,000","1,839,000","1,840,000","1,705,000","1,684,000","1,674,000","1,361,000","1,355,000","1,341,000","1,341,000","1,341,000","1,341,000","1,341,000","1,329,000","1,304,000"
			Amortization,"21,027,000","5,307,000","5,317,000","5,320,000","5,083,000","4,965,000","4,499,000","5,277,000","5,264,000","2,543,000","1,593,000","1,694,000","1,564,000","1,493,000","1,498,000","1,499,000","1,499,000","1,568,000","897,000","697,000","696,000","695,000","699,000","712,000","782,000","795,000","2,090,000","2,756,000","1,839,000","1,840,000","1,705,000","1,684,000","1,674,000","1,361,000","1,355,000","1,341,000","1,341,000","1,341,000","1,341,000","1,341,000","1,329,000","1,304,000"
				AmortizationOfIntangiblesIncomeStatement,"21,027,000","5,307,000","5,317,000","5,320,000","5,083,000","4,965,000","4,499,000","5,277,000","5,264,000","2,543,000","1,593,000","1,694,000","1,564,000","1,493,000","1,498,000","1,499,000","1,499,000","1,568,000","897,000","697,000","696,000","695,000","699,000","712,000","782,000","795,000","2,090,000","2,756,000","1,839,000","1,840,000","1,705,000","1,684,000","1,674,000","1,361,000","1,355,000","1,341,000","1,341,000","1,341,000","1,341,000","1,341,000","1,329,000","1,304,000"
OperatingIncome,"205,213,000","54,155,000","43,086,000","55,249,000","52,723,000","45,856,000","37,671,000","45,553,000","19,359,000","11,567,000","26,159,000","35,360,000","29,471,000","21,819,000","22,854,000","31,452,000","24,275,000","15,952,000","16,057,000","20,378,000","18,189,000","13,864,000","14,714,000","15,904,000","13,378,000","7,457,000","10,326,000","15,476,000","12,876,000","3,603,000","7,085,000","13,911,000","11,736,000","4,747,000","7,803,000","14,773,000","10,143,000","6,062,000","4,017,000","10,978,000","6,868,000","4,291,000"
NetNonOperatingInterestIncomeExpense,"-7,235,000","-1,977,000","-1,811,000","-1,849,000","-1,598,000","-2,904,000","-2,264,000","-2,291,000","-2,892,000","-1,847,000","-591,000","-748,000","-1,005,000","-829,000","-680,000","-748,000","-832,000","-798,000","-700,000","-602,000","-505,000","-588,000","-573,000","-555,000","-576,000","-383,000","-383,000","-422,000","-414,000","-330,000","-277,000","-291,000","-321,000","-110,000","-157,000","-2,015,000","-997,000","-957,000","-1,192,000","-1,424,000","-637,000","-233,000"
