name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,000","64,000","64,000",,,,,,"182,000","177,000","144,000","143,000","199,000","285,000","166,000","165,000","166,000","166,000","165,000","166,000","110,000","272,000","272,000","272,000","272,000","272,000","2,582,000","2,633,000","2,634,000","2,634,000",,,,,,,,
		DeferredTax,"-12,681,000","-1,588,000","-4,823,000","-3,374,000","-2,896,000","-13,366,000","-3,814,000","-2,902,000","-3,722,000","-1,341,000","-5,535,000","-3,775,000","830,000","-5,775,000","-5,378,000","-7,983,000","-14,306,000","-27,742,000","-82,707,000","-8,771,000","-8,564,000","27,249,000","-12,929,000","-14,000,000","-11,328,000","-49,102,000","2,815,000","3,927,000","239,000","585,000","391,000","351,000","1,409,000","955,000","2,436,000","1,205,000","618,000","-2,328,000","2,327,000","1,476,000","2,434,000","2,179,000","2,095,000","933,000","230,000","3,532,000","-2,411,000","1,164,000","1,174,000","2,861,000","320,000","1,175,000","833,000","6,429,000","935,000","794,000","67,000","-1,674,000","154,000","-139,000","-153,000","42,000","-492,000","173,000","145,000","468,000","902,000","704,000","303,000","165,000","381,000","-480,000","153,000","-675,000","570,000","18,000","-174,000","1,240,000","-229,000","-430,000","-747,000","-1,114,000","-92,000","-603,000","80,000","-313,000","-139,000",,,,,,
			DeferredIncomeTax,"-12,681,000","-1,588,000","-4,823,000","-3,374,000","-2,896,000","-13,366,000","-3,814,000","-2,902,000","-3,722,000","-1,341,000","-5,535,000","-3,775,000","830,000","-5,775,000","-5,378,000","-7,983,000","-14,306,000","-27,742,000","-82,707,000","-8,771,000","-8,564,000","27,249,000","-12,929,000","-14,000,000","-11,328,000","-49,102,000","2,815,000","3,927,000","239,000","585,000","391,000","351,000","1,409,000","955,000","2,436,000","1,205,000","618,000","-2,328,000","2,327,000","1,476,000","2,434,000","2,179,000","2,095,000","933,000","230,000","3,532,000","-2,411,000","1,164,000","1,174,000","2,861,000","320,000","1,175,000","833,000","6,429,000","935,000","794,000","67,000","-1,674,000","154,000","-139,000","-153,000","42,000","-492,000","173,000","145,000","468,000","902,000","704,000","303,000","165,000","381,000","-480,000","153,000","-675,000","570,000","18,000","-174,000","1,240,000","-229,000","-430,000","-747,000","-1,114,000","-92,000","-603,000","80,000","-313,000","-139,000",,,,,,
		AssetImpairmentCharge,"0",,,,,,,,,"0","0","0","0","0","0","0","35,871,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"56,074,000","12,693,000","12,681,000","16,735,000","13,965,000","11,543,000","12,517,000","15,736,000","12,096,000","10,900,000","11,361,000","15,857,000","12,743,000","12,186,000","13,759,000","17,418,000","12,965,000","12,063,000","12,425,000","12,598,000","10,231,000","8,918,000","10,469,000","11,670,000","8,132,000","7,951,000","8,302,000","7,503,000","4,595,000","4,633,000","4,150,000","4,495,000","3,302,000","2,971,000","3,217,000","3,930,000","2,812,000","2,337,000","2,464,000","2,543,000","2,247,000","2,534,000","2,170,000","1,788,000","2,159,000","2,300,000","1,460,000","1,501,000","1,178,000","1,682,000","1,207,000","1,284,000","1,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"9,444,000","2,713,000","1,837,000","1,998,000","2,896,000","1,989,000","2,629,000","2,569,000","2,621,000","2,690,000","2,886,000","2,544,000","2,994,000","1,613,000","-26,000","26,000","-168,000","-11,000","-626,000","154,000","654,000","299,000","-96,000","-182,000","21,000","-249,000","-15,000","6,634,000","79,000","122,000","37,000","95,000","57,000","6,000","-32,000","23,000","-235,000","137,000","114,000","257,000","218,000","88,000","32,000",,,,,,,"129,000","-13,000","83,000","110,000","-3,641,000","1,411,000","1,339,000","1,191,000","1,124,000","550,000","326,000","385,000","1,392,000","246,000","333,000","387,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"110,917,000","126,474,000","11,827,000","-24,578,000","-2,806,000","54,026,000","-1,582,000","-27,149,000","25,314,000","58,941,000","-4,850,000","-27,487,000","32,899,000","21,371,000","98,000","-17,559,000","13,252,000","31,742,000","20,393,000","-19,593,000","36,412,000","-3,039,000","19,287,000","-20,781,000","9,694,000","41,297,000","17,280,000","-59,519,000","-8,288,000","18,393,000","893,000","-20,261,000","7,080,000","25,084,000","6,488,000","-11,219,000","5,282,000","10,064,000","-10,359,000","1,486,000","21,818,000","2,206,000","6,838,000","-2,349,000","-2,320,000","2,334,000","465,000","-6,296,000","10,867,000","4,849,000","-3,836,000","-6,002,000","-1,273,000","3,471,000","-1,797,000","-9,190,000","4,404,000","23,666,000","3,832,000","-1,184,000","2,401,000","2,076,000","1,062,000","-2,344,000","-41,000","7,251,000","-3,727,000","-1,754,000","669,000","3,363,000","-610,000","976,000","154,000","1,496,000","-592,000","-1,322,000","3,017,000","-803,000","-161,000","-65,000","31,000","5,998,000","2,110,000","977,000","402,000","-1,502,000","1,101,000","486,000","-309,000","243,000","0","1,300,000","-4,800,000"
			ChangeInReceivables,"49,322,000","85,533,000","-71,146,000","-16,838,000","51,773,000","10,156,000","-37,918,000","-30,512,000","75,152,000","31,026,000","-42,491,000","-42,155,000","75,092,000","11,749,000","-64,801,000","-18,431,000","49,475,000","37,402,000","-34,841,000","-26,738,000","109,572,000","-9,102,000","-43,329,000","-19,367,000","48,773,000","-9,431,000","-56,128,000","88,000","23,729,000","1,172,000","-33,657,000","-16,867,000","27,551,000","13,753,000","-18,573,000","-4,717,000","22,988,000","-12,048,000","-28,722,000","9,941,000","30,911,000","-20,186,000","2,606,000","-8,316,000","21,899,000","-6,009,000","-15,344,000","-1,130,000","25,238,000","-7,906,000","-24,491,000","-4,143,000","10,811,000","6,867,000","-20,101,000","433,000","5,022,000","12,934,000","-10,108,000","-2,840,000","2,796,000","-2,206,000","1,343,000","-2,888,000","2,527,000","2,647,000","-6,794,000","-1,019,000","701,000","1,286,000","-3,519,000","1,868,000","-670,000","-1,365,000","1,272,000","-2,119,000","3,267,000","-1,271,000","-434,000","443,000","2,288,000","-2,218,000","-304,000","-2,453,000","3,796,000","5,702,000","-4,217,000","579,000","-2,214,000","-1,740,000","800,000","-1,000,000","-1,900,000"
				ChangesInAccountReceivables,"2,194,000",,,,,,,,,"31,026,000","-42,491,000","-42,155,000","75,092,000","11,748,000","-63,253,000","-18,614,000","47,939,000","37,513,000","-34,841,000","-27,292,000","109,572,000","-9,478,000","-45,238,000","-44,121,000","50,757,000","3,275,000","-79,229,000","28,966,000","23,729,000","1,172,000","-33,657,000","-16,867,000","27,551,000","13,753,000","-18,573,000","-4,717,000","22,988,000","-12,048,000","-28,722,000","9,941,000","30,911,000","-20,186,000","2,606,000","-8,316,000","21,899,000","-6,009,000","-15,344,000","-1,130,000","25,238,000","-7,906,000","-24,491,000","-4,143,000","10,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-7,996,000","-6,731,000","4,216,000","-6,613,000","1,132,000","3,040,000","389,000","72,000","-5,544,000","2,734,000","1,251,000","-1,276,000","-1,208,000","2,638,000","1,791,000","1,030,000","-138,000","2,228,000","-174,000","3,689,000","-4,737,000","14,999,000","-2,782,000","3,953,000","-3,714,000","356,000","-2,001,000","8,974,000","-1,806,000","-1,858,000","4,230,000","-3,483,000","612,000","-1,452,000","-400,000","212,000","-5,158,000","-135,000","2,473,000","-849,000","-56,000","1,393,000","-337,000","-1,282,000","-666,000","23,000","2,464,000","-1,448,000","-783,000","-430,000","-1,301,000","-328,000","-112,000","1,145,000","-859,000","5,154,000","-507,000","-1,997,000","-798,000","86,000","-370,000","-319,000","-103,000","63,000","-1,570,000","1,170,000","269,000","-1,391,000","-9,000","-1,000","-164,000","36,000","381,000","-393,000","-742,000","157,000","594,000","158,000","-42,000","514,000","86,000","2,049,000","750,000","1,791,000","365,000","-3,829,000","-1,190,000","728,000","-1,231,000","1,334,000","-1,700,000","-200,000","600,000"
			ChangeInPrepaidAssets,"-13,001,000","-11,970,000","6,051,000","334,000","-7,416,000","9,162,000","6,651,000","-4,163,000","-167,000","2,882,000","-332,000","7,051,000","4,238,000","-2,548,000","831,000","8,177,000","-3,426,000","-9,177,000","30,992,000","-516,000","-1,152,000","-32,338,000","15,360,000","-2,344,000","-5,429,000","6,862,000","408,000","-43,405,000","6,654,000","-2,026,000","3,224,000","-5,420,000","2,053,000","-4,186,000","1,685,000","-1,084,000","744,000","9,749,000","-927,000","-3,573,000","142,000","-75,000","-1,263,000","2,031,000","-1,568,000","-3,097,000","2,159,000","-2,118,000","3,202,000","3,394,000","1,608,000","466,000","-189,000","729,000","-490,000","1,674,000","6,727,000","-1,546,000","-1,490,000","570,000","-28,000","-95,000","-1,087,000","771,000","161,000","-899,000","-137,000","850,000","71,000","-513,000","212,000","-414,000","-127,000","-140,000","-982,000","730,000","294,000","-117,000","-811,000","329,000","554,000","954,000","-66,000","-706,000","68,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,124,000","2,141,000","1,521,000","7,000","-2,545,000","5,349,000","1,111,000","1,291,000","-2,801,000","-584,000","-14,674,000","10,600,000","-549,000","-3,341,000","10,340,000","-4,442,000","-6,838,000","-4,992,000","-591,000","808,000","-6,963,000","753,000","129,000","-5,818,000","5,557,000","-11,659,000","6,840,000","3,983,000","-1,589,000","2,162,000","526,000","332,000","-2,349,000","2,839,000","961,000","-3,481,000","1,856,000","906,000","-4,436,000","385,000","914,000","557,000","-1,423,000","11,086,000","-12,415,000","5,664,000","3,750,000","2,107,000","-5,500,000","-6,688,000","5,318,000","2,917,000","-7,453,000","-9,927,000","3,373,000","7,000","-1,888,000","-4,820,000","1,296,000","1,534,000","-50,000","224,000","-1,271,000","1,601,000","-258,000","-91,000","-663,000","957,000","4,000","-154,000","811,000","-572,000","451,000","69,000","-477,000","1,097,000","-108,000","-92,000","-116,000","313,000","-1,158,000","-153,000","-689,000","1,121,000","-2,043,000","-106,000","909,000","-899,000","1,098,000","-56,000","-700,000","3,000,000","-3,400,000"
				ChangeInPayable,"1,124,000","2,141,000","1,521,000","7,000","-2,545,000","5,349,000","1,111,000","1,291,000","-2,801,000","-584,000","-14,674,000","10,600,000","-549,000","-3,341,000","10,340,000","-4,442,000","-6,838,000","-4,992,000","-591,000","808,000","-6,963,000","753,000","129,000","-5,818,000","5,557,000","-11,659,000","6,840,000","3,983,000","-1,589,000","2,162,000","526,000","332,000","-2,349,000","2,839,000","961,000","-3,481,000","1,856,000","906,000","-4,436,000","385,000","914,000","557,000","-1,423,000","1,818,000","-3,147,000","2,717,000","758,000","-2,106,000","1,214,000","-8,533,000","157,000","2,716,000","3,720,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-3,087,000","-1,226,000","364,000","-764,000","-1,461,000","6,494,000","361,000","207,000","-378,000","-943,000","72,000","-133,000","85,000","1,115,000","5,000","123,000","-1,882,000","-1,448,000","-3,055,000","1,584,000","185,000","5,079,000","25,000","-2,091,000","-5,000","2,091,000","0","-147,000","40,000","107,000","0","0","-791,000","86,000","705,000","0","-114,000",,,,,"0",,,,"-1,652,000","1,652,000","0","0","-6,196,000","-209,000","1,544,000","3,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-3,087,000","-1,226,000","364,000","-764,000","-1,461,000","6,494,000","361,000","207,000","-378,000","-943,000","72,000","-133,000","85,000","1,115,000","5,000","123,000","-1,882,000","-1,448,000","-3,055,000","1,584,000","185,000","5,079,000","25,000","-2,091,000","-5,000","2,091,000","0","-147,000","40,000","107,000","0","0","-791,000","86,000","705,000","0","-114,000",,,,,"0",,,,"-1,652,000","1,652,000","0","0","-6,196,000","-209,000","1,544,000","3,159,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"4,211,000","3,367,000","1,157,000","771,000","-1,084,000","-1,145,000","750,000","1,084,000","-2,423,000","359,000","-14,746,000","10,733,000","-634,000","-4,458,000","10,100,000","-4,312,000","-5,206,000","-3,551,000","2,714,000","-966,000","-7,126,000","-2,040,000","-1,969,000","-444,000","4,858,000","-11,336,000","18,682,000","-3,383,000","-1,629,000","2,055,000","526,000","332,000","-1,558,000","2,753,000","256,000","-3,481,000","1,970,000","792,000","-4,436,000","385,000","914,000","557,000","-1,423,000","1,818,000","-3,147,000","4,369,000","-894,000","-2,106,000","1,214,000","-2,337,000","366,000","1,172,000","561,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,268,000","2,947,000","2,992,000","4,213,000","-6,714,000","1,845,000","5,161,000","201,000","-11,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,000","-17,000","-3,000","-159,000","201,000","758,000","-61,000","331,000","-368,000","-91,000","-250,000",,,,,"2,075,000","-111,000","489,000","-548,000","-1,473,000","1,385,000","271,000","1,321,000","-1,989,000","-900,000","-1,500,000","-200,000"
			ChangeInOtherCurrentLiabilities,"-12,060,000","-3,205,000","-3,264,000","-2,607,000","-2,984,000","-2,384,000","-2,755,000","-2,534,000","-2,634,000","-3,387,000","-3,125,000","-3,140,000","-3,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,728,000","-4,515,000","393,000","4,353,000","-1,048,000","-4,967,000","30,381,000","1,118,000","1,036,000","294,000","1,669,000","1,007,000","-640,000","-918,000","477,000","3,508,000","-1,134,000","-95,000","2,904,000","1,849,000","-700,000","180,000","2,994,000","705,000","-1,096,000","-780,000","1,745,000","1,242,000","-1,664,000","-1,739,000","3,291,000","2,530,000","735,000","-1,236,000","-2,515,000","4,214,000","-193,000","717,000","2,694,000","2,500,000","1,000,000","100,000"
			ChangeInOtherWorkingCapital,"93,528,000","60,706,000","74,449,000","1,139,000","-42,766,000","28,703,000","30,940,000","8,697,000","-38,692,000","26,270,000","54,521,000","1,433,000","-41,249,000","12,873,000","51,937,000","-3,893,000","-25,821,000","6,281,000","25,007,000","3,164,000","-60,308,000","22,649,000","49,909,000","2,795,000","-35,493,000","55,169,000","68,161,000","-29,159,000","-35,276,000","18,943,000","26,570,000","5,177,000","-20,787,000","14,130,000","22,815,000","-2,149,000","-15,148,000","11,592,000","21,253,000","-4,418,000","-10,093,000","20,517,000","7,255,000","-5,868,000","-9,570,000","5,753,000","7,436,000","-3,707,000","-11,290,000","16,479,000","5,787,000","-186,000","185,000","4,264,000","11,927,000","-15,410,000","17,000","-11,286,000","13,814,000","-1,570,000","-241,000","2,803,000","1,173,000","-1,251,000","17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-68,353,000","-65,298,000","-703,000","-2,320,000","-32,000","508,000","-3,924,000","7,571,000","20,543,000","-3,492,000","-2,248,000","20,916,000","-19,485,000","25,108,000","5,817,000","-23,075,000","-34,102,000","-30,737,000","5,850,000","73,461,000","8,554,000","-35,694,000","-22,415,000","2,932,000","12,896,000","-10,213,000","-7,356,000","59,416,000","-16,758,000","-30,169,000","-423,000","5,034,000","-30,627,000","-27,799,000","-31,945,000","-8,442,000","-8,395,000","-11,921,000","-11,039,000","11,728,000","-10,510,000","-8,215,000","-26,299,000","72,716,000","-28,994,000","-75,350,000","-8,518,000","9,510,000","13,046,000","-24,565,000","-28,500,000","6,292,000","-14,302,000","-239,000","-12,311,000","-5,731,000","438,000","-17,179,000","15,928,000","14,459,000","-12,742,000","-57,172,000","8,994,000","3,081,000","-13,900,000","-5,906,000","22,268,000","-2,283,000","-27,418,000","18,414,000","-6,633,000","5,255,000","9,078,000","-6,308,000","-9,468,000","-9,148,000","-7,122,000","12,034,000","2,480,000","-6,510,000","12,364,000","-13,082,000","-19,190,000","-17,258,000","-1,611,000","-1,288,000","16,258,000","-24,311,000","3,022,000","-10,322,000","3,200,000","-15,500,000","-1,600,000"
