name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994
MarketCap,"4,195,110,289","4,968,934,846","6,619,455,517","5,366,271,189","5,983,061,076","5,695,069,711","4,250,549,068","3,609,638,433","2,932,154,350","2,433,136,975","3,775,442,320","3,746,755,899","4,005,213,442","3,869,251,221","2,821,941,208","4,073,304,297","5,039,330,164","5,015,324,992","5,509,222,130","5,174,732,332","4,486,802,463","4,706,750,453","4,751,472,983","3,727,685,594","3,733,440,408","3,402,216,962","2,979,525,805","3,440,612,729","3,843,776,907","4,198,502,615","3,822,592,622","5,118,582,401","4,728,513,180","4,437,764,411","3,868,780,735","3,603,971,164","3,283,906,535","3,288,797,099","2,887,089,192","2,099,361,790","1,690,804,376","1,561,814,772","1,152,116,294","747,573,511","1,251,536,685","1,344,979,171","1,248,558,441","1,047,027,132","1,145,018,962","1,163,269,272","1,141,247,217","1,250,037,927","1,100,496,332","1,056,204,530","801,645,739","974,080,130","1,101,484,498","1,543,947,058","1,539,411,313","1,573,808,219","2,347,122,206","2,138,183,266","2,089,234,181","1,627,123,944","2,374,931,837","3,208,326,496","2,055,484,323","2,155,689,466","1,653,373,611","1,476,630,670","1,584,889,228","1,308,499,596","1,318,099,951","1,105,631,133","1,134,106,978","834,951,493","739,539,702","662,326,416","646,584,682","655,922,097","675,115,180","731,031,093","588,866,210","542,914,762","596,854,729","515,853,401","501,087,228","455,164,113","421,911,643","488,003,013","738,930,933","710,354,724","664,634,743","688,016,152","810,527,335","705,899,034","816,918,712","785,113,079","660,962,632","654,596,844","429,273,273","398,880,864","396,090,090","351,004,214","316,923,424","313,425,279","330,590,438","301,822,447","295,928,889","290,137,177","284,414,414","287,787,787","273,400,700"
EnterpriseValue,"5,150,289,289","5,826,455,846","7,425,584,517","6,107,654,189","6,768,944,076","6,603,077,711","5,346,636,068","4,960,199,433","4,440,837,350","3,300,015,975","4,756,585,320","4,672,226,899","4,688,204,442","4,478,615,221","3,443,196,208","4,710,060,297","5,650,937,164","5,559,403,992","6,134,968,130","5,824,134,332","5,166,708,463","5,003,433,453","5,166,148,983","4,217,219,594","4,235,763,408","3,887,174,962","3,482,936,805","3,956,820,729","4,349,021,907","4,702,564,615","4,123,788,622","5,480,300,401","5,103,290,180","4,822,599,411","4,313,411,735","4,094,486,164","3,769,268,535","3,762,809,099","3,361,101,192","2,349,590,790","1,951,259,376","1,839,071,772","1,426,424,294","1,021,881,511","1,544,058,685","1,630,105,171","1,534,505,441","1,334,026,132","1,437,021,962","1,464,853,272","1,418,805,217","1,545,626,927","1,424,457,332","1,393,406,530","1,153,821,739","1,357,062,130","1,496,965,498","1,924,987,058","1,873,591,313","1,750,345,219","2,529,907,206","2,276,386,266","2,212,917,181","1,729,890,944","2,477,698,837","3,353,560,496","2,137,639,323","2,237,844,466","1,733,195,611","1,554,209,670","1,596,530,228","1,351,996,596","1,387,556,951","1,184,975,133","1,104,890,978","855,648,493","790,167,702","729,654,416","725,023,682","772,191,097","846,092,180","922,875,093","780,710,210","807,138,762","866,935,729","777,106,401","354,577,228","325,685,113","292,432,643","392,233,013","642,430,933","640,854,724","611,934,743","638,916,152","744,327,335","649,799,034","755,418,712","723,613,079","601,062,632","610,496,844","407,473,273","396,780,864","342,690,090","316,104,214","296,823,424","295,225,279","329,990,438","317,122,447","311,228,889","312,137,177","300,114,414","303,487,787","289,700,700"
PeRatio,"12.047","14.603","20.3","16.582","17.786","31.258","29.635","28.302","41.798",,"75.55","87.388","63.061","17.169","10.614","15.414","19.881","19.554","26.046","24.814","22.541","23.464","25.329","23.932","25.295","21.978","18.312","18.442","20.574","25.79","26.771","38.572","37.863","40.67","40.539","48.046","54.32","52.465","46.063","65.155","88.905","1,158.333","320.75","208.125","163.941","89","45.565","38.852","41.159","40.212","32.16","29.833","24.269","25.526","21.407","19.796","16.887","16.769","12.626","9.633","12.052","10.728","10.674","9.514","13.418","21.113","17.018","16.88","14.445","14.126","16.965","15.333","17.623","16.485","18.659","14.355","13.453","11.576","11.054","11.98","16.93","22.436","18.076","13.01","10.093","6.596","5.3","4.337","3.966","4.663","7.41","7.851","8.385","9.383","12.24","11.648","14.366","14.234","12.4","12.663","9.156","9.59","10.122","9.348","9.704","9.813","11.893","12.165","11.934","13.302","16.517","16.683","22.428"
ForwardPeRatio,"8.969","11.588","15.528","14.514","16.921","17.241","15.038","14.006","12.69","9.569","14.347","17.036","16.42","15.456",,"13.793","16.393","15.848","17.606","20.325","17.575","18.692","18.587","17.762","18.149","16.529","16.287","16.611","17.544","16.077","20.492","26.178","24.39","22.472","27.1","25.974","19.268","25.707","28.169","26.882","26.954","27.473","31.348","20.877","27.248","45.045","39.216",,,,,"25.773","22.727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.934",,"1.724","2.05","1.982","2.203","2.541","2.196","2.335","2.322","2.221","2.269","2.065","2.036","2.076","2.193","2.009","2.559","3.275","3.048","2.808","3.384","3.243","2.408","3.211","3.523","3.36","3.371","3.435","2.61","1.741","2.272","4.49","3.917",,,,,"1.43","1.263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.421","2.986","4.036","3.299","3.663","3.432","2.686","2.383","2.047","1.772","2.875","3.018","3.123","2.887","2.076","2.924","3.683","3.627","4.149","4.035","3.69","3.989","4.165","3.316","3.378","3.16","2.698","3.179","3.606","4.068","3.936","5.437","5.241","5.096","4.784","4.92","4.882","5.121","4.496","3.899","3.358","3.259","2.508","1.628","2.741","2.897","2.688","2.25","2.428","2.498","2.392","4.168","2.004","1.768","1.266","1.463","1.614","2.187","2.108","1.988","2.648","2.36","2.34","1.927","2.718","3.953","3.075","3.05","2.551","2.444","2.764","2.41","2.627","2.194","2.253","1.545","1.435","1.33","1.316","1.354","1.427","1.573","1.267","1.226","1.36","1.352","1.268","1.115","1.02","1.205","1.888","1.944","1.964","2.158","2.682","2.403","2.822","2.705","2.34","2.395","1.681","1.678","1.753","1.593","1.478","1.416","1.557","1.509","1.48","1.492","1.569","1.584","1.619"
PbRatio,"3.701","4.065","5.063","3.857","4.403","4.516","3.639","3.38","3.03","2.712","3.735","3.551","3.29","2.678","1.97","2.81","3.548","3.513","4.2","4.134","3.728","4.045","4.341","3.529","3.588","3.242","2.785","3.282","3.803","4.315","4.144","5.896","5.687","5.51","5.062","4.968","4.717","4.797","4.199","4.343","3.585","3.401","2.498","1.619","2.728","2.927","2.663","2.245","2.527","2.612","2.54","2.8","2.519","2.469","1.885","2.341","2.711","3.806","3.541","2.89","4.298","3.98","3.958","3.14","4.583","6.904","4.019","4.215","3.431","3.042","3.346","2.891","2.98","2.518","2.086","1.619","1.494","1.38","1.372","1.44","1.578","1.752","1.411","1.367","1.521","1.325","1.32","1.255","1.163","1.433","2.228","2.29","2.285","2.458","2.89","2.545","2.941","2.857","2.383","2.414","1.697","1.666","1.701","1.573","1.464","1.479","1.637","1.579","1.548","1.582","1.631","1.65","1.637"
EnterprisesValueRevenueRatio,"2.767","14.104","16.04","11.983","14.227","19.234","13.212","11.08","10.375","10.462","13.581","11.271","12.65","15.731","10.331","12.346","14.351","19.526","17.071","15.477","14.112","17.955","17.084","12.677","14.238","15.417","12.555","12.027","15.262","21.014","14.145","19.242","19.167","25.396","18.851","16.206","16.601","23.648","20.402","14.269","12.667","15.745","11.541","7.58","12.888","17.09","14.773","10.096","10.987","15.072","13.559","11.185","11.138","12.829","8.371","7.584","8.467","13.29","10.83","8.317","11.435","11.87","10.332","6.745","9.531","15.133","10.106","10.09","8.463","10.136","10.658","8.289","9.232","9.692","9.107","6.355","5.484","6.215","6.088","5.678","6.57","8.287","6.924","6.194","7.383","5.159","3.922","3.264","2.915","4.116","5.926","5.44","6.296","7.898","8.819","7.078","9.466","11.064","8.526","7.32","5.224","7.389","5.798","4.826","4.858","6.605","5.924","4.733","5.648","7.259","6.581","5.478","5.748"
EnterprisesValueEBITDARatio,"8.113","45.331","43.759","34.715","42.132","54.695","36.49","32.099","25.41","39.428","-43.085","35.202","51.142","-33.576","30.852","35.942","46.508","68.731","70.765","44.772","44.555","58.884","45.901","35.916","45.042","49.244","35.752","54.992","51.385","67.197","40.566","57.055","66.166","93.585","60.752","50.62","56.517","115.775","73.836","55.338","53.693","64.075","81.116","41.638","73.72","884.965","65.684","49.128","44.34","90.501","59.392","43.401","39.943","25.216","40.801","39.232","63.006","121.588","48.251","31.2","38.587","39.462","34.231","17.438","25.956","47.812","33.208","32.065","31.214","35.478","40.423","29.135","34.551","41.948","37.593","28.862","24.515","29.035","20.694","21.493","22.929","33.129","26.023","25.899","41.494","41.619","13.764","9.162","7.402","8.828","13.192","11.444","15.571","20.029","21.086","17.1","25.181","36.546","25.044","19.567","14.817","26.277","17.049","13.567","16.132","26.839","17.368","16.347","19.094","28.376","24.203","20.368","24.974"
