name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
			OtherReceivables,"333,000,000","333,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,382,000,000","1,201,000,000","1,174,000,000","1,193,000,000","1,006,000,000","848,000,000","819,000,000","885,000,000","1,008,000,000","914,000,000","961,000,000","1,094,000,000","1,228,000,000","1,134,000,000","1,231,000,000","1,178,000,000","1,203,000,000","1,073,000,000","1,084,000,000","1,520,000,000","1,486,000,000","1,344,000,000","1,444,000,000","1,522,000,000","1,689,000,000","1,692,000,000","1,850,000,000","1,938,000,000","1,869,000,000","2,025,000,000","1,788,000,000","1,847,000,000","1,911,000,000","1,741,000,000","1,695,000,000","1,698,000,000","1,797,000,000","1,819,000,000","1,807,000,000","1,645,000,000","1,638,000,000","1,539,000,000","1,687,000,000","1,746,000,000","1,608,000,000","1,396,000,000","1,375,000,000","1,248,000,000","1,184,000,000","1,113,000,000","1,162,000,000","1,333,000,000","1,500,000,000","1,541,100,000","1,564,600,000","1,647,700,000","1,451,900,000","1,459,300,000","1,348,000,000","1,581,800,000","1,520,100,000","1,422,200,000","1,545,600,000","1,311,000,000","1,309,200,000","1,335,200,000","1,311,200,000","1,381,100,000","1,253,900,000"
			RawMaterials,"332,000,000","282,000,000","284,000,000","289,000,000","245,000,000","180,000,000","174,000,000","186,000,000","182,000,000","175,000,000","191,000,000","222,000,000","221,000,000","215,000,000","257,000,000","236,000,000","240,000,000","189,000,000","218,000,000","352,000,000","329,000,000","291,000,000","344,000,000","353,000,000","383,000,000","389,000,000","472,000,000","482,000,000","458,000,000","508,000,000","424,000,000","454,000,000","450,000,000","433,000,000","435,000,000","460,000,000","478,000,000","484,000,000","471,000,000","441,000,000","395,000,000","374,000,000","424,000,000","403,000,000","359,000,000","321,000,000","307,000,000","269,000,000","240,000,000","250,000,000","266,000,000","270,000,000","282,000,000","295,000,000","280,500,000","283,000,000","260,800,000","323,700,000","273,700,000","296,000,000","320,100,000","329,700,000","340,500,000","339,600,000","374,100,000","410,600,000","304,800,000","398,800,000","332,000,000"
			WorkInProcess,"66,000,000","52,000,000","54,000,000","53,000,000","47,000,000","44,000,000","44,000,000","46,000,000","44,000,000","49,000,000","58,000,000","55,000,000","58,000,000","51,000,000","53,000,000","48,000,000","50,000,000","48,000,000","54,000,000","97,000,000","91,000,000","91,000,000","104,000,000","110,000,000","112,000,000","125,000,000","121,000,000","109,000,000","98,000,000","96,000,000","78,000,000","90,000,000","90,000,000","92,000,000","100,000,000","104,000,000","101,000,000","98,000,000","96,000,000","98,000,000","103,000,000","92,000,000","99,000,000","107,000,000","101,000,000","99,000,000","101,000,000","75,000,000","77,000,000","82,000,000","84,000,000","86,000,000","88,000,000","89,400,000","100,500,000","90,800,000","94,100,000","91,900,000","90,200,000","116,600,000","109,800,000","110,400,000","210,800,000","87,000,000","82,100,000","81,400,000","78,600,000","82,700,000","90,100,000"
			FinishedGoods,"1,029,000,000","909,000,000","876,000,000","887,000,000","745,000,000","651,000,000","624,000,000","678,000,000","815,000,000","718,000,000","745,000,000","868,000,000","1,001,000,000","927,000,000","982,000,000","949,000,000","972,000,000","897,000,000","867,000,000","1,131,000,000","1,123,000,000","1,017,000,000","1,044,000,000","1,101,000,000","1,233,000,000","1,221,000,000","1,305,000,000","1,397,000,000","1,371,000,000","1,494,000,000","1,365,000,000","1,382,000,000","1,450,000,000","1,290,000,000","1,233,000,000","1,209,000,000","1,297,000,000","1,311,000,000","1,314,000,000","1,183,000,000","1,226,000,000","1,162,000,000","1,258,000,000","1,323,000,000","1,223,000,000","1,043,000,000","1,026,000,000","965,000,000","917,000,000","822,000,000","850,000,000","1,021,000,000","1,192,000,000","1,231,500,000","1,260,700,000","1,339,900,000","1,165,200,000","1,143,500,000","1,072,200,000","1,271,500,000","1,204,300,000","1,124,400,000","1,110,600,000","1,009,800,000","988,100,000","963,900,000","1,019,300,000","1,000,900,000","924,100,000"
			InventoriesAdjustmentsAllowances,"-45,000,000","-42,000,000","-40,000,000","-36,000,000","-31,000,000","-27,000,000","-23,000,000","-25,000,000","-33,000,000","-28,000,000","-33,000,000","-51,000,000","-52,000,000","-59,000,000","-61,000,000","-55,000,000","-59,000,000","-61,000,000","-55,000,000","-60,000,000","-57,000,000","-55,000,000","-48,000,000","-42,000,000","-39,000,000","-43,000,000","-48,000,000","-50,000,000","-58,000,000","-73,000,000","-79,000,000","-79,000,000","-79,000,000","-74,000,000","-73,000,000","-75,000,000","-79,000,000","-74,000,000","-74,000,000","-77,000,000","-86,000,000","-89,000,000","-94,000,000","-87,000,000","-75,000,000","-67,000,000","-59,000,000","-61,000,000","-50,000,000","-41,000,000","-38,000,000","-44,000,000","-62,000,000","-74,800,000","-77,100,000","-66,000,000","-68,200,000","-99,800,000","-88,100,000","-102,300,000","-114,100,000","-142,300,000","-116,300,000","-125,400,000","-135,100,000","-120,700,000","-91,500,000","-101,300,000","-92,300,000"
		PrepaidAssets,,,,,,,,,,"83,000,000","53,000,000","59,000,000","68,000,000","66,000,000","50,000,000","59,000,000","69,000,000","60,000,000","47,000,000","58,000,000","63,000,000","60,000,000","75,000,000","55,000,000","70,000,000","112,000,000","73,000,000","46,000,000","58,000,000","62,000,000","91,000,000","47,000,000","52,000,000","61,000,000","66,000,000","40,000,000","49,000,000","48,000,000","64,000,000","37,000,000","48,000,000","46,000,000","58,000,000","34,000,000","43,000,000","46,000,000","57,000,000","36,000,000","42,000,000","59,000,000","26,000,000","37,000,000","45,000,000","54,300,000","27,600,000","32,900,000","37,400,000","58,600,000","31,000,000","46,200,000","55,700,000","73,000,000","49,200,000","43,400,000","46,200,000","64,400,000","21,100,000","48,200,000","45,000,000"
		RestrictedCash,,,,,,,,,,,,,,"0","0","1,000,000","9,000,000","11,000,000","11,000,000","11,000,000","12,000,000","11,000,000","11,000,000","10,000,000","10,000,000","12,000,000","4,000,000","9,000,000","9,000,000","10,000,000","10,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","9,000,000","15,000,000","8,000,000","6,000,000","7,000,000","7,000,000","7,000,000","8,000,000","8,000,000","5,000,000","7,000,000","6,000,000","3,000,000","5,000,000","5,900,000","3,400,000",,,,,,,,"32,900,000",,,,"13,500,000","9,300,000","8,900,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,000,000","59,000,000","58,000,000","62,000,000","52,000,000","53,000,000","53,000,000","53,000,000","51,000,000","51,000,000","51,000,000","51,000,000","40,000,000","40,000,000","20,000,000","20,000,000","2,000,000","2,000,000","1,000,000","1,000,000","36,000,000","36,000,000","36,000,000","18,000,000","18,000,000","21,000,000","21,000,000","72,200,000","73,300,000","73,400,000","72,600,000","69,600,000","68,000,000","62,900,000","64,600,000","59,300,000","45,000,000","31,200,000","31,200,000","12,000,000","11,800,000","11,900,000","11,900,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,000,000","59,000,000","58,000,000","62,000,000","52,000,000","53,000,000","53,000,000","53,000,000","51,000,000","51,000,000","51,000,000","51,000,000","40,000,000","40,000,000","20,000,000","20,000,000","2,000,000","2,000,000","1,000,000","1,000,000","36,000,000","36,000,000","36,000,000","18,000,000","18,000,000","21,000,000","21,000,000","72,200,000","73,300,000","73,400,000","72,600,000","69,600,000","68,000,000","62,900,000","64,600,000","59,300,000","45,000,000","31,200,000","31,200,000","12,000,000","11,800,000","11,900,000","11,900,000"
		AssetsHeldForSaleCurrent,,,,,,"0","0","0","0","1,208,000,000","1,108,000,000",,,"0","2,916,000,000","3,158,000,000","3,060,000,000","2,880,000,000","2,745,000,000",,,,"31,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"156,000,000","167,000,000","196,000,000","209,000,000","228,000,000","217,000,000","125,000,000","130,000,000","145,000,000","72,000,000","99,000,000","101,000,000","110,000,000","146,000,000","180,000,000","192,000,000","193,000,000","202,000,000","193,000,000","253,000,000","309,000,000","291,000,000","317,000,000","285,000,000","281,000,000","312,000,000","200,000,000","190,000,000","231,000,000","313,000,000","295,000,000","219,000,000","202,000,000","200,000,000","205,000,000","248,000,000","204,000,000","222,000,000","234,000,000","209,000,000","196,000,000","245,000,000","292,000,000","271,000,000","251,000,000","113,000,000","146,000,000","132,000,000","109,000,000","107,000,000","96,000,000","94,000,000","99,000,000","94,300,000","110,900,000","129,000,000","116,600,000","122,700,000","304,000,000","170,500,000","175,700,000","536,100,000","63,700,000","122,000,000","84,000,000","44,100,000","79,200,000","102,800,000","95,800,000"
	TotalNonCurrentAssets,"5,414,000,000","5,464,000,000","5,455,000,000","5,472,000,000","5,371,000,000","5,145,000,000","5,096,000,000","5,022,000,000","4,684,000,000","4,565,000,000","4,386,000,000","5,487,000,000","5,504,000,000","4,995,000,000","4,679,000,000","4,681,000,000","4,318,000,000","4,265,000,000","4,216,000,000","5,708,000,000","5,653,000,000","5,634,000,000","5,924,000,000","5,936,000,000","6,010,000,000","5,986,000,000","5,985,000,000","5,983,000,000","5,864,000,000","5,963,000,000","4,915,000,000","4,994,000,000","4,999,000,000","5,029,000,000","4,895,000,000","4,722,000,000","4,716,000,000","4,765,000,000","4,704,000,000","4,620,000,000","4,744,000,000","4,711,000,000","4,734,000,000","4,896,000,000","4,725,000,000","4,706,000,000","4,621,000,000","4,434,000,000","4,486,000,000","4,630,000,000","4,604,000,000","4,485,000,000","4,818,000,000","5,231,800,000","5,422,200,000","5,346,300,000","5,070,400,000","5,150,300,000","5,139,900,000","5,207,700,000","5,108,300,000","5,650,900,000","5,805,400,000","5,809,700,000","5,774,500,000","5,724,100,000","5,873,400,000","6,094,500,000","6,237,400,000"
		NetPPE,"2,941,000,000","2,979,000,000","2,958,000,000","2,977,000,000","2,946,000,000","2,950,000,000","2,907,000,000","2,876,000,000","2,737,000,000","2,779,000,000","2,680,000,000","3,492,000,000","3,508,000,000","3,064,000,000","3,004,000,000","3,014,000,000","3,117,000,000","3,098,000,000","3,035,000,000","4,228,000,000","4,186,000,000","4,212,000,000","4,298,000,000","4,377,000,000","4,437,000,000","4,446,000,000","4,380,000,000","4,328,000,000","4,250,000,000","4,423,000,000","3,703,000,000","3,776,000,000","3,794,000,000","3,824,000,000","3,745,000,000","3,613,000,000","3,643,000,000","3,745,000,000","3,626,000,000","3,536,000,000","3,648,000,000","3,622,000,000","3,659,000,000","3,825,000,000","3,640,000,000","3,605,000,000","3,594,000,000","3,373,000,000","3,516,000,000","3,562,000,000","3,588,000,000","3,471,000,000","3,649,000,000","3,784,300,000","3,927,400,000","3,938,000,000","3,762,600,000","4,006,400,000","3,825,100,000","4,106,700,000","4,059,400,000","3,942,100,000","4,646,400,000","4,585,600,000","4,643,200,000","4,693,200,000","4,808,400,000","5,004,900,000","5,150,900,000"
			GrossPPE,"2,941,000,000","6,713,000,000","2,958,000,000","2,977,000,000","2,946,000,000","6,478,000,000","2,907,000,000","2,876,000,000","2,737,000,000","6,084,000,000","2,680,000,000","3,492,000,000","3,508,000,000","7,209,000,000",,,,"7,083,000,000",,,,"8,778,000,000",,,,"8,917,000,000",,,,"8,784,000,000",,,,"8,091,000,000",,,,"7,608,000,000",,,,"7,058,000,000",,,,"6,701,000,000",,,"6,442,000,000",,,,"6,104,000,000","6,121,100,000","6,264,200,000","6,274,800,000","6,099,400,000","6,587,700,000","6,406,400,000","6,688,000,000","6,640,700,000","6,530,400,000","7,234,700,000","7,173,900,000","7,231,500,000","7,081,500,000","7,196,700,000","7,295,300,000","7,368,700,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0","0","0"
				LandAndImprovements,,"99,000,000",,,,"97,000,000",,,,"103,000,000",,,,"142,000,000",,,,"150,000,000",,,,"229,000,000",,,,"208,000,000",,,,"227,000,000",,,,"159,000,000",,,,"151,000,000",,,,"148,000,000",,,,"148,000,000",,,"146,000,000",,,,"122,000,000",,,,"120,800,000",,,,"121,100,000",,,,"139,000,000",,"136,100,000","138,900,000","130,800,000"
				BuildingsAndImprovements,,"628,000,000",,,,"540,000,000",,,,"605,000,000",,,,"660,000,000",,,,"644,000,000",,,,"822,000,000",,,,"793,000,000",,,,"799,000,000",,,,"730,000,000",,,,"666,000,000",,,,"629,000,000",,,,"624,000,000",,,"579,000,000",,,,"549,000,000",,,,"523,900,000",,,,"571,500,000",,,,"516,900,000",,"605,000,000","539,500,000","563,900,000"
				MachineryFurnitureEquipment,,"5,118,000,000",,,,"5,039,000,000",,,,"4,695,000,000",,,,"6,100,000,000",,,,"5,929,000,000",,,,"7,244,000,000",,,,"6,981,000,000",,,,"6,889,000,000",,,,"6,589,000,000",,,,"6,242,000,000",,,,"5,951,000,000",,,,"5,674,000,000",,,"5,543,000,000",,,,"4,993,000,000",,,,"4,925,500,000",,,,"5,644,600,000",,,,"6,254,100,000",,"6,161,800,000","6,347,900,000","6,422,200,000"
				OtherProperties,"2,941,000,000","403,000,000","2,958,000,000","2,977,000,000","2,946,000,000","445,000,000","2,907,000,000","2,876,000,000","2,737,000,000","396,000,000","2,680,000,000","3,492,000,000","3,508,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"465,000,000",,,,"357,000,000",,,,"285,000,000",,,,"307,000,000",,,,"360,000,000",,,,"483,000,000",,,,"935,000,000",,,,"869,000,000",,,,"613,000,000",,,,"549,000,000",,,,"330,000,000",,,,"255,000,000",,,"174,000,000",,,,"440,000,000",,,,"529,200,000",,,,"303,500,000",,,,"321,500,000",,"293,800,000","269,000,000","251,800,000"
			AccumulatedDepreciation,,"-3,734,000,000",,,,"-3,528,000,000",,,,"-3,305,000,000",,,,"-4,145,000,000",,,,"-3,985,000,000",,,,"-4,566,000,000",,,,"-4,471,000,000",,,,"-4,361,000,000",,,,"-4,267,000,000",,,,"-3,863,000,000",,,,"-3,436,000,000",,,,"-3,096,000,000",,,"-2,926,000,000",,,,"-2,455,000,000","-2,336,800,000","-2,336,800,000","-2,336,800,000","-2,336,800,000","-2,581,300,000","-2,581,300,000","-2,581,300,000","-2,581,300,000","-2,588,300,000","-2,588,300,000","-2,588,300,000","-2,588,300,000","-2,388,300,000","-2,388,300,000","-2,290,400,000","-2,217,800,000"
		GoodwillAndOtherIntangibleAssets,"1,111,000,000","1,119,000,000","1,145,000,000","1,159,000,000","1,161,000,000","986,000,000","926,000,000","930,000,000","747,000,000","473,000,000","476,000,000","487,000,000","492,000,000","494,000,000","507,000,000","511,000,000","196,000,000","196,000,000","195,000,000","216,000,000","204,000,000","187,000,000","220,000,000","220,000,000","229,000,000","202,000,000","203,000,000","211,000,000","213,000,000","217,000,000","197,000,000","205,000,000","212,000,000","218,000,000","186,000,000","189,000,000","179,000,000","185,000,000","181,000,000","184,000,000","195,000,000","205,000,000","209,000,000","220,000,000","193,000,000","199,000,000","206,000,000","214,000,000","219,000,000","227,000,000","232,000,000","236,000,000","245,000,000","252,500,000","260,800,000","265,400,000","265,700,000","270,400,000","268,000,000","277,900,000","277,800,000","286,200,000","294,500,000","299,900,000","307,500,000","217,500,000","230,900,000","239,700,000","248,900,000"
			Goodwill,"650,000,000","650,000,000","741,000,000","744,000,000","739,000,000","533,000,000","523,000,000","522,000,000","396,000,000","276,000,000","274,000,000","275,000,000","277,000,000","275,000,000","388,000,000","393,000,000","141,000,000","140,000,000","139,000,000","137,000,000","122,000,000","121,000,000","123,000,000","123,000,000","123,000,000","116,000,000","117,000,000","119,000,000","119,000,000","122,000,000","126,000,000","130,000,000","130,000,000","131,000,000","131,000,000","130,000,000","116,000,000","117,000,000","107,000,000","106,000,000","108,000,000","114,000,000","110,000,000","111,000,000","94,000,000","94,000,000","94,000,000","94,000,000","94,000,000","94,000,000","94,000,000","92,000,000","92,000,000","92,500,000","95,300,000","94,600,000","92,500,000","92,500,000","92,400,000","91,700,000","90,200,000","91,300,000","91,300,000","91,200,000",,,,,
			OtherIntangibleAssets,"461,000,000","469,000,000","404,000,000","415,000,000","422,000,000","453,000,000","403,000,000","408,000,000","351,000,000","197,000,000","202,000,000","212,000,000","215,000,000","219,000,000","119,000,000","118,000,000","55,000,000","56,000,000","56,000,000","79,000,000","82,000,000","66,000,000","97,000,000","97,000,000","106,000,000","86,000,000","86,000,000","92,000,000","94,000,000","95,000,000","71,000,000","75,000,000","82,000,000","87,000,000","55,000,000","59,000,000","63,000,000","68,000,000","74,000,000","78,000,000","87,000,000","91,000,000","99,000,000","109,000,000","99,000,000","105,000,000","112,000,000","120,000,000","125,000,000","133,000,000","138,000,000","144,000,000","153,000,000","160,000,000","165,500,000","170,800,000","173,200,000","177,900,000","175,600,000","186,200,000","187,600,000","194,900,000","203,200,000","208,700,000","307,500,000","217,500,000","230,900,000","239,700,000","248,900,000"
		InvestmentsAndAdvances,"485,000,000","470,000,000","466,000,000","433,000,000","411,000,000","405,000,000","448,000,000","427,000,000","426,000,000","535,000,000","454,000,000","596,000,000","612,000,000","526,000,000","303,000,000","296,000,000","284,000,000","266,000,000","255,000,000","325,000,000","336,000,000","350,000,000","337,000,000","335,000,000","344,000,000","365,000,000","346,000,000","350,000,000","350,000,000","350,000,000","292,000,000","290,000,000","285,000,000","285,000,000","274,000,000","246,000,000","236,000,000","238,000,000","223,000,000","223,000,000","223,000,000","202,000,000","206,000,000","192,000,000","236,000,000","234,000,000","234,000,000","252,000,000","250,000,000","263,000,000","262,000,000","265,000,000","267,000,000",,,,,,,,,,,,,,,,
