name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"3,602,387,534","3,952,338,900","5,453,835,403","6,155,462,567","9,532,966,314","6,917,518,367","10,095,704,452","4,292,262,589","2,560,610,544","1,848,028,915","1,675,628,667","1,470,530,139","1,982,131,397","2,212,611,671","1,955,725,907","2,061,106,593","1,440,238,853","1,859,311,834","1,375,998,989"
EnterpriseValue,"2,707,610,534","3,150,938,900","4,479,902,403","4,912,982,567","8,187,610,314","5,516,686,367","9,204,418,452","3,813,623,589","2,045,274,544","1,505,202,915","1,266,153,667","1,062,838,139","1,568,062,397","1,748,314,671","1,580,767,907","1,688,515,593","1,066,836,853","1,453,085,834","1,190,197,989"
PeRatio,,,"87.451","76.439","130.733","90.635",,,,,,,,,,,,,
PsRatio,"43.12","80.341","15.766","17.126","27.068","19.172","366.635","129.253","90.377","62.752","11.225","10.716","14.7","16.651","557.261","886.332","835.061",,
PbRatio,"3.924","4.107","5.388","5.738","8.624","6.012","11.439","8.547","4.696","4.68","3.824","3.095","3.844","4.045","4.241","4.167","2.64","3.914","7.084"
EnterprisesValueRevenueRatio,"32.669","74.771","357.991","929.609","356.93","696.288","29.053","406.007","349.799","417.648","271.009","78.127","373.615","415.77","12.578","1,412.984","647.352","2,266.905",
EnterprisesValueEBITDARatio,"-9.586","-48.913","-59.711","-58.904","-137.346","-79.822","37.386","-65.798","-34.588","-26.015","-22.73","-22.021","-25.655","-43.593","20.503","-47.381","-19.213","-58.371","-52.356"
