name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
TotalExpenses,"223,393,000","52,563,000","58,057,000","57,302,000","55,471,000","49,832,000","44,042,000","43,414,000","41,505,000","39,494,000","39,699,000","44,882,000","40,612,000","40,935,000","42,030,000","32,753,000","34,622,000","27,190,000","23,732,000","21,632,000","20,640,000","18,465,000","17,463,000","15,940,000","15,067,000","13,569,000","12,851,000","10,742,000","9,896,000","8,806,000","7,288,000","7,963,000","7,156,000","7,287,000","6,350,000","6,050,000","5,827,000","5,197,000","5,950,000","6,027,000","6,070,000","4,470,000","3,923,000","4,131,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-112,330,000","-33,592,000","-30,115,000","-24,599,000","-24,024,000","-22,045,000","-8,328,000","-29,341,000","-14,265,000","-6,005,000","13,443,000","9,191,000","7,036,000","4,145,000","26,011,000","27,420,000","20,288,000","12,555,000","11,693,000","36,508,000","-8,426,000","-5,392,000","-4,980,000","-1,802,000","-1,076,000","-1,645,000","26,189,000","5,812,000","2,418,000","28,753,000","42,009,000","-5,042,000","50,053,000","-5,203,000","-5,370,000","-4,443,000","-4,138,000","-3,749,000","21,957,000","-4,052,000","-3,501,000","32,111,000","-3,159,000","-3,989,000"
NormalizedIncome,"-112,306,760.913","-33,592,000","-30,115,000","-24,599,000","-24,024,000","-22,045,000","-8,328,000","-29,341,000","-14,265,000","-6,005,000","13,443,000","9,191,000","7,036,000","4,145,000","26,011,000","27,496,419.275","20,288,000","12,555,000","11,661,741.41","36,583,733.091","-8,414,567.164","-5,382,970.191","-4,970,068","-1,791,714.612","-1,066,400","-1,690,000","26,199,935","5,690,200","2,427,000","28,763,200","41,903,400","-5,143,038.114","50,095,250","-5,017,000","-5,353,000","-4,607,000","-4,121,000","-3,963,000","21,937,000","-4,128,000","-3,480,000","32,110,350","-3,168,000","-4,112,000"
InterestIncome,,,,,,,,,,,,,,,,,,,"928,000","783,000","628,000","572,000","549,000","497,000","474,000","408,000","356,000","308,000","304,000","229,000","127,000","138,000","106,000","114,000","109,000","102,000","64,000","47,000","35,000","41,000","48,000","15,000","14,000","19,000"
InterestExpense,,,,,,,,,,,,,,,,,,,"9,000","9,000","11,000","8,000","12,000","11,000","11,000","11,000","12,000","2,000","2,000","2,000","2,000","4,000","5,000","4,000","5,000","8,000","7,000","9,000","7,000","0","0","0","0","0"
NetInterestIncome,,,,,,"545,000",,,,"1,950,000","2,076,000",,,,"1,885,000","1,528,000","1,328,000","1,077,000","919,000","774,000","617,000","564,000","537,000","486,000","463,000","397,000","344,000","306,000","302,000","227,000","125,000","134,000","101,000","110,000","104,000","94,000","57,000","38,000","28,000","41,000","48,000","15,000","14,000","19,000"
EBIT,"-131,830,000","-33,847,000","-30,409,000","-33,727,000","-33,847,000","-29,700,000","-12,299,000","-19,783,000","-22,852,000","-11,875,000","12,871,000","6,431,000","3,755,000","-1,304,000","27,856,000","34,452,000","22,640,000","16,859,000","15,346,000","54,964,000","-12,518,000","-8,949,000","-6,510,000","-2,617,000","-631,000","-82,000","35,935,000","4,185,000","1,992,000","48,773,000","70,513,000","-5,086,000","34,936,000","-5,199,000","-5,365,000","-4,435,000","-4,131,000","-3,740,000","21,964,000","-4,052,000","-3,501,000","32,111,000","-3,159,000","-3,989,000"
EBITDA,"-128,599,000"
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
ReconciledDepreciation,"3,231,000","822,000","780,000","806,000","823,000","834,000","871,000","909,000","916,000","915,000","904,000","891,000","885,000","802,000","680,000","661,000","657,000","613,000","587,000","564,000","552,000","528,000","493,000","455,000","434,000","433,000","339,000","204,000","165,000","141,000","129,000","110,000","88,000","79,000","75,000","73,000","61,000","48,000","39,000","39,000","35,000","42,000","56,000","122,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-112,330,000","-33,592,000","-30,115,000","-24,599,000","-24,024,000","-22,045,000","-8,328,000","-29,341,000","-14,265,000","-6,005,000","13,443,000","9,191,000","7,036,000","4,145,000","26,011,000","27,420,000","20,288,000","12,555,000","11,693,000","36,508,000","-8,426,000","-5,392,000","-4,980,000","-1,802,000","-1,076,000","-1,645,000","26,189,000","5,812,000","2,418,000","28,753,000","42,009,000","-5,042,000","50,053,000","-5,203,000","-5,370,000","-4,443,000","-4,138,000","-3,749,000","21,957,000","-4,052,000","-3,501,000","32,111,000","-3,159,000","-3,989,000"
TotalUnusualItemsExcludingGoodwill,"-27,000",,,,,,,,,,,,,,,"-100,000",,,"41,000","-114,000","-17,000","-15,000","-13,000","-15,000","-16,000","75,000","-15,000","203,000","-15,000","-17,000","176,000","102,000","-65,000","-186,000","-17,000","164,000","-17,000","214,000","20,000","76,000","-21,000","1,000","9,000","123,000"
TotalUnusualItems,"-27,000",,,,,,,,,,,,,,,"-100,000",,,"41,000","-114,000","-17,000","-15,000","-13,000","-15,000","-16,000","75,000","-15,000","203,000","-15,000","-17,000","176,000","102,000","-65,000","-186,000","-17,000","164,000","-17,000","214,000","20,000","76,000","-21,000","1,000","9,000","123,000"
NormalizedEBITDA,"-128,572,000","-33,025,000","-29,629,000","-32,921,000","-33,024,000","-28,866,000","-11,428,000","-18,874,000","-21,936,000","-10,960,000","13,775,000","7,322,000","4,640,000","-502,000","28,536,000","35,213,000","23,297,000","17,472,000","15,892,000","55,642,000","-11,949,000","-8,406,000","-6,004,000","-2,147,000","-181,000","276,000","36,289,000","4,186,000","2,172,000","48,931,000","70,466,000","-5,078,000","35,089,000","-4,934,000","-5,273,000","-4,526,000","-4,053,000","-3,906,000","21,983,000","-4,089,000","-3,445,000","32,152,000","-3,112,000","-3,990,000"
TaxRateForCalcs,"0.139","0","0.001","0.263","0.281","0.244","0.283","0.27","0.334","0.395","0.101","0.27","0.27","0.27","0.125","0.236","0.154","0.3","0.238","0.336","0.327","0.398","0.236","0.314","0.4","0.4","0.271","0.4","0.4","0.4","0.4","0.009","0.35","0","0","0","0","0","0","0","0","0.35","0","0"
TaxEffectOfUnusualItems,"-3,760.913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-23,580.725","0","0","9,741.41","-38,266.909","-5,567.164","-5,970.191","-3,068","-4,714.612","-6,400","30,000","-4,065","81,200","-6,000","-6,800","70,400","961.886","-22,750","0","0","0","0","0","0","0","0","350","0","0"
