name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011
OperatingCashFlow,"4,912,000,000","1,125,000,000","1,240,000,000","1,182,000,000","1,365,000,000","1,124,000,000","1,185,000,000","1,222,000,000","1,105,000,000","1,009,000,000","1,092,000,000","1,538,000,000","834,000,000","618,000,000","799,000,000","737,000,000","840,000,000","450,000,000","569,000,000","494,000,000","467,000,000","377,000,000","356,000,000","339,000,000","298,000,000","295,000,000","54,100,000","57,000,000","69,400,000","58,500,000","56,500,000","61,900,000","56,500,000","71,900,000","45,100,000","58,500,000","61,900,000","46,700,000","68,800,000","26,900,000","44,500,000","50,400,000","40,300,000","53,900,000","27,400,000","60,300,000"
	CashFlowFromContinuingOperatingActivities,"4,912,000,000","1,125,000,000","1,240,000,000","1,182,000,000","1,365,000,000","1,124,000,000","1,185,000,000","1,222,000,000","1,105,000,000","1,009,000,000","1,092,000,000","1,538,000,000","834,000,000","618,000,000","799,000,000","737,000,000","840,000,000","450,000,000","569,000,000","494,000,000","467,000,000","377,000,000","356,000,000","339,000,000","298,000,000","295,000,000","54,100,000","57,000,000","69,400,000","58,500,000","56,500,000","61,900,000","56,500,000","71,900,000","45,100,000","58,500,000","61,900,000","46,700,000","68,800,000","26,900,000","44,500,000","50,400,000","40,300,000","53,900,000","27,400,000","60,300,000"
		NetIncomeFromContinuingOperations,"3,197,000,000","833,000,000","838,000,000","811,000,000","715,000,000","748,000,000","700,000,000","674,000,000","655,000,000","-2,716,000,000","-573,000,000","1,038,000,000","488,000,000","509,000,000","439,000,000","516,000,000","456,000,000","423,000,000","241,000,000","217,000,000","191,000,000","187,000,000","132,000,000","143,000,000","20,000,000","-37,000,000","17,900,000","41,800,000","51,400,000","45,900,000","36,400,000","43,100,000","42,900,000","55,700,000","36,800,000","39,200,000","34,800,000","35,300,000","42,100,000","36,900,000","29,800,000","35,200,000","24,700,000","39,300,000","32,800,000","37,200,000"
		OperatingGainsLosses,"-357,000,000","-90,000,000","-110,000,000","-89,000,000","-65,000,000","-70,000,000","-73,000,000","-83,000,000","-88,000,000","1,184,000,000","-38,000,000","-111,000,000","-78,000,000","-69,000,000","-64,000,000","-63,000,000","-50,000,000","-61,000,000","-48,000,000","-23,000,000","-1,000,000","-6,000,000","2,000,000","-7,000,000","83,000,000","-5,000,000","-2,200,000","0",,,,,,,,,,,"0","0",,,,,,
			GainLossOnInvestmentSecurities,,"-9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-350,000,000","-99,000,000","-93,000,000","-92,000,000","-66,000,000","-70,000,000","-76,000,000","-83,000,000","-89,000,000","1,184,000,000","-35,000,000","-112,000,000","-73,000,000","-70,000,000","-65,000,000","-64,000,000","-50,000,000","-61,000,000","-49,000,000","-23,000,000","-1,000,000","-5,000,000","2,000,000","-6,000,000","83,000,000","-5,000,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,271,000,000","313,000,000","316,000,000","324,000,000","318,000,000","329,000,000","385,000,000","346,000,000","321,000,000","325,000,000","338,000,000","491,000,000","214,000,000","211,000,000","201,000,000","201,000,000","188,000,000","176,000,000","168,000,000","164,000,000","164,000,000","187,000,000","139,000,000","138,000,000","137,000,000","132,000,000","50,900,000","12,700,000","12,700,000","12,700,000","12,700,000","12,500,000","12,400,000","12,600,000","12,600,000","12,700,000","11,900,000","11,700,000","11,600,000","9,400,000","9,200,000","9,200,000","8,900,000","9,700,000","8,800,000","8,900,000"
			DepreciationAndAmortization,"1,271,000,000","313,000,000","316,000,000","324,000,000","318,000,000","329,000,000","385,000,000","346,000,000","321,000,000","325,000,000","338,000,000","491,000,000","214,000,000","211,000,000","201,000,000","201,000,000","188,000,000","176,000,000","168,000,000","164,000,000","164,000,000","187,000,000","139,000,000","138,000,000","137,000,000","132,000,000","50,900,000","12,700,000","12,700,000","12,700,000","12,700,000","12,500,000","12,400,000","12,600,000","12,600,000","12,700,000","11,900,000","11,700,000","11,600,000","9,400,000","9,200,000","9,200,000","8,900,000","9,700,000","8,800,000","8,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,700,000","12,700,000","12,700,000","12,700,000","12,500,000","12,400,000","12,600,000","12,600,000","12,700,000","11,900,000","11,700,000","11,600,000","9,400,000","9,200,000","9,200,000","8,900,000","9,700,000","8,800,000","8,900,000"
		DeferredTax,"2,000,000","4,000,000","-1,000,000","0",,,"0","0",,,"-3,000,000","3,000,000","0","-2,000,000","1,000,000","2,000,000","1,000,000","4,000,000","-3,000,000","1,000,000","1,000,000","0","-1,000,000","-3,000,000","-9,000,000","-4,000,000",,,,,"0",,,,"-400,000",,,,"0","-100,000","0","0","0","-100,000","0","-100,000"
