name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"4,614,381,000","4,608,125,000","4,549,966,000","4,679,752,000","4,770,169,000","4,864,523,000","4,732,053,000","4,740,854,000","4,614,954,000","4,909,950,000","4,708,055,000","4,811,025,000","4,813,607,000","4,631,875,000","4,647,404,000","4,606,207,000","4,642,260,000","4,490,712,000","4,173,786,000","3,918,797,000","3,764,662,000","3,670,497,000","3,705,483,000","3,770,445,000","3,823,619,000","4,219,852,000","4,103,010,000","4,113,978,000","3,648,187,000","3,750,135,000","3,722,086,000","3,592,797,000","3,434,696,000","2,685,274,000","2,591,003,000","1,805,447,000","1,132,479,000","1,171,340,000","1,109,085,000","1,167,945,000","837,972,000","812,483,000","747,440,000","762,980,000","754,185,000","736,468,000","664,074,000","645,643,000","622,503,000","595,159,000","602,882,000","585,316,000","551,527,000","549,298,000","527,358,000","495,475,000","487,428,000","483,495,000","432,502,000","416,875,000","406,657,000","395,338,000","373,553,000","357,259,000","358,738,000","361,204,000","340,596,000","329,904,000","187,435,000","201,142,000","159,231,000","142,332,000","140,910,000","138,285,000","99,973,000","92,357,000","98,191,000","89,974,000","80,408,000","73,806,000","77,485,000","77,711,000","77,334,000","74,036,000","68,894,000","71,101,000","82,572,000","88,184,000","106,027,000","101,500,000","79,100,000","56,100,000","40,300,000"
	CurrentAssets,"211,551,000","258,513,000","211,149,000","253,752,000","262,121,000","290,531,000","290,089,000","388,543,000","292,336,000","306,337,000","276,050,000","277,193,000","283,095,000","284,469,000","328,016,000","265,919,000","337,548,000","359,208,000","281,899,000","240,100,000","247,742,000","228,873,000","240,647,000","221,738,000","208,023,000","564,801,000","594,146,000","539,156,000","464,660,000","456,786,000","500,179,000","502,410,000","483,309,000","413,372,000","353,544,000","474,914,000","196,842,000","163,051,000","161,104,000","160,295,000","19,061,000","11,312,000","14,375,000","17,658,000","26,849,000","14,236,000","17,176,000","579,695,000","585,361,000","11,522,000","544,807,000","516,028,000","479,520,000","501,779,000","459,630,000","428,361,000","419,726,000","415,367,000","366,379,000","347,870,000","19,800,000","322,125,000","299,566,000","280,438,000","280,418,000","273,086,000","251,377,000","267,949,000","177,847,000","191,126,000","146,962,000","128,342,000","128,450,000","129,821,000","90,125,000","85,551,000","78,151,000","76,281,000","72,309,000","65,435,000","69,135,000","69,392,000","68,305,000","64,569,000","59,327,000","60,941,000","71,621,000","74,486,000","93,126,000","91,300,000","43,400,000","49,000,000","34,100,000"
		CashCashEquivalentsAndShortTermInvestments,"160,217,000","189,645,000","158,243,000","198,516,000","184,598,000","189,184,000","169,983,000","293,800,000","188,199,000","192,335,000","186,677,000","168,565,000","167,096,000","157,418,000","204,649,000","181,657,000","217,138,000","212,139,000","188,246,000","146,647,000","159,931,000","149,765,000","157,672,000","139,009,000","144,613,000","153,593,000","175,220,000","138,158,000","136,209,000","124,163,000","115,440,000","123,407,000","196,389,000","126,213,000","110,156,000","222,171,000","29,904,000","17,510,000","19,263,000","15,014,000","15,446,000","8,047,000","10,672,000","14,660,000","22,375,000","10,905,000","11,531,000","577,217,000","557,235,000","8,388,000","541,596,000","512,643,000","477,745,000","471,687,000","450,366,000","419,606,000","407,231,000","397,109,000","353,296,000","332,081,000","6,873,000","311,139,000","283,027,000","263,515,000","259,148,000","263,359,000","245,687,000","265,019,000","173,167,000","187,694,000","143,413,000","125,247,000","123,011,000","127,748,000","89,380,000","81,160,000","68,957,000","64,920,000","58,680,000","50,125,000","49,868,000","48,413,000","44,185,000","37,383,000","27,770,000","26,857,000","2,714,000","1,116,000","394,000","400,000","700,000","2,800,000","2,200,000"
			CashAndCashEquivalents,"160,217,000","189,645,000","158,243,000","198,516,000","184,598,000","189,184,000","169,983,000","293,800,000","188,199,000","192,335,000","186,677,000","168,565,000","167,096,000","157,418,000","204,649,000","181,657,000","217,138,000","212,139,000","188,246,000","146,647,000","159,931,000","149,765,000","157,672,000","139,009,000","144,613,000","153,593,000","175,220,000","138,158,000","136,209,000","124,163,000","115,440,000","123,407,000","196,389,000","126,213,000","110,156,000","222,171,000","29,904,000","17,510,000","19,263,000","15,014,000","15,446,000","8,047,000","10,672,000","14,660,000","22,375,000","10,905,000","11,531,000","10,402,000","7,575,000","8,388,000","6,940,000","5,935,000","4,261,000","10,341,000","5,403,000","5,047,000","9,024,000","4,900,000","4,478,000","4,495,000","6,873,000","10,791,000","16,303,000","10,078,000","6,739,000","7,026,000","10,459,000","18,949,000","15,098,000","49,731,000","44,131,000","33,692,000","36,803,000","38,612,000","10,883,000","4,250,000","2,066,000","752,000","1,229,000","1,289,000","954,000","1,412,000","611,000","941,000","1,697,000","888,000","2,714,000","1,116,000","394,000","400,000","700,000","2,800,000","2,200,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"566,815,000","549,660,000",,"534,656,000","506,708,000","473,484,000","461,346,000","444,963,000","414,559,000","398,207,000","392,209,000","348,818,000","327,586,000",,"300,348,000","266,724,000","253,437,000","252,409,000","256,333,000","235,228,000","246,070,000","158,069,000","137,963,000","99,282,000","91,555,000","86,208,000","89,136,000","78,497,000","76,910,000","66,891,000","64,168,000","57,451,000","48,836,000","48,914,000","47,001,000","43,574,000","36,442,000","26,073,000","25,969,000",,,,,,,
		Receivables,"22,547,000","22,610,000","29,819,000","28,325,000","42,754,000","38,777,000","40,963,000","33,221,000","38,999,000","45,013,000","33,131,000","50,879,000","62,532,000","75,398,000","72,785,000","32,546,000","42,859,000","44,606,000","46,112,000","45,996,000","42,592,000","39,276,000","38,480,000","37,735,000","34,098,000","361,047,000","345,174,000","359,772,000","305,377,000","294,307,000","315,974,000","305,354,000","242,978,000","258,663,000","205,703,000","218,558,000","158,201,000","139,142,000","141,841,000","145,281,000","3,615,000","3,265,000","3,703,000","2,998,000","4,474,000","3,331,000","2,983,000","2,478,000","2,523,000","3,134,000","3,211,000","3,385,000","1,775,000","1,757,000","4,364,000","3,588,000","3,238,000","4,136,000","4,915,000","3,768,000","4,407,000","2,599,000","4,520,000","3,565,000","3,504,000","5,515,000","3,205,000",,,,,,"72,000","1,231,000",,"3,798,000","5,446,000","8,256,000","9,624,000","11,085,000","14,775,000","17,926,000","21,058,000","24,422,000","28,248,000","31,616,000","65,518,000","69,526,000","88,291,000","88,000,000","40,200,000","46,200,000","31,900,000"
			AccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,161,000","22,688,000",,"7,374,000",,,,,,"0","2,471,000","1,745,000","3,615,000","3,265,000","3,703,000","2,998,000","4,474,000","3,331,000","2,983,000","2,478,000","2,523,000","3,134,000","3,211,000","3,385,000","1,775,000","1,757,000","4,364,000","3,588,000","3,238,000","4,136,000","4,915,000","3,768,000","4,407,000","2,599,000","4,520,000","3,565,000","3,504,000","5,515,000","3,205,000",,,,,,,,,,,,,,,,"21,058,000","24,422,000","28,248,000","31,616,000","65,518,000","69,526,000",,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"21,079,000","20,525,000","16,206,000","15,381,000","12,187,000","12,178,000","9,043,000","8,566,000","7,956,000","6,851,000","6,597,000","4,621,000","4,042,000","4,180,000","4,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"306,380,000","297,592,000","316,299,000","264,691,000","259,432,000","276,081,000","279,608,000","209,455,000","212,814,000","186,190,000","198,065,000","153,580,000","135,100,000","135,190,000","139,421,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"22,547,000","22,610,000","29,819,000","28,325,000","42,754,000","38,777,000","40,963,000","33,221,000","38,999,000","45,013,000","33,131,000","50,879,000","62,532,000","75,398,000","72,785,000","32,546,000","42,859,000","44,606,000","46,112,000","45,996,000","42,592,000","39,276,000","38,480,000","37,735,000","34,098,000","33,588,000","27,057,000","27,267,000","25,305,000","22,688,000","27,715,000","16,703,000","24,957,000","37,893,000","12,662,000","13,896,000","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,
		PrepaidAssets,"28,787,000","46,258,000","23,087,000","26,911,000","34,769,000","62,570,000","38,403,000","20,779,000","22,191,000","22,272,000","15,352,000","19,169,000","22,379,000","24,989,000","24,341,000","27,653,000","57,434,000","55,523,000","19,966,000","20,480,000","20,379,000","18,685,000","44,495,000","44,994,000","29,312,000","50,161,000","73,752,000","41,226,000","23,074,000","21,427,000","51,241,000","54,684,000","28,787,000","28,496,000","37,685,000","34,185,000","8,737,000","6,399,000",,,,,,,,,"2,662,000",,,,,,,,"465,000","1,518,000","5,544,000","10,346,000","5,031,000","8,079,000","4,381,000","3,727,000","8,655,000","9,331,000","12,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,"0","0","0",,"28,199,000",,,,,,,,"0","0","0","0","16,889,000","17,524,000","18,965,000","15,155,000",,,,,,,,,,,,,,,,,,,,,,"4,435,000","3,649,000","3,713,000","3,776,000","3,137,000","3,942,000","4,139,000","4,660,000","3,364,000","4,027,000","5,302,000","4,212,000","2,485,000","2,930,000","4,680,000","3,432,000","3,549,000","3,095,000","5,367,000","842,000","745,000","593,000","3,748,000","3,105,000","4,005,000","4,225,000","4,492,000","3,053,000","3,062,000","2,764,000","3,309,000","2,468,000",,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"739,000",,,,,,,,,,,"25,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,"40,740,000","40,743,000","42,947,000","46,717,000","40,890,000","38,580,000","31,088,000","26,664,000","26,241,000","24,063,000","20,117,000","18,741,000","27,575,000","26,977,000","24,840,000","21,147,000",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","28,335,000","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","3,389,000","3,844,000","4,441,000","2,900,000","2,500,000",,"0"
