name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,12/31/2019
TotalAssets,"1,992,466,000","1,894,247,623","1,232,581,783","932,281,953","866,722,489","733,680,241","572,480,818","514,919,450"
	CurrentAssets,"1,426,605,000","1,381,465,943","965,728,356","735,107,165","642,111,114","569,582,261","483,797,137","432,795,444"
		CashCashEquivalentsAndShortTermInvestments,"100,140,000","227,227,020","85,539,220","6,154,320","42,303,231","35,495,595","42,081,890","44,007,245"
			CashAndCashEquivalents,"100,140,000","227,227,020","85,539,220","6,154,320","42,303,231","35,495,595","42,081,890","44,007,245"
		Receivables,"33,534,000","33,482,341","31,845,905","51,021,302",,,,
			AccountsReceivable,"33,534,000","33,482,341","31,845,905","51,021,302",,,,
		Inventory,"1,232,056,000","1,066,661,744","666,492,086","630,994,591","550,374,999","484,371,113","408,471,036","364,067,030"
			WorkInProcess,"1,112,085,000","961,778,789","595,643,030","537,758,853","477,052,901","396,630,945","348,474,374","273,389,050"
			FinishedGoods,"119,971,000","104,882,955","70,849,056","93,235,738","73,322,098","87,740,168","59,996,662","90,677,980"
		RestrictedCash,"60,875,000","54,094,838","181,851,145","46,936,952","49,432,884","49,715,553","33,244,211","24,721,169"
	TotalNonCurrentAssets,"565,861,000","512,781,680","266,853,427","197,174,788","224,611,375","164,097,980","88,683,681","82,124,006"
		NetPPE,"308,555,000","267,694,160","173,328,548","124,991,131","110,116,338","85,136,457","49,668,911","44,037,486"
			GrossPPE,"308,555,000","283,683,202","173,328,548","124,991,131","110,116,338","98,174,477","60,514,886","52,450,077"
				Properties,,"0",,,,,,
				LandAndImprovements,,"215,962",,,,,,
				BuildingsAndImprovements,,"401,290",,,,,,
				MachineryFurnitureEquipment,,"22,160,795",,,,"17,347,091","14,635,055","12,408,853"
				OtherProperties,"33,201,000","19,499,425","16,723,383","17,274,009","18,425,627","14,555,039","13,191,716","15,593,517"
				ConstructionInProgress,"275,354,000","241,405,730","156,605,165","107,717,122","91,690,711","66,272,347","32,688,115","24,447,707"
			AccumulatedDepreciation,,"-15,989,042",,,,"-13,038,020","-10,845,975","-8,412,591"
		GoodwillAndOtherIntangibleAssets,"180,039,000","181,067,113","32,355,997","32,522,247","32,688,497","31,226,235","12,208,783","12,208,783"
			Goodwill,"171,927,000","171,927,291","30,360,997","30,360,997","30,360,997","28,566,232","12,208,783","12,208,783"
			OtherIntangibleAssets,"8,112,000","9,139,822","1,995,000","2,161,250","2,327,500","2,660,003","32,688,115","24,447,707"
		InvestmentsAndAdvances,"14,480,000","15,967,376","7,343,797","7,453,783","6,197,047","4,545,349","1,586,194","8,354,212"
			LongTermEquityInvestment,"14,480,000","15,967,376","7,343,797","7,453,783","6,197,047","4,545,349","1,586,194","8,354,212"
		NonCurrentDeferredAssets,"5,386,000","4,231,519","3,941,011","3,312,736","571,277",,,
			NonCurrentDeferredTaxesAssets,"5,386,000","4,231,519","3,941,011","3,312,736","571,277",,,
		NonCurrentPrepaidAssets,,,"156,605,165","107,717,122","91,690,711","66,272,347","32,688,115","24,447,707"
		OtherNonCurrentAssets,"57,401,000","43,821,512","49,884,074","28,894,891","75,038,216","43,189,939","25,219,793","17,523,525"
TotalLiabilitiesNetMinorityInterest,"1,552,091,000","1,337,864,345","887,570,769","609,582,673","573,037,904","597,888,478","464,613,067","427,945,615"
	CurrentLiabilities,"1,239,636,000","1,190,550,863","687,828,365","558,388,359","524,314,999","454,090,599","364,933,361","318,032,913"
		PayablesAndAccruedExpenses,"263,571,000","252,865,965","138,047,389","100,112,891","126,909,735","104,819,748","83,634,066","80,161,819"
			Payables,"136,665,000","113,498,063","72,306,819","34,204,013","53,383,908","37,418,693","36,251,297","37,752,306"
