name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,09/30/2017,06/30/2017,12/31/2016
		DerivativeProductLiabilities,,"0","0","0","0","33,215,000","36,647,000","37,854,000","36,605,000","13,672,000","20,096,000","19,348,000","13,311,000","10,092,000","107,000","266,000","531,000",,,
		OtherNonCurrentLiabilities,"178,935,000","80,427,000","75,072,000","75,392,000","78,364,000","72,504,000","62,187,000","61,106,000","62,300,000","62,308,000","60,581,000","60,009,000","59,457,000","59,408,000","59,335,000","58,854,000","58,842,000","59,464,000","59,067,000",
TotalEquityGrossMinorityInterest,"2,031,327,000","1,685,202,000","1,668,657,000","1,418,993,000","1,407,872,000","1,381,303,000","1,249,183,000","1,238,417,000","1,231,238,000","1,093,298,000","845,126,000","593,064,000","601,410,000","357,358,000","370,597,000","368,372,000","363,657,000","358,231,000","358,522,000","154,091,000"
	StockholdersEquity,"2,009,082,000","1,682,278,000","1,665,978,000","1,416,539,000","1,405,511,000","1,379,123,000","1,247,187,000","1,236,606,000","1,229,610,000","1,091,812,000","843,768,000","591,835,000","356,864,000","355,351,000","368,732,000","366,567,000","361,884,000","358,231,000","358,522,000","154,091,000"
		CapitalStock,"619,000","566,000","566,000","533,000","533,000","532,000","512,000","511,000","510,000","478,000","404,000","309,000","183,000","183,000","182,000","182,000","182,000","182,000","182,000",
			CommonStock,"619,000","566,000","566,000","533,000","533,000","532,000","512,000","511,000","510,000","478,000","404,000","309,000","183,000","183,000","182,000","182,000","182,000","182,000","182,000",
		AdditionalPaidInCapital,"1,970,443,000","1,663,324,000","1,658,972,000","1,421,185,000","1,416,583,000","1,412,107,000","1,290,616,000","1,287,385,000","1,283,643,000","1,132,603,000","888,457,000","626,793,000","372,093,000","370,530,000","369,625,000","369,612,000","366,227,000","363,465,000","360,070,000",
		RetainedEarnings,"73,711,000","59,368,000","48,455,000","37,870,000","32,208,000","23,945,000","17,311,000","11,454,000","7,236,000","-2,146,000","-5,809,000","-4,926,000","-4,619,000","-8,486,000","-10,053,000","-9,328,000","-8,295,000","-5,173,000","-1,604,000",
		GainsLossesNotAffectingRetainedEarnings,"-35,691,000","-40,980,000","-42,015,000","-43,049,000","-43,813,000","-57,461,000","-61,252,000","-62,744,000","-61,779,000","-39,123,000","-39,284,000","-30,341,000","-10,793,000","-6,876,000","8,978,000","6,101,000","3,770,000","-243,000","-126,000",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,"154,091,000"
	MinorityInterest,"22,245,000","2,924,000","2,679,000","2,454,000","2,361,000","2,180,000","1,996,000","1,811,000","1,628,000","1,486,000","1,358,000","1,229,000","244,546,000","2,007,000","1,865,000","1,805,000","1,773,000",,,
TotalCapitalization,"4,922,563,000","4,379,781,000","3,694,173,000","3,314,493,000","3,130,395,000","3,063,849,000","2,716,757,000","2,696,720,000","2,772,006,000","2,464,734,000","1,535,335,000","1,136,780,000","793,563,000","899,316,000","740,107,000","673,843,000","669,062,000","585,627,000","585,928,000","154,091,000"
CommonStockEquity,"2,009,082,000","1,682,278,000","1,665,978,000","1,416,539,000","1,405,511,000","1,379,123,000","1,247,187,000","1,236,606,000","1,229,610,000","1,091,812,000","843,768,000","591,835,000","356,864,000","355,351,000","368,732,000","366,567,000","361,884,000","358,231,000","358,522,000","154,091,000"
CapitalLeaseObligations,"5,572,000","5,605,000","5,637,000","5,669,000","5,701,000","5,732,000","5,762,000","5,793,000","5,822,000","5,852,000","5,881,000","5,909,000","5,938,000",,,,,,,
NetTangibleAssets,"1,786,578,000","1,458,096,000","1,443,372,000","1,176,878,000","1,164,869,000","1,136,957,000","1,008,015,000","995,761,000","988,439,000","848,975,000","599,265,000","356,378,000","119,945,000","92,820,000","147,642,000","168,902,000","178,278,000","218,162,000","226,826,000","153,956,000"
WorkingCapital,"3,980,845,000","3,317,806,000","2,603,017,000","2,219,628,000","2,073,305,000","2,041,260,000","1,733,435,000","1,711,298,000","1,796,761,000","1,468,261,000","611,002,000","284,055,000","179,404,000","38,643,000","28,302,000","41,531,000","84,873,000","91,292,000","103,732,000","10,329,000"
InvestedCapital,"4,922,563,000","4,379,781,000","3,694,173,000","3,314,493,000","3,130,395,000","3,063,849,000","2,716,757,000","2,696,720,000","2,772,006,000","2,464,734,000","1,535,335,000","1,136,780,000","793,563,000","899,316,000","740,107,000","673,843,000","669,062,000","585,627,000","585,928,000","154,091,000"
TangibleBookValue,"1,786,578,000","1,458,096,000","1,443,372,000","1,176,878,000","1,164,869,000","1,136,957,000","1,008,015,000","995,761,000","988,439,000","848,975,000","599,265,000","356,378,000","119,945,000","92,820,000","147,642,000","168,902,000","178,278,000","218,162,000","226,826,000","153,956,000"
TotalDebt,"2,919,053,000","2,703,108,000","2,033,832,000","1,903,623,000","1,730,585,000","1,690,458,000","1,475,332,000","1,465,907,000","1,548,218,000","1,378,774,000","697,448,000","550,854,000","442,637,000","543,965,000","371,375,000","307,276,000","307,178,000","227,396,000","227,406,000",
NetDebt,"2,882,920,000","2,667,884,000","1,984,325,000","1,864,005,000","1,699,850,000","1,627,778,000","1,404,348,000","1,363,414,000","1,284,657,000","1,350,218,000","678,028,000","471,941,000","427,659,000","527,547,000","352,127,000","271,471,000","224,001,000","136,069,000","119,827,000",
ShareIssued,"61,942,000","56,619,000","56,560,000","53,329,000","53,263,000","53,206,000","51,170,000","51,110,000","51,035,000","47,782,000","40,444,000","30,938,000","18,322,000","18,276,000","18,230,000","18,230,000","18,190,000","18,190,000","18,190,000","18,190,000"
OrdinarySharesNumber,"61,942,000","56,619,000","56,560,000","53,329,000","53,263,000","53,206,000","51,170,000","51,110,000","51,035,000","47,782,000","40,444,000","30,938,000","18,322,000","18,276,000","18,230,000","18,230,000","18,190,000","18,190,000","18,190,000","18,190,000"
