name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"5,947,862,243","8,123,429,160","11,201,744,070","19,521,415,200","20,998,059,810","24,525,376,360","18,451,867,680","21,026,297,480","11,782,388,260"
EnterpriseValue,"5,491,444,243","7,289,144,160","10,128,678,070","18,199,357,200","19,507,225,810","22,789,730,360","18,450,447,680","19,782,031,480","11,782,388,260"
PsRatio,"3.94","6.047","9.547","17.47","24.888","30.498","39.313","58.321",
PbRatio,"4.293","4.84","6.134","8.852","9.046","9.094","9.25","9.595",
EnterprisesValueRevenueRatio,"3.92","17.471","21.399","85.516","65.547","72.979","57.26","148.921","166.111"
EnterprisesValueEBITDARatio,"-3.375","-15.08","-30.125","-35.259","-66.919","-76.837","-76.591","-61.48","-83.106"
