name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,12/31/2015
TotalCapitalization,"1,535,509,000","1,612,752,000","1,573,623,000","1,555,683,000","1,509,282,000","1,535,796,000","1,683,836,000","1,133,878,000","1,110,152,000","1,072,550,000","1,051,964,000","976,058,000","923,755,000","902,279,000","859,699,000","770,334,000","750,661,000","740,031,000","716,061,000","553,307,000","386,694,000","375,390,000","374,399,000","321,553,000","293,290,000"
CommonStockEquity,"1,379,776,000","1,432,602,000","1,400,913,000","1,371,721,000","1,329,103,000","1,291,289,000","1,244,998,000","805,216,000","782,330,000","762,329,000","744,835,000","718,759,000","694,577,000","671,857,000","648,731,000","630,959,000","611,075,000","596,729,000","572,528,000","509,517,000","342,142,000","330,498,000","329,108,000","265,768,000","236,674,000"
CapitalLeaseObligations,"45,528,000","46,367,000","48,875,000","50,396,000","54,232,000","55,187,000","56,705,000","33,803,000","34,572,000","35,525,000","37,760,000","38,722,000","35,093,000",,,,,,,,,,,,
NetTangibleAssets,"976,831,000","1,056,998,000","1,029,513,000","1,007,953,000","961,364,000","945,158,000","913,453,000","551,596,000","526,014,000","498,169,000","491,445,000","463,948,000","482,917,000","432,897,000","419,248,000","371,117,000","366,698,000","366,568,000","358,022,000","410,138,000","243,511,000","246,998,000","230,860,000","172,903,000","153,364,000"
InvestedCapital,"1,535,509,000","1,612,752,000","1,573,623,000","1,555,683,000","1,509,282,000","1,535,796,000","1,683,836,000","1,133,878,000","1,110,152,000","1,072,550,000","1,051,964,000","976,058,000","923,755,000","902,279,000","859,699,000","957,856,000","889,368,000","930,031,000","768,827,000","553,307,000","386,694,000","525,390,000","454,399,000","321,553,000","311,290,000"
TangibleBookValue,"976,831,000","1,056,998,000","1,029,513,000","1,007,953,000","961,364,000","945,158,000","913,453,000","551,596,000","526,014,000","498,169,000","491,445,000","463,948,000","482,917,000","432,897,000","419,248,000","371,117,000","366,698,000","366,568,000","358,022,000","410,138,000","243,511,000","246,998,000","230,860,000","172,903,000","153,364,000"
TotalDebt,"201,261,000","226,517,000","221,585,000","234,358,000","234,411,000","299,694,000","495,543,000","362,465,000","362,394,000","345,746,000","344,889,000","296,021,000","264,271,000","230,422,000","210,968,000","326,897,000","278,293,000","333,302,000","196,299,000","43,790,000","44,552,000","194,892,000","125,291,000","55,785,000","74,616,000"
NetDebt,,,,,,,,,,"208,659,000","114,664,000","102,744,000","40,364,000","136,430,000","30,139,000","242,339,000","211,764,000","279,678,000","103,604,000",,,"71,602,000","16,842,000",,
ShareIssued,"47,487,874","47,549,241","47,707,634","47,360,950","47,331,680","47,220,743","47,191,677","32,101,108","32,067,356","31,034,315","30,927,664","30,865,636","30,852,665","30,724,532","30,715,792","30,683,353","30,671,763","30,535,517","30,526,592","28,968,160","24,154,323","24,107,660","23,975,122","23,121,176","23,121,176"
OrdinarySharesNumber,"47,487,874","47,549,241","47,707,634","47,360,950","47,331,680","47,220,743","47,191,677","32,101,108","32,067,356","31,034,315","30,927,664","30,865,636","30,852,665","30,724,532","30,715,792","30,683,353","30,671,763","30,535,517","30,526,592","28,968,160","24,154,323","24,107,660","23,975,122","23,121,176","23,121,176"
