name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
TotalRevenue,"4,677,853,000","1,177,326,000","1,150,876,000","1,106,131,000","1,243,520,000","959,280,000","945,554,000","923,836,000","901,337,000","818,135,000","818,229,000","754,966,000","730,710,000","736,520,000","664,619,000","558,446,000","597,855,000","612,787,000","623,148,000","620,903,000","600,447,000","622,047,000","607,564,000","623,091,000","617,094,000","606,453,000","556,722,000","578,683,000","572,301,000","481,794,000","467,043,000","435,406,000","419,899,000","439,015,000","406,592,000","384,339,000","334,323,000","326,351,000","286,266,000","300,737,000","266,353,000","243,452,000","239,603,000","250,107,000","238,296,000","227,116,000","214,114,000","214,890,000","210,659,000","203,844,000","202,355,000","167,766,000","185,240,000","184,201,000","180,092,000","137,813,000","206,324,000","210,584,000","201,950,000","201,874,000","196,557,000","179,077,000","161,138,000","171,799,000","186,596,000","179,773,000","162,726,000","167,334,000","173,658,000","154,051,000","152,495,000","154,015,000","160,158,000","150,707,000","138,894,000","153,188,000","141,741,000","130,663,000","132,691,000","134,085,000","133,090,000","121,953,000","129,570,000","124,062,000","129,677,000","120,605,000","112,916,000","110,403,000","105,577,000","93,501,000","89,700,000","86,700,000","84,200,000","76,300,000","70,200,000","71,400,000","61,200,000","44,000,000","36,400,000","31,800,000","27,300,000","34,400,000","34,400,000"
	OperatingRevenue,"4,677,853,000","1,177,326,000","1,150,876,000","1,106,131,000","1,243,520,000","959,280,000","945,554,000","923,836,000","901,337,000","818,135,000","818,229,000","754,966,000","730,710,000","736,520,000","664,619,000","558,446,000","597,855,000","612,787,000","623,148,000","620,903,000","600,447,000","622,047,000","607,564,000","623,091,000","617,094,000","606,453,000","556,722,000","578,683,000","572,301,000","481,794,000","467,043,000","435,406,000","419,899,000","439,015,000","406,592,000","384,339,000","334,323,000","326,351,000","286,266,000","300,737,000","266,353,000","243,452,000","239,603,000","250,107,000","238,296,000","227,116,000","214,114,000","214,890,000","210,659,000","203,844,000","202,355,000","167,766,000","185,240,000","184,201,000","180,092,000","137,813,000","206,324,000","210,584,000","201,950,000","201,874,000","196,557,000","179,077,000","161,138,000","171,799,000","186,596,000","179,773,000","162,726,000","167,334,000","173,658,000","154,051,000","152,495,000","154,015,000","160,158,000","150,707,000","138,894,000","153,188,000","141,741,000","130,663,000","132,691,000","134,085,000","133,090,000","121,953,000","129,570,000","124,062,000","129,677,000","120,605,000","112,916,000","110,403,000","105,577,000","93,501,000","89,700,000","86,700,000","84,200,000","76,300,000","70,200,000","71,400,000","61,200,000","44,000,000","36,400,000","31,800,000","27,300,000","34,400,000","34,400,000"
CostOfRevenue,"3,710,985,000","948,875,000","922,721,000","887,725,000","951,664,000","728,622,000","739,499,000","726,985,000","715,734,000","665,037,000","642,779,000","586,716,000","556,463,000","567,098,000","505,354,000","419,508,000","443,171,000","463,984,000","471,188,000","458,322,000","448,258,000","469,730,000","462,746,000","470,161,000","465,715,000","458,786,000","446,507,000","453,376,000","428,503,000","357,449,000","347,776,000","322,474,000","307,296,000","318,343,000","300,676,000","266,840,000","239,763,000","228,907,000","209,736,000","216,108,000","187,652,000","178,686,000","179,756,000","181,880,000","171,897,000","164,050,000","158,155,000","154,304,000","153,359,000","153,013,000","150,240,000","117,810,000","137,187,000","137,090,000","132,945,000","94,538,000","151,086,000","156,694,000","149,183,000","146,375,000","138,126,000","136,202,000","140,860,000","153,282,000","158,945,000","134,441,000","117,980,000","122,735,000","126,427,000","110,336,000","108,090,000","110,124,000","114,696,000","106,076,000","96,311,000","109,879,000","99,321,000","92,077,000","90,430,000","90,134,000","91,367,000","86,749,000","88,786,000","86,407,000","90,120,000","82,046,000","77,254,000","73,591,000","71,047,000","62,613,000","61,400,000","60,800,000","57,200,000","52,900,000","49,900,000","49,700,000","46,200,000","32,500,000","27,300,000","22,600,000","18,500,000",,
GrossProfit,"966,868,000","228,451,000","228,155,000","218,406,000","291,856,000","230,658,000","206,055,000","196,851,000","185,603,000","153,098,000","175,450,000","168,250,000","174,247,000","169,422,000","159,265,000","138,938,000","154,684,000","148,803,000","151,960,000","162,581,000","152,189,000","152,317,000","144,818,000","152,930,000","151,379,000","147,667,000","110,215,000","125,307,000","143,798,000","124,345,000","119,267,000","112,932,000","112,603,000","120,672,000","105,916,000","117,499,000","94,560,000","97,444,000","76,530,000","84,629,000","78,701,000","64,766,000","59,847,000","68,227,000","66,399,000","63,066,000","55,959,000","60,586,000","57,300,000","50,831,000","52,115,000","49,956,000","48,053,000","47,111,000","47,147,000","43,275,000","55,238,000","53,890,000","52,767,000","55,499,000","58,431,000","42,875,000","20,278,000","18,517,000","27,651,000","45,332,000","44,746,000","44,599,000","47,231,000","43,715,000","44,405,000","43,891,000","45,462,000","44,631,000","42,583,000","43,309,000","42,420,000","38,586,000","42,261,000","43,951,000","41,723,000","35,204,000","40,784,000","37,655,000","39,557,000","38,559,000","35,662,000","36,812,000","34,530,000","30,888,000","28,300,000","25,900,000","27,000,000","23,400,000","20,300,000","21,700,000","15,000,000","11,500,000","9,100,000","9,200,000","8,800,000",,
OperatingExpense,"602,279,000","153,163,000","146,626,000","150,229,000","152,261,000","117,472,000","118,483,000","112,328,000","98,294,000","115,787,000","96,315,000","90,674,000","90,653,000","87,621,000","85,129,000","75,997,000","72,113,000","75,162,000","72,277,000","84,908,000","71,028,000","71,982,000","68,800,000","71,792,000","73,223,000","69,238,000","67,383,000","63,608,000","70,272,000","60,824,000","54,036,000","61,138,000","57,345,000","55,729,000","52,603,000","59,763,000","48,999,000","46,693,000","42,364,000","43,890,000","43,525,000","37,368,000","32,942,000","33,391,000","35,620,000","33,572,000","28,667,000","195,605,000","31,574,000","-22,592,000","28,010,000","-23,424,000","-23,326,000","28,364,000","27,338,000","90,021,000","40,545,000","38,104,000","36,253,000","33,651,000","68,127,000","40,555,000","38,337,000","34,044,000","41,353,000","31,611,000","32,064,000","36,347,000","31,741,000","28,714,000","29,549,000","27,276,000","29,340,000","29,253,000","27,652,000","26,921,000","27,933,000","27,588,000","26,153,000","26,433,000","23,918,000","23,839,000","22,791,000","20,535,000","20,847,000","21,702,000","21,143,000","21,345,000","20,110,000","17,288,000","16,400,000","13,600,000","15,400,000","12,900,000","11,500,000","13,400,000","9,000,000","6,200,000","5,400,000","4,700,000","10,100,000",,
	SellingGeneralAndAdministration,"524,247,000","130,307,000","124,221,000","129,590,000","140,129,000","112,402,000","111,967,000","103,428,000","89,582,000","106,853,000","87,227,000","81,646,000","81,604,000","78,102,000","79,671,000","73,535,000","69,588,000","72,559,000","69,559,000","82,208,000","68,308,000","68,596,000","65,398,000","68,343,000","69,706,000","65,976,000","64,234,000","60,442,000","66,997,000","59,392,000","54,036,000","61,138,000","57,345,000","55,729,000","52,603,000","59,763,000","48,999,000","46,693,000","42,364,000","42,810,000","43,877,000","37,959,000","32,942,000","35,368,000","35,259,000","33,572,000","28,667,000","200,956,000","31,574,000","-22,592,000","28,010,000","-23,424,000","-23,326,000","28,364,000","27,338,000","7,699,000","36,808,000","38,104,000","36,253,000","31,127,000","35,350,000","34,451,000","34,653,000","24,650,000","41,353,000","30,886,000","32,064,000","26,672,000","31,741,000","28,714,000","29,549,000","27,276,000","29,340,000","29,253,000","27,652,000","26,596,000","27,622,000","27,059,000","25,873,000","26,158,000","23,738,000","23,589,000","22,528,000","19,106,000","19,430,000","20,509,000","19,751,000","18,994,000","18,246,000","15,281,000","15,400,000","12,800,000","14,100,000","12,900,000","10,900,000","11,400,000","8,900,000","6,000,000","5,300,000","4,500,000","10,000,000",,
		GeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,997,000","59,392,000",,,"57,345,000","55,729,000","52,603,000","59,763,000","48,999,000","46,693,000","42,364,000",,,,"32,942,000",,,"33,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,997,000","59,392,000",,,"57,345,000","55,729,000","52,603,000","59,763,000","48,999,000","46,693,000","42,364,000",,,,"32,942,000",,,"33,572,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"78,032,000","22,856,000","22,405,000","20,639,000","12,132,000","5,070,000","6,516,000","8,900,000","8,712,000","8,934,000","9,088,000","9,028,000","9,049,000","9,519,000","5,458,000","2,462,000","2,525,000","2,603,000","2,718,000","2,700,000","2,720,000","3,386,000","3,402,000","3,449,000","3,517,000","3,262,000","3,149,000","3,166,000","3,275,000","1,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,000","311,000","273,000","280,000","275,000","180,000","250,000","263,000","1,429,000","1,417,000","1,359,000","1,392,000","2,351,000","1,864,000","2,007,000","1,000,000","800,000","1,300,000",,"600,000","2,000,000","100,000","200,000","100,000","200,000","100,000",,
		DepreciationAndAmortizationInIncomeStatement,"78,032,000","22,856,000","22,405,000","20,639,000","12,132,000","5,070,000","6,516,000","8,900,000","8,712,000","8,934,000","9,088,000","9,028,000","9,049,000","9,519,000","5,458,000","2,462,000","2,525,000","2,603,000","2,718,000","2,700,000","2,720,000","3,386,000","3,402,000","3,449,000","3,517,000","3,262,000","3,149,000","3,166,000","3,275,000","1,432,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"325,000","311,000","273,000","280,000","275,000","180,000","250,000","263,000","1,429,000","1,417,000","1,359,000","1,392,000","2,351,000","1,864,000","2,007,000","1,000,000","800,000","1,300,000",,"600,000","2,000,000","100,000","200,000","100,000","200,000","100,000",,
