name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","167,000","458,000","736,000","949,000","786,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"14,757,000","2,826,000","5,413,000","454,000","1,685,000","2,472,000","2,075,000","8,284,000","33,852,000","6,049,000","20,805,000","693,000","20,733,000","7,066,000","5,979,000","5,480,000","1,677,000","2,086,000","4,528,000","11,569,000","524,000","1,759,000","17,273,000","5,072,000","21,124,000",,,,,,,,,,,,,,"3,800,000","3,258,000","4,109,000",,,"19,127,000","14,919,000","8,559,000",,"0","5,478,000","0",,"7,823,000","17,097,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"148,122,000","139,348,000","124,135,000","334,666,000","177,938,000","120,764,000","163,332,000","203,267,000","120,159,000","123,420,000","123,884,000","94,102,000","131,250,000","124,385,000","31,536,000","36,155,000","41,202,000","30,944,000","36,475,000","43,718,000","39,878,000","38,431,000","36,433,000","36,331,000","35,777,000","32,799,000","30,929,000","27,578,000","28,845,000","30,862,000","26,556,000","17,006,000","20,303,000","21,596,000","20,320,000","16,329,000","18,689,000","11,387,000","10,539,000","12,385,000","7,242,000",,,"16,394,000",,,,,,,,,,"22,455,000",,"2,417,000","6,307,000",,,"3,598,000","3,678,000","11,018,000","9,003,000","9,120,000",,,,,,"41,936,000",,,,,,,,,,,,,,"31,231,000","37,057,000",,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,"-5,150,000","-7,742,000","-8,044,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"97,420,000","114,303,000","104,201,000","81,479,000","68,357,000","68,935,000","72,543,000","59,942,000","53,257,000","53,254,000","62,481,000","47,617,000","49,668,000","49,915,000","43,995,000","49,703,000","47,918,000","49,919,000","55,649,000","52,902,000","50,442,000","51,126,000","56,718,000","50,073,000","49,351,000","49,201,000","60,129,000","64,336,000","54,530,000","52,877,000","56,673,000","38,779,000","32,041,000","31,775,000","32,407,000","39,825,000","48,207,000","42,882,000","38,528,000","39,266,000","29,406,000","33,659,000","40,161,000","24,223,000","24,386,000","24,682,000","29,851,000","21,757,000","20,341,000","18,750,000","27,250,000","18,775,000","17,655,000","11,370,000","9,276,000","8,885,000","9,412,000","7,688,000","9,159,000","13,932,000","8,609,000","8,498,000","8,334,000","8,582,000","6,844,000","7,462,000","7,270,000","8,103,000","6,022,000","7,021,000","9,673,000","8,893,000","9,083,000","6,692,000","7,063,000","7,385,000","7,518,000","7,716,000","7,123,000","8,688,000","9,382,000","8,118,000","5,483,000","4,096,000","6,505,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,356,000","12,073,000","11,915,000","12,176,000","12,313,000","12,934,000","12,106,000","11,593,000","11,930,000","6,681,000","7,116,000","4,839,000","5,097,000","4,930,000","4,966,000","4,182,000","3,753,000","3,971,000","4,590,000","3,919,000","3,702,000","2,449,000","2,543,000","329,000","327,000","327,000","325,000","325,000","323,000","324,000","312,000","1,512,000","1,272,000","2,034,000","2,201,000","2,193,000","1,758,000","1,257,000","1,400,000","1,379,000","1,601,000","3,394,000","3,425,000","3,653,000","1,829,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,992,000","31,567,000","32,572,000","25,152,000","28,108,000","27,773,000","29,928,000","19,386,000","26,443,000","25,183,000","20,992,000","21,779,000","22,207,000","23,916,000","23,943,000","22,409,000","19,256,000","17,301,000","16,074,000","14,848,000","13,290,000","8,017,000","6,846,000","11,609,000","5,389,000","12,695,000","8,735,000","17,574,000","21,901,000","10,255,000","9,490,000","11,267,000","17,409,000","6,918,000","13,704,000","10,690,000","6,844,000","7,991,000","7,102,000","2,367,000",,,,,,"413,000",,"51,000","3,410,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,992,000","31,567,000","32,572,000","25,152,000","28,108,000","27,773,000","29,928,000","19,386,000","26,443,000","25,183,000","20,992,000","21,779,000","22,207,000","23,916,000","23,943,000","22,409,000","19,256,000","17,301,000","16,074,000","14,848,000","13,290,000","8,017,000","6,846,000","11,609,000","5,389,000","12,695,000","8,735,000","17,574,000","21,901,000","10,255,000","9,490,000","11,267,000","17,409,000","6,918,000","13,704,000","10,690,000","6,844,000","7,991,000","7,102,000","2,367,000",,,,,,"413,000",,"51,000","3,410,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,368,000","6,560,000","8,916,000","18,238,000",,"192,000","192,000","12,693,000","347,000",,,,,,,,,,,,,,,,,,,,,,,,,,"25,231,000","20,436,000",,,"6,059,000","6,344,000","5,983,000","5,923,000","5,700,000","5,700,000","79,100,000","84,900,000","69,900,000","14,700,000","20,400,000","31,400,000","38,900,000","42,800,000","49,500,000"
	TotalNonCurrentAssets,"3,017,196,000","3,033,539,000","3,039,471,000","3,063,231,000","1,509,258,000","1,079,406,000","1,092,144,000","1,083,474,000","1,096,953,000","1,145,883,000","956,307,000","951,528,000","947,706,000","946,278,000","653,368,000","661,783,000","671,468,000","682,681,000","693,420,000","693,956,000","698,525,000","708,882,000","727,839,000","734,876,000","742,550,000","717,418,000","699,272,000","692,558,000","384,952,000","368,782,000","368,536,000","367,680,000","361,527,000","361,341,000","368,379,000","256,178,000","250,798,000","251,674,000","246,609,000","234,136,000","174,252,000","172,655,000","174,003,000","178,162,000","175,773,000","173,302,000","171,592,000","156,215,000","158,116,000","147,085,000","141,123,000","130,393,000","124,281,000","123,658,000","133,859,000","160,274,000","162,307,000","165,431,000","165,727,000","164,295,000","165,454,000","168,259,000","174,821,000","176,952,000","192,203,000","187,003,000","178,485,000","170,780,000","167,420,000","160,754,000","160,327,000","161,085,000","149,323,000","147,203,000","139,248,000","131,765,000","120,147,000","118,190,000","116,666,000","103,737,000","95,284,000","88,201,000","87,468,000","86,810,000","83,997,000","83,909,000","82,461,000","79,361,000","55,446,000","30,800,000","26,400,000","26,400,000","19,900,000","8,200,000","8,100,000","5,500,000","4,700,000","4,100,000","3,700,000","3,400,000"
		NetPPE,"218,128,000","231,493,000","241,976,000","254,738,000","238,913,000","227,996,000","243,880,000","244,360,000","260,544,000","293,067,000","99,589,000","84,694,000","76,693,000","81,352,000","77,544,000","84,944,000","90,741,000","95,931,000","101,651,000","106,622,000","112,882,000","121,799,000","131,569,000","136,295,000","137,493,000","138,131,000","137,830,000","118,169,000","103,234,000","83,355,000","80,246,000","71,961,000","70,982,000","73,333,000","77,710,000","63,371,000","58,845,000","58,284,000","58,798,000","57,227,000","50,722,000","50,235,000","78,356,000","50,426,000","49,359,000","36,314,000","48,873,000","46,821,000","46,809,000","46,443,000","45,286,000","37,845,000","33,549,000","33,392,000","33,994,000","33,799,000","34,333,000","35,580,000","35,901,000","33,141,000","32,782,000","32,927,000","33,429,000","32,570,000","32,885,000","57,005,000","31,156,000","26,937,000","25,820,000","25,771,000","25,693,000","26,048,000","26,570,000","26,139,000","26,217,000","26,344,000","26,204,000","25,245,000","25,406,000","24,375,000","23,606,000","20,938,000","20,539,000","20,515,000","19,299,000","19,213,000","18,724,000","16,330,000","15,618,000","15,100,000","14,700,000","14,400,000","13,000,000","4,800,000","4,500,000","4,200,000","3,100,000","2,900,000","2,900,000","2,700,000"
			GrossPPE,"495,519,000","502,589,000","527,108,000","254,738,000","238,913,000","227,996,000","513,863,000","244,360,000","260,544,000","293,067,000","329,636,000",,,,"273,212,000",,,,"274,208,000",,,,"327,709,000",,,,"298,600,000",,,,"214,508,000",,,,"181,065,000",,,,"141,510,000","134,662,000","124,259,000","121,430,000","158,439,000","114,820,000","120,694,000","119,423,000","115,740,000","109,708,000","107,189,000","103,300,000","98,781,000","91,156,000","83,577,000","81,498,000","81,232,000","87,871,000","87,752,000","86,356,000","83,823,000","78,030,000","74,882,000","72,558,000","71,078,000","67,810,000","70,691,000","110,972,000","64,730,000","58,367,000","56,226,000","54,493,000","52,676,000","51,446,000","50,327,000","48,120,000","46,412,000","44,421,000","43,018,000","40,676,000","39,612,000","37,942,000","35,843,000","32,699,000","31,629,000","31,498,000","29,319,000","28,809,000","27,058,000","24,528,000","23,411,000","22,100,000","21,200,000","20,200,000","18,700,000","9,600,000","9,000,000","8,400,000","4,900,000","4,300,000","4,200,000","4,000,000"
				Properties,"0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0",,,,"0",,"0","0","0","0","0",,,,,,,,,,,,,,,
				LandAndImprovements,"0",,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,738,000",,,,"1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000",,,"1,800,000",,,,"1,800,000",,,,"1,800,000",,,,"2,462,000",,,,"2,462,000",,,,"2,462,000",,,,"2,462,000",,,"48,120,000","2,462,000",,,,"2,462,000",,"2,462,000","2,462,000","2,462,000","2,462,000","2,462,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,"0",,"11,981,000",,,,"11,846,000",,,,"12,044,000",,,,"12,044,000",,,,"11,799,000",,,,"11,726,000",,,,"11,716,000",,,,"11,707,000",,,,"11,661,000",,,,"11,588,000","11,533,000","11,485,000","11,485,000","11,485,000","11,485,000",,,"11,393,000",,,,"11,318,000",,,,"15,972,000",,,,"17,913,000",,,,"16,836,000",,,,"15,367,000",,,,"14,203,000",,,,"11,625,000",,,,"13,635,000",,"13,317,000","12,398,000","12,088,000","10,771,000","10,608,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"247,100,000","245,110,000","254,102,000",,,,"239,057,000",,,,"246,671,000",,,,"203,512,000",,,,"207,140,000",,,,"261,752,000",,,,"245,577,000",,,,"177,939,000",,,,"149,796,000",,,,"107,859,000","109,176,000","101,118,000","98,216,000","135,356,000","97,245,000",,,"97,714,000",,,,"79,382,000",,,,"63,460,000",,,,"63,448,000",,,,"51,780,000",,,"68,322,000","46,901,000",,,,"36,011,000",,,,"30,012,000",,,,"23,515,000",,"20,064,000","17,839,000","17,079,000","17,283,000","15,352,000",,,,,,,,,,,,,,,
				OtherProperties,"160,183,000","177,866,000","179,349,000","254,738,000","238,913,000","227,996,000","177,159,000","244,360,000","260,544,000","293,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,650,000",,,,,,,,,"2,313,000",,,,,,,,,"982,000","897,000",,,,,,,,,,,,,,,
				Leases,"88,236,000","79,613,000","79,938,000",,,,"84,063,000",,,,"69,183,000",,,,"55,918,000",,,,"53,531,000",,,,"52,493,000",,,,"39,569,000",,,,"23,124,000",,,,"17,870,000",,,,"20,263,000","12,153,000","9,856,000","9,929,000","9,798,000","4,290,000",,,"4,833,000",,,,"6,281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-277,391,000","-271,096,000","-285,132,000",,,,"-269,983,000",,,,"-230,047,000",,,,"-195,668,000",,,,"-172,557,000",,,,"-196,140,000",,,,"-160,770,000",,,,"-134,262,000",,,,"-103,355,000",,,,"-82,712,000","-77,435,000","-73,537,000","-71,195,000","-80,083,000","-64,394,000","-71,335,000","-83,109,000","-66,867,000","-62,887,000","-60,380,000","-56,857,000","-53,495,000","-53,311,000","-50,028,000","-48,106,000","-47,238,000","-54,072,000","-53,419,000","-50,776,000","-47,922,000","-44,889,000","-42,100,000","-39,631,000","-37,649,000","-35,240,000","-37,806,000","-53,967,000","-33,574,000","-31,430,000","-30,406,000","-28,722,000","-26,983,000","-25,398,000","-23,757,000","-21,981,000","-20,195,000","-18,077,000","-16,814,000","-15,431,000","-14,206,000","-13,567,000","-12,237,000","-11,761,000","-11,090,000","-10,983,000","-10,020,000","-9,596,000","-8,334,000","-8,198,000","-7,793,000","-7,000,000","-6,500,000","-5,800,000","-5,700,000","-4,800,000","-4,500,000","-4,200,000","-1,800,000","-1,400,000","-1,300,000","-1,300,000"
		GoodwillAndOtherIntangibleAssets,"2,674,811,000","2,688,349,000","2,696,442,000","2,696,021,000","1,185,610,000","776,845,000","777,055,000","773,319,000","780,609,000","790,672,000","796,088,000","800,429,000","808,337,000","813,061,000","510,346,000","513,976,000","521,792,000","524,028,000","528,493,000","524,243,000","524,220,000","526,461,000","536,724,000","542,878,000","549,917,000","517,458,000","511,143,000","521,303,000","231,556,000","240,765,000","249,599,000","259,070,000","257,707,000","254,224,000","254,362,000","166,997,000","166,918,000","165,454,000","164,752,000","157,887,000","104,648,000","103,891,000","76,974,000","107,250,000","106,775,000","118,115,000","103,744,000","98,715,000","100,010,000","85,480,000","82,453,000","80,908,000","77,902,000","76,170,000","78,483,000","115,742,000","118,096,000","126,305,000","89,689,000","120,175,000","121,287,000","122,607,000","126,333,000","119,174,000","118,925,000","94,079,000","94,588,000","93,802,000","94,316,000","94,436,000","94,693,000","94,999,000","89,306,000","89,246,000","88,969,000","88,110,000","77,938,000","77,701,000","75,352,000","63,225,000","53,405,000","49,555,000","49,818,000","50,455,000","49,815,000","51,194,000","52,586,000","54,294,000","32,543,000","12,600,000","8,300,000","6,800,000","2,600,000",,,,,,,
			Goodwill,"1,780,370,000","1,776,239,000","1,774,406,000","1,757,795,000","899,796,000","595,927,000","593,129,000","586,757,000","585,772,000","586,659,000","584,469,000","583,703,000","587,751,000","585,735,000","399,882,000","400,904,000","405,082,000","403,261,000","402,976,000","397,386,000","395,011,000","393,480,000","397,558,000","398,929,000","401,152,000","387,118,000","376,302,000","379,895,000","162,214,000","166,470,000","170,626,000","175,471,000","173,191,000","172,216,000","171,867,000","109,295,000","111,670,000","112,021,000","112,032,000","104,697,000","72,705,000","72,020,000","71,323,000","73,252,000","72,832,000","72,189,000","71,251,000","67,806,000","69,067,000","61,364,000","61,029,000","61,288,000","58,763,000","58,976,000","60,659,000","83,576,000","86,086,000","86,086,000","86,086,000","86,086,000","86,019,000","86,019,000","86,688,000","86,832,000","86,832,000",,,,,,,,,,,,,,"68,812,000","60,559,000",,,,,,,,,,,,,,,,,,,,
