name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"3,432,002,000","1,467,782,000","863,826,000","664,088,000","426,957,000","680,141,000","406,107,000","541,521,000","297,359,000","-1,421,306,000","311,957,000","438,101,000","175,208,000","368,232,000","111,648,000","432,103,000","372,320,000","450,257,000","449,364,000","294,636,000","520,756,000","197,448,000","333,406,000","207,448,000","156,069,000","124,797,000","79,698,000","74,158,000","126,905,000","56,501,000","83,891,000","124,167,000","215,173,000","54,239,000","82,993,000","53,784,000","52,814,000","15,292,000","22,942,000","11,997,000","4,479,000","2,037,000"
	OperatingRevenue,"3,432,002,000","1,467,782,000","863,826,000","664,088,000","426,957,000","680,141,000","406,107,000","541,521,000","297,359,000","-1,421,306,000","311,957,000","438,101,000","175,208,000","368,232,000","111,648,000","432,103,000","372,320,000","450,257,000","449,364,000","294,636,000","520,756,000","197,448,000","333,406,000","207,448,000","156,069,000","124,797,000","79,698,000","74,158,000","126,905,000","56,501,000","83,891,000","124,167,000","215,173,000","54,239,000","82,993,000","53,784,000","52,814,000","15,292,000","22,942,000","11,997,000","4,479,000","2,037,000"
PretaxIncome,"1,456,933,000","892,720,000","217,324,000","202,240,000","144,649,000","399,595,000","167,085,000","204,732,000","61,538,000","-1,774,123,000","253,167,000","239,220,000","-46,597,000","201,909,000","-58,620,000","199,040,000","183,228,000","607,452,000","346,945,000","272,334,000","420,247,000","142,754,000","262,781,000","151,986,000","101,145,000","105,715,000","83,104,000","55,823,000","93,583,000","38,371,000","44,402,000","159,899,000","203,603,000","57,152,000","80,181,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
TaxProvision,"262,756,000","202,789,000","29,485,000","31,559,000","-1,077,000","98,259,000","65,563,000","100,812,000","17,409,000","-166,868,000","22,786,000","-5,440,000","-21,577,000","45,997,000","-67,474,000","3,563,000","-2,608,000","-6,912,000","46,575,000","32,613,000","82,844,000","5,596,000","20,716,000","20,900,000","7,518,000","-10,223,000","-15,948,000","-5,932,000","14,306,000","-3,427,000","-6,526,000","7,801,000","21,395,000","287,000","0",,,,,,,
NetIncomeCommonStockholders,"1,089,759,000","661,861,000","160,436,000","146,147,000","121,315,000","277,584,000","68,609,000","77,921,000","-8,868,000","-1,602,315,000","211,780,000","224,584,000","-31,943,000","145,594,000","348,000","184,608,000","174,758,000","604,253,000","288,302,000","226,121,000","321,732,000","121,378,000","225,157,000","98,908,000","68,652,000","111,736,000","102,980,000","54,525,000","75,119,000","35,975,000","54,230,000","126,372,000","123,503,000","48,772,000","80,507,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
	NetIncome,"1,164,606,000","684,322,000","182,931,000","161,680,000","135,673,000","291,942,000","82,966,000","92,280,000","5,489,000","-1,591,093,000","219,723,000","229,922,000","-31,943,000","145,594,000","348,000","184,608,000","174,758,000","604,253,000","288,302,000","226,121,000","321,732,000","121,378,000","225,157,000","98,908,000","68,652,000","111,736,000","102,980,000","54,525,000","75,119,000","35,975,000","54,230,000","126,372,000","123,503,000","48,772,000","80,507,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
		NetIncomeIncludingNoncontrollingInterests,"1,194,177,000","689,931,000","187,839,000","170,681,000","145,726,000","301,336,000","101,522,000","103,920,000","44,129,000","-1,607,255,000","230,381,000","244,660,000","-25,020,000","155,912,000","8,854,000","195,477,000","185,836,000","614,364,000","300,370,000","239,721,000","337,403,000","137,158,000","242,065,000","131,086,000","93,627,000","115,938,000","99,052,000","61,755,000","79,277,000","41,798,000","50,928,000","152,098,000","182,208,000","56,865,000","80,181,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
			NetIncomeContinuousOperations,"1,194,177,000","689,931,000","187,839,000","170,681,000","145,726,000","301,336,000","101,522,000","103,920,000","44,129,000","-1,607,255,000","230,381,000","244,660,000","-25,020,000","155,912,000","8,854,000","195,477,000","185,836,000","614,364,000","300,370,000","239,721,000","337,403,000","137,158,000","242,065,000","131,086,000","93,627,000","115,938,000","99,052,000","61,755,000","79,277,000","41,798,000","50,928,000","152,098,000","182,208,000","56,865,000","80,181,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
		MinorityInterests,"-29,571,000","-5,609,000","-4,908,000","-9,001,000","-10,053,000","-9,394,000","-18,556,000","-11,640,000","-38,640,000","16,162,000","-10,658,000","-14,738,000","-6,923,000","-10,318,000","-8,506,000","-10,869,000","-11,078,000","-10,111,000","-12,068,000","-13,600,000","-15,671,000","-15,780,000","-16,908,000","-32,178,000","-24,975,000","-4,202,000","3,928,000","-7,230,000","-4,158,000","-5,823,000","3,302,000","-25,726,000","-58,705,000","-8,093,000","326,000",,,,,,,
	PreferredStockDividends,"74,847,000","22,461,000","22,495,000","15,533,000","14,358,000","14,358,000","14,357,000","14,359,000","14,357,000","11,222,000","7,943,000","5,338,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,089,759,000","661,861,000","160,436,000","146,147,000","121,315,000","277,584,000","68,609,000","77,921,000","-8,868,000","-1,602,315,000","211,780,000","224,584,000","-31,943,000","145,594,000","348,000","184,608,000","174,758,000","604,253,000","288,302,000","226,121,000","321,732,000","121,378,000","225,157,000","98,908,000","68,652,000","111,736,000","102,980,000","54,525,000","75,119,000","35,975,000","54,230,000","126,372,000","123,503,000","48,772,000","80,507,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
BasicEPS,,"1.42","0.34","0.31","0.27","0.67","0.17","0.19","-0.02","-3.86","0.51","0.54","-0.08","0.37",,"0.54","0.52","1.83",,"0.74","1.05","0.42",,"0.41","0.3","0.48",,"0.24","0.37","0.25",,"0.89","0.9","0.38","0.64","0.5","0.86","0.103",,"0.093","0.051","0.021"
DilutedEPS,,"1.37","0.33","0.3","0.26","0.65","0.16","0.19","-0.02","-3.86","0.51","0.54","-0.08","0.37",,"0.54","0.51","1.81",,"0.73","1.04","0.42",,"0.41","0.3","0.48",,"0.24","0.37","0.25",,"0.88","0.88","0.38","0.62","0.48","0.86","0.103",,"0.093","0.051","0.021"
BasicAverageShares,,"466,785,584","466,680,724","466,579,920","456,312,486","414,795,505","415,059,735","415,744,518","415,661,782","415,589,155","415,520,780","415,520,780","415,463,757","388,279,931",,"340,044,440","336,311,253","330,384,856",,"307,361,309","307,344,874","286,600,324",,"240,601,691","230,478,390","230,471,202",,"230,455,568","200,910,040","141,434,905",,"141,211,580","136,465,453","126,604,509","126,593,203","126,536,394","126,512,822","126,512,822",,"126,512,822","126,512,822","126,512,822"
DilutedAverageShares,,"484,425,066","485,381,890","482,282,695","472,729,245","429,491,379","425,127,967","420,968,626","415,661,782","415,589,155","415,673,185","415,588,238","415,665,460","388,601,075",,"340,868,403","339,538,503","333,380,436",,"309,207,345","309,392,512","288,241,188",,"241,099,381","230,839,753","230,538,712",,"231,215,235","205,169,099","144,911,309",,"144,166,601","139,668,127","129,919,967","129,898,246","129,944,642","128,329,744","126,512,822",,"126,512,822","126,512,822","126,512,822"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,164,606,000","684,322,000","182,931,000","161,680,000","135,673,000","291,942,000","82,966,000","92,280,000","5,489,000","-1,591,093,000","219,723,000","229,922,000","-31,943,000","145,594,000","348,000","184,608,000","174,758,000","604,253,000","288,302,000","226,121,000","321,732,000","121,378,000","225,157,000","98,908,000","68,652,000","111,736,000","102,980,000","54,525,000","75,119,000","35,975,000","54,230,000","126,372,000","123,503,000","48,772,000","80,507,000","63,145,000","109,222,000","13,075,000","20,317,000","11,768,000","6,474,000","2,688,000"
