name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843,000",,,,"209,000",,,,"358,000",,,,"406,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,153,000",,,,"63,038,000",,,,"48,467,000",,,,"40,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,041,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"221,905,000","206,293,000","203,213,000","196,070,000","189,268,000","173,432,000","170,193,000","195,393,000","131,517,000","122,282,000","143,710,000","131,763,000","122,183,000","114,296,000","139,774,000","131,572,000","123,505,000","103,055,000","111,050,000","110,017,000","110,431,000","129,095,000","107,767,000","94,663,000","89,793,000","102,078,000","118,202,000","118,678,000","119,083,000","102,863,000","116,969,000","105,129,000","103,097,000","75,968,000","92,876,000","72,322,000","91,829,000","61,827,000","64,233,000","61,612,000","84,738,000","69,876,000","64,074,000","57,121,000","77,846,000","66,886,000","59,073,000","85,875,000","79,840,000","67,865,000","46,987,000","46,005,000","45,513,000","46,412,000","64,079,000","47,762,000","46,228,000","46,238,000","38,259,000","28,981,000","33,927,000","27,286,000","33,197,000","37,419,000","38,299,000","33,993,000","27,170,000","29,097,000","21,820,000","20,123,000","26,006,000","18,707,000","16,959,000","13,872,000",,,"15,222,000","8,633,000","8,940,000","7,698,000","6,639,000","5,870,000","7,774,000","8,552,000","10,242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,755,000",,,,"28,773,000",,,,"14,714,000",,,,"5,243,000",,,,"14,351,000",,,,"12,277,000",,,,"5,919,000",,,,"3,684,000",,,,"4,583,000",,,,"4,694,000",,,,"4,701,000",,,,"4,832,000",,,,"4,358,000",,,,"2,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,755,000",,,,"28,773,000",,,,"14,714,000",,,,"5,243,000",,,,"14,351,000",,,,"12,277,000",,,,"5,919,000",,,,"3,684,000",,,,"4,583,000",,,,"4,694,000",,,,"4,701,000",,,,"4,832,000",,,,"4,358,000",,,,"2,781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,771,000","14,917,000",,,,,,,,,,"10,143,000","8,180,000","7,841,000","6,343,000","10,433,000","15,500,000","6,700,000","17,800,000","19,700,000","18,100,000","19,300,000","19,900,000","17,500,000","16,600,000","17,100,000","16,500,000","16,500,000","15,600,000","16,100,000","18,700,000","14,400,000","15,100,000","15,600,000","16,900,000","14,900,000","15,400,000","18,500,000","15,000,000","12,100,000"
	TotalNonCurrentAssets,"2,434,191,000","2,505,600,000","2,521,353,000","2,347,475,000","2,298,578,000","2,323,013,000","2,159,114,000","2,154,312,000","2,179,276,000","2,262,237,000","2,207,580,000","2,137,648,000","2,112,523,000","957,759,000","948,243,000","956,767,000","954,077,000","974,023,000","986,138,000","984,924,000","1,003,225,000","1,021,240,000","995,172,000","1,014,886,000","1,005,363,000","998,940,000","1,029,309,000","1,067,870,000","1,072,435,000","1,079,624,000","1,090,700,000","1,112,182,000","1,092,235,000","1,226,234,000","1,141,531,000","996,157,000","914,833,000","924,927,000","889,330,000","890,554,000","879,456,000","886,716,000","869,775,000","1,006,856,000","992,969,000","990,344,000","822,365,000","764,454,000","787,648,000","829,880,000","803,652,000","861,367,000","827,963,000","704,607,000","782,068,000","739,658,000","723,046,000","709,181,000","599,565,000","568,755,000","548,512,000","532,846,000","506,270,000","478,276,000","421,393,000","384,022,000","338,202,000","291,907,000","282,366,000","268,816,000","224,673,000","210,815,000","202,618,000","183,760,000","180,600,000","164,098,000","148,007,000","133,412,000","145,148,000","114,351,000","113,448,000","112,953,000","109,708,000","109,180,000","105,464,000","103,743,000","95,889,000","90,051,000","90,807,000","87,423,000","84,200,000","78,000,000","73,000,000","61,800,000","54,000,000","51,200,000","47,200,000","41,600,000","39,600,000","38,000,000","38,800,000","38,800,000","37,600,000","33,700,000","24,400,000","24,500,000","21,400,000","20,100,000","21,300,000","21,200,000","13,000,000","11,200,000","9,900,000","8,200,000"
		NetPPE,"2,117,411,000","2,145,340,000","2,119,063,000","2,116,670,000","2,082,010,000","2,082,184,000","2,032,059,000","2,023,804,000","1,996,950,000","2,060,563,000","2,009,818,000","1,952,977,000","1,917,362,000","796,029,000","808,883,000","807,084,000","819,725,000","813,768,000","829,106,000","843,058,000","851,259,000","867,786,000","872,309,000","878,607,000","871,504,000","863,137,000","891,871,000","900,302,000","899,324,000","889,232,000","886,810,000","868,642,000","836,244,000","806,909,000","783,662,000","731,421,000","721,872,000","733,416,000","734,793,000","722,058,000","711,932,000","684,979,000","670,752,000","626,188,000","601,249,000","586,346,000","582,786,000","559,945,000","548,575,000","539,961,000","534,260,000","528,295,000","520,945,000","505,407,000","513,639,000","507,399,000","498,789,000","488,889,000","489,434,000","468,972,000","455,601,000","445,698,000","426,430,000","394,706,000","335,307,000","299,291,000","255,091,000","216,683,000","203,163,000","192,792,000","148,026,000","141,065,000","134,549,000","121,919,000","123,023,000","110,993,000","110,406,000","108,847,000","111,841,000","106,925,000","106,018,000","105,505,000","103,581,000","103,045,000","99,325,000","97,901,000","89,949,000","84,105,000","76,208,000","72,819,000","62,600,000","51,600,000","48,500,000","43,100,000","37,400,000","34,800,000","31,600,000","26,900,000","25,300,000","24,700,000","24,700,000","25,200,000","22,900,000","19,300,000","18,100,000","16,700,000","15,500,000","15,200,000","14,400,000","13,400,000","11,300,000","9,700,000","8,500,000","7,000,000"
			GrossPPE,"2,117,411,000","3,527,921,000","2,119,063,000","2,116,670,000","2,082,010,000","3,425,992,000","2,032,059,000","2,023,804,000","1,996,950,000","3,411,440,000","2,009,818,000","1,952,977,000","1,917,362,000","2,081,059,000",,,,"2,023,768,000",,,,"1,978,914,000",,,,"1,889,861,000",,,,"1,822,564,000",,,,"1,641,038,000",,,,"1,456,262,000",,,,"1,301,766,000",,,,"1,111,161,000",,,,"976,696,000",,,,"861,364,000","795,810,000","789,570,000","780,960,000","771,060,000","703,762,000","683,300,000","669,929,000","660,026,000","594,760,000","563,036,000","503,637,000","467,621,000","389,964,000","351,556,000","338,036,000","327,665,000","245,357,000","238,396,000","231,880,000","219,250,000","198,958,000","186,928,000","186,341,000","184,782,000","169,693,000","164,777,000","163,870,000","163,357,000","146,067,000","145,531,000","141,811,000","140,387,000","128,962,000","114,796,000","106,899,000","103,510,000",,"74,900,000","71,800,000","66,400,000","55,100,000","52,500,000","49,300,000","44,600,000","38,400,000","37,800,000","37,800,000","38,300,000","32,500,000","28,900,000","27,700,000","26,300,000","20,100,000","19,800,000","19,000,000","20,100,000","15,900,000","14,300,000","13,100,000","11,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"56,166,000",,,,"56,400,000",,,,"38,279,000",,,,"27,083,000",,,,"21,310,000",,,,"21,310,000",,,,"15,197,000",,,,"15,197,000",,,,"15,042,000",,,,"5,900,000",,,,"5,801,000",,,,"2,387,000",,,,"2,387,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,"543,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"469,188,000",,,,"413,001,000",,,,"411,084,000",,,,"347,468,000",,,,"305,883,000",,,,"300,130,000",,,,"294,674,000",,,,"239,115,000",,,,"185,605,000",,,,"131,145,000",,,,"118,050,000",,,,"117,982,000",,,,"96,617,000",,,,"583,164,000",,,,"527,378,000",,,,"462,811,000",,,,"284,971,000",,,,"222,085,000",,,,"143,382,000",,,,"126,209,000",,,,"111,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"425,021,000",,,,"416,204,000",,,,"440,922,000",,,,"438,163,000",,,,"439,729,000",,,,"437,268,000",,,,"424,681,000",,,,"410,265,000",,,,"375,429,000",,,,"343,894,000",,,,"306,020,000",,,,"355,477,000",,,,"305,728,000",,,,"262,199,000",,,,"223,343,000",,,,"180,769,000",,,,"142,907,000",,,,"98,360,000",,,,"71,858,000",,,,"54,543,000",,,,"35,963,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,117,411,000","1,451,540,000","2,119,063,000","2,116,670,000","2,082,010,000","1,483,763,000","2,032,059,000","2,023,804,000","1,996,950,000","1,519,947,000","2,009,818,000","1,952,977,000","1,917,362,000","323,298,000",,,,"300,304,000",,,,"280,581,000",,,,"249,969,000",,,,"180,397,000",,,,"161,933,000",,,,"140,012,000",,,,"103,818,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"269,596,000",,,,"195,661,000",,,,"77,497,000",,,,"22,163,000",,,,"34,913,000",,,,"43,346,000",,,,"44,763,000",,,,"182,595,000",,,,"93,240,000",,,,"56,360,000",,,,"91,433,000",,,,"29,295,000",,,,"19,869,000",,,,"15,458,000",,,,"19,796,000",,,,"15,903,000",,,,"39,200,000",,,,"6,677,000",,,,"3,467,000",,,,"3,487,000",,,,"7,280,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"856,410,000",,,,"860,963,000",,,,"923,711,000",,,,"922,884,000",,,,"921,629,000",,,,"896,279,000",,,,"860,577,000",,,,"794,995,000",,,,"809,789,000",,,,"778,951,000",,,,"676,644,000",,,,"606,020,000",,,,"552,095,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,382,581,000",,,,"-1,343,808,000",,,,"-1,350,877,000",,,,"-1,285,030,000",,,,"-1,210,000,000",,,,"-1,111,128,000",,,,"-1,026,724,000",,,,"-933,332,000",,,,"-834,129,000",,,,"-722,846,000",,,,"-616,787,000",,,,"-524,815,000",,,,"-436,735,000",,,,"-355,957,000","-282,171,000","-282,171,000","-282,171,000","-282,171,000","-214,328,000","-214,328,000","-214,328,000","-214,328,000","-168,330,000","-168,330,000","-168,330,000","-168,330,000","-134,873,000","-134,873,000","-134,873,000","-134,873,000","-97,331,000","-97,331,000","-97,331,000","-97,331,000","-75,935,000","-75,935,000","-75,935,000","-75,935,000","-57,852,000","-57,852,000","-57,852,000","-57,852,000","-42,486,000","-42,486,000","-42,486,000","-42,486,000","-39,013,000","-30,691,000","-30,691,000","-30,691,000",,"-23,300,000","-23,300,000","-23,300,000","-17,700,000","-17,700,000","-17,700,000","-17,700,000","-13,100,000","-13,100,000","-13,100,000","-13,100,000","-9,600,000","-9,600,000","-9,600,000","-9,600,000","-4,600,000","-4,600,000","-4,600,000","-6,700,000","-4,600,000","-4,600,000","-4,600,000","-4,600,000"
