name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
		StockBasedCompensation,"2,142,000","573,000","582,000","473,000","514,000","271,000","210,000","178,000","318,000","225,000","244,000","166,000","254,000","289,000","281,000","272,000","171,000","282,000","302,000","436,000","321,000","255,000","229,000","191,000","195,000","117,000","54,000","53,000","73,000","58,000","60,000","62,000","84,000","35,000","38,000","37,000","66,000","66,000","7,000","30,000"
		OtherNonCashItems,"2,573,000","526,000","986,000","564,000","497,000","688,000","572,000","392,000","341,000","404,000","372,000","348,000","251,000","306,000","-178,000","206,000","401,000","448,000","-181,000","218,000","291,000","-9,000","157,000","187,000","186,000","-19,000","-20,000","-26,000","-31,000","-37,000","-53,000","-91,000",,,,,,,,
		ChangeInWorkingCapital,"-146,065,000","-157,488,000","69,479,000","-102,253,000","44,198,000","8,223,000","-117,842,000","-118,723,000","45,542,000","-71,737,000","103,019,000","-64,045,000","-34,787,000","8,092,000","19,000,000","-13,112,000","-7,595,000","25,395,000","26,818,000","-40,578,000","97,931,000","-88,080,000","21,244,000","-40,387,000","21,015,000","-54,576,000","22,017,000","-61,633,000","4,659,000","62,329,000","-81,854,000","4,297,000","13,316,000","-41,532,000","9,535,000","-13,905,000","-63,239,000","4,615,000","37,860,000","-4,342,000"
			ChangeInReceivables,"-6,527,000","14,900,000","19,687,000","-12,465,000","-28,649,000","59,825,000","-22,127,000","-22,242,000","52,074,000","-74,044,000","-379,000","9,922,000","-16,200,000","14,991,000","22,009,000","-14,567,000","1,832,000","-9,948,000","8,434,000","-9,965,000","39,708,000","7,517,000","-45,405,000","19,640,000","-13,912,000","-5,673,000","25,583,000","-15,771,000","20,323,000","19,396,000","13,979,000","-38,758,000","-16,640,000","20,886,000","-39,113,000","46,587,000","-23,821,000","27,159,000","32,801,000","-18,001,000"
				ChangesInAccountReceivables,"-1,023,000","19,358,000","19,528,000","-15,522,000","-24,387,000","56,229,000","-26,196,000","-26,526,000","47,611,000","-72,155,000","-955,000","3,252,000","-11,169,000","7,550,000","34,087,000","-21,476,000","4,963,000","-1,842,000","2,715,000","-1,792,000","3,568,000","39,082,000","-61,199,000","22,556,000","-17,374,000","-3,371,000","24,691,000","-17,223,000","20,502,000","21,593,000","16,887,000","-38,758,000","-14,078,000","20,886,000","-39,113,000","46,587,000","-23,821,000","27,159,000","32,801,000","-18,001,000"
			ChangeInInventory,"-203,342,000","-205,919,000","7,361,000","-107,686,000","102,902,000","14,468,000","-104,501,000","-91,900,000","91,848,000","-150,198,000","109,267,000","-79,337,000","-26,442,000","9,866,000","13,520,000","-9,689,000","219,163,000","-164,182,000","-23,651,000","-14,384,000","60,872,000","-54,608,000","6,692,000","-52,558,000","28,916,000","-34,194,000","14,727,000","-63,005,000","-4,929,000","37,199,000","-64,531,000","16,314,000","18,247,000","-33,772,000","15,337,000","-12,988,000","-48,518,000","11,584,000","37,417,000","-19,397,000"
			ChangeInPrepaidAssets,"-1,296,000","-1,135,000","-99,000","-689,000","627,000","-102,000","-240,000","-292,000","378,000","-678,000","376,000","-17,000","-221,000","-1,155,000","916,000","-208,000","551,000","-1,616,000","88,000","-802,000","-144,000","-281,000","210,000","-357,000","-45,000","-1,014,000","426,000","128,000","1,279,000","-1,823,000","70,000","-115,000","326,000","-71,000","-139,000","-242,000","-24,000","249,000","-119,000","-49,000"
			ChangeInPayablesAndAccruedExpense,"44,512,000","22,603,000","21,307,000","-25,849,000","-37,767,000","12,152,000","-70,582,000","69,536,000","-89,427,000","174,740,000","-22,778,000","22,209,000","2,073,000","14,613,000","-13,570,000","14,204,000","-6,153,000","-7,142,000","14,865,000","-3,148,000","-7,481,000","-20,100,000","10,435,000","10,819,000","5,255,000","-12,214,000","-21,089,000","26,772,000","-17,940,000","7,623,000","-25,058,000","23,567,000","23,953,000","-25,969,000","35,532,000","-40,453,000","25,521,000","-35,752,000","-39,866,000","32,669,000"
				ChangeInPayable,"40,514,000","17,653,000","17,268,000","-19,429,000","-39,197,000","6,827,000","-70,741,000","70,763,000","-88,855,000","169,566,000","-23,051,000","23,225,000","1,503,000","13,937,000","-14,253,000","14,996,000","-5,369,000","-7,921,000","14,094,000","-1,000","-6,824,000","-21,401,000","10,215,000","14,606,000","3,931,000","-13,221,000","-22,440,000","27,860,000","-18,795,000","6,564,000","-24,539,000","25,702,000","23,787,000","-26,888,000","35,903,000","-39,208,000","24,547,000","-37,053,000","-40,244,000","35,153,000"
					ChangeInTaxPayable,"-15,974,000","-1,075,000","-5,797,000","2,124,000","-11,226,000","7,744,000","-2,191,000","771,000",,,,,"0","0","0","0","0","0","0","-1,418,000","-4,620,000","293,000",,,,"0","0","0","0","0","-384,000","-1,794,000",,,,,,,,
						ChangeInIncomeTaxPayable,"-15,974,000","-1,075,000","-5,797,000","2,124,000","-11,226,000","7,744,000","-2,191,000","771,000",,,,,"0","0","0","0","0","0","0","-1,418,000","-4,620,000","293,000",,,,"0","0","0","0","0","-384,000","-1,794,000",,,,,,,,
					ChangeInAccountPayable,"56,488,000","18,728,000","23,065,000","-21,553,000","-27,971,000","-917,000","-68,550,000","69,992,000","-90,990,000","169,566,000","-23,051,000","23,225,000","1,503,000","13,937,000","-14,253,000","14,996,000","-5,369,000","-7,921,000","14,094,000","1,417,000","-2,204,000","-21,694,000","4,470,000","14,606,000","3,931,000","-13,221,000","-22,440,000","27,860,000","-18,795,000","6,564,000","-24,155,000","27,496,000","17,380,000","-24,564,000","36,479,000","-37,879,000","34,308,000","-36,095,000","-40,485,000","37,763,000"
				ChangeInAccruedExpense,"3,998,000","4,950,000","4,039,000","-6,420,000","1,430,000","5,325,000","159,000","-1,227,000","-572,000","5,174,000","273,000","-1,016,000","570,000","676,000","683,000","-792,000","-784,000","779,000","771,000","-3,147,000","-657,000","1,301,000","220,000","-3,787,000","1,324,000","1,007,000","1,351,000","-1,088,000","855,000","1,059,000","-519,000","-2,135,000","166,000","919,000","-371,000","-1,245,000","974,000","1,301,000","378,000","-2,484,000"
			ChangeInOtherCurrentAssets,"117,890,000","-75,000","87,055,000","-1,125,000","32,035,000","-7,551,000","54,252,000","-47,454,000","15,184,000","-37,755,000","18,024,000","-9,135,000","7,645,000","9,641,000","6,676,000","34,779,000","-262,326,000","-6,236,000","18,927,000","-1,914,000","-12,949,000","34,939,000","-10,802,000","4,957,000","-22,646,000","6,037,000","-6,497,000","738,000",,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-31,748,000","-22,578,000","-29,781,000","45,561,000","-24,950,000","-70,569,000","25,356,000","-26,371,000","-24,515,000","16,198,000","-1,491,000","-7,687,000","-1,642,000","-39,864,000","-10,551,000","-37,631,000","39,338,000","214,519,000","7,947,000","-10,157,000","17,925,000","-55,547,000","60,114,000","-23,091,000","24,160,000","-7,518,000","7,262,000","-10,495,000","3,005,000","811,000","-6,314,000","3,289,000","89,000","-2,606,000","-2,082,000","-6,809,000","-16,397,000","1,375,000","7,627,000","436,000"
			ChangeInOtherWorkingCapital,,"34,716,000",,,,,,,,,,,,,,,,,,"-208,000","0","0","0","203,000","-713,000","0",,,"2,921,000",,,,,,,,,,,
InvestingCashFlow,"-52,810,000","-15,802,000","-17,553,000","-7,366,000","-12,089,000","-71,148,000","-21,887,000","-25,269,000","-17,260,000","104,413,000","-3,374,000","-35,005,000","-9,149,000","-14,890,000","-12,265,000","21,499,000","1,712,000","-5,666,000","-8,686,000","-5,192,000","-33,770,000","19,038,000","-7,630,000","-14,125,000","-7,948,000","-9,535,000","-11,192,000","-1,544,000","-7,244,000","-7,291,000","3,330,000","-2,973,000","-4,411,000","-957,000","-68,000","-196,000","-34,000","-289,000","-76,000","-81,000"
	CashFlowFromContinuingInvestingActivities,"-52,810,000","-15,802,000","-17,553,000","-7,366,000","-12,089,000","-71,148,000","-21,887,000","-25,269,000","-17,260,000","104,413,000","-3,374,000","-35,005,000","-9,149,000","-14,890,000","-12,265,000","21,499,000","1,712,000","-5,666,000","-8,686,000","-5,192,000","-33,770,000","19,038,000","-7,630,000","-14,125,000","-7,948,000","-9,535,000","-11,192,000","-1,544,000","-7,244,000","-7,291,000","3,330,000","-2,973,000","-4,411,000","-957,000","-68,000","-196,000","-34,000","-289,000","-76,000","-81,000"
		CapitalExpenditureReported,"-2,868,000","-479,000","-918,000","-709,000","-762,000","-414,000","-461,000","-476,000","-150,000","-231,000","-318,000","-137,000","-200,000","-152,000","-16,000","-122,000","-496,000","-404,000","-99,000","-318,000","-333,000","-988,000","-608,000","-336,000","-354,000","-538,000","-385,000","-189,000","-1,697,000","-11,000","-23,000","-53,000","-290,000","-457,000",,,,"-289,000",,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-196,000",,,,"-81,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-196,000",,,,"-81,000"
		NetIntangiblesPurchaseAndSale,"-250,000",,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-250,000",,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,120,000",,,,"-1,120,000",,,,,,,,"0","0","0","0","33,000","0","0","-9,548,000","0","0","0","-3,421,000",,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-18,577,000",,,,"-18,577,000",,,,,,,,"0","0","0","0","33,000","0","0","-9,548,000","0","0","0","-3,421,000",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-7,983,000","0","-500,000","-6,250,000","-1,233,000","0",,,"0","0",,,"0","-800,000",,,,,,,"0","0",,,"0","-2,336,000","-2,336,000","0","-889,000","0","0","-1,111,000","0",,,,,,,
			PurchaseOfInvestment,"-7,983,000","0","-500,000","-6,250,000","-1,233,000","0",,,"0","0",,,"0","-800,000",,,,,,,"0","0",,,"0","-2,336,000","-2,336,000","0","-889,000","0","0","-1,111,000","0",,,,,,,
		NetOtherInvestingChanges,"-40,589,000","-15,073,000","-16,135,000","-407,000","-8,974,000","-8,502,000","-14,663,000","-24,793,000","-17,110,000","104,644,000","-2,906,000","-34,868,000","-8,949,000","-13,938,000","-10,749,000","21,621,000","2,175,000","-5,262,000","-8,587,000","4,674,000","-33,437,000","20,026,000","-7,022,000","-10,368,000","-7,594,000","-6,661,000","-8,471,000","-1,355,000","-4,718,000","-7,280,000","3,353,000","-1,809,000",,,,,,,,
FinancingCashFlow,"15,501,000","139,232,000","-100,968,000","5,303,000","-28,066,000","42,665,000","122,142,000","95,386,000","-87,628,000","36,663,000","-103,364,000","101,625,000","47,612,000","-2,470,000","-18,997,000","5,222,000","6,318,000","-27,407,000","-10,304,000","34,811,000","-54,671,000","62,560,000","-15,307,000","49,603,000","-12,718,000","69,425,000","-14,273,000","40,156,000","5,062,000","-51,095,000","83,047,000","-11,197,000","-11,925,000","32,978,000","-13,650,000","6,602,000","46,233,000","3,044,000","-31,973,000","-5,326,000"
	CashFlowFromContinuingFinancingActivities,"15,501,000","139,232,000","-100,968,000","5,303,000","-28,066,000","42,665,000","122,142,000","95,386,000","-87,628,000","36,663,000","-103,364,000","101,625,000","47,612,000","-2,470,000","-18,997,000","5,222,000","6,318,000","-27,407,000","-10,304,000","34,811,000","-54,671,000","62,560,000","-15,307,000","49,603,000","-12,718,000","69,425,000","-14,273,000","40,156,000","5,062,000","-51,095,000","83,047,000","-11,197,000","-11,925,000","32,978,000","-13,650,000","6,602,000","46,233,000","3,044,000","-31,973,000","-5,326,000"
		NetIssuancePaymentsOfDebt,"90,000,000","95,000,000","-34,000,000","9,000,000","20,000,000","-10,000,000","-39,000,000","79,000,000","-40,000,000","-5,000,000","-24,000,000","37,000,000","18,780,000","14,220,000","-47,500,000","69,000,000","-10,000,000","-4,000,000","-5,000,000","46,000,000","-33,000,000","28,000,000","-18,000,000","-9,000,000","22,000,000","27,500,000","-14,400,000","29,900,000","14,200,000","-18,200,000","23,000,000","-7,200,000","15,400,000","13,800,000","6,300,000","4,700,000","17,500,000","-2,000,000","-36,750,000","25,250,000"
			NetLongTermDebtIssuance,,,,,,,,,"0","0","0","0","780,000","4,220,000","-7,500,000","90,000,000","0","0","0","7,000,000",,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,"0","0","0","0","780,000","4,220,000","0","90,000,000","0","0","0","7,500,000",,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,,,,"0","0",,,"0","0","-7,500,000","0","0","0","0","-500,000",,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"90,000,000","95,000,000","-34,000,000","9,000,000","20,000,000","-10,000,000","-39,000,000","79,000,000","-40,000,000","-5,000,000","-24,000,000","37,000,000","18,000,000","10,000,000","-40,000,000","-21,000,000","-10,000,000","-4,000,000","-5,000,000","39,000,000","-33,000,000","28,000,000","-18,000,000","-9,000,000","22,000,000","27,500,000","-14,400,000","29,900,000","14,200,000","-18,200,000","23,000,000","-7,200,000","15,400,000","13,800,000","6,300,000","4,700,000","17,500,000","-2,000,000","-36,750,000","25,250,000"
		NetCommonStockIssuance,"29,000",,,,"29,000",,,"416,000",,,,,,,,,,,,,,,,"172,000",,,,,,,,,,,,,,,,
			CommonStockIssuance,"29,000",,,,"29,000",,,"416,000",,,,,,,,,,,,,,,,"172,000",,,,,,,,,,,,,,,,
		CashDividendsPaid,"-22,639,000","0","0","-22,639,000","0","0","-10,638,000","-10,553,000",,,,,"0","0","0","0","-1,000","-562,000","-562,000","-562,000","-564,000","-562,000",,,"-490,000","-489,000","-347,000","-349,000","-349,000","-349,000","0","0","0","-5,000,000","0","-5,000,000","0","0","0","-15,000,000"
			CommonStockDividendPaid,,,,,,,"-10,638,000","-10,553,000",,,,,"0","0","0","0","-1,000","-562,000","-562,000","-562,000","-564,000","-562,000",,,"-490,000","-489,000","-347,000","-349,000","-349,000","-349,000","0","0","0","-5,000,000","0","-5,000,000","0","0","0","-15,000,000"
		ProceedsFromStockOptionExercised,"2,948,000","585,000","640,000","749,000","974,000","1,094,000","1,001,000","416,000",,,,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-54,837,000","43,647,000","-67,608,000","18,193,000","-49,069,000","-23,744,000","170,779,000","26,523,000","-47,628,000","41,663,000","-79,364,000","64,625,000","28,832,000","-16,690,000","28,503,000","-63,778,000","16,319,000","-22,845,000","-4,742,000","-10,627,000","-21,107,000","35,122,000","3,677,000","58,431,000","-34,229,000","42,414,000","474,000","10,605,000","-8,789,000","-32,546,000","60,047,000","-3,997,000","-25,127,000","24,178,000","-19,950,000","6,902,000","28,733,000","5,044,000","4,777,000","-15,576,000"
EndCashPosition,"28,549,000","28,549,000","19,352,000","29,609,000","101,405,000","38,766,000","14,922,000","24,370,000","52,325,000","95,503,000","11,558,000","12,461,000","8,320,000","4,749,000","11,830,000","22,714,000","6,291,000","4,941,000","12,011,000","8,357,000","13,059,000","6,440,000","13,270,000","16,753,000","17,142,000","12,972,000","3,375,000","5,044,000","20,927,000","16,201,000","5,113,000","4,657,000","13,193,000","7,873,000","15,015,000","16,617,000","21,565,000","21,497,000","11,241,000","2,421,000"
	ChangesInCash,"-10,217,000","9,197,000","-10,257,000","-71,796,000","62,639,000","23,844,000","-9,448,000","-27,955,000","-43,178,000","83,945,000","-903,000","4,141,000","3,571,000","-7,081,000","-10,884,000","16,423,000","1,350,000","-7,070,000","3,654,000","-4,702,000","6,619,000","-6,830,000","-3,483,000","-389,000","4,170,000","9,597,000","-1,669,000","-15,883,000","4,726,000","11,088,000","456,000","-8,536,000","5,320,000","-7,142,000","-1,602,000","-4,948,000","68,000","10,256,000","8,820,000","-8,852,000"
	BeginningCashPosition,"38,766,000","19,352,000","29,609,000","101,405,000","38,766,000","14,922,000","24,370,000","52,325,000","95,503,000","11,558,000","12,461,000","8,320,000","4,749,000","11,830,000","22,714,000","6,291,000","4,941,000","12,011,000","8,357,000","13,059,000","6,440,000","13,270,000","16,753,000","17,142,000","12,972,000","3,375,000","5,044,000","20,927,000","16,201,000","5,113,000","4,657,000","13,193,000","7,873,000","15,015,000","16,617,000","21,565,000","21,497,000","11,241,000","2,421,000","11,273,000"
IncomeTaxPaidSupplementalData,"57,448,000","10,831,000","16,310,000","5,967,000","24,340,000","6,525,000","4,835,000","6,726,000","376,000","21,000","17,000","33,000","65,000","65,000","0","47,000","94,000","36,000","39,000","2,869,000","8,921,000","2,588,000","58,000","307,000","-2,000","38,000","113,000","0","1,132,000","1,504,000","7,675,000","2,572,000","0","3,742,000","1,125,000","2,800,000","2,300,000","3,050,000","1,750,000","3,000,000"
InterestPaidSupplementalData,"20,522,000","4,574,000","4,831,000","5,839,000","5,278,000","4,934,000","3,984,000","3,737,000","4,083,000","4,051,000","4,853,000","5,173,000","3,560,000","6,327,000","2,659,000","2,963,000","4,478,000","2,998,000","2,919,000","1,856,000","3,115,000","2,365,000","2,512,000","1,456,000","2,146,000","1,604,000","1,259,000","1,134,000","1,103,000","1,319,000","716,000","1,003,000","1,210,000","847,000","1,077,000","774,000","726,000","955,000","894,000","930,000"
CapitalExpenditure,"-3,118,000","-729,000","-918,000","-709,000","-762,000","-414,000","-461,000","-476,000","-150,000","-231,000","-468,000","-137,000","-200,000","-152,000","-16,000","-122,000","-496,000","-404,000","-99,000","-318,000","-333,000","-988,000","-608,000","-336,000","-354,000","-538,000","-385,000","-189,000","-1,697,000","-11,000","-23,000","-53,000","-290,000","-457,000","-68,000","-196,000","-34,000","-289,000","-76,000","-81,000"
IssuanceOfCapitalStock,"29,000",,,,"29,000",,,"416,000",,,,,,,,,,,,,,,,"172,000",,,,,,,,,,,,,,,,
IssuanceOfDebt,,,,,,,,,"0","0","0","0","780,000","4,220,000","0","90,000,000","0","0","0","7,500,000",,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,,,,,,,"0","0",,,"0","0","-7,500,000","0","0","0","0","-500,000",,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"23,974,000","-114,962,000","107,346,000","-70,442,000","102,032,000","51,913,000","-110,164,000","-98,548,000","61,560,000","-57,362,000","105,367,000","-62,616,000","-35,092,000","10,127,000","20,362,000","-10,420,000","-7,176,000","25,599,000","22,545,000","-34,639,000","94,727,000","-89,416,000","18,846,000","-36,203,000","24,482,000","-50,831,000","23,411,000","-54,684,000","5,211,000","69,463,000","-85,944,000","5,581,000","21,366,000","-39,620,000","12,048,000","-11,550,000","-46,165,000","7,212,000","40,793,000","-3,526,000"
