name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"39,299,000","-23,066,000","25,393,000","11,422,000","25,550,000","-28,247,000","30,791,000","27,922,000","8,174,000","-24,269,000","16,955,000","5,852,000","10,000,000","-10,421,000","7,036,000","1,178,000","2,099,000","-13,375,000","-1,976,000","5,314,000","403,000","-7,282,000"
	CashFlowFromContinuingOperatingActivities,"39,299,000","-23,066,000","25,393,000","11,422,000","25,550,000","-28,247,000","30,791,000","27,922,000","8,174,000","-24,269,000","16,955,000","5,852,000","10,000,000","-10,421,000","7,036,000","1,178,000","2,099,000","-13,375,000","-1,976,000","5,314,000","403,000","-7,282,000"
		NetIncomeFromContinuingOperations,"-127,722,000","-32,557,000","-35,049,000","-32,546,000","-27,650,000","-29,988,000","-11,031,000","-12,729,000","-10,140,000","-15,283,000","-15,444,000","-12,354,000","-13,173,000","-9,243,000","-18,432,000","-24,103,000","-17,766,000","-15,249,000","-22,414,000","-10,265,000","-15,449,000","-15,998,000"
		DepreciationAmortizationDepletion,"40,587,000","11,132,000","10,794,000","9,631,000","9,030,000","7,071,000","8,310,000","3,924,000","3,908,000","4,091,000","4,123,000","4,016,000","3,987,000","3,681,000","3,412,000","3,398,000","3,002,000","2,990,000","2,730,000","2,863,000","2,608,000","2,658,000"
			DepreciationAndAmortization,"40,587,000","11,132,000","10,794,000","9,631,000","9,030,000","7,071,000","8,310,000","3,924,000","3,908,000","4,091,000","4,123,000","4,016,000","3,987,000","3,681,000","3,412,000","3,398,000","3,002,000","2,990,000","2,730,000","2,863,000","2,608,000","2,658,000"
		DeferredTax,"-675,000","225,000","3,164,000","-4,315,000","251,000","2,028,000","-9,612,000","58,000","73,000","62,000","-361,000","60,000","39,000","39,000","-184,000","-143,000","51,000","-1,018,000","-581,000","-323,000","-200,000","-203,000"
			DeferredIncomeTax,"-675,000","225,000","3,164,000","-4,315,000","251,000","2,028,000","-9,612,000","58,000","73,000","62,000","-361,000","60,000","39,000","39,000","-184,000","-143,000","51,000","-1,018,000","-581,000","-323,000","-200,000","-203,000"
		AssetImpairmentCharge,"2,062,000","521,000","797,000","350,000","394,000","927,000","618,000","866,000","742,000","631,000","765,000","152,000","228,000","222,000","94,000","8,877,000","-152,000","67,000","8,111,000","118,000","-306,000","409,000"
		StockBasedCompensation,"101,890,000","32,650,000","22,767,000","23,318,000","23,235,000","18,777,000","13,371,000","12,821,000","12,247,000","9,731,000","8,443,000","9,922,000","9,424,000","6,560,000","4,510,000","4,337,000","3,564,000","3,510,000","2,761,000","3,182,000","2,792,000","3,022,000"
		OtherNonCashItems,"18,619,000","-609,000","6,868,000","8,379,000","3,981,000","3,136,000","1,308,000","2,168,000","2,441,000","-361,000","4,238,000","-220,000","354,000","-75,000","20,000","285,000","-368,000","410,000","313,000","-2,012,000","68,000","488,000"
		ChangeInWorkingCapital,"4,538,000","-34,428,000","16,052,000","6,605,000","16,309,000","-30,198,000","27,827,000","20,814,000","-1,097,000","-23,140,000","15,191,000","4,276,000","9,141,000","-11,605,000","17,616,000","8,527,000","13,768,000","-4,085,000","7,104,000","11,751,000","10,890,000","2,342,000"
			ChangeInReceivables,"-21,032,000","326,000","-17,340,000","-10,301,000","6,283,000","-14,695,000","-5,716,000","-3,214,000","-6,241,000","-2,750,000","-3,214,000","-5,920,000","1,807,000","-5,535,000","-5,656,000","-5,830,000","4,406,000","-6,428,000","-4,135,000","2,735,000","1,759,000","-200,000"
				ChangesInAccountReceivables,"-21,032,000","326,000","-17,340,000","-10,301,000","6,283,000","-14,695,000","-5,716,000","-3,214,000","-6,241,000","-2,750,000","-3,214,000","-5,920,000","1,807,000","-5,535,000","-5,656,000","-5,830,000","4,406,000","-6,428,000","-4,135,000","2,735,000","1,759,000","-200,000"
			ChangeInPrepaidAssets,"-11,746,000","-9,946,000","2,735,000","-3,158,000","-1,377,000","-9,186,000","846,000","-693,000","1,259,000","-4,745,000","-270,000","-2,678,000","1,109,000","-1,705,000","-2,162,000","-2,544,000","1,763,000","-1,907,000","677,000","-1,502,000","486,000","-716,000"
			ChangeInPayablesAndAccruedExpense,"-4,098,000","-40,033,000","14,752,000","10,076,000","11,107,000","-17,529,000","21,075,000","17,789,000","8,050,000","-14,909,000","14,906,000","8,056,000","5,850,000","-6,783,000","8,105,000","7,990,000","2,259,000","-7,507,000","6,000","3,720,000","234,000","-1,948,000"
				ChangeInPayable,"-7,000","2,338,000","-1,913,000","563,000","-995,000","-1,895,000","3,343,000","1,792,000","-768,000","3,659,000","965,000","2,350,000","-1,122,000","3,590,000","-1,066,000","-1,105,000","-512,000","-1,736,000","-917,000","1,867,000","436,000","-1,498,000"
					ChangeInAccountPayable,"-7,000","2,338,000","-1,913,000","563,000","-995,000","-1,895,000","3,343,000","1,792,000","-768,000","3,659,000","965,000","2,350,000","-1,122,000","3,590,000","-1,066,000","-1,105,000","-512,000","-1,736,000","-917,000","1,867,000","436,000","-1,498,000"
				ChangeInAccruedExpense,"-4,091,000","-42,371,000","16,665,000","9,513,000","12,102,000","-15,634,000","17,732,000","15,997,000","8,818,000","-18,568,000","13,941,000","5,706,000","6,972,000","-10,373,000","9,171,000","9,095,000","2,771,000","-5,771,000","923,000","1,853,000","-202,000","-450,000"
			ChangeInOtherCurrentAssets,"-5,026,000","-123,000","-643,000","-2,122,000","-2,138,000","541,000","-145,000","-1,055,000","-1,259,000","-384,000",,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-12,244,000","-3,059,000","-3,095,000","-2,959,000","-3,131,000","-2,810,000","-3,061,000","-2,448,000","-2,565,000","-2,230,000","-1,605,000",,,,,,,,,,,
			ChangeInOtherWorkingCapital,"58,684,000","18,407,000","19,643,000","15,069,000","5,565,000","13,481,000","14,828,000","10,435,000","-341,000","1,878,000","10,798,000","4,818,000","375,000","2,418,000","17,329,000","8,911,000","5,340,000","11,757,000","10,556,000","6,798,000","8,411,000","5,206,000"
InvestingCashFlow,"-102,559,000","-8,053,000","-50,843,000","-14,975,000","-28,688,000","-5,844,000","-370,703,000","-5,780,000","3,940,000","-5,515,000","-10,504,000","-7,362,000","-7,490,000","-26,779,000","-4,504,000","1,772,000","4,517,000","-22,152,000","-3,856,000","-6,995,000","-7,761,000","2,356,000"
