name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002
MarketCap,"9,468,929,248","9,547,721,731","8,267,787,000","14,036,954,430","11,983,984,760","12,029,787,000","21,172,762,000","682,242,056","259,683,229","370,054,894","253,141,566","492,089,333","362,881,138","884,613,312","1,156,312,017","1,488,420,214","1,467,959,294","1,386,612,304","1,702,926,863","1,893,297,000","2,197,197,000","2,296,474,322","2,473,490,000","2,467,530,000","3,217,322,725","3,409,624,025","2,743,409,349","4,859,880,994","4,893,110,257","4,153,406,199","3,825,168,766","4,817,655,372","4,778,602,506","4,575,339,183","4,061,482,546","6,408,285,371","5,770,971,021","4,112,486,032","2,811,376,951","2,760,147,000","1,994,490,000","3,003,919,332","3,195,648,000","3,538,888,000","3,335,214,503","3,613,186,092","3,076,220,000","2,954,426,232","3,038,382,614","3,715,153,871","3,257,450,114","3,999,985,262","3,603,684,745","4,961,681,558","4,058,371,212","4,485,824,640","6,629,583,030","8,985,995,520","8,301,520,920","9,531,991,980","6,415,367,550","5,221,422,380","4,068,828,075","3,870,858,600","3,126,866,670","3,537,404,000","2,934,447,070","2,588,554,800","1,779,398,700","1,263,329,740","970,306,520","1,052,884,140","865,926,600","1,006,834,140","941,186,800","931,474,780","768,916,800","682,380,850","509,536,870","1,019,942,000","994,770,000","1,082,611,500"
EnterpriseValue,"9,050,929,248","8,925,321,731","7,522,587,000","13,017,554,430","12,001,784,760","12,568,087,000","21,881,962,000","1,113,642,056","984,883,229","1,059,154,894","1,137,241,566","1,251,389,333","1,091,181,138","81,013,312","1,521,812,017","2,028,020,214","2,039,359,294","1,340,112,304","2,065,426,863","2,447,597,000","2,700,997,000","2,442,074,322","2,931,690,000","2,991,530,000","3,556,322,725","3,309,624,025","2,908,109,349","5,086,180,994","4,875,410,257","3,899,006,199","3,805,168,766","4,839,055,372","4,648,302,506","4,043,139,183","3,412,382,546","6,258,785,371","5,525,271,021","3,476,686,032","2,444,976,951","2,393,747,000","1,855,790,000","2,674,819,332","2,540,648,000","3,220,988,000","3,188,614,503","3,151,386,092","2,614,420,000","3,112,876,232","3,054,071,614","3,730,842,871","3,412,544,114","4,297,936,262","3,901,635,745","5,226,997,558","4,125,777,212","4,553,230,640","6,634,905,030","8,905,001,520","8,018,579,920","9,828,412,980","6,772,256,550","5,663,641,380","4,272,324,075","4,579,154,600","3,868,429,670","4,111,801,000","3,508,844,070","3,484,187,800","1,666,504,700","1,128,857,740","835,834,520","893,136,140","698,833,600","839,741,140","849,609,800","839,897,780","624,769,800","507,903,850","277,506,870","894,821,000","842,147,000","969,214,500"
PeRatio,,,,,,,,,,,,,,,,,"360.25","40.147","4.944","5.664","6.475","6.674","6.583","6.396","8.298","8.677","7.24","12.833","12.879","11.107","11.12","13.198","13.452","13.271","11.24",,,,,,"6.846","9.523","9.693","9.435","8.637","9.691","7.951","8.397","8.68","10.524","8.413","10.47","9.435","12.412","11.579","12.799","18.668","27.939","29.463","41.704","33.625","30.713","26.715","30.035","28.306","29.317","25.037","38.495","28.866","22.171","17.198","18.139","14.528","16.613","17.849","18.086","14.945","13.278","10.264","21.059","25","41.413"
ForwardPeRatio,,,,,,,,,,"39.063",,"4.796","2.763","4.948","6.196","5.368","4.589","4.062","5.252","5.841","6.631","6.897","6.329","5.504","7.53","7.93","5.949","11.561","11.682","9.931","8.432","10.695","10.493","10.163","8.403","14.771","14.124","9.524","6.64","6.113","4.325","6.557","7.402","8.11","7.407","8.097","7.231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,"0.306","0.271","0.35","0.389","0.442","0.46","0.422","0.367","0.502","0.529","0.397","0.771","0.778","0.584","0.496","0.629","0.701","0.785","0.561","0.868","1.119",,,,"1.73","0.82","1.097","0.791","0.673","0.9","0.904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.528","1.511","1.296","2.211","1.97","2.217","4.097","0.13","0.053","0.078","0.051","0.071","0.051","0.107","0.126","0.164","0.161","0.15","0.195","0.219","0.258","0.274","0.281","0.276","0.353","0.374","0.303","0.537","0.545","0.469","0.427","0.522","0.538","0.52","0.469","0.767","0.687","0.496","0.341","0.336","0.239","0.341","0.345","0.382","0.368","0.417","0.343","0.344","0.36","0.437","0.367","0.458","0.412","0.564","0.508","0.561","0.837","1.2","1.198","1.478","1.096","0.951","0.795","0.856","0.733","0.954","0.815","0.951","0.995","0.772","0.599","0.699","0.565","0.646","0.677","0.686","0.574","0.518","0.399","0.767","0.715","0.721"
PbRatio,"6.527","5.924","4.711","7.521","13.905","27.547","63.885","1.938","0.597","0.605","0.41","0.608","0.281","0.662","0.739","0.707","0.672","0.626","0.736","0.819","0.968","1.02","1.164","1.147","1.493","1.639","1.394","2.457","2.361","2.009","1.89","2.209","2.108","2.032","1.891","2.971","2.513","1.799","1.34","1.316","0.715","1.008","1.05","1.194","1.101","1.252","1.062","1.125","1.125","1.386","1.188","1.573","1.417","2.049","1.966","2.173","3.212","4.515","4.457","5.707","4.151","3.525","2.957","3.138","2.615","3.173","2.632","2.539","3.164","2.327","1.787","1.756","1.427","1.66","1.735","1.717","1.39","1.228","0.929","1.981","1.971","2.172"
EnterprisesValueRevenueRatio,"1.481","6.475","3.338","10.04","10.142","9.843","10.311","1.108","1.046","1.037","0.518","0.87","0.849","0.052","0.581","0.973","1.238","0.693","0.59","1.231","1.6","1.194","0.963","1.527","2.179","1.679","0.825","2.523","2.767","1.892","1.095","2.313","2.685","2.025","0.926","2.971","3.993","1.864","0.687","1.35","1.197","1.336","0.71","1.655","1.829","1.381","0.708","1.639","1.698","1.791","0.968","2.343","2.244","2.639","1.181","2.685","3.677","4.91","2.798","6.1","5.061","4.428","1.854","4.527","4.016","3.954","2.105","6.522","4.007","2.378","1.179","2.143","2.022","2.259","1.359","2.576","2.044","1.579","0.533","3.121","3.071","3.571"
EnterprisesValueEBITDARatio,"-22.304","-65.339","-52.606","-151.367","-297.811","-571.277","565.425","-25.719","-15.152","-12.373","11.073","-63.522","-2.591","1.757","-5.989","-4.391","37.351","14.566","-36.299","19.612","33.141","17.493","8.922","21.157","35.563","21.325","6.831","38.945","54.111","24.308","8.96","37.658","61.082","27.655","8.482","41.476","91.327","26.764","5.347","-4.284","23.432","16.686","7.284","24.815","31.384","17.685","6.194","23.529","27.119","22.182","8.708","32.983","35.12","31.471","10.133","32.801","48.278","60.829","24.479","73.863","80.089","60.034","16.538","60.084","69.38","61.866","18.526","83.92","69.574","41.534","12.484","30.471","32.746","44.216","11.611","32.687","35.097","29.924","4.742","40.852","54.168","69.758"
