name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001
MarketCap,"6,746,087,845","9,778,369,706","11,130,806,392","11,827,478,457","11,611,224,372","9,210,741,620","7,813,315,984","5,763,810,946","6,228,148,891","4,232,977,545","4,359,995,779","3,368,234,626","3,796,572,858","3,200,906,783","2,572,965,368","3,990,816,728","3,682,060,396","2,095,497,973","1,402,188,378","1,197,733,835","1,327,616,223","1,198,603,973","1,267,312,189","1,494,746,759","1,298,052,969","1,047,380,557","928,337,999","1,180,646,116","1,794,273,728","1,286,493,807","1,403,462,958","810,850,421","699,182,396","987,559,112","837,276,922","771,362,162","436,308,739","417,230,755","471,767,304","318,842,966","290,964,120","283,200,801","284,570,071","244,669,019","271,653,591","249,186,706","294,319,959","242,929,562","244,086,421","367,322,657","272,081,495","292,501,397","282,353,047","289,426,620","325,831,323","441,229,917","307,935,285","593,426,982","906,050,564","990,989,625","878,568,370","498,465,518","469,080,202","474,323,691","490,852,305","656,693,884","431,093,031","378,933,135","615,778,460","735,656,124","1,930,401,737","1,090,730,883","1,250,467,175","1,116,344,095","348,005,177","84,223,063","36,871,943","12,117,067","11,390,836","14,429,830","33,663,324","53,636,064","38,416,830","23,193,211","17,370,511"
EnterpriseValue,"6,302,208,845","9,335,347,706","10,549,218,392","11,172,211,457","11,015,560,372","8,648,776,620","7,306,401,984","5,206,577,946","5,882,935,891","3,882,193,545","4,048,531,779","3,031,885,626","3,467,618,858","2,851,444,783","2,248,094,368","3,894,647,728","3,585,891,396","1,999,328,973","1,306,019,378","1,101,564,835","1,231,447,223","1,102,434,973","1,171,143,189","1,407,791,759","1,194,137,969","937,768,557","833,120,999","1,094,089,116","1,704,271,728","1,205,419,807","1,335,941,958","762,102,421","636,444,396","936,290,112","793,631,987","741,670,091","397,857,293","379,560,236","434,096,785","295,686,684","261,280,690","256,791,879","253,820,066","213,919,014","233,159,074","207,589,761","251,635,718","202,648,488","203,487,167","329,896,710","226,576,446","247,086,828","229,579,308","231,162,158","276,451,890","398,730,628","274,909,150","543,208,761","854,780,077","967,529,988","862,559,979","476,210,732","447,694,899","453,890,994","470,419,608","641,526,536","413,959,326","361,799,430","597,310,055","713,174,189","1,898,447,743","1,054,348,448","1,215,910,771","1,091,653,040","332,395,729","77,361,275","34,723,682","9,317,571","8,251,803","10,828,310","29,084,617","49,319,306","34,100,072","19,369,631","20,476,242"
PeRatio,"158.333",,,,,,,,,"7,077","293.12","236.583","173.541","108.82","101.744","195.514","252.72","393.1","101.923","70.844","71.829","71.219","83.586","114.44","85.793","54.528","46.73","45.885","75.705","65.162","71.568","46.788","39.118","53.794","49.625","51.31","32.769","29.444","33.111","150.875",,,,,,,,,,,,,"91.2","156","88","102.143","31.188","39.167","62.565","120.692",,,,,,"353","77.333","68.556","52.842","48","102.097","65.877","102.929","132.054","72.254","61.117","72.247","43.005","57.868","28.556","66.667","112.939","80.892",,
ForwardPeRatio,"49.751","73.529","81.301","85.47","135.135","94.34","94.34","68.493","136.986","72.464","60.606","45.662","76.923","66.225","57.143","87.719","67.114","53.192","126.582","45.249","131.579","61.728",,"52.91","108.696","41.841","50.761","43.103","52.083","40.816","57.471","24.51","25.974","35.336","50.761","43.103","21.368","20.161","28.653","31.746","43.103","33.333","56.818","44.248","34.965","21.978","55.249","9.597",,,,,"17.301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.362","1.919","0.817","0.865","1.178","1.691","1.438","0.712","0.672","0.955","1.059","1.438","1.113","1.896","1.474","1.167","0.733","1.843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"7.013","10.559","11.662","13.911","15.255","12.921","11.913","9.217","10.504","8.001","9.27","7.597","8.749","7.502","6.183","9.764","9.347","6.163","4.29","3.873","4.586","4.548","5.392","7.033","6.514","5.42","5.003","6.556","10.458","7.987","9.205","5.691","5.028","7.186","6.245","6.245","3.869","3.791","4.263","3.541","3.27","2.865","3.417","2.876","3.198","2.956","3.38","2.456","2.407","3.519","2.658","3.12","3.027","3.109","3.644","4.66","3.131","5.746","9.384","12.64","12.55","7.35","7.742","8.797","9.084","13.104","8.085","7.167","10.292","11.736","29.161","18.096","26.373","30.246","13.079","5.374","2.964","1.108","1.197","2.006","5.344","8.487","6.079","6.231","4.667"
PbRatio,"5.998","9.332","9.993","10.775","11.486","9.435","8.728","6.626","11.13","7.788","8.589","6.889","7.917","6.882","5.598","8.907","18.476","12.515","8.452","7.33","8.435","7.944","8.975","11.119","8.471","6.671","6.21","7.672","12.813","9.965","11.89","7.34","5.648","9.115","9.087","9.683","4.904","4.774","5.405","4.195","3.181","2.942","3.031","2.6","2.596","2.195","2.503","2.069","2.057","3.083","2.307","2.61","2.473","2.55","2.896","4.097","2.896","4.85","7.511","9.234","8.736","5.018","4.845","4.947","5.12","6.254","4.201","3.693","6.025","7.246","19.876","16.911","22.524","28.418","12.688","7.405","5.519","1.939","1.894","2.424","5.908","9.701","6.949","4.665",
EnterprisesValueRevenueRatio,"6.815","36.406","48.485","48.158","50.346","44.348","32.309","31.282","41.646","26.38","23.558","23.173","30.861","24.622","19.584","37.15","36.139","19.753","13.798","12.204","15.462","13.912","14.269","19.585","20.324","16.888","14.866","21.718","36.484","26.93","28.536","17.184","17.12","25.875","19.829","21.072","12.365","12.472","13.517","10.277","9.258","10.015","11.9","8.773","10.999","8.98","10.997","9.611","10.642","13.836","6.567","10.6","10.515","9.395","10.472","17.443","13.028","24.157","27.548","33.909","33.351","31.121","23.212","24.787","28.993","46.174","32.834","30.988","45.228","69.891","98.704","55.646","74.495","83.1","30.833","12.704","8.299","2.739","2.929","5.632","10.814","20.837","12.049","15.141","13.317"
EnterprisesValueEBITDARatio,"-78.28","406.787","-484.087","1,445.68","-123.225","-188.135","785.128","-2,248.091","-547.454","1,865.542","-360.8","325.135","2,491.106","521.193","513.029","553.925","445.508","125.005","130.445","745.308","470.018","158.532","113.406","117.443","166.966","155.183","87.78","142.943","168.44","106.092","135.313","55.979","86.982","155.582","68.899","93.078","47.706","57.108","68.871","42.266","33.55","43.366","-38.84","65.652","215.57","95.3","124.995","145.773","-110.138","557.721","26.815","-63.586","-325.327","-763.327","38.166","184.978","32.113","252.895","108.084","128.051","132.188","525.817","102.978","107.084","-31.574","216.529","442.468","341.971","585.676","2,076.888","236.655","104.475","163.79","185.36","67.15","41.377","51.9","19.191","40.17","-195.351","158.964","173.932","43.622","-202.896","67.675"
