name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,03/31/2017
OperatingIncome,"175,909,000","40,090,000","46,079,000","45,945,000","43,795,000","41,089,000","45,652,000","44,079,000","29,748,000","62,812,000","62,570,000","52,558,000","55,598,000","50,138,000","19,566,000","22,672,000","23,588,000","17,070,000","7,408,000","4,458,000"
NetNonOperatingInterestIncomeExpense,"-33,454,000","-8,684,000","-8,363,000","-8,172,000","-8,235,000","-7,310,000","-6,923,000","-5,817,000","-1,926,000","-2,621,000","-401,000","-553,000","-85,000",,,"0","0",,,
	InterestExpenseNonOperating,,,,,,,,,"1,926,000","2,621,000","401,000","553,000","85,000",,,"0","0",,,
	TotalOtherFinanceCost,"33,454,000","8,684,000","8,363,000","8,172,000","8,235,000","7,310,000","6,923,000","5,817,000",,,"401,000","553,000","85,000",,,,,,,
OtherIncomeExpense,"43,741,000","8,069,000","9,504,000","3,712,000","22,456,000","-6,200,000","2,605,000","3,385,000","-14,277,000","-1,783,000","-7,162,000","-631,000","-110,000","50,000","-9,000",,"-4,027,000","1,459,000","625,000","153,000"
	GainOnSaleOfSecurity,,,,"31,000","22,989,000",,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"26,682,000","9,080,000","8,305,000","4,825,000","4,472,000","-2,823,000","29,000","3,369,000","-13,034,000","-245,000","-5,634,000","-631,000","-114,000","50,000","0","0","-1,459,000","1,459,000","625,000","153,000"
	SpecialIncomeCharges,"17,059,000","-1,011,000","1,199,000","-1,113,000","17,984,000","-3,377,000","2,576,000","16,000","-1,243,000","-1,538,000","-1,528,000","0","4,000",,"-9,000","0","-2,568,000",,,
		ImpairmentOfCapitalAssets,,,,,,,"918,000",,,,,,,,,,,,,
		WriteOff,,"1,082,000","0","0","0","3,371,000",,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,"0","31,000","22,989,000",,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-4,879,000","71,000","1,199,000","-1,144,000","-5,005,000","-6,000","3,494,000","16,000","-1,243,000","-1,538,000","-1,528,000","0","4,000",,"-9,000","0","-2,568,000",,,
PretaxIncome,"186,196,000","39,475,000","47,220,000","41,485,000","58,016,000","27,579,000","41,334,000","41,647,000","13,545,000","58,408,000","55,007,000","51,374,000","55,403,000","50,188,000","19,557,000","22,672,000","19,561,000","18,529,000","8,033,000","4,611,000"
TaxProvision,"11,243,000","2,384,000","2,769,000","2,551,000","3,539,000","1,671,000","2,475,000","2,851,000","1,083,000","3,820,000","3,403,000","3,294,000","8,724,000","10,832,000","4,245,000","4,892,000","4,089,000","4,133,000","-1,363,000","1,673,000"
NetIncomeCommonStockholders,"36,834,000","7,420,000","9,398,000","8,027,000","11,989,000","6,015,000","9,202,000","8,694,000","2,822,000","13,031,000","12,468,000","11,531,000","4,803,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
	NetIncome,"213,649,000","45,022,000","54,286,000","47,419,000","66,922,000","31,923,000","-96,226,000","48,014,000","15,284,000","13,031,000","12,468,000","11,531,000","4,803,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
		NetIncomeIncludingNoncontrollingInterests,"174,953,000","37,091,000","44,451,000","38,934,000","54,477,000","25,908,000","38,859,000","38,796,000","12,462,000","54,588,000","51,604,000","48,080,000","20,040,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
			NetIncomeContinuousOperations,"174,953,000","37,091,000","44,451,000","38,934,000","54,477,000","25,908,000","38,859,000","38,796,000","12,462,000","54,588,000","51,604,000","48,080,000","46,679,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,"0","0","0",,"0",,"-26,639,000",,,,,,,
		MinorityInterests,"-136,257,000","-29,160,000","-34,616,000","-30,449,000","-42,032,000","-19,893,000","-29,239,000","-29,578,000","-9,640,000","-41,557,000","-39,136,000","-36,549,000","-15,237,000",,,,,,,
	OtherunderPreferredStockDividend,"1,862,000","511,000","437,000","458,000","456,000",,"418,000","524,000",,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"36,834,000","7,420,000","9,398,000","8,027,000","11,989,000","6,015,000","9,202,000","8,694,000","2,822,000","13,031,000","12,468,000","11,531,000","4,803,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
BasicEPS,,"0.19","0.24","0.2","0.3","0.13","0.21","0.2","0.05","0.28","0.27","0.26","0.11","0.26",,"0.119","0.104","0.097",,"0.02"
DilutedEPS,,"0.19","0.24","0.2","0.3","0.13","0.21","0.2","0.05","0.28","0.27","0.26","0.11","0.26",,"0.119","0.104","0.097",,"0.02"
BasicAverageShares,,"38,159,000","39,436,000","40,542,000","41,033,000","41,742,000","43,448,000","43,996,000","43,812,000","43,700,000","43,700,000","43,700,000","43,197,000","149,128,079",,"149,128,079","149,128,079","149,128,079",,"149,128,079"
DilutedAverageShares,,"38,376,000","39,436,000","40,542,000","41,033,000","41,742,000","43,448,000","43,996,000","43,812,000","43,700,000","43,700,000","44,836,000","44,340,000","149,128,079",,"149,128,079","149,128,079","149,128,079",,"149,128,079"
TotalOperatingIncomeAsReported,"169,948,000","39,079,000","47,278,000","44,801,000","38,790,000","37,712,000","48,228,000","44,095,000","28,505,000","61,274,000","61,042,000","52,558,000","55,602,000","50,138,000","19,557,000","22,672,000","21,020,000","17,070,000","7,408,000","4,458,000"
TotalExpenses,"225,087,000","63,373,000","53,753,000","50,625,000","57,336,000","57,719,000","63,584,000","52,460,000","58,987,000","66,583,000","62,738,000","62,857,000","56,176,000","45,038,000","31,937,000","26,629,000","26,200,000","16,805,000","4,923,000","1,198,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"213,649,000","45,022,000","54,286,000","47,419,000","66,922,000","31,923,000","-96,226,000","48,014,000","15,284,000","13,031,000","12,468,000","11,531,000","31,442,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
NormalizedIncome,"197,620,066.903","45,972,340","53,157,309.848","48,464,107","50,035,024","35,094,003","-98,647,754.101","47,999,088","16,427,560","14,469,030","13,901,470.504","11,531,000","31,438,628","39,356,000","15,319,046.48","17,780,000","17,503,288","14,396,000","9,396,000","2,938,000"
InterestExpense,,,,,,,,,"1,926,000","2,621,000","401,000","553,000","85,000",,,"0","0",,,
NetInterestIncome,"-33,454,000","-8,684,000","-8,363,000","-8,172,000","-8,235,000","-7,310,000","-6,923,000","-5,817,000","-1,926,000","-2,621,000","-401,000","-553,000","-85,000",,,"0","0",,,
EBIT,"175,909,000","40,090,000","46,079,000","45,945,000","43,795,000","41,089,000","45,652,000","44,079,000","15,471,000","61,029,000","55,408,000","51,927,000","55,488,000","50,138,000","19,566,000","22,672,000","19,561,000","17,070,000","7,408,000","4,458,000"
EBITDA,"234,546,000"
ReconciledCostOfRevenue,"202,765,000","58,028,000","47,070,000","45,287,000","52,380,000","53,085,000","59,046,000","49,320,000","54,812,000","62,069,000","57,752,000","59,617,000","53,108,000","43,669,000","31,347,000","25,900,000","25,774,000","16,551,000","4,641,000","1,073,000"
ReconciledDepreciation,"58,637,000","20,687,000","11,268,000","11,443,000","15,239,000","11,246,000","17,527,000","10,990,000","12,100,000","12,506,000","10,538,000","11,736,000","10,158,000","9,904,000","7,304,000","6,039,000","5,975,000","5,816,000","1,212,000","413,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"213,649,000","45,022,000","54,286,000","47,419,000","66,922,000","31,923,000","-96,226,000","48,014,000","15,284,000","13,031,000","12,468,000","11,531,000","31,442,000","39,356,000","15,312,000","17,780,000","15,472,000","14,396,000","9,396,000","2,938,000"
TotalUnusualItemsExcludingGoodwill,"17,059,000","-1,011,000","1,199,000","-1,113,000","17,984,000","-3,377,000","2,576,000","16,000","-1,243,000","-1,538,000","-1,528,000","0","4,000",,"-9,000","0","-2,568,000",,,
TotalUnusualItems,"17,059,000","-1,011,000","1,199,000","-1,113,000","17,984,000","-3,377,000","2,576,000","16,000","-1,243,000","-1,538,000","-1,528,000","0","4,000",,"-9,000","0","-2,568,000",,,
NormalizedEBITDA,"217,487,000","61,788,000","56,148,000","58,501,000","41,050,000","55,712,000","60,603,000","55,053,000","28,814,000","75,073,000","67,474,000","63,663,000","65,642,000","60,042,000","26,879,000","28,711,000","28,104,000","22,886,000","8,620,000","4,871,000"
TaxRateForCalcs,"0.06","0.06","0.059","0.061","0.061","0.061","0.06","0.068","0.08","0.065","0.062","0.064","0.157","0.216","0.217","0.216","0.209","0.223","0.4","0.363"
TaxEffectOfUnusualItems,"1,030,066.903","-60,660","70,309.848","-67,893","1,097,024","-205,997","154,245.899","1,088","-99,440","-99,970","-94,529.496","0","628","0","-1,953.52","0","-536,712","0","0","0"
