name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993
		Inventory,"180,003,000","160,283,000","170,714,000","183,289,000","169,966,000","152,580,000","176,841,000","173,374,000","177,832,000","171,406,000","201,164,000","200,953,000","178,048,000","165,311,000","183,539,000","171,417,000","159,032,000","151,676,000","169,866,000","176,967,000","160,376,000","153,167,000","169,402,000","186,090,000","178,388,000","162,465,000","178,965,000","188,515,000","183,904,000","170,788,000","182,663,000","195,331,000","184,443,000","181,305,000","175,542,000","179,939,000","172,266,000","164,354,000","169,668,000","170,414,000","172,041,000","163,680,000","176,092,000","196,611,000","185,885,000","179,516,000","206,549,000","204,643,000","204,613,000","204,096,000","228,766,000","248,187,000","241,603,000","228,884,000","236,734,000","238,736,000","231,402,000","205,129,000","210,510,000","215,557,000","212,106,000","193,342,000","207,709,000","215,461,000","213,763,000","198,582,000","211,442,000","206,483,000","204,896,000","187,890,000","192,811,000","181,784,000","176,001,000","121,678,000","123,074,000","125,325,000","119,445,000","111,736,000","113,215,000","119,858,000","106,272,000","98,589,000","106,603,000","106,732,000","104,428,000","95,863,000","86,170,000","100,749,000","86,708,000","77,075,000","110,200,000","118,100,000","119,800,000","104,000,000","121,600,000","118,900,000","110,000,000","98,200,000","103,600,000","105,800,000","95,600,000","87,200,000","102,900,000","108,600,000","98,900,000","89,100,000","96,700,000","100,700,000","98,600,000","83,800,000","88,800,000","87,000,000","83,300,000","73,600,000","79,900,000","79,700,000","80,600,000","70,900,000"
			RawMaterials,"30,896,000","29,759,000","38,996,000","42,727,000","41,931,000","40,735,000","42,438,000","45,219,000","43,411,000","41,708,000","42,976,000","45,918,000","43,304,000","39,752,000","38,820,000","39,880,000","39,651,000","37,404,000","37,920,000","41,932,000","39,473,000","38,482,000","43,326,000","47,717,000","46,543,000","41,041,000","46,455,000","48,505,000","50,100,000","49,790,000","50,233,000","54,533,000","55,272,000","55,138,000","56,665,000","53,929,000","53,469,000","53,061,000","55,892,000","57,050,000","62,351,000","57,700,000","67,062,000","79,995,000","69,308,000","63,065,000","60,333,000","60,808,000","56,667,000","55,077,000","63,104,000","62,619,000","60,931,000","81,423,000","79,322,000","83,192,000","85,136,000","76,222,000","67,947,000","66,345,000","64,345,000","55,930,000","64,746,000","65,392,000","67,561,000","64,563,000","74,945,000","74,731,000","118,758,000","114,157,000","118,430,000","74,075,000","101,890,000","43,335,000","40,476,000","43,161,000","42,016,000","113,797,000","39,861,000","40,820,000","33,827,000","32,531,000","33,062,000","102,716,000","31,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"2,452,000","2,405,000","2,587,000","3,874,000","4,256,000","4,599,000","3,888,000","4,742,000","4,503,000","4,095,000","3,430,000","2,773,000","1,947,000","1,612,000","1,585,000","1,950,000","1,324,000","1,560,000","1,965,000","2,376,000","1,458,000","2,388,000","3,355,000","3,952,000","4,064,000","3,797,000","4,499,000","4,898,000","5,353,000","5,563,000","5,688,000","6,833,000","8,021,000","7,859,000","8,630,000","9,004,000","8,619,000","9,463,000","9,245,000","8,197,000","8,586,000","8,005,000","12,660,000","15,073,000","21,916,000","21,193,000","21,239,000","21,571,000","21,435,000","20,685,000","21,375,000","21,513,000","19,263,000","1,388,000","9,988,000","11,406,000","12,737,000","11,880,000","10,012,000","10,435,000","7,476,000","8,330,000","9,825,000","7,475,000","6,726,000","4,098,000","5,547,000","6,050,000","4,661,000","4,661,000","8,462,000","5,349,000","5,158,000","2,261,000","4,628,000","2,869,000","2,445,000","2,262,000","3,134,000","3,348,000","3,141,000","2,102,000","6,079,000","4,016,000","5,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"146,655,000","128,119,000","129,131,000","136,688,000","123,779,000","107,246,000","130,515,000","123,413,000","129,918,000","125,603,000","154,758,000","152,262,000","132,797,000","123,947,000","143,134,000","129,587,000","118,057,000","112,712,000","129,981,000","132,659,000","119,445,000","112,297,000","122,721,000","134,421,000","127,781,000","117,627,000","128,011,000","135,112,000","128,451,000","115,435,000","126,742,000","133,965,000","121,150,000","118,308,000","110,247,000","117,006,000","110,178,000","101,830,000","104,531,000","105,167,000","101,104,000","97,975,000","96,370,000","101,543,000","94,661,000","95,258,000","124,977,000","122,264,000","126,511,000","128,334,000","144,287,000","164,055,000","161,409,000","146,073,000","147,424,000","144,138,000","133,529,000","117,027,000","132,551,000","138,777,000","140,285,000","129,082,000","133,138,000","142,594,000","139,476,000","129,921,000","130,950,000","125,702,000","135,826,000","123,519,000","122,031,000","153,605,000","122,939,000","78,490,000","81,660,000","82,937,000","78,396,000",,"70,220,000","75,690,000","69,304,000","63,956,000","67,462,000",,"67,714,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-54,349,000","-54,447,000","-56,112,000","-51,245,000","-53,986,000","-2,408,000","-3,690,000","-3,642,000","-3,412,000","-4,323,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"23,558,000","16,974,000","20,151,000","23,144,000","23,649,000","23,479,000","28,028,000","29,856,000","27,049,000","28,888,000","30,737,000","32,113,000","32,631,000","28,898,000","31,590,000","37,852,000","36,213,000","32,015,000","26,361,000","31,825,000","32,555,000","28,487,000","28,096,000","34,807,000","36,472,000","27,352,000","35,972,000","37,962,000","43,960,000","40,532,000","37,927,000","41,018,000","47,228,000","44,564,000","35,429,000","38,426,000","36,571,000","37,556,000","34,339,000","22,634,000","27,909,000","25,516,000","25,413,000","32,461,000","35,222,000","30,597,000","27,300,000","47,329,000","40,873,000","38,014,000","35,711,000","41,560,000","55,185,000","47,863,000","42,245,000","48,352,000","51,417,000","50,317,000","37,056,000","37,443,000","39,510,000","35,109,000","33,740,000","34,712,000","34,199,000","28,989,000","31,622,000","37,127,000","37,701,000","32,758,000","40,359,000","30,818,000","31,217,000","27,932,000","21,957,000","24,114,000","34,440,000","36,646,000","24,477,000","32,970,000","26,063,000","19,467,000","23,599,000","25,880,000","25,231,000","23,501,000","21,450,000","21,232,000","22,931,000","19,341,000","16,700,000","20,200,000","22,800,000","43,700,000","20,600,000","23,400,000","25,000,000","18,100,000","16,100,000","22,800,000","18,500,000","16,900,000","11,000,000","16,300,000","13,100,000","12,600,000","11,800,000","18,800,000","14,100,000","12,300,000","8,600,000","10,000,000","8,300,000","7,400,000","6,300,000","7,100,000","5,200,000","6,100,000"
	TotalNonCurrentAssets,"215,002,000","207,276,000","204,866,000","206,432,000","211,252,000","217,606,000","230,185,000","246,136,000","255,437,000","382,754,000","382,857,000","378,976,000","381,555,000","291,555,000","280,013,000","158,578,000","159,963,000","163,780,000","174,914,000","181,351,000","102,059,000","103,022,000","97,146,000","99,307,000","99,522,000","96,135,000","92,563,000","94,704,000","97,373,000","97,745,000","94,604,000","94,231,000","93,928,000","93,300,000","97,659,000","96,414,000","95,513,000","92,263,000","86,413,000","70,374,000","72,078,000","73,411,000","65,131,000","68,448,000","69,044,000","69,211,000","77,737,000","78,301,000","84,307,000","89,086,000","96,804,000","112,442,000","117,475,000","123,912,000","123,873,000","130,099,000","129,848,000","126,891,000","133,334,000","126,320,000","121,894,000","104,739,000","100,397,000","92,395,000","90,777,000","88,844,000","84,558,000","86,630,000","88,083,000","89,898,000","91,746,000","87,095,000","81,862,000","70,474,000","68,180,000","65,411,000","64,634,000","63,969,000","63,760,000","64,421,000","62,201,000","63,635,000","54,145,000","51,129,000","49,990,000","49,185,000","43,960,000","43,184,000","40,938,000","40,360,000","40,600,000","39,800,000","37,700,000","34,000,000","35,000,000","34,200,000","32,800,000","29,500,000","27,700,000","26,700,000","25,800,000","23,700,000","22,700,000","21,800,000","21,300,000","19,600,000","20,100,000","19,800,000","20,000,000","19,200,000","18,700,000","17,900,000","16,300,000","16,200,000","15,300,000","14,600,000","15,300,000","15,000,000"
		NetPPE,"98,151,000","88,069,000","88,034,000","90,909,000","93,435,000","98,419,000","101,934,000","108,057,000","113,378,000","118,761,000","117,401,000","119,367,000","113,418,000","26,067,000","25,471,000","24,533,000","23,560,000","24,671,000","24,637,000","31,412,000","31,962,000","34,173,000","34,867,000","35,726,000","37,247,000","38,553,000","41,331,000","42,723,000","44,354,000","46,673,000","45,340,000","46,141,000","46,806,000","47,796,000","46,512,000","47,296,000","46,289,000","44,501,000","35,541,000","32,333,000","33,567,000","36,290,000","35,585,000","37,308,000","37,642,000","38,525,000","39,956,000","40,521,000","41,764,000","47,394,000","58,142,000","60,920,000","62,903,000","66,749,000","71,359,000","71,472,000","71,115,000","68,513,000","63,729,000","61,040,000","58,297,000","56,823,000","53,339,000","51,931,000","51,003,000","52,168,000","49,109,000","50,282,000","50,944,000","50,283,000","50,105,000","48,193,000","45,713,000","42,112,000","40,744,000","39,127,000","39,579,000","39,939,000","39,749,000","38,250,000","37,897,000","38,726,000","36,492,000","34,000,000","33,224,000","32,906,000","29,683,000","29,006,000","27,462,000","27,593,000","27,400,000","26,700,000","25,300,000","23,000,000","23,500,000","22,500,000","21,600,000","18,900,000","17,400,000","16,700,000","16,400,000","15,100,000","14,300,000","13,200,000","12,400,000","11,800,000","12,300,000","12,100,000","12,200,000","11,700,000","11,700,000","11,200,000","10,400,000","10,300,000","10,000,000","9,500,000","9,700,000","9,500,000"
			GrossPPE,"98,151,000","201,173,000","88,034,000","90,909,000","93,435,000","206,645,000","101,934,000","108,057,000","113,378,000","222,708,000","117,401,000","119,367,000","113,418,000","125,756,000","25,471,000","24,533,000","23,560,000","117,929,000","24,637,000","31,412,000","31,962,000","126,824,000","34,867,000","35,726,000","37,247,000","124,983,000","41,331,000","42,723,000","44,354,000","130,846,000","45,340,000","46,141,000","46,806,000","124,375,000","46,512,000","47,296,000","46,289,000","129,196,000",,,,"143,016,000",,,,"137,987,000",,,,"152,158,000",,,,"153,210,000","164,714,000","164,827,000","164,470,000","161,868,000","155,623,000","152,934,000","150,191,000","148,717,000","148,441,000","147,033,000","146,105,000","147,270,000","110,862,000","112,035,000","112,697,000","112,036,000","96,965,000","95,053,000","92,573,000","88,972,000","77,956,000","76,339,000","76,791,000","77,151,000","68,249,000","66,750,000","66,397,000","67,226,000","63,870,000","61,378,000","60,602,000","60,284,000","54,593,000","53,259,000","50,046,000","51,846,000","50,100,000","49,400,000","48,000,000","45,700,000","46,700,000","45,700,000","44,800,000","42,100,000","37,300,000","36,600,000","36,300,000","35,000,000","29,000,000","27,900,000","27,100,000","29,500,000","27,000,000","26,800,000","26,900,000","26,400,000","23,900,000","23,400,000","22,600,000","22,500,000","21,400,000","20,300,000","20,400,000","19,500,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"1,288,000",,,,"1,311,000",,,,"1,212,000",,,,"1,176,000",,,,"1,610,000",,,,"1,490,000",,,,"1,574,000",,,,"2,000,000",,,,"1,682,000",,,,"1,676,000",,,,"3,883,000",,,,"4,887,000",,,,"4,385,000",,,,"3,995,000",,,,"4,285,000",,,,"3,591,000",,,,"3,843,000",,,,"6,543,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,930,000",,,,"43,093,000",,,,"37,411,000",,,,"32,288,000",,,,"25,405,000",,,,,,,,"20,334,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"90,411,000",,,,"88,131,000",,,,"90,951,000",,,,"85,603,000",,,,"81,107,000",,,,"91,240,000",,,,"90,364,000",,,,"95,382,000",,,,"90,613,000",,,,"100,413,000",,,,"118,221,000",,,,"99,414,000",,,,"96,861,000",,,,"60,592,000",,,,"62,434,000",,,,"60,536,000",,,,"52,376,000",,,,"44,036,000",,,,"37,234,000",,,,"55,731,000",,,,"26,657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"98,151,000","70,643,000","88,034,000","90,909,000","93,435,000","79,246,000","101,934,000","108,057,000","113,378,000","92,390,000","117,401,000","119,367,000","113,418,000","2,250,000","25,471,000","24,533,000","23,560,000","2,398,000","24,637,000","31,412,000","31,962,000","1,787,000","34,867,000","35,726,000","37,247,000","1,399,000","41,331,000","42,723,000","44,354,000","2,559,000","45,340,000","46,141,000","46,806,000","3,182,000","46,512,000","47,296,000","46,289,000","2,742,000",,,,,,,,"13,196,000",,,,"11,513,000",,,,"47,963,000",,,,"52,219,000",,,,"41,497,000",,,,"53,640,000",,,,"29,169,000",,,,"26,333,000",,,,"21,420,000",,,,"20,235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"38,831,000",,,,"37,957,000",,,,"38,155,000",,,,"36,727,000",,,,"32,814,000",,,,"32,307,000",,,,"31,646,000",,,,"30,905,000",,,,"28,898,000",,,,"24,365,000",,,,"20,912,000",,,,"20,490,000",,,,"39,399,000",,,,"40,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-113,104,000",,,,"-108,226,000",,,,"-103,947,000",,,,"-99,689,000",,,,"-93,258,000",,,,"-92,651,000",,,,"-86,430,000",,,,"-84,173,000",,,,"-76,579,000",,,,"-84,695,000",,,,"-106,726,000",,,,"-99,462,000",,,,"-104,764,000",,,,"-86,461,000","-93,355,000","-93,355,000","-93,355,000","-93,355,000","-91,894,000","-91,894,000","-91,894,000","-91,894,000","-95,102,000","-95,102,000","-95,102,000","-95,102,000","-61,753,000","-61,753,000","-61,753,000","-61,753,000","-46,860,000","-46,860,000","-46,860,000","-46,860,000","-37,212,000","-37,212,000","-37,212,000","-37,212,000","-28,500,000","-28,500,000","-28,500,000","-28,500,000","-27,378,000","-27,378,000","-27,378,000","-27,378,000","-24,910,000","-24,253,000","-22,584,000","-24,253,000","-22,700,000","-22,700,000","-22,700,000","-22,700,000","-23,200,000","-23,200,000","-23,200,000","-23,200,000","-19,900,000","-19,900,000","-19,900,000","-19,900,000","-14,700,000","-14,700,000","-14,700,000","-17,700,000","-14,700,000","-14,700,000","-14,700,000","-14,700,000","-12,200,000","-12,200,000","-12,200,000","-12,200,000","-11,400,000","-10,800,000","-10,700,000","-10,000,000"
