name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"533,095,852","818,631,370","1,804,273,017","2,268,762,490","3,462,734,958","3,179,751,215","3,827,785,852","4,227,398,466","3,067,719,417","1,590,288,188","1,505,935,849","1,522,906,491","1,725,494,284","1,335,537,622","956,980,172","1,008,912,308","672,864,541","576,116,096","407,404,917"
EnterpriseValue,"870,903,852","990,560,370","1,980,339,017","2,451,391,490","3,619,229,958","3,372,684,215","3,595,109,852","4,000,672,466","2,867,579,417","1,430,618,188","1,313,525,849","1,326,976,491","1,527,103,284","1,276,876,622","893,470,172","952,114,308","625,666,541","538,581,096","462,206,917"
PeRatio,,,,,,,,,,"672.9","582.273","232.536","117.219","78.776","41.877","56.81","75.332","88.27","22.253"
ForwardPeRatio,"212.766","666.667","117.647","95.238","277.778","1,666.667","625","769.231","3,333.333",,,,,,,,,,
PsRatio,"1.042","1.655","3.75","5.17","8.691","8.899","12.671","15.76","12.465","6.921","6.64","6.832","7.895","6.935","4.059","5.444","3.811","2.915","2.558"
PbRatio,"2.12","1.984","4.203","5.098","7.821","7.396","12.224","13.509","9.348","5.888","5.57","5.659","6.692","14.145","8.842","10.224","8.59","7.533",
EnterprisesValueRevenueRatio,"1.712","7.541","15.701","18.765","29.996","29.721","31.802","47.201","37.343","20.879","21.185","21.937","26.896","23.947","17.07","18.871","12.953","10.16","10.884"
EnterprisesValueEBITDARatio,"24.416","173.935","304.34","208.009","309.786","325.769","-887.462","630.921","675.042","910.062","353.288","-577.448","-913.886","-351.273","-574.579","629.289","254.854","52.994","126.597"
