name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
		OtherNonCashItems,"-9,600,000","11,800,000","-34,800,000","10,000,000","3,400,000","7,500,000","5,200,000","5,900,000","4,400,000","6,300,000","-3,500,000","3,900,000","1,000,000","-500,000","2,600,000","3,400,000","2,400,000","1,800,000","2,100,000","1,100,000","10,400,000","700,000"
		ChangeInWorkingCapital,"-64,400,000","-61,800,000","-54,700,000","34,300,000","17,800,000","-59,300,000","4,900,000","45,700,000","13,800,000","-60,600,000","80,900,000","52,300,000","42,400,000","-30,000,000","31,900,000","29,700,000","18,500,000","3,100,000","16,400,000","40,300,000","17,400,000","7,200,000"
			ChangeInReceivables,"5,700,000","4,800,000","-8,800,000","11,200,000","-1,500,000","-7,100,000","7,400,000","-4,100,000","-7,600,000","-1,200,000","2,000,000","-1,000,000","-3,400,000","-5,100,000","-300,000","2,300,000","-5,500,000","3,600,000","-2,800,000","-2,500,000","-8,700,000","-400,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,"-3,400,000","-5,100,000",,,,,,,,
			ChangeInPrepaidAssets,"-55,800,000","-9,700,000","-10,600,000","-24,000,000","-11,500,000","-12,300,000","-15,400,000","-1,600,000","-7,700,000","-14,700,000","7,900,000","-7,600,000","-4,300,000","-14,200,000","-600,000","-13,400,000","-32,400,000","-1,500,000","-19,700,000","-900,000","-4,700,000","7,100,000"
			ChangeInPayablesAndAccruedExpense,"-25,300,000","18,100,000","-34,500,000","3,600,000","-12,500,000","16,400,000","1,900,000","5,900,000","-19,800,000","-17,700,000","22,300,000","-1,600,000","3,900,000","4,800,000","1,900,000","700,000","30,000,000","6,000,000","24,300,000","11,500,000","7,900,000","6,500,000"
				ChangeInPayable,"-3,500,000","-1,000,000","2,900,000","-7,500,000","2,100,000","10,100,000","-11,000,000","3,900,000","-5,000,000","-7,800,000","8,800,000","-600,000","3,400,000","-5,200,000","2,200,000","4,600,000","-5,700,000","-2,800,000","16,300,000","-2,700,000","1,800,000","800,000"
					ChangeInAccountPayable,"-3,500,000","-1,000,000","2,900,000","-7,500,000","2,100,000","10,100,000","-11,000,000","3,900,000","-5,000,000","-7,800,000","8,800,000","-600,000","3,400,000","-5,200,000","2,200,000","4,600,000","-5,700,000","-2,800,000","16,300,000","-2,700,000","1,800,000","800,000"
				ChangeInAccruedExpense,"-21,800,000","19,100,000","-37,400,000","11,100,000","-14,600,000","6,300,000","12,900,000","2,000,000","-14,800,000","-9,900,000","13,500,000","-1,000,000","500,000","10,000,000","-300,000","-3,900,000","35,700,000","8,800,000","8,000,000","14,200,000","6,100,000","5,700,000"
			ChangeInOtherCurrentAssets,"58,700,000","26,100,000","-15,500,000","26,900,000","21,200,000","17,900,000","6,600,000","22,300,000","15,300,000","17,800,000","19,400,000","15,600,000","15,000,000","11,200,000","-800,000","7,100,000","-11,800,000","-5,700,000","-6,400,000","-2,100,000","-300,000","-1,800,000"
			ChangeInOtherCurrentLiabilities,"-102,100,000","-27,000,000","-21,100,000","-27,600,000","-26,400,000","-34,100,000","-30,300,000","-16,400,000","-9,700,000","-16,500,000","-16,800,000","-18,400,000","-14,000,000","-13,200,000","8,300,000","500,000","3,200,000","200,000","-1,000,000","3,200,000","-3,600,000","-3,000,000"
			ChangeInOtherWorkingCapital,"54,400,000","-74,100,000","35,800,000","44,200,000","48,500,000","-40,100,000","34,700,000","39,600,000","43,300,000","-28,300,000","46,100,000","65,300,000","45,200,000","-13,500,000","23,400,000","32,500,000","35,000,000","500,000","22,000,000","31,100,000","26,800,000","-1,200,000"
InvestingCashFlow,"-25,000,000","101,000,000","35,300,000","-182,900,000","21,600,000","-398,800,000","-42,000,000","-2,000,000","-177,900,000","-11,700,000","-41,200,000","-8,300,000","-97,200,000","-173,300,000","-104,800,000","-31,400,000","-304,500,000","-193,100,000","-13,000,000","-3,200,000","-3,600,000","-4,100,000"
	CashFlowFromContinuingInvestingActivities,"-25,000,000","101,000,000","35,300,000","-182,900,000","21,600,000","-398,800,000","-42,000,000","-2,000,000","-177,900,000","-11,700,000","-41,200,000","-8,300,000","-97,200,000","-173,300,000","-104,800,000","-31,400,000","-304,500,000","-193,100,000","-13,000,000","-3,200,000","-3,600,000","-4,100,000"
		CapitalExpenditureReported,"-25,900,000","-10,700,000","-1,300,000","-10,000,000","-3,900,000","-6,900,000","-12,300,000","-13,900,000","-26,100,000","-27,800,000","-25,500,000","-47,200,000","-33,700,000","-29,700,000","-35,400,000","-8,000,000","-9,700,000","-9,900,000","-13,300,000","-3,200,000","-3,700,000","-5,100,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,"1,400,000","800,000","100,000","300,000","0","600,000","1,300,000"
			SaleOfPPE,,,,,,,,,,,,,,,,"1,400,000","800,000","100,000","300,000","0","600,000","1,300,000"
		NetIntangiblesPurchaseAndSale,,,"-1,500,000",,,,"0",,,,"0",,,,"-100,000","-400,000","0","-2,500,000","0","0","-500,000","-300,000"
			PurchaseOfIntangibles,,,"-1,500,000",,,,"0",,,,"0",,,,"-100,000","-400,000","0","-2,500,000","0","0","-500,000","-300,000"
		NetBusinessPurchaseAndSale,"-14,600,000","0","-14,700,000","100,000","0","-125,400,000","0",,"0","0","-2,300,000","0","500,000","-172,100,000",,,,,,,,
			PurchaseOfBusiness,"-14,600,000","0","-14,700,000","100,000","0","-125,400,000","0",,"0","0","-2,300,000","0","500,000","-172,100,000",,,,,,,,
			SaleOfBusiness,,,,"100,000",,,,,"0",,,,"500,000",,,,,,,,,
		NetInvestmentPurchaseAndSale,"-18,600,000","107,700,000","46,300,000","-183,900,000","11,300,000","-269,800,000","-34,400,000","8,800,000","-157,300,000","12,300,000","-19,500,000","42,100,000","-70,900,000","23,800,000","-66,000,000","-24,400,000","-295,600,000","-180,800,000",,,,"0"
			PurchaseOfInvestment,"-706,100,000","-81,600,000","-77,800,000","-366,900,000","-179,800,000","-513,900,000","-215,000,000","-111,900,000","-308,700,000","-120,500,000","-192,700,000","-193,000,000","-236,700,000","-153,000,000","-186,100,000","-168,400,000","-315,100,000","-180,800,000",,,,"0"
			SaleOfInvestment,"687,500,000","189,300,000","124,100,000","183,000,000","191,100,000","244,100,000","180,600,000","120,700,000","151,400,000","132,800,000","173,200,000","235,100,000","165,800,000","176,800,000","120,100,000","144,000,000","19,500,000",,,,,
		NetOtherInvestingChanges,"40,900,000","4,000,000","11,800,000","10,900,000","14,200,000","3,300,000","4,900,000","3,100,000","5,500,000","3,800,000","7,800,000","-3,200,000","6,900,000","4,700,000","-3,300,000",,,,,,,
FinancingCashFlow,"-1,127,200,000","-328,800,000","-352,300,000","-243,900,000","-202,200,000","814,600,000","-269,800,000","-81,700,000","-121,900,000","-104,300,000","-39,400,000","-39,900,000","-46,400,000","-51,000,000","-34,200,000","-64,400,000","34,400,000","365,000,000","-50,600,000","-82,700,000","-38,600,000","-59,800,000"
	CashFlowFromContinuingFinancingActivities,"-1,127,200,000","-328,800,000","-352,300,000","-243,900,000","-202,200,000","814,600,000","-269,800,000","-81,700,000","-121,900,000","-104,300,000","-39,400,000","-39,900,000","-46,400,000","-51,000,000","-34,200,000","-64,400,000","34,400,000","365,000,000","-50,600,000","-82,700,000","-38,600,000","-59,800,000"
		NetIssuancePaymentsOfDebt,"-118,200,000","-32,400,000","-31,200,000","-28,500,000","-26,100,000","1,099,200,000","-24,600,000","-21,500,000","-21,700,000","-21,700,000","-21,100,000","-21,200,000","-24,400,000","-26,200,000","-28,500,000","-25,800,000","-28,500,000","-29,800,000","-36,900,000","-33,000,000","-34,700,000","-34,600,000"
			NetLongTermDebtIssuance,"-118,200,000","-32,400,000","-31,200,000","-28,500,000","-26,100,000","1,099,200,000","-24,600,000","-21,500,000","-21,700,000","-21,700,000","-21,100,000","-21,200,000","-24,400,000","-26,200,000","-28,500,000","-25,800,000","-28,500,000","-29,800,000","-36,900,000","-33,000,000","-34,700,000","-34,600,000"
				LongTermDebtIssuance,"0","0","0","0","0","1,389,100,000",,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-118,200,000","-32,400,000","-31,200,000","-28,500,000","-26,100,000","-289,900,000","-24,600,000","-21,500,000","-21,700,000","-21,700,000","-21,100,000","-21,200,000","-24,400,000","-26,200,000","-28,500,000","-25,800,000","-28,500,000","-29,800,000","-36,900,000","-33,000,000","-34,700,000","-34,600,000"
		NetCommonStockIssuance,"-882,300,000","-259,700,000","-294,500,000","-179,900,000","-148,200,000","-429,000,000","-153,000,000","-59,900,000","-100,100,000","-82,200,000","-18,100,000","-19,000,000","-21,500,000","-24,600,000","-8,800,000","-34,500,000","67,200,000","397,000,000","-15,700,000","-47,700,000","0","-24,000,000"
			CommonStockIssuance,"4,200,000","200,000","300,000","1,100,000","2,600,000","2,900,000","700,000","100,000","800,000","700,000","200,000","0","1,100,000","900,000","16,400,000","9,800,000","108,400,000","638,200,000","0",,,"0"
			CommonStockPayments,"-886,500,000","-259,900,000","-294,800,000","-181,000,000","-150,800,000","-431,900,000","-153,700,000","-60,000,000","-100,900,000","-82,900,000","-18,300,000","-19,000,000","-22,600,000","-25,500,000","-25,200,000","-44,300,000","-41,200,000","-241,200,000","-15,700,000","-48,200,000","0","-24,000,000"
		ProceedsFromStockOptionExercised,"0","0","0","0","0","202,900,000",,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-126,700,000","-36,700,000","-26,600,000","-35,500,000","-27,900,000","-58,500,000","-92,200,000","-300,000","-100,000","-400,000","-200,000","300,000","-500,000","-200,000","3,100,000","-4,100,000","-4,300,000","-2,200,000","2,000,000","-2,000,000","-3,900,000","-1,200,000"
EndCashPosition,"448,800,000","445,500,000","533,000,000","688,900,000","885,300,000","845,500,000","314,900,000","452,700,000","334,100,000","486,400,000","551,300,000","443,200,000","343,600,000","359,200,000","519,300,000","536,200,000","504,100,000","665,300,000","430,000,000","422,700,000","395,700,000","351,200,000"
	ChangesInCash,"-396,700,000","-86,400,000","-154,300,000","-195,300,000","39,300,000","531,500,000","-141,100,000","117,200,000","-153,900,000","-62,700,000","106,200,000","101,500,000","-14,800,000","-161,100,000","-15,300,000","32,200,000","-158,200,000","233,700,000","7,500,000","25,600,000","43,900,000","-2,300,000"
	EffectOfExchangeRateChanges,"-3,300,000","-1,100,000","-1,600,000","-1,100,000","500,000","-900,000","3,300,000","1,400,000","1,600,000","-2,200,000","1,900,000","-1,900,000","-800,000","1,000,000","-1,600,000","-100,000","-3,000,000","1,600,000","-200,000","1,400,000","600,000","800,000"
	BeginningCashPosition,"845,500,000","533,000,000","688,900,000","885,300,000","845,500,000","314,900,000","452,700,000","334,100,000","486,400,000","551,300,000","443,200,000","343,600,000","359,200,000","519,300,000","536,200,000","504,100,000","665,300,000","430,000,000","422,700,000","395,700,000","351,200,000","352,700,000"
CapitalExpenditure,"-32,700,000","-10,700,000","-8,100,000","-10,000,000","-3,900,000","-6,900,000","-12,500,000","-13,900,000","-26,100,000","-27,800,000","-27,200,000","-47,200,000","-33,700,000","-29,700,000","-35,500,000","-8,400,000","-9,700,000","-12,400,000","-13,300,000","-3,200,000","-4,200,000","-5,400,000"
IssuanceOfCapitalStock,"4,200,000","200,000","300,000","1,100,000","2,600,000","2,900,000","700,000","100,000","800,000","700,000","200,000","0","1,100,000","900,000","16,400,000","9,800,000","108,400,000","638,200,000","0",,,"0"
IssuanceOfDebt,"0","0","0","0","0","1,389,100,000",,,,,,,,,,,,,,,,
RepaymentOfDebt,"-118,200,000","-32,400,000","-31,200,000","-28,500,000","-26,100,000","-289,900,000","-24,600,000","-21,500,000","-21,700,000","-21,700,000","-21,100,000","-21,200,000","-24,400,000","-26,200,000","-28,500,000","-25,800,000","-28,500,000","-29,800,000","-36,900,000","-33,000,000","-34,700,000","-34,600,000"
RepurchaseOfCapitalStock,"-886,500,000","-259,900,000","-294,800,000","-181,000,000","-150,800,000","-431,900,000","-153,700,000","-60,000,000","-100,900,000","-82,900,000","-18,300,000","-19,000,000","-22,600,000","-25,500,000","-25,200,000","-44,300,000","-41,200,000","-241,200,000","-15,700,000","-48,200,000","0","-24,000,000"
FreeCashFlow,"722,800,000","130,700,000","154,600,000","221,500,000","216,000,000","108,800,000","158,200,000","187,000,000","119,800,000","25,500,000","159,600,000","102,500,000","95,100,000","33,500,000","88,200,000","119,600,000","102,200,000","49,400,000","57,800,000","108,300,000","81,900,000","56,200,000"
