name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,934,000","9,852,000","10,102,000","10,614,000","10,723,000","9,860,000","9,703,000","6,364,000","1,972,000","2,436,000","2,132,000","541,000","357,000","503,000","711,000","4,430,000","6,600,000","6,261,000","6,178,000","5,202,000","4,523,000","2,392,000","1,848,000","6,412,000","3,007,000","3,158,000","1,300,000","1,791,000","1,490,000",,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,119,925,000","834,320,000","791,384,000","492,312,000","926,434,000","659,932,000","535,795,000","323,852,000",,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,119,925,000","834,320,000","791,384,000","492,312,000","926,434,000","659,932,000","535,795,000","323,852,000",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,570,000",,,,"2,332,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"934,720,000","1,019,887,000","1,009,337,000","1,213,185,000","1,223,473,000","1,249,203,000","1,053,443,000","999,894,000","1,093,419,000","993,034,000","1,060,616,000","947,665,000","902,312,000","1,071,899,000","1,057,601,000","1,162,470,000","1,657,227,000","965,689,000","1,639,122,000",,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,550,608,000","1,587,376,000","1,597,792,000","1,488,798,000","1,465,371,000","1,512,313,000","1,600,328,000","1,755,104,000","1,794,617,000","1,785,637,000","1,584,128,000","1,349,598,000","1,128,686,000","994,487,000","946,236,000","1,102,679,000","789,846,000","875,165,000","864,906,000","920,674,000","848,449,000","1,033,958,000","1,014,794,000","1,098,977,000","1,327,610,000","1,384,719,000","1,370,163,000","1,390,890,000","1,498,759,000","1,588,653,000","1,577,472,000","1,571,018,000","1,372,000,000","1,261,292,000","1,082,270,000","1,125,491,000","1,156,067,000","1,040,944,000","934,720,000","1,019,887,000","1,009,337,000","1,213,185,000","1,223,473,000","1,249,203,000","1,053,443,000","999,894,000","1,093,419,000","993,034,000","1,060,616,000","947,665,000","902,312,000","1,071,899,000","1,057,601,000","1,162,470,000","1,657,227,000","965,689,000","1,639,122,000","951,027,000","834,320,000","791,384,000","492,312,000","6,412,000","3,007,000","535,795,000","323,852,000","413,237,000","288,950,000",,,,,
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"934,720,000","1,019,887,000","1,009,337,000","1,213,185,000","1,223,473,000","1,249,203,000","1,053,443,000","999,894,000","1,093,419,000","993,034,000","1,060,616,000","947,665,000","902,312,000","1,071,899,000","1,057,601,000","1,162,470,000","1,657,227,000","965,689,000","1,639,122,000","951,027,000","834,320,000","791,384,000","1,848,000","6,412,000","3,007,000","535,795,000","1,300,000","413,237,000","288,950,000",,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,000","281,000","1,183,000","1,170,000","1,622,000","1,174,000","974,000","1,980,000","1,421,000","1,557,000","823,000",,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,"5,877,000",,,"5,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,004,832,000","1,024,276,000","1,039,133,000","1,043,005,000","1,036,330,000","1,017,411,000","1,007,738,000","997,943,000","1,024,315,000","1,215,882,000","1,253,392,000","1,290,710,000","1,312,627,000","1,316,605,000","1,371,152,000","1,391,166,000","1,418,086,000","1,441,050,000","1,472,600,000","1,477,624,000","1,481,797,000","1,506,699,000","1,541,938,000","1,552,409,000","1,645,581,000","1,724,209,000","1,826,860,000","1,896,650,000","1,937,608,000","1,996,691,000","2,063,491,000","2,068,873,000","2,051,611,000","1,925,339,000","1,864,644,000","1,833,168,000","1,677,389,000","1,652,147,000","1,715,469,000","1,683,011,000","1,685,231,000","1,607,407,000","1,593,976,000","1,911,232,000","1,961,031,000","1,898,249,000","1,862,314,000","1,842,902,000","1,772,806,000","1,826,698,000","1,684,180,000","1,443,635,000","1,396,138,000","1,403,497,000","1,952,996,000","2,264,903,000","1,897,908,000","2,112,576,000","2,200,219,000","1,983,315,000","1,849,748,000","1,347,098,000","1,323,359,000","1,272,282,000","1,229,855,000","915,464,000","901,307,000","890,982,000","892,886,000","892,276,000","875,132,000","871,017,000"
	StockholdersEquity,"1,004,832,000","1,024,276,000","1,039,133,000","1,043,005,000","1,036,330,000","1,017,411,000","1,007,738,000","997,943,000","1,024,315,000","1,215,882,000","1,253,392,000","1,290,710,000","1,312,627,000","1,316,605,000","1,371,152,000","1,391,166,000","1,418,086,000","1,441,050,000","1,472,600,000","1,477,624,000","1,481,797,000","1,506,699,000","1,541,938,000","1,552,409,000","1,645,581,000","1,724,209,000","1,826,860,000","1,896,650,000","1,937,608,000","1,996,691,000","2,063,491,000","2,068,873,000","2,051,611,000","1,925,339,000","1,864,644,000","1,833,168,000","1,677,389,000","1,652,147,000","1,715,469,000","1,683,011,000","1,685,231,000","1,607,407,000","1,593,976,000","1,911,232,000","1,961,031,000","1,898,249,000","1,862,314,000","1,842,902,000","1,772,806,000","1,826,698,000","1,684,180,000","1,443,635,000","1,396,138,000","1,403,497,000","1,952,996,000","2,264,903,000","1,897,908,000","2,112,576,000","2,200,219,000","1,983,315,000","1,849,748,000","1,347,098,000","1,323,359,000","1,272,282,000","1,229,855,000","915,464,000","901,307,000","890,982,000","892,886,000","892,276,000","875,132,000","871,017,000"
		CapitalStock,"62,000","63,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","66,000","67,000","68,000","69,000","69,000","212,000","215,000","216,000","218,000","219,000","220,000","220,000","220,000","222,000","225,000","226,000","228,000","233,000","237,000","237,000","237,000","237,000","237,000","237,000","225,000","225,000","225,000","203,000","203,000","203,000","203,000","197,000","197,000","196,000","196,000","196,000","195,000","194,000","194,000","176,000","176,000","164,000","142,000","142,000","142,000","142,000","142,000","120,000","119,000","119,000","104,000","104,000","82,000","82,000","82,000","81,000","64,000","63,000","63,000","63,000","62,000","62,000","62,000"
			CommonStock,"62,000","63,000","65,000","65,000","65,000","65,000","65,000","65,000","65,000","66,000","67,000","68,000","69,000","69,000","212,000","215,000","216,000","218,000","219,000","220,000","220,000","220,000","222,000","225,000","226,000","228,000","233,000","237,000","237,000","237,000","237,000","237,000","237,000","225,000","225,000","225,000","203,000","203,000","203,000","203,000","197,000","197,000","196,000","196,000","196,000","195,000","194,000","194,000","176,000","176,000","164,000","142,000","142,000","142,000","142,000","142,000","120,000","119,000","119,000","104,000","104,000","82,000","82,000","82,000","81,000","64,000","63,000","63,000","63,000","62,000","62,000","62,000"
