name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"275,273,000","79,097,000","67,233,000","58,450,000","70,493,000","95,505,000","90,286,000","78,335,000","79,891,000","56,621,000","100,378,000","85,770,000","57,719,000","67,698,000","51,117,000","76,513,000","49,040,000","53,177,000","22,296,000","70,509,000","39,620,000","64,394,000","46,513,000","53,552,000","36,783,000","66,372,000","23,668,000","79,593,000","33,605,000","66,783,000","43,346,000","67,430,000","21,046,000","61,215,000","48,735,000","67,577,000","39,381,000","53,433,000","41,401,000","23,804,000","34,813,000","59,995,000","22,661,000","63,679,000","34,353,000","60,130,000","121,276,000","37,594,000","4,730,000","-36,378,000","-9,320,000","64,915,000","29,781,000","-28,378,000","-124,130,000","183,147,000","31,561,000","64,937,000","32,520,000","67,272,000","57,074,000","26,526,000","7,009,000","60,503,000","34,272,000","50,124,000","36,412,000","66,567,000","39,014,000","68,949,000","38,013,000","54,578,000","16,515,000","49,163,000","15,363,000","58,332,000","19,541,000","52,666,000","16,689,000","53,462,000","17,615,000","46,990,000","-12,511,000","8,264,000","18,400,000","74,444,000","12,447,000","29,084,000","15,128,000","37,682,000","9,500,000","27,600,000","2,400,000","37,800,000","18,300,000","25,900,000","12,700,000","29,800,000"
	CashFlowFromContinuingOperatingActivities,"275,273,000","79,097,000","67,233,000","58,450,000","70,493,000","95,505,000","90,286,000","78,335,000","79,891,000","56,621,000","100,378,000","85,770,000","57,719,000","67,698,000","51,117,000","76,513,000","49,040,000","53,177,000","22,296,000","70,509,000","39,620,000","64,394,000","46,513,000","53,552,000","36,783,000","66,372,000","23,668,000","79,593,000","33,605,000","66,783,000","43,346,000","67,430,000","21,046,000","61,215,000","48,735,000","67,577,000","39,381,000","53,433,000","41,401,000","23,804,000","34,813,000","59,995,000","22,661,000","63,679,000","34,353,000","60,130,000","121,276,000","37,594,000","4,730,000","-36,378,000","-9,320,000","64,915,000","29,781,000","-28,378,000","-124,130,000","183,147,000","31,561,000","64,937,000","32,520,000","67,272,000","57,074,000","26,526,000","7,009,000","60,503,000","34,272,000","50,124,000","36,412,000","66,567,000","39,014,000","68,949,000","38,013,000","54,578,000","16,515,000","49,163,000","15,363,000","58,332,000","19,541,000","52,666,000","16,689,000","53,462,000","17,615,000","46,990,000","-12,511,000","8,264,000","18,400,000","74,444,000","12,447,000","29,084,000","15,128,000","37,682,000","9,500,000","27,600,000","2,400,000","37,800,000","18,300,000","25,900,000","12,700,000","29,800,000"
		NetIncomeFromContinuingOperations,"256,644,000","53,493,000","56,526,000","54,599,000","92,026,000","50,771,000","48,229,000","42,742,000","41,510,000","34,838,000","51,734,000","51,444,000","50,020,000","51,906,000","58,529,000","51,095,000","52,887,000","53,420,000","45,235,000","39,628,000","40,569,000","32,004,000","35,473,000","35,787,000","29,688,000","32,984,000","34,970,000","32,019,000","33,875,000","35,862,000","38,554,000","33,232,000","37,719,000","43,646,000","38,943,000","31,826,000","27,513,000","28,069,000","25,720,000","25,878,000","24,550,000","31,687,000","30,373,000","30,631,000","32,624,000","33,521,000","30,420,000","33,549,000","34,008,000","32,046,000","37,108,000","36,973,000","31,133,000","37,528,000","31,703,000","33,880,000","33,049,000","33,480,000","35,416,000","32,662,000","34,590,000","18,644,000","31,775,000","26,593,000","34,658,000","23,975,000","34,279,000","35,468,000","33,372,000","37,660,000","33,113,000","33,171,000","26,229,000","26,519,000","28,470,000","33,858,000","28,475,000","31,325,000","27,980,000","30,701,000","19,563,000","22,387,000","20,393,000","21,444,000","19,900,000","21,605,000","16,167,000","18,740,000","21,087,000","19,180,000","16,400,000","17,900,000","16,000,000","15,900,000","13,900,000","13,400,000","12,800,000","13,600,000"
		OperatingGainsLosses,"-70,404,000","-5,465,000","-692,000","-5,431,000","-58,816,000","-2,478,000","-988,000","974,000","-115,000","168,000","-1,075,000","-2,590,000","3,009,000","-3,483,000","-4,400,000","-4,569,000","-3,519,000","-4,311,000","-506,000","-3,962,000","-162,000","-3,832,000","-4,411,000","-2,330,000","-2,056,000","-2,988,000","943,000","-2,678,000","-2,642,000","-3,149,000","114,000","1,352,000","-2,410,000","-14,083,000","-4,110,000","-2,413,000","-8,585,000","-14,014,000","-2,501,000","-34,682,000","-4,230,000","-6,424,000","-8,760,000","-9,084,000","-5,501,000","-6,672,000","-6,272,000","-4,463,000","-6,195,000","-31,324,000","-6,976,000","-3,341,000","-14,809,000","-3,641,000","-9,604,000","-6,369,000","42,000","-127,000","-28,000","14,963,000","-976,000","-1,455,000","-10,564,000","1,388,000","-945,000","13,000","-2,086,000","-71,000","141,000","-47,000","-3,176,000","-458,000","-3,691,000","-4,789,000","-6,309,000","-25,176,000","10,979,000","-2,763,000","2,902,000","-7,306,000","220,000","-248,000","-10,194,000","-73,000","604,000","437,000","-19,275,000","-561,000","-25,000","1,319,000",,,"400,000","-500,000","-11,300,000","-3,300,000","-1,300,000","-400,000"
			GainLossOnSaleOfPPE,"-2,356,000","-2,991,000","596,000","-10,000","49,000","-34,000","208,000","-93,000","203,000","-358,000","-30,000","-13,000","-151,000","-43,000","-1,163,000","-146,000","-139,000","-8,000","-8,000","-14,000","-1,000","-15,000","-224,000","-186,000","-18,000","-22,000","-242,000","399,000","-52,000","-91,000","297,000","2,000","-1,001,000","-2,956,000","-1,463,000","-110,000","-495,000","-21,000","196,000","-415,000","-349,000","30,000","-94,000","65,000","-27,000","-305,000","170,000","0","145,000","-337,000","213,000","-196,000","-5,000","68,000",,,,,,,,"-214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"12,000","0","0","12,000","0","4,000","0","0","0","5,000","0","2,000","6,000","4,000","0","141,000","0","0","3,162,000","0","2,539,000","-927,000","921,000","1,345,000","227,000","133,000","3,254,000","0","427,000","1,000","0","6,446,000","379,000","-8,108,000","0","0","0","-9,601,000","-2,919,000","-32,935,000","-1,420,000","-1,172,000","-7,837,000","-6,587,000","-1,445,000","-1,416,000","-2,359,000","-13,000","-2,573,000","-28,264,000","-76,000","-174,000","-11,145,000","-561,000","-17,000",,,"-146,000","-3,000",,,"153,000","-13,147,000","1,353,000",,,"0","0","155,000","26,000","-40,000","-383,000","-3,689,000","-4,772,000","-6,526,000","-25,169,000","11,068,000","-2,763,000","-8,000","-2,441,000","248,000","-102,000","-10,181,000","-108,000","614,000","462,000","-19,255,000",,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-68,060,000","-2,474,000","-1,288,000","-5,433,000","-58,865,000","-2,448,000","-1,196,000","1,067,000","-318,000","521,000","-1,045,000","-2,579,000","3,154,000","-3,444,000","-3,237,000","-4,564,000","-3,380,000","-4,303,000","-3,660,000","-3,948,000","-2,700,000","-2,890,000","-5,181,000","-3,579,000","-2,332,000","-3,223,000","-2,323,000","-3,326,000","-3,241,000","-3,286,000","-448,000","-5,369,000","-1,977,000","-3,109,000","-2,721,000","-2,876,000","-8,507,000","-4,702,000","-1,056,000","-1,488,000","-2,298,000","-5,050,000","-91,000","-2,562,000","-4,029,000","-4,951,000","-4,083,000","-4,450,000","-3,767,000","-2,723,000","-7,113,000","-2,971,000","-3,659,000","-3,148,000",,,,,,,,"-1,394,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"23,704,000","5,475,000","5,765,000","6,028,000","6,436,000","6,799,000","6,970,000","7,049,000","7,190,000","7,109,000","7,130,000","7,127,000","7,032,000","6,981,000","6,776,000","6,460,000","6,364,000","6,273,000","6,345,000","6,407,000","6,302,000","6,252,000","6,207,000","6,207,000","6,240,000","6,212,000","6,414,000","6,401,000","6,493,000","6,345,000","6,073,000","6,054,000","7,202,000","7,073,000","7,522,000","7,589,000","7,777,000","7,762,000","7,609,000","7,781,000","7,953,000","8,064,000","11,529,000","9,815,000","9,254,000","9,630,000","9,982,000","10,091,000","10,293,000","10,313,000","10,235,000","10,346,000","10,419,000","10,465,000","10,999,000","25,048,000","-5,202,000","11,930,000","11,406,000","11,232,000","12,198,000","9,307,000","9,811,000","10,727,000","10,173,000","9,862,000","16,445,000","13,671,000","14,516,000","14,904,000","14,173,000","13,692,000","13,001,000","12,692,000","17,650,000","19,016,000","7,337,000","9,571,000","9,245,000","10,350,000","9,438,000","8,535,000","8,884,000","14,439,000","2,247,000","5,876,000","5,766,000","14,899,000","1,796,000","1,819,000","7,900,000","12,700,000","1,700,000","3,800,000","6,500,000","6,200,000","6,100,000","5,800,000"
			DepreciationAndAmortization,"23,704,000","5,475,000","5,765,000","6,028,000","6,436,000","6,799,000","6,970,000","7,049,000","7,190,000","7,109,000","7,130,000","7,127,000","7,032,000","6,981,000","6,776,000","6,460,000","6,364,000","6,273,000","6,345,000","6,407,000","6,302,000","6,252,000","6,207,000","6,207,000","6,240,000","6,212,000","6,414,000","6,401,000","6,493,000","6,345,000","6,073,000","6,054,000","7,202,000","7,073,000","7,522,000","7,589,000","7,777,000","7,762,000","7,609,000","7,781,000","7,953,000","8,064,000","11,529,000","9,815,000","9,254,000","9,630,000","9,982,000","10,091,000","10,293,000","10,313,000","10,235,000","10,346,000","10,419,000","10,465,000","10,999,000","25,048,000","-5,202,000","11,930,000","11,406,000","11,232,000","12,198,000","9,307,000","9,811,000","10,727,000","10,173,000","9,862,000","16,445,000","13,671,000","14,516,000","14,904,000","14,173,000","13,692,000","13,001,000","12,692,000","17,650,000","19,016,000","7,337,000","9,571,000","9,245,000","10,350,000","9,438,000","8,535,000","8,884,000","14,439,000","2,247,000","5,876,000","5,766,000","14,899,000","1,796,000","1,819,000","7,900,000","12,700,000","1,700,000","3,800,000","6,500,000","6,200,000","6,100,000","5,800,000"
				Depreciation,"23,704,000","5,475,000","5,765,000","6,028,000","6,436,000","6,799,000","6,970,000","7,049,000","7,190,000","7,109,000","7,130,000","7,127,000","7,032,000","6,981,000","6,776,000","6,460,000","6,364,000","6,273,000","6,345,000","6,407,000","6,302,000","6,227,000","6,175,000","6,175,000","6,208,000","6,180,000","6,211,000","6,240,000","6,332,000","6,226,000","5,930,000","5,937,000","6,054,000","6,092,000","6,340,000","6,433,000","6,619,000","6,625,000","6,421,000","6,618,000","6,790,000","6,927,000","10,186,000","8,491,000","7,931,000","8,327,000","8,644,000","8,770,000","8,969,000","9,012,000","8,900,000","9,025,000","9,098,000","9,156,000",,,,,,,,"8,098,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
