name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
				Leases,"21,000,000","21,092,000","21,092,000","21,092,000","21,107,000","21,107,000","21,043,000","20,311,000","20,302,000","18,817,000","16,579,000","16,468,000","16,469,000","16,439,000","16,380,000","16,348,000","16,348,000","16,067,000","15,538,000","7,298,000","3,636,000","3,694,000","3,521,000","3,438,000","3,571,000","3,367,000","2,706,000","2,700,000","2,681,000","2,622,000","2,337,000","2,235,000","2,181,000","2,100,000","1,876,000","1,726,000","1,670,000","1,672,000","1,623,000","1,565,000","1,544,000","1,418,000"
			AccumulatedDepreciation,"-176,542,000","-169,843,000","-162,993,000","-156,248,000","-151,747,000","-145,558,000","-141,621,000","-135,484,000","-129,444,000","-123,314,000","-117,660,000","-111,583,000","-105,636,000","-99,230,000","-92,917,000","-87,061,000","-80,964,000","-75,240,000","-73,113,000","-68,616,000","-64,214,000","-59,505,000","-69,305,000","-64,996,000","-61,884,000","-58,145,000","-54,455,000","-50,898,000","-48,157,000","-45,271,000","-42,745,000","-39,964,000","-37,365,000","-34,852,000","-32,539,000","-30,340,000","-28,547,000","-26,664,000","-25,116,000","-23,557,000","-22,020,000","-20,484,000"
		GoodwillAndOtherIntangibleAssets,"12,286,000","13,992,000","15,697,000","16,162,000","17,808,000","19,453,000","21,098,000","21,202,000","22,722,000","24,242,000","25,763,000","27,161,000","28,681,000","29,201,000","15,590,000","16,454,000","13,318,000","13,950,000","6,701,000","1,118,000","1,211,000","1,304,000","1,397,000","1,491,000","1,584,000","1,677,000","2,025,000","2,122,000","2,220,000","2,318,000","2,416,000","2,515,000","2,613,000","2,711,000","2,809,000","2,914,000","3,021,000","3,128,000","3,186,000","3,289,000","3,390,000","3,492,000"
			Goodwill,"7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,447,000","7,325,000","7,325,000","7,225,000","1,849,000","1,849,000","1,549,000","1,549,000","900,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000","317,000"
			OtherIntangibleAssets,"4,839,000","6,545,000","8,250,000","8,715,000","10,361,000","12,006,000","13,651,000","13,755,000","15,275,000","16,795,000","18,316,000","19,836,000","21,356,000","21,976,000","13,741,000","14,605,000","11,769,000","12,401,000","5,801,000","801,000","894,000","987,000","1,080,000","1,174,000","1,267,000","1,360,000","1,708,000","1,805,000","1,903,000","2,001,000","2,099,000","2,198,000","2,296,000","2,394,000","2,492,000","2,597,000","2,704,000","2,811,000","2,869,000","2,972,000","3,073,000","3,175,000"
		InvestmentsAndAdvances,"82,360,000","111,198,000","136,124,000","110,890,000","101,474,000","98,458,000","133,260,000","97,483,000","102,777,000","119,508,000","100,951,000","111,521,000","96,322,000","79,210,000","66,603,000","66,715,000","65,363,000","67,224,000","40,358,000","45,003,000","63,684,000","45,725,000","64,930,000","46,534,000","34,614,000","43,277,000","25,732,000","29,031,000","30,891,000","39,448,000","37,896,000","34,415,000","39,387,000","35,608,000","24,805,000","20,075,000","32,557,000",,,,,
			InvestmentinFinancialAssets,"82,360,000","111,198,000","136,124,000","110,890,000","101,474,000","98,458,000","133,260,000","97,483,000","102,777,000","119,508,000","100,951,000","111,521,000","96,322,000","79,210,000","66,603,000","66,715,000","65,363,000","67,224,000","40,358,000","45,003,000","63,684,000","45,725,000","64,930,000","46,534,000","34,614,000","43,277,000","25,732,000","29,031,000","30,891,000","39,448,000","37,896,000","34,415,000","39,387,000","35,608,000","24,805,000","20,075,000","32,557,000",,,,,
				AvailableForSaleSecurities,"82,360,000","111,198,000","136,124,000","110,890,000","101,474,000","98,458,000","133,260,000","97,483,000","102,777,000","119,508,000","100,951,000","111,521,000","96,322,000","79,210,000","66,603,000","66,715,000","65,363,000","67,224,000","40,358,000","45,003,000","63,684,000","45,725,000","64,930,000","46,534,000","34,614,000","43,277,000","25,732,000","29,031,000","30,891,000","39,448,000","37,896,000","34,415,000","39,387,000","35,608,000","24,805,000","20,075,000","32,557,000",,,,,
			OtherInvestments,,,,,,"98,458,000","133,260,000","97,483,000","102,777,000","119,508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"29,986,000","25,087,000","31,367,000","16,469,000","20,786,000","15,811,000","13,581,000","16,971,000","16,930,000","18,830,000","18,302,000","22,976,000","24,653,000","26,387,000","28,248,000","23,570,000","24,085,000","25,066,000","32,359,000","35,622,000","37,279,000","16,590,000","15,141,000","16,123,000","17,165,000","16,079,000","13,180,000","14,035,000","14,415,000","14,119,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"29,986,000","25,087,000","31,367,000","16,469,000","20,786,000","15,811,000","13,581,000","16,971,000","16,930,000","18,830,000","18,302,000","22,976,000","24,653,000","26,387,000","28,248,000","23,570,000","24,085,000","25,066,000","32,359,000","35,622,000","37,279,000","16,590,000","15,141,000","16,123,000","17,165,000","16,079,000","13,180,000","14,035,000","14,415,000","14,119,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"18,788,000","19,014,000","19,087,000","19,180,000","19,562,000","18,064,000","18,054,000","17,224,000","16,500,000","16,282,000","15,351,000","14,908,000","13,858,000","10,475,000","9,315,000","8,334,000","8,261,000","3,378,000","3,248,000","3,159,000","3,063,000","3,296,000","1,939,000","2,276,000","1,942,000","1,916,000","2,065,000","2,106,000","2,254,000","2,262,000","726,000","721,000","784,000","753,000","564,000","596,000","1,352,000","1,688,000","1,996,000","2,216,000","2,423,000","2,364,000"
TotalLiabilitiesNetMinorityInterest,"387,915,000","377,845,000","353,194,000","344,310,000","332,834,000","332,337,000","306,785,000","299,241,000","297,762,000","288,805,000","264,901,000","262,014,000","262,738,000","227,691,000","211,860,000","205,676,000","199,293,000","193,981,000","173,686,000","165,884,000","157,053,000","148,591,000","143,643,000","141,414,000","132,166,000","127,948,000","116,390,000","109,877,000","111,634,000","108,197,000","95,718,000","92,451,000","92,710,000","89,486,000","81,180,000","84,064,000","79,980,000","78,763,000","136,841,000","136,221,000","135,620,000","133,213,000"
	CurrentLiabilities,"318,538,000","304,280,000","284,692,000","272,708,000","259,744,000","255,730,000","239,055,000","235,098,000","234,235,000","223,467,000","213,745,000","208,713,000","208,188,000","196,907,000","183,046,000","179,897,000","171,147,000","165,774,000","148,244,000","140,498,000","137,720,000","130,332,000","126,841,000","126,457,000","117,463,000","112,179,000","105,352,000","99,051,000","100,528,000","97,161,000","85,336,000","82,247,000","82,410,000","79,277,000","71,507,000","73,805,000","69,988,000","67,514,000","64,049,000","63,495,000","61,533,000","59,426,000"
		PayablesAndAccruedExpenses,"39,560,000","33,800,000","34,977,000","32,282,000","29,000,000","30,564,000","26,995,000","26,205,000","24,406,000","23,632,000","26,504,000","25,278,000","32,583,000","30,718,000","27,931,000","28,478,000","23,491,000","22,588,000","16,077,000","15,760,000","17,676,000","15,368,000","17,815,000","22,704,000","15,906,000","14,154,000","13,413,000","11,640,000","12,599,000","16,014,000","10,999,000","10,124,000","10,462,000","10,967,000","9,047,000","13,912,000","10,510,000","9,834,000","10,800,000","12,770,000","11,243,000","10,722,000"
			Payables,"2,477,000","1,296,000","1,099,000","1,597,000","1,164,000","731,000","2,223,000","1,395,000","653,000","848,000","909,000","963,000","566,000","5,588,000","4,723,000","1,024,000","1,310,000","1,144,000","1,398,000","1,924,000","4,338,000","2,051,000","1,491,000","5,853,000","4,393,000","2,368,000","2,055,000","1,042,000","2,052,000","5,661,000","1,898,000","1,735,000","2,018,000","1,930,000","1,097,000","2,502,000","1,761,000","2,031,000","1,715,000","3,310,000","3,066,000","2,254,000"
				AccountsPayable,"2,477,000","1,296,000","1,099,000","1,597,000","1,164,000","731,000","2,223,000","1,395,000","653,000","848,000","909,000","963,000","566,000","5,588,000","4,723,000","1,024,000","1,310,000","1,144,000","1,398,000","1,924,000","4,338,000","2,051,000","1,491,000","5,853,000","4,393,000","2,368,000","2,055,000","1,042,000","2,052,000","5,661,000","1,898,000","1,735,000","2,018,000","1,930,000","1,097,000","2,502,000","1,761,000","2,031,000","1,715,000","3,310,000","3,066,000","2,254,000"
			CurrentAccruedExpenses,"37,083,000","32,504,000","33,878,000","30,685,000","27,836,000","29,833,000","24,772,000","24,810,000","23,753,000","22,784,000","25,595,000","24,315,000","32,017,000","25,130,000","23,208,000","27,454,000","22,181,000","21,444,000","14,679,000","13,836,000","13,338,000","13,317,000","16,324,000","16,851,000","11,513,000","11,786,000","11,358,000","10,598,000","10,547,000","10,353,000","9,101,000","8,389,000","8,444,000","9,037,000","7,950,000","11,410,000","8,749,000","7,803,000","9,085,000","9,460,000","8,177,000","8,468,000"
		CurrentDebtAndCapitalLeaseObligation,"12,044,000","12,608,000","12,176,000","12,246,000","11,846,000","11,672,000","11,777,000","9,161,000","7,968,000","7,663,000","6,937,000","6,826,000","1,153,000","1,565,000",,,,,,,,,,,,,,,,,,"270,000","538,000","805,000","1,071,000","1,058,000","1,122,000","1,183,000","1,556,000","1,726,000","1,936,000","1,987,000"
			CurrentCapitalLeaseObligation,"12,044,000","12,608,000","12,176,000","12,246,000","11,846,000","11,672,000","11,777,000","9,161,000","7,968,000","7,663,000","6,937,000","6,826,000","1,153,000","1,565,000",,,,,,,,,,,,,,,,"0","0","270,000","538,000","805,000","1,071,000","1,058,000","1,122,000","1,183,000","1,556,000","1,726,000","1,936,000","1,987,000"
		CurrentDeferredLiabilities,"266,934,000","257,872,000","237,539,000","228,180,000","218,898,000","213,494,000","200,283,000","199,732,000","201,861,000","192,172,000","180,304,000","176,609,000","174,452,000","164,624,000","155,115,000","151,419,000","147,656,000","143,186,000","132,167,000","124,738,000","120,044,000","114,964,000","109,026,000","103,753,000","101,557,000","98,025,000","91,939,000","87,411,000","87,929,000","81,147,000","74,337,000","71,853,000","71,410,000","67,505,000","61,389,000","58,835,000","58,356,000","56,497,000","51,693,000","48,999,000","48,354,000","46,717,000"
			CurrentDeferredRevenue,"266,934,000","257,872,000","237,539,000","228,180,000","218,898,000","213,494,000","200,283,000","199,732,000","201,861,000","192,172,000","180,304,000","176,609,000","174,452,000","164,624,000","155,115,000","151,419,000","147,656,000","143,186,000","132,167,000","124,738,000","120,044,000","114,964,000","109,026,000","103,753,000","101,557,000","98,025,000","91,939,000","87,411,000","87,929,000","81,147,000","74,337,000","71,853,000","71,410,000","67,505,000","61,389,000","58,835,000","58,356,000","56,497,000","51,693,000","48,999,000","48,354,000","46,717,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"69,377,000","73,565,000","68,502,000","71,602,000","73,090,000","76,607,000","67,730,000","64,143,000","63,527,000","65,338,000","51,156,000","53,301,000","54,550,000","30,784,000","28,814,000","25,779,000","28,146,000","28,207,000","25,442,000","25,386,000","19,333,000","18,259,000","16,802,000","14,957,000","14,703,000","15,769,000","11,038,000","10,826,000","11,106,000","11,036,000","10,382,000","10,204,000","10,300,000","10,209,000","9,673,000","10,259,000","9,992,000","11,249,000","72,792,000","72,726,000","74,087,000","73,787,000"
		LongTermDebtAndCapitalLeaseObligation,"33,284,000","35,914,000","37,320,000","40,422,000","42,692,000","45,700,000","48,392,000","45,050,000","41,486,000","44,015,000","30,696,000","31,987,000","33,589,000",,,,,,,,,,,,,,,,,,,,,"0","0","278,000","542,000","808,000","1,074,000","1,405,000","1,709,000","2,406,000"
			LongTermCapitalLeaseObligation,"33,284,000","35,914,000","37,320,000","40,422,000","42,692,000","45,700,000","48,392,000","45,050,000","41,486,000","44,015,000","30,696,000","31,987,000","33,589,000",,,,,,,,,,,,,,,,,,,,,"0","0","278,000","542,000","808,000","1,074,000","1,405,000","1,709,000","2,406,000"
		NonCurrentDeferredLiabilities,"31,117,000","32,753,000","27,528,000","28,681,000","29,010,000","30,540,000","19,157,000","19,070,000","21,823,000","20,935,000","20,156,000","20,835,000","20,450,000","20,423,000","17,558,000","13,327,000","14,995,000","17,136,000","16,041,000","16,701,000","18,461,000","15,528,000","14,416,000","13,073,000","13,092,000","14,564,000","9,884,000","9,711,000","10,064,000","10,064,000","8,965,000","8,781,000","8,908,000","8,889,000","8,456,000","8,823,000","7,847,000","8,616,000","6,152,000","5,510,000","5,745,000","4,713,000"
			NonCurrentDeferredRevenue,"31,117,000","32,753,000","27,528,000","28,681,000","29,010,000","30,540,000","19,157,000","19,070,000","21,823,000","20,935,000","20,156,000","20,835,000","20,450,000","20,423,000","17,558,000","13,327,000","14,995,000","17,136,000","16,041,000","16,701,000","18,461,000","15,528,000","14,416,000","13,073,000","13,092,000","14,564,000","9,884,000","9,711,000","10,064,000","10,064,000","8,965,000","8,781,000","8,908,000","8,889,000","8,456,000","8,823,000","7,847,000","8,616,000","6,152,000","5,510,000","5,745,000","4,713,000"
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"717,000","684,000","635,000","613,000","594,000","504,000","540,000","1,101,000","661,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","63,873,000","63,873,000","63,873,000","63,873,000"
		OtherNonCurrentLiabilities,"4,976,000","4,898,000","3,654,000","2,499,000","1,388,000","367,000","181,000","23,000","218,000","388,000","304,000","479,000","511,000","10,361,000","11,256,000","12,452,000","13,151,000","11,071,000","9,401,000","8,685,000","872,000","2,731,000","2,386,000","1,884,000","1,611,000","1,205,000","1,154,000","1,115,000","1,042,000","972,000","1,417,000","1,423,000","1,392,000","603,000","533,000","523,000","990,000","1,231,000","1,189,000","1,398,000","1,659,000","2,134,000"
TotalEquityGrossMinorityInterest,"426,635,000","436,714,000","402,986,000","392,995,000","397,108,000","404,482,000","400,299,000","407,774,000","386,730,000","386,803,000","361,023,000","383,598,000","373,403,000","357,989,000","374,140,000","365,239,000","366,319,000","343,544,000","327,641,000","306,062,000","284,468,000","258,413,000","241,393,000","227,437,000","210,496,000","195,566,000","181,898,000","172,168,000","162,274,000","151,827,000","119,693,000","112,121,000","106,127,000","103,117,000","100,495,000","96,235,000","92,743,000","91,555,000","-59,005,000","-62,258,000","-64,302,000","-64,424,000"
	StockholdersEquity,"426,635,000","436,714,000","402,986,000","392,995,000","397,108,000","404,482,000","400,299,000","407,774,000","386,730,000","386,803,000","361,023,000","383,598,000","373,403,000","357,989,000","374,140,000","365,239,000","366,319,000","343,544,000","327,641,000","306,062,000","284,468,000","258,413,000","241,393,000","227,437,000","210,496,000","195,566,000","181,898,000","172,168,000","162,274,000","151,827,000","119,693,000","112,121,000","106,127,000","103,117,000","100,495,000","96,235,000","92,743,000","91,555,000","-59,005,000","-62,258,000","-64,302,000","-64,424,000"
		CapitalStock,"39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","38,000","38,000","37,000","36,000","36,000","35,000","35,000","34,000","34,000","34,000","34,000","34,000","33,000","33,000","33,000","32,000","32,000","32,000","32,000","31,000","6,000","6,000","53,000","5,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0",,"0","0","0",,,,
			CommonStock,"39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","39,000","38,000","38,000","37,000","36,000","36,000","35,000","35,000","34,000","34,000","34,000","34,000","34,000","33,000","33,000","33,000","32,000","32,000","32,000","32,000","31,000","6,000","6,000","53,000","5,000"
		AdditionalPaidInCapital,"485,676,000","477,323,000","433,814,000","424,507,000","420,950,000","401,359,000","388,814,000","384,202,000","368,016,000","362,408,000","345,378,000","345,637,000","338,566,000","330,572,000","329,045,000","320,226,000","316,694,000","304,155,000","290,520,000","277,020,000","262,620,000","266,794,000","255,509,000","246,454,000","233,133,000","223,228,000","214,736,000","209,139,000","202,553,000","195,133,000","188,923,000","184,387,000","180,069,000","176,641,000","174,056,000","171,144,000","168,457,000","166,651,000","17,257,000","15,712,000","13,754,000","12,927,000"
		RetainedEarnings,"-58,410,000","-41,655,000","-31,695,000","-31,286,000","-24,001,000","3,568,000","10,371,000","21,098,000","17,122,000","23,194,000","13,335,000","36,682,000","34,488,000","27,964,000","45,808,000","45,795,000","50,551,000","39,924,000","37,203,000","29,239,000","22,037,000","-8,261,000","-14,168,000","-19,164,000","-22,702,000","-27,485,000","-32,909,000","-37,032,000","-40,348,000","-43,350,000","-67,994,000","-71,202,000","-72,908,000","-72,468,000","-72,513,000","-73,822,000","-74,695,000","-74,092,000","-75,267,000","-76,934,000","-77,097,000","-76,372,000"
		GainsLossesNotAffectingRetainedEarnings,"-670,000","1,007,000","828,000","-265,000","120,000","-484,000","1,075,000","2,435,000","1,553,000","1,162,000","2,271,000","1,240,000","310,000","-586,000","-752,000","-821,000","-965,000","-574,000","-120,000","-235,000","-226,000","-156,000","16,000","112,000","30,000","-211,000","37,000","27,000","35,000","10,000","-1,269,000","-1,097,000","-1,067,000","-1,088,000","-1,080,000","-1,119,000","-1,051,000","-1,035,000","-1,001,000","-1,042,000","-1,012,000","-984,000"
TotalCapitalization,"426,635,000","436,714,000","402,986,000","392,995,000","397,108,000","404,482,000","400,299,000","407,774,000","386,730,000","386,803,000","361,023,000","383,598,000","373,403,000","357,989,000","374,140,000","365,239,000","366,319,000","343,544,000","327,641,000","306,062,000","284,468,000","258,413,000","241,393,000","227,437,000","210,496,000","195,566,000","181,898,000","172,168,000","162,274,000","151,827,000","119,693,000","112,121,000","106,127,000","103,117,000","100,495,000","96,235,000","92,743,000","91,555,000","-59,005,000","-62,258,000","-64,302,000","-64,424,000"
