name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993
TotalRevenue,"16,275,000,000","3,930,000,000","4,165,000,000","4,043,000,000","4,105,000,000","4,008,000,000","4,143,000,000","3,643,000,000","3,606,000,000","3,204,000,000","3,784,996,000","3,627,565,000","3,467,408,000","3,420,031,000","3,278,518,000","3,227,531,000","3,195,908,000","3,173,707,000","3,232,443,000","3,145,310,000","3,129,276,000","3,008,740,000","3,069,298,000","2,900,577,000","3,039,068,000","2,512,568,000","2,828,591,000","2,438,634,000","2,630,340,000","2,520,613,000","2,697,413,000","2,716,588,000","2,833,020,000","2,657,173,000","2,736,794,000","2,389,815,000","2,590,642,000","2,601,102,000","2,723,102,000","2,449,081,000","2,375,753,000","2,292,975,000","2,348,219,000","1,994,907,000","2,203,977,000","2,282,435,000","2,274,129,000","1,955,539,000","1,931,877,000","2,100,185,000","1,943,835,000","1,778,981,000","1,813,166,000","1,530,840,000","1,368,035,000","1,310,295,000","1,642,606,000","1,360,267,000","1,496,595,000","1,378,341,000","1,488,776,000","1,354,649,000","1,469,575,000","1,282,483,000","1,242,536,000","1,199,097,000","1,238,800,000","1,158,417,000","1,091,332,000","1,096,216,000","1,123,818,000","959,464,000","976,415,000","975,022,000","1,093,907,000","712,502,000","714,375,000","653,549,000","714,288,000","550,154,000","557,309,000","560,212,000","550,986,000","458,116,000","465,527,000","493,655,000","501,964,000","402,362,000","419,275,000","402,134,000","428,382,000","326,200,000","409,300,000","443,100,000","293,092,000","355,700,000","354,700,000","341,100,000","317,815,000","249,000,000","252,900,000","251,800,000","236,029,000","192,000,000","201,500,000","200,400,000","194,800,000","161,600,000","151,200,000","160,500,000","153,100,000","124,200,000","116,100,000","132,400,000","102,800,000","114,200,000","105,200,000","119,200,000"
	OperatingRevenue,"16,275,000,000","3,930,000,000","4,165,000,000","4,043,000,000","4,105,000,000","4,008,000,000","4,143,000,000","3,643,000,000","3,606,000,000","3,204,000,000","3,784,996,000","3,627,565,000","3,467,408,000","3,420,031,000","3,278,518,000","3,227,531,000","3,195,908,000","3,173,707,000","3,232,443,000","3,145,310,000","3,129,276,000","3,008,740,000","3,069,298,000","2,900,577,000","3,039,068,000","2,512,568,000","2,828,591,000","2,438,634,000","2,630,340,000","2,520,613,000","2,697,413,000","2,716,588,000","2,833,020,000","2,657,173,000","2,736,794,000","2,389,815,000","2,590,642,000","2,601,102,000","2,723,102,000","2,449,081,000","2,375,753,000","2,292,975,000","2,348,219,000","1,994,907,000","2,203,977,000","2,282,435,000","2,274,129,000","1,955,539,000","1,931,877,000","2,100,185,000","1,943,835,000","1,778,981,000","1,813,166,000","1,530,840,000","1,368,035,000","1,310,295,000","1,642,606,000","1,360,267,000","1,496,595,000","1,378,341,000","1,488,776,000","1,354,649,000","1,469,575,000","1,282,483,000","1,242,536,000","1,199,097,000","1,238,800,000","1,158,417,000","1,091,332,000","1,096,216,000","1,123,818,000","959,464,000","976,415,000","975,022,000","1,093,907,000","712,502,000","714,375,000","653,549,000","714,288,000","550,154,000","557,309,000","560,212,000","550,986,000","458,116,000","465,527,000","493,655,000","501,964,000","402,362,000","419,275,000","402,134,000","428,382,000","326,200,000","409,300,000","443,100,000","293,092,000","355,700,000","354,700,000","341,100,000","317,815,000","249,000,000","252,900,000","251,800,000","236,029,000","192,000,000","201,500,000","200,400,000","194,800,000","161,600,000","151,200,000","160,500,000","153,100,000","124,200,000","116,100,000","132,400,000","102,800,000","114,200,000","105,200,000","119,200,000"
NetNonOperatingInterestIncomeExpense,"-829,000,000","-184,000,000","-161,000,000","-221,000,000","-263,000,000","-194,000,000","-222,000,000","-243,000,000","-233,000,000","-193,000,000","-229,654,000","-279,291,000","-208,276,000","-181,779,000","-138,912,000","-184,049,000","-153,792,000","-125,505,000","-197,808,000","-170,627,000","-151,410,000","-156,856,000","-111,942,000","-166,395,000","-122,767,000","-127,037,000","-147,034,000","-74,706,000","-118,355,000","-162,376,000","-97,573,000","-159,588,000","-153,764,000","-148,247,000","-210,382,000","-93,468,000","-150,913,000","-156,507,000","-421,029,000","-29,749,000","-23,360,000","-23,322,000","-25,226,000","-27,025,000","-25,818,000","-24,569,000","-25,215,000","-25,191,000","-25,141,000","-15,449,000","-22,985,000","-5,243,000","-19,595,000","-22,117,000","124,638,000","-19,228,000","-21,580,000","-96,991,000","-64,234,000","-40,335,000","-136,884,000","-81,519,000","-110,077,000","-58,685,000","-59,746,000","-78,296,000","-66,385,000","-69,971,000","-48,510,000","-64,938,000","-69,947,000","-56,991,000","-53,874,000","-56,556,000","-58,193,000","-55,634,000","-52,909,000","-49,755,000","-55,979,000","-31,162,000","-38,811,000","-36,279,000","-36,500,000","-37,070,000","-23,924,000","-32,315,000","-35,399,000","-31,195,000","-30,951,000","-24,833,000","-157,438,000","-2,500,000","-2,300,000","-2,000,000","-155,652,000","-2,200,000","-2,200,000","-2,000,000","-93,942,000","-1,900,000","-2,000,000","-1,900,000","-1,969,000","-2,000,000","-1,900,000","-300,000",,,,,,,,,,,,
	InterestIncomeNonOperating,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,660,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"819,000,000","183,000,000","157,000,000","218,000,000","261,000,000","191,000,000","219,000,000","239,000,000","229,000,000","187,000,000","223,324,000","272,189,000","201,125,000","173,362,000","131,722,000","176,582,000","146,352,000","117,903,000","190,407,000","162,935,000","144,637,000","150,086,000","105,511,000","159,911,000","116,180,000","120,712,000","140,852,000","69,573,000","113,097,000","156,305,000","93,863,000","157,017,000","151,173,000","145,678,000","207,819,000","90,770,000","148,263,000","153,969,000","408,832,000","29,749,000","23,360,000","23,322,000","25,226,000","27,025,000","25,818,000","24,569,000","25,215,000","25,191,000","25,141,000","15,449,000","22,985,000","5,243,000","19,595,000","22,117,000","-124,638,000","19,228,000","21,580,000","96,991,000","64,234,000","40,335,000","136,884,000","81,519,000","110,077,000","58,685,000","59,746,000","78,296,000","66,385,000","69,971,000","48,510,000","64,938,000","69,947,000","56,991,000","53,874,000","56,556,000","58,193,000","55,634,000","52,909,000","49,755,000","55,979,000","31,162,000","38,811,000","36,279,000","36,500,000","37,070,000","23,924,000","32,315,000","35,399,000","31,195,000","30,951,000","24,833,000","157,438,000","2,500,000","2,300,000","2,000,000","155,652,000","2,200,000","2,200,000","2,000,000","93,942,000","1,900,000","2,000,000","1,900,000","1,969,000","2,000,000","1,900,000","300,000",,,,,,,,,,,,
	TotalOtherFinanceCost,"10,000,000","1,000,000","4,000,000","3,000,000","2,000,000","3,000,000","3,000,000","4,000,000","4,000,000","6,000,000","6,330,000","7,102,000","7,151,000","8,417,000","7,190,000","7,467,000","7,440,000","7,602,000","7,401,000","7,692,000","6,773,000","6,770,000","6,431,000","6,484,000","6,587,000","6,325,000","6,182,000","5,133,000","5,258,000","6,071,000","3,710,000","2,571,000","2,591,000","2,569,000","2,563,000","2,698,000","2,650,000","2,538,000","3,357,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"447,000,000","91,000,000","93,000,000","95,000,000","168,000,000","91,000,000","96,000,000","98,000,000","90,000,000","76,000,000","100,040,000","90,335,000","107,072,000","94,553,000","91,431,000","112,764,000","83,959,000","75,297,000","134,017,000","75,942,000","73,992,000","68,157,000","68,715,000","72,468,000","66,193,000","59,183,000","77,431,000","71,038,000","66,936,000","62,287,000","67,261,000","78,879,000","120,726,000","67,590,000","64,821,000","70,734,000","63,009,000","101,907,000","62,482,000","63,501,000","72,957,000","45,033,000","56,456,000","90,132,000","50,477,000","51,645,000","42,370,000","37,515,000","35,197,000","36,278,000","44,059,000","31,972,000","75,161,000","33,859,000","25,869,000","27,764,000","29,183,000","-137,324,000","-78,229,000","-40,024,000","6,228,000","13,456,000","28,090,000","22,935,000","-2,672,000","19,082,000","15,357,000","15,770,000","744,000","33,364,000","41,103,000","-5,236,000","32,231,000","9,172,000","26,561,000","10,819,000","11,834,000","11,017,000","13,702,000","10,839,000","10,210,000","6,685,000","12,544,000","5,922,000","9,441,000","6,487,000","11,178,000","6,949,000","2,475,000","3,213,000","-186,628,000","31,100,000","92,500,000","89,300,000","-205,300,000","79,300,000","78,200,000","71,100,000","-101,412,000","51,100,000","51,300,000","46,400,000","-94,014,000","40,700,000","38,100,000","32,500,000","31,000,000","23,700,000","22,500,000","20,900,000","20,400,000","17,400,000","17,700,000","18,600,000","16,700,000","16,500,000","15,000,000","13,200,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,209,000","-13,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-18,000,000",,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,209,000","13,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-26,418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
