name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
TotalAssets,"5,725,000,000","5,635,700,000","5,642,500,000","5,844,900,000","5,936,900,000","5,916,300,000","5,942,100,000","6,055,000,000","6,186,700,000","6,644,600,000","7,316,300,000","7,547,900,000","7,615,500,000","7,510,700,000","8,246,100,000","8,090,400,000","8,172,300,000","7,882,800,000","8,058,300,000","7,889,800,000","4,862,000,000","3,448,100,000","3,515,000,000","3,432,700,000","3,305,800,000","3,202,700,000","3,398,500,000","3,360,600,000","3,307,800,000","3,259,200,000","3,225,600,000","3,201,400,000","3,149,700,000","3,029,000,000","3,118,500,000","3,008,700,000","3,029,600,000","2,866,000,000","2,674,200,000","2,441,200,000","2,502,300,000","2,328,700,000","2,232,800,000","2,195,400,000","2,167,800,000","2,114,700,000","2,071,400,000","2,027,700,000","1,967,600,000","1,986,800,000","1,953,000,000","1,920,600,000","2,072,600,000","2,247,700,000","2,455,800,000","2,526,300,000","2,829,600,000","2,914,700,000","3,011,700,000","3,005,700,000","2,837,900,000","2,597,500,000","2,906,000,000","2,878,900,000","2,804,300,000","2,666,600,000","2,772,900,000","2,709,300,000","2,612,100,000","2,538,800,000","2,559,200,000","2,514,700,000","2,543,500,000","2,397,800,000","2,458,500,000","2,430,000,000","2,420,700,000","2,335,700,000","2,406,400,000","2,255,200,000","2,249,200,000","2,160,900,000","2,120,200,000","2,110,000,000","2,045,400,000","1,902,500,000","1,876,400,000","1,860,900,000","1,754,800,000","1,677,100,000","1,662,500,000","1,601,800,000","1,411,200,000"
	CurrentAssets,"2,040,900,000","1,856,000,000","1,822,000,000","1,950,500,000","1,982,400,000","1,877,000,000","1,912,600,000","1,961,500,000","2,043,100,000","1,857,800,000","2,198,200,000","1,976,700,000","2,038,900,000","2,029,800,000","2,298,400,000","2,155,000,000","2,155,100,000","1,945,000,000","2,212,700,000","2,144,100,000","2,573,500,000","1,336,500,000","1,419,900,000","1,334,400,000","1,215,000,000","1,124,200,000","1,354,600,000","1,292,000,000","1,224,000,000","1,139,500,000","1,176,900,000","1,146,800,000","1,108,100,000","997,800,000","1,091,700,000","992,200,000","1,005,100,000","872,100,000","1,022,100,000","861,600,000","906,700,000","763,100,000","740,000,000","678,600,000","643,600,000","602,100,000","634,000,000","595,700,000","517,200,000","516,600,000","482,000,000","493,600,000","512,400,000","695,300,000","1,147,500,000","952,100,000","843,200,000","934,600,000","1,037,800,000","1,065,300,000","891,200,000","639,400,000","729,800,000","742,400,000","719,400,000","601,400,000","732,000,000","686,700,000","637,100,000","592,600,000","663,100,000","642,200,000","680,600,000","563,700,000","638,700,000","630,500,000","639,500,000","566,100,000","647,900,000","516,800,000","529,100,000","478,000,000","526,800,000","543,800,000","576,600,000","500,600,000","571,800,000","587,800,000","532,500,000","509,500,000","561,200,000","578,700,000","498,000,000"
		CashCashEquivalentsAndShortTermInvestments,"529,900,000","530,200,000","500,700,000","587,700,000","601,200,000","557,000,000","537,300,000","893,300,000","682,700,000","532,000,000","375,100,000","248,800,000","252,100,000","476,400,000","439,400,000","353,200,000","340,700,000","376,800,000","549,600,000","490,600,000","1,543,400,000","481,200,000","433,900,000","388,400,000","262,000,000","282,500,000","365,600,000","301,300,000","205,700,000","249,200,000","219,000,000","128,900,000","79,600,000","154,000,000","118,600,000","78,900,000","100,800,000","62,400,000","209,000,000","85,200,000","112,800,000","169,200,000","114,400,000","250,300,000","217,400,000","244,600,000","243,000,000","241,500,000","179,400,000","182,300,000","182,200,000","283,500,000","155,300,000","275,900,000","571,400,000","196,100,000","315,500,000","343,600,000","362,100,000","331,300,000","141,900,000","13,500,000","13,900,000","10,800,000","7,100,000","3,700,000","6,400,000","5,600,000","3,300,000","14,400,000","4,500,000","6,600,000","6,000,000","12,400,000","14,300,000","33,800,000","4,600,000","9,400,000","7,100,000","2,500,000","4,400,000","12,300,000","4,600,000","1,200,000","5,900,000","35,200,000","58,500,000","67,900,000","33,800,000","140,200,000","172,900,000","215,400,000","167,800,000"
			CashAndCashEquivalents,"529,900,000","530,200,000","500,700,000","587,700,000","601,200,000","557,000,000","537,300,000","893,300,000","682,700,000","532,000,000","375,100,000","248,800,000","252,100,000","476,400,000","439,400,000","353,200,000","340,700,000","376,800,000","549,600,000","490,600,000","1,543,400,000","481,200,000","433,900,000","388,400,000","262,000,000","282,500,000","365,600,000","301,300,000","205,700,000","249,200,000","219,000,000","128,900,000","79,600,000","154,000,000","118,600,000","78,900,000","100,800,000","62,400,000","209,000,000","85,200,000","112,800,000","169,200,000","114,400,000","250,300,000","217,400,000","244,600,000","240,200,000","238,700,000","176,600,000","178,100,000","173,100,000","272,400,000","137,100,000","198,800,000","454,200,000","196,100,000","315,500,000","343,600,000","362,100,000","331,300,000","141,900,000","13,500,000","13,900,000","10,800,000","7,100,000","3,700,000","6,400,000","5,600,000","3,300,000","14,400,000","4,500,000","6,600,000","6,000,000","12,400,000","14,300,000","33,800,000","4,600,000","9,400,000","7,100,000","2,500,000","4,400,000","12,300,000","4,600,000","1,200,000","5,900,000","35,200,000","58,500,000","67,900,000","33,800,000","140,200,000","172,900,000","215,400,000","167,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,800,000","2,800,000","2,800,000","4,200,000","9,100,000","11,100,000","18,200,000","77,100,000","117,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"928,100,000","762,800,000","739,600,000","798,100,000","852,800,000","793,200,000","900,800,000","550,200,000","794,700,000","815,400,000","976,900,000","1,138,000,000","1,202,100,000","966,500,000","1,271,800,000","1,253,600,000","1,238,200,000","1,035,900,000","1,122,000,000","1,126,100,000","702,500,000","560,000,000","683,700,000","641,700,000","643,900,000","539,100,000","641,300,000","638,900,000","668,000,000","532,700,000","600,200,000","648,200,000","654,100,000","458,500,000","596,900,000","559,500,000","535,300,000","463,400,000","465,300,000","474,200,000","501,100,000","333,300,000","384,800,000","199,000,000","209,700,000","146,600,000","188,900,000","172,400,000","166,800,000","129,700,000","151,200,000","59,600,000","180,500,000","246,900,000","316,200,000","446,800,000","187,300,000","264,000,000","320,500,000","399,300,000","422,100,000","327,600,000","352,500,000","428,100,000","410,100,000","328,000,000","452,900,000","417,300,000","367,200,000","334,900,000","431,700,000","404,900,000","449,300,000","339,200,000","422,100,000","390,800,000","436,900,000","335,700,000","397,900,000","313,800,000","338,400,000","270,700,000","335,600,000","356,500,000","351,400,000","247,300,000","308,200,000","327,500,000","320,400,000","194,000,000","245,600,000","222,600,000","192,600,000"
			AccountsReceivable,"928,100,000","762,800,000","739,600,000","798,100,000","852,800,000","793,200,000","900,800,000","550,200,000","794,700,000","815,400,000","976,900,000","1,138,000,000","1,202,100,000","966,500,000","1,271,800,000","1,253,600,000","1,238,200,000","1,035,900,000","1,122,000,000","1,126,100,000","702,500,000","560,000,000","683,700,000","641,700,000","643,900,000","539,100,000","641,300,000","638,900,000","668,000,000","532,700,000","600,200,000","648,200,000","654,100,000","458,500,000","596,900,000","559,500,000","535,300,000","463,400,000","465,300,000","474,200,000","501,100,000","333,300,000","384,800,000","199,000,000","209,700,000","146,600,000","188,900,000","172,400,000","166,800,000","129,700,000","151,200,000","59,600,000","180,500,000","246,900,000","256,200,000","271,800,000","187,300,000","264,000,000","320,500,000","399,300,000","422,100,000","327,600,000","352,500,000","428,100,000","410,100,000","328,000,000","452,900,000","417,300,000","367,200,000","334,900,000","431,700,000","404,900,000","449,300,000","339,200,000","422,100,000","390,800,000","436,900,000","335,700,000","397,900,000","313,800,000","338,400,000","270,700,000","335,600,000","356,500,000","351,400,000",,,,,,,,
				GrossAccountsReceivable,,,,,,,,,,,,,,"974,900,000",,,,"1,042,900,000",,,,"563,100,000",,,,"543,400,000",,,,"537,300,000",,,,"463,400,000",,,,"469,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,"-8,400,000",,,,"-7,000,000",,,,"-3,100,000",,,,"-4,300,000",,,,"-4,600,000",,,,"-4,900,000",,,,"-6,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000","175,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
