name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,01/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
TotalAssets,"420,558,000","368,779,000","390,710,000","371,931,000","336,861,000","309,951,000","337,902,000","336,690,000","319,035,000","306,451,000","293,009,000","304,795,000","311,571,000","311,434,000","329,534,000","291,726,000","272,640,000","284,640,000","283,073,000","292,496,000","271,222,000","282,557,000","292,892,000","279,417,000","252,324,000","265,320,000","260,239,000","248,841,000","253,549,000","248,057,000","256,795,000","252,039,000","226,451,000","219,395,000","212,649,000","216,182,000","205,939,000","195,721,000","208,552,000","216,021,000","205,440,000","207,837,000","216,530,000","217,948,000","206,897,000","190,270,000","182,505,000","184,975,000","178,999,000","166,652,000","182,117,000","172,410,000","169,945,000","192,370,000","228,220,000","218,482,000","189,178,000","174,136,000","173,529,000","181,786,000","165,884,000","171,029,000","166,596,000","156,510,000","154,243,000","147,533,000","138,276,000","155,115,000","155,944,000","160,265,000","150,944,000","142,105,000","130,753,000","120,449,000","132,930,000","128,878,000","128,187,000","128,826,000","136,388,000","146,680,000","158,916,000","188,982,000","198,846,000","202,860,000","233,161,000","230,102,000","245,448,000","248,026,000","258,160,000","163,751,000","167,896,000","159,700,000","149,000,000","142,600,000","147,131,000","158,400,000","169,400,000","167,300,000","171,476,000","167,000,000","155,500,000","142,900,000","145,663,000","147,100,000","141,700,000","135,000,000","146,135,000","150,400,000","143,200,000","138,600,000","138,900,000","143,400,000","145,200,000","134,400,000","133,000,000","117,000,000","115,600,000","109,300,000","112,800,000","111,100,000","112,800,000","101,900,000","108,900,000","114,000,000","118,000,000","107,400,000","118,700,000","120,100,000","118,500,000","89,900,000","78,700,000","77,600,000","72,100,000","42,700,000"
	CurrentAssets,"282,804,000","226,804,000","246,906,000","227,813,000","192,242,000","168,883,000","197,038,000","196,786,000","176,272,000","174,241,000","160,584,000","169,727,000","174,556,000","173,174,000","195,477,000","160,890,000","141,146,000","153,124,000","160,191,000","169,019,000","152,256,000","166,023,000","180,487,000","169,386,000","144,117,000","157,599,000","151,358,000","134,364,000","138,523,000","132,947,000","142,593,000","162,943,000","136,869,000","127,569,000","121,206,000","123,019,000","112,610,000","101,644,000","115,068,000","123,438,000","110,890,000","114,143,000","122,448,000","121,853,000","107,958,000","91,166,000","118,755,000","117,039,000","110,041,000","97,042,000","111,651,000","99,657,000","95,208,000","116,105,000","150,416,000","138,144,000","108,732,000","92,396,000","95,262,000","103,372,000","90,982,000","100,385,000","98,091,000","95,260,000","90,583,000","88,474,000","81,017,000","93,524,000","96,495,000","100,733,000","90,981,000","81,745,000","69,692,000","58,931,000","69,787,000","66,165,000","63,816,000","62,733,000","68,692,000","70,190,000","79,960,000","80,313,000","87,316,000","87,732,000","94,872,000","88,725,000","101,498,000","101,168,000","112,954,000","65,836,000","71,253,000","63,100,000","58,500,000","57,700,000","61,698,000","72,100,000","81,700,000","76,400,000","80,162,000","76,500,000","73,400,000","63,000,000","68,833,000","73,500,000","68,500,000","62,200,000","73,854,000","78,300,000","70,300,000","65,300,000","64,500,000","70,400,000","71,100,000","63,800,000","64,300,000","55,600,000","56,500,000","51,700,000","57,200,000","56,100,000","57,400,000","49,300,000","55,600,000","59,700,000","63,400,000","51,500,000","62,500,000","68,100,000","66,400,000","54,200,000","48,900,000","44,800,000","41,100,000","21,800,000"
		CashCashEquivalentsAndShortTermInvestments,"69,725,000","63,020,000","89,884,000","89,827,000","58,940,000","50,182,000","68,688,000","61,371,000","40,363,000","67,114,000","38,181,000","7,449,000","490,000","15,503,000","43,941,000","45,232,000","23,464,000","37,336,000","32,105,000","37,848,000","40,185,000","57,020,000","58,873,000","53,838,000","36,402,000","45,619,000","33,258,000","11,433,000","6,172,000","11,000","3,050,000","31,449,000","19,181,000","18,985,000","15,440,000","12,084,000","7,903,000","4,815,000","10,000","10,000","233,000","10,000","10,000","2,009,000","3,893,000","2,787,000","45,935,000","44,170,000","52,263,000","24,334,000","35,102,000","21,569,000","8,000","1,244,000","26,493,000","17,472,000","17,652,000","17,719,000","8,703,000","6,351,000","9,000","11,625,000","10,689,000","2,675,000",,"6,474,000","1,372,000","1,098,000","1,366,000","1,086,000","2,318,000","1,600,000","462,000","1,854,000","310,000","941,000","333,000","519,000","310,000","1,954,000","1,764,000","5,116,000","4,183,000","3,261,000","371,000","3,423,000","3,230,000","742,000","1,326,000","885,000","827,000","500,000","800,000","600,000","422,000","700,000","1,100,000","100,000","1,079,000","100,000","500,000","400,000","1,423,000","400,000","400,000","400,000","263,000","800,000","900,000","1,100,000","1,200,000","700,000",,"4,900,000","9,300,000",,,,"400,000",,,"100,000","3,800,000",,,,,,"100,000","10,200,000","1,000,000","100,000","1,700,000",
			CashAndCashEquivalents,"69,725,000","63,020,000","89,884,000","89,827,000","58,940,000","50,182,000","68,688,000","61,371,000","40,363,000","67,114,000","38,181,000","7,449,000","490,000","15,503,000","43,941,000","45,232,000","23,464,000","37,336,000","32,105,000","37,848,000","40,185,000","57,020,000","58,873,000","53,838,000","36,402,000","45,619,000","33,258,000","11,433,000","6,172,000","11,000","3,050,000","31,449,000","19,181,000","18,985,000","15,440,000","12,084,000","7,903,000","4,815,000","10,000","10,000","233,000","10,000","10,000","2,009,000","3,893,000","2,787,000","45,935,000","44,170,000","52,263,000","24,334,000","35,102,000","21,569,000","8,000","1,244,000","26,493,000","17,472,000","17,652,000","17,719,000","8,703,000","6,351,000","9,000","11,625,000","10,689,000","2,675,000",,"6,474,000","1,372,000","1,098,000","1,366,000","1,086,000","2,318,000","1,600,000","462,000","1,854,000","310,000","941,000","333,000","519,000","310,000","1,954,000","1,764,000","5,116,000","4,183,000","3,261,000","371,000","3,423,000","3,230,000","742,000","1,326,000","885,000","827,000","500,000","800,000","600,000","422,000","700,000","1,100,000","100,000","1,079,000","100,000","500,000","400,000","1,423,000","400,000","400,000","400,000","263,000","800,000","900,000","1,100,000","1,200,000","700,000",,"4,900,000","9,300,000",,,,"400,000",,,"100,000","3,800,000",,,,,,"100,000","10,200,000","1,000,000","100,000","1,700,000",
		Receivables,"80,690,000","73,562,000","67,917,000","59,349,000","58,123,000","49,224,000","53,817,000","54,901,000","58,780,000","36,657,000","45,397,000","52,102,000","52,004,000","36,952,000","51,484,000","55,832,000","50,455,000","40,803,000","41,209,000","42,916,000","49,577,000","44,155,000","47,389,000","49,426,000","49,381,000","40,368,000","46,782,000","48,215,000","45,637,000","40,688,000","51,211,000","46,645,000","41,175,000","33,754,000","41,110,000","37,387,000","33,586,000","35,247,000","42,138,000","40,714,000","36,524,000","36,129,000","41,971,000","43,691,000","38,787,000","23,692,000","24,970,000","28,450,000","23,205,000","17,770,000","21,283,000","24,635,000","23,353,000","25,559,000","49,581,000","45,657,000","33,411,000","25,960,000","34,518,000","35,069,000","36,121,000","29,585,000","37,519,000","41,031,000","40,890,000","36,750,000","42,822,000","39,427,000","38,068,000","32,234,000","44,487,000","42,272,000","38,934,000","24,158,000","30,909,000","31,529,000","24,785,000","23,595,000","29,898,000","33,125,000","38,984,000","33,225,000","43,912,000","42,705,000","41,005,000","33,659,000","42,614,000","42,314,000","53,348,000","21,105,000","31,054,000","28,900,000","27,400,000","24,500,000","28,687,000","32,100,000","34,600,000","24,400,000","31,049,000","30,800,000","29,800,000","23,600,000","33,872,000","35,800,000","31,400,000","25,200,000","31,516,000","32,100,000","32,400,000","25,700,000","33,400,000","34,600,000","31,700,000","23,300,000","29,500,000","31,200,000","33,000,000","23,500,000","29,100,000","28,400,000","30,700,000","21,600,000","28,400,000","32,400,000","34,200,000","22,600,000","32,600,000","34,600,000","35,200,000","26,000,000","27,900,000","25,700,000","22,300,000","12,500,000"
			AccountsReceivable,"80,690,000","73,562,000","67,917,000","59,349,000","58,123,000","49,224,000","53,817,000","54,901,000","54,912,000","35,405,000","44,182,000","50,743,000","50,574,000","36,524,000","51,484,000","55,832,000","50,455,000","39,769,000","40,284,000","42,307,000","49,577,000","44,155,000","47,389,000","49,426,000","48,578,000","40,368,000","46,782,000","48,215,000","44,025,000","40,688,000","51,211,000","46,645,000","41,175,000","33,754,000","41,110,000","37,387,000","33,586,000","35,247,000","42,138,000","40,714,000","36,524,000","36,129,000","41,971,000","43,691,000","37,418,000","22,356,000","24,970,000","28,450,000","23,205,000","17,770,000","21,283,000","24,635,000","23,353,000","25,559,000","49,581,000","45,657,000","33,411,000","25,960,000","34,518,000","35,069,000","36,121,000","29,585,000","37,519,000","41,031,000","40,890,000","36,750,000","42,822,000","39,427,000","38,068,000","32,234,000","44,487,000","42,272,000","38,934,000","24,158,000","30,909,000","31,529,000","24,785,000","23,595,000","29,898,000","33,125,000","38,984,000","33,225,000","43,912,000","42,705,000","41,005,000","33,659,000","42,614,000","42,314,000","53,348,000","21,105,000","31,054,000",,,,"28,687,000",,,,"31,049,000",,,,"33,872,000",,,,"31,516,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"81,090,000","73,914,000","68,274,000","59,666,000","58,438,000","49,489,000","54,108,000","55,204,000","55,205,000","35,603,000","44,436,000","51,024,000","50,862,000","36,755,000","51,779,000","56,130,000","50,719,000","39,965,000","40,485,000","42,552,000","49,867,000","44,445,000","47,680,000","50,061,000","49,212,000","40,945,000","47,420,000","48,871,000","44,643,000","41,487,000","52,099,000","47,523,000","42,088,000","34,602,000","42,006,000","38,248,000","34,432,000","36,256,000","43,261,000","41,626,000","37,455,000","36,924,000","42,732,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-400,000","-352,000","-357,000","-317,000","-315,000","-265,000","-291,000","-303,000","-293,000","-198,000","-254,000","-281,000","-288,000","-231,000","-295,000","-298,000","-264,000","-196,000","-201,000","-245,000","-290,000","-290,000","-291,000","-635,000","-634,000","-577,000","-638,000","-656,000","-618,000","-799,000","-888,000","-878,000","-913,000","-848,000","-896,000","-861,000","-846,000","-1,009,000","-1,123,000","-912,000","-931,000","-795,000","-761,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,"0","0","755,000","1,252,000","1,215,000","1,359,000","1,430,000","428,000","0","0","0","1,034,000","925,000","609,000",,,,,"803,000",,,"0","1,612,000",,,,,,,,,,,,,,"0",,"1,369,000","1,336,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,"3,113,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
