name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009
OperatingCashFlow,"216,816,000","304,230,000","-216,424,000","-38,484,000","167,888,000","-48,081,000","-337,722,000","36,407,000","99,490,000","139,221,000","263,031,000","-28,999,000","3,544,000","-50,857,000","27,708,000","-11,846,000","168,345,000","6,823,000","-105,026,000","-355,659,000","70,632,000","143,966,000","87,724,000","297,256,000","-235,804,000","-1,017,000","-265,884,000","-127,535,000","-80,901,000","-23,667,000","95,086,000","-124,117,000","86,551,000","99,037,000","522,708,000","260,785,000","6,583,000","8,853,000","-213,347,000","-41,498,000","-44,400,000","70,205,000","-28,518,000","-73,044,000","55,184,000","50,446,000","-52,768,000","-52,214,000","17,827,000","107,734,000","5,401,000","-4,669,000","-3,134,000","19,588,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-41,498,000","-44,400,000","70,205,000","-28,518,000","-73,044,000","55,184,000","50,446,000","-52,768,000","-52,214,000","17,827,000","107,734,000","5,401,000","-4,669,000","-3,134,000","19,588,000"
		NetIncomeFromContinuingOperations,"39,519,000","1,463,000","6,118,000","13,371,000","18,567,000","21,510,000","18,257,000","18,617,000","54,046,000","-75,469,000","-2,164,000","13,717,000","19,631,000","24,832,000","8,906,000","18,130,000","19,790,000","20,048,000","17,326,000","17,163,000","18,783,000","17,158,000","17,844,000","25,619,000","35,175,000","28,177,000","-14,181,000","86,000","17,276,000","10,899,000","4,850,000","12,768,000","17,084,000","13,750,000","28,947,000","10,570,000","-13,000","35,806,000","23,298,000","30,243,000","16,062,000","46,158,000","51,857,000","-51,944,000","12,384,000","49,018,000","42,358,000","21,009,000","16,514,000","62,004,000","39,956,000","38,564,000","33,998,000","-25,582,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,014,000","20,726,000","-9,460,000","104,869,000","-100,349,000","28,338,000","-34,962,000","83,299,000","-75,057,000","67,547,000","-39,945,000","-23,013,000","-88,396,000","27,423,000","51,188,000"
			NetForeignCurrencyExchangeGainLoss,"0",,,,,,,,,,,,,,"0","0","0","0","1,433,000","-1,000","0","1,000","1,000","1,000","0","-2,000","9,000","56,000","4,000","-24,000","9,000","3,034,000","-43,000","82,000","-1,453,000","1,419,000","-613,000","-1,019,000","11,563,000","74,000","563,000","-618,000","70,000","34,000","242,000","72,000","15,000","0","0","-3,536,000","-1,104,000","0","-29,000","29,000"
			GainLossOnInvestmentSecurities,"-41,644,000","45,474,000","-42,475,000","-122,452,000","77,809,000","-39,245,000","-175,921,000","13,310,000","-71,714,000","208,824,000","7,033,000","-556,000","9,039,000","-44,619,000","-44,936,000","-7,559,000","69,184,000","-11,438,000","-73,373,000","-172,494,000","104,188,000","-18,851,000","56,709,000","120,712,000","-144,931,000","-25,259,000","-105,823,000","-34,521,000","-128,934,000","-22,151,000","110,863,000","-152,889,000","44,627,000","61,838,000","25,512,000","249,512,000","6,855,000","-17,069,000","-373,610,000","-431,000","20,322,000","-10,277,000","31,347,000","-98,388,000",,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,869,000","-19,286,000","-18,834,000","-33,612,000","78,604,000",,,,,,,,,,
		OtherNonCashItems,"-10,265,000","-1,365,000","-3,558,000","-3,137,000","-2,205,000","-3,368,000","-3,125,000","-3,708,000","-3,206,000","-1,587,000","34,000","-2,844,000","-4,953,000","-25,000","-364,000","-469,000","-19,000","691,000","2,733,000","-100,000","-61,000","133,000","339,000","190,000",,,"-89,000","-108,000","-138,000","-134,000","2,957,000","-565,000","-966,000","-1,286,000","20,898,000","32,312,000","-1,443,000","-7,788,000",,,,,,,,"284,000",,,,,,,,
		ChangeInWorkingCapital,"229,206,000","258,658,000","-176,509,000","73,734,000","73,717,000","-26,978,000","-176,933,000","8,188,000","120,364,000","7,453,000","258,128,000","-39,316,000","-20,173,000","-31,045,000","64,102,000","-21,948,000","79,390,000","-2,478,000","-53,145,000","-200,227,000","-52,278,000","145,525,000","12,831,000","150,734,000","-126,101,000","-3,933,000","-145,800,000","-93,048,000","30,891,000","-12,257,000","-23,593,000","13,535,000","25,849,000","24,653,000","448,804,000","-33,028,000","1,797,000","-1,077,000","78,465,000","-63,858,000","-61,902,000","52,341,000","-63,140,000","645,000","39,548,000","36,106,000","-27,182,000","-58,974,000","-5,426,000","85,675,000","49,106,000","-16,938,000","-2,454,000","-6,018,000"
			ChangeInReceivables,"359,000","-53,000","-2,064,000","827,000","1,649,000","-2,679,000","290,000","-721,000","-273,000","4,140,000","370,000","-968,000","29,326,000","-27,474,000","24,393,000","-20,434,000","2,564,000","2,694,000","895,000","-3,636,000","9,247,000","-2,386,000","-6,776,000","7,636,000","-4,726,000","-2,498,000","4,004,000","24,976,000","-25,334,000","-3,970,000","-4,706,000","-1,972,000","10,548,000","-717,000","5,282,000","-11,771,000","176,000","-7,638,000","-731,000","-2,369,000","24,542,000","-19,222,000","934,000","-4,733,000","6,573,000","-54,000","4,098,000","-1,739,000","708,000","-9,783,000","11,295,000","-3,875,000","-3,497,000","-1,558,000"
