name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
	GainOnSaleOfSecurity,"-897,000","-1,487,000","1,254,000","-4,093,000","3,429,000","31,188,000","1,365,000","2,523,000","2,912,000","97,000","3,113,000","9,093,000","7,669,000","6,655,000","6,321,000","6,292,000","4,917,000","3,673,000","1,320,000","1,334,000","683,000","595,000","592,000","535,000","425,000","466,000","491,000","365,000","193,000","222,000","150,000","160,000","146,000","86,000","96,000","103,000","55,000","62,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","-20,210,000","0","0","0","-209,666,000","0","-7,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244,000","0","0","0","0","0","0","3,000","-70,000","-539,000","-141,000","2,000","-358,000","-788,000","2,000","-33,000",,,,,"0",,,"-626,000",,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-3,000","70,000","539,000","-5,000","-2,000","358,000","788,000","-2,000","33,000",,,,,"0",,,"626,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","20,210,000",,,"0","209,666,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0",,,"7,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-751,489,000","-182,952,000","-224,854,000","-170,796,000","-172,887,000","-273,969,000","-438,273,000","-224,394,000","-87,009,000","-107,429,000","-106,683,000","-39,776,000","-38,863,000","-83,529,000","-53,967,000","-45,337,000","-36,388,000","-39,365,000","-21,720,000","-27,128,000","-30,790,000","-34,995,000","-37,207,000","-37,837,000","-44,784,000","-47,490,000","-40,060,000","-42,885,000","-39,089,000","-35,818,000","-32,419,000","-32,066,000","-19,407,000","-16,121,000","-12,099,000","-11,174,000","-12,286,000","-10,806,000","-13,988,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"-6,091,000","-2,015,000","-4,243,000","-3,858,000","4,025,000","-242,805,000","-1,463,000","-4,510,000","-867,000","-1,732,000","-184,628,000","683,000","-443,000","-470,000","7,000","27,000","-1,000","59,000","44,000","-231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-745,398,000","-180,937,000","-220,611,000","-166,938,000","-176,912,000","-31,164,000","-436,810,000","-219,884,000","-86,142,000","-105,697,000","77,945,000","-40,459,000","-38,420,000","-83,059,000","-53,974,000","-45,364,000","-36,387,000","-39,424,000","-21,764,000","-26,897,000","-30,790,000","-34,946,000","-37,170,000","-37,803,000","-44,765,000","-47,473,000","-39,991,000","-42,945,000","-39,066,000","-35,801,000","-32,444,000","-32,060,000","-19,437,000","-16,107,000","-12,186,000","-11,160,000","-12,314,000","-10,854,000","-13,988,000","-12,952,000","-14,836,000","-10,645,000","-9,904,000","-7,773,000","-6,625,000","-4,373,000","-3,573,000","-3,382,000","-2,477,000","-2,124,000","-1,854,000","-1,041,000","-2,394,000","-3,839,000","-2,109,000","-3,014,000","-2,100,000","-2,518,000","-4,019,000","-4,195,000","-1,825,000","-1,920,000","-2,423,000","-3,083,000","-3,246,000","-4,163,000","-2,695,000","-3,289,000","-3,951,000","-4,585,000","-4,550,000","-4,403,000","-4,279,000","-5,291,000","-5,711,000","-6,862,000","-7,884,000","-7,883,000","-7,008,662","-7,413,676","-7,874,777","-7,585,885","-6,644,904","-5,729,378","-5,710,984","-5,400,159"
	NetIncome,"-745,398,000","-180,937,000","-220,611,000","-166,938,000","-176,912,000","-31,164,000","-436,810,000","-219,884,000","-86,142,000","-105,697,000","77,945,000","-40,459,000","-38,420,000","-83,059,000","-53,974,000","-45,364,000","-36,387,000","-39,424,000","-21,764,000","-26,897,000","-30,790,000","-34,946,000","-37,170,000","-37,803,000","-44,765,000","-47,473,000","-39,991,000","-42,945,000","-39,066,000","-35,801,000","-32,444,000","-32,060,000","-19,437,000","-16,107,000","-12,186,000","-11,160,000","-12,314,000","-10,854,000","-13,988,000","-12,952,000","-14,836,000","-10,645,000","-9,904,000","-7,773,000","-6,625,000","-4,373,000","-3,573,000","-3,382,000","-2,477,000","-2,124,000","-1,854,000","-1,041,000","-2,394,000","-3,839,000","-2,109,000","-3,014,000","-2,100,000","-2,518,000","-4,019,000","-4,195,000","-1,825,000","-1,920,000","-2,423,000","-3,083,000","-3,246,000","-4,163,000","-2,695,000","-3,289,000","-3,951,000","-4,585,000","-4,550,000","-4,403,000","-4,279,000","-5,291,000","-5,711,000","-6,862,000","-7,884,000","-7,883,000","-7,008,662","-7,413,676","-7,874,777","-7,585,885","-6,644,904","-5,729,378","-5,710,984","-5,400,159"
		NetIncomeIncludingNoncontrollingInterests,"-745,398,000","-180,937,000","-220,611,000","-166,938,000","-176,912,000","-31,164,000","-436,810,000","-219,884,000","-86,142,000","-105,697,000","77,945,000","-40,459,000","-38,420,000","-83,059,000","-53,974,000","-45,364,000","-36,387,000","-39,424,000","-21,764,000","-26,897,000","-30,790,000","-34,946,000","-37,170,000","-37,803,000","-44,765,000","-47,473,000","-39,991,000","-42,945,000","-39,066,000","-35,801,000","-32,444,000","-32,060,000","-19,437,000","-16,107,000","-12,186,000","-11,160,000","-12,314,000","-10,854,000","-13,988,000","-12,952,000","-14,836,000","-10,645,000","-9,904,000","-7,773,000","-6,625,000","-4,373,000","-3,573,000","-3,382,000","-2,477,000","-2,124,000","-1,854,000","-1,041,000","-2,394,000","-3,839,000","-2,109,000","-3,014,000","-2,100,000","-2,518,000","-4,019,000","-4,195,000","-1,825,000","-1,920,000","-2,423,000","-3,083,000","-3,246,000","-4,163,000","-2,695,000","-3,289,000","-3,951,000","-4,585,000","-4,550,000","-4,403,000","-4,279,000","-5,291,000","-5,711,000","-6,862,000","-7,884,000","-7,883,000","-7,008,662","-7,413,676","-7,874,777","-7,585,885","-6,644,904","-5,729,378","-5,710,984","-5,400,159"
			NetIncomeContinuousOperations,"-745,398,000","-180,937,000","-220,611,000","-166,938,000","-176,912,000","-31,164,000","-436,810,000","-219,884,000","-86,142,000","-105,697,000","77,945,000","-40,459,000","-38,420,000","-83,059,000","-53,974,000","-45,364,000","-36,387,000","-39,424,000","-21,764,000","-26,897,000","-30,790,000","-34,995,000","-37,207,000","-37,837,000","-44,784,000","-47,490,000","-40,060,000","-42,885,000","-39,089,000","-35,818,000","-32,419,000","-32,066,000","-19,407,000","-16,121,000","-12,099,000","-11,174,000","-12,286,000","-10,806,000","-13,988,000","-12,952,000","-14,836,000","-10,645,000","-9,904,000","-7,773,000","-6,625,000","-4,373,000","-3,573,000","-3,382,000","-2,477,000","-2,124,000","-1,854,000","-1,041,000","-2,394,000","-3,839,000","-2,109,000","-3,014,000","-2,100,000","-2,518,000","-4,019,000","-4,195,000","-1,825,000","-1,920,000","-2,423,000","-3,083,000","-3,246,000","-4,163,000","-2,695,000","-3,289,000","-3,951,000","-4,585,000","-4,550,000","-4,403,000","-4,279,000","-5,291,000","-5,711,000","-6,862,000","-7,884,000","-7,883,000","-7,008,662","-7,413,676","-7,874,777","-7,585,885","-6,644,904","-5,729,378","-5,710,984","-5,400,159"
DilutedNIAvailtoComStockholders,"-745,398,000","-180,937,000","-220,611,000","-166,938,000","-176,912,000","-31,164,000","-436,810,000","-219,884,000","-86,142,000","-105,697,000","77,945,000","-40,459,000","-38,420,000","-83,059,000","-53,974,000","-45,364,000","-36,387,000","-39,424,000","-21,764,000","-26,897,000","-30,790,000","-34,946,000","-37,170,000","-37,803,000","-44,765,000","-47,473,000","-39,991,000","-42,945,000","-39,066,000","-35,801,000","-32,444,000","-32,060,000","-19,437,000","-16,107,000","-12,186,000","-11,160,000","-12,314,000","-10,854,000","-13,988,000","-12,952,000","-14,836,000","-10,645,000","-9,904,000","-7,773,000","-6,625,000","-4,373,000","-3,573,000","-3,382,000","-2,477,000","-2,124,000","-1,854,000","-1,041,000","-2,394,000","-3,839,000","-2,109,000","-3,014,000","-2,100,000","-2,518,000","-4,019,000","-4,195,000","-1,825,000","-1,920,000","-2,423,000","-3,083,000","-3,246,000","-4,163,000","-2,695,000","-3,289,000","-3,951,000","-4,585,000","-4,550,000","-4,403,000","-4,279,000","-5,291,000","-5,711,000","-6,862,000","-7,884,000","-7,883,000","-7,008,662","-7,413,676","-7,874,777","-7,585,885","-6,644,904","-5,729,378","-5,710,984","-5,400,159"
BasicEPS,,"-1.04","-1.28","-0.97","-1.03","-0.18","-2.79","-1.46","-0.58","-0.71","0.56","-0.31","-0.3","-0.66","-0.44","-0.37","-0.3","-0.33","-0.18","-0.23","-0.27","-0.32","-0.34","-0.36","-0.46","-0.49","-0.41","-0.45","-0.44","-0.4","-0.38","-0.39","-0.24","-0.23","-0.17","-0.16","-0.19","-0.17","-0.22","-0.21","-0.26","-0.19",,"-0.15","-0.13","-0.08",,"-0.08","-0.06","-0.06",,"-0.03","-0.08","-0.13",,"-0.11","-0.08","-0.09",,"-0.16","-0.07","-0.07",,"-0.12","-0.12","-0.16",,"-0.13","-0.15","-0.17",,"-0.17","-0.16","-0.23",,"-0.36","-0.42","-0.42",,"-0.4","-0.43","-0.42",,"-0.32","-0.32","-0.44"
DilutedEPS,,"-1.04","-1.28","-0.97","-1.03","-0.18","-2.79","-1.46","-0.58","-0.71","0.54","-0.31","-0.3","-0.66","-0.44","-0.37","-0.3","-0.33","-0.18","-0.23","-0.27","-0.32","-0.34","-0.36","-0.46","-0.49","-0.41","-0.45","-0.44","-0.4","-0.38","-0.39","-0.24","-0.23","-0.17","-0.16","-0.19","-0.17","-0.22","-0.21","-0.26","-0.19",,"-0.15","-0.13","-0.08",,"-0.08","-0.06","-0.06",,"-0.03","-0.08","-0.13",,"-0.11","-0.08","-0.09",,"-0.16","-0.07","-0.07",,"-0.12","-0.12","-0.16",,"-0.13","-0.15","-0.17",,"-0.17","-0.16","-0.23",,"-0.36","-0.42","-0.42",,"-0.4","-0.43","-0.42",,"-0.32","-0.32","-0.44"
