name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,06/30/1999,03/31/1999
	DepreciationAmortizationDepletionIncomeStatement,"5,052,000","1,263,000","1,262,000","1,264,000","1,263,000","1,263,000","1,258,000","1,248,000","1,248,000","1,249,000","1,248,000","1,249,000","1,248,000","1,248,000","1,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319,000","93,000","22,000",,
		DepreciationAndAmortizationInIncomeStatement,"5,052,000","1,263,000","1,262,000","1,264,000","1,263,000","1,263,000","1,258,000","1,248,000","1,248,000","1,249,000","1,248,000","1,249,000","1,248,000","1,248,000","1,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"319,000","93,000","22,000",,
			Amortization,"5,052,000","1,263,000","1,262,000","1,264,000","1,263,000","1,263,000","1,258,000","1,248,000","1,248,000","1,249,000","1,248,000","1,249,000","1,248,000","1,248,000","1,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"5,052,000","1,263,000","1,262,000","1,264,000","1,263,000","1,263,000","1,258,000","1,248,000","1,248,000","1,249,000","1,248,000","1,249,000","1,248,000","1,248,000","1,249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,"27,155,000","23,705,000","19,134,000","12,519,000","8,053,000","7,289,000","5,061,000","3,679,000","4,619,000","3,595,000","3,495,000","5,170,000","3,516,000","2,140,000","1,776,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"54,000","392,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-385,378,000","-101,451,000","-100,044,000","-95,317,000","-88,566,000","-83,833,000","-94,538,000","-56,223,000","-54,114,000","-60,357,000","-47,082,000","-56,488,000","-62,166,000","-69,509,000","-87,722,000","-83,983,000","-72,882,000","-62,751,000","-65,353,000","-44,083,000","-43,515,000","-35,969,000","-67,051,000","-37,149,000","-36,133,000","-33,067,000","-32,590,000","-30,245,000","-27,952,000","-26,706,000","-23,066,000","-23,404,000","-22,816,000","-18,079,000","-15,594,000","-16,842,000","-8,269,000","-14,309,000","-15,838,000","-9,353,000","-9,983,000","-7,264,000","-8,870,000","-8,970,000","-10,473,000","-7,415,000","-6,330,000","-598,000","-913,000","-251,000","343,000","-764,000","-1,306,000","-6,947,000","-3,738,000","-1,886,000","-4,435,000","-4,798,000","-3,344,000","-4,123,000","-2,569,000","-10,403,000","-21,404,000","-12,724,000","-9,324,000","-10,920,000","-7,064,000","-7,896,000","-6,951,000","-5,523,000","-5,883,000","-7,647,000","-9,060,000","-4,835,000","-2,504,000","-2,468,000","-3,313,000","-2,301,000","-18,624,000","-2,279,000","-7,279,000","-6,309,000","-10,238,000","-8,974,000","-9,629,000","-11,345,000","41,465,000","-5,545,000","-55,600,000","-11,420,000","-1,676,000","-1,580,000"
NetNonOperatingInterestIncomeExpense,"-36,205,000","-3,291,000","-11,350,000","-11,245,000","-10,319,000","-7,559,000","-7,499,000","-7,185,000","-7,469,000","-7,411,000","-7,348,000","-6,846,000","-6,785,000","-6,726,000","-6,667,000","-6,675,000","-6,488,000","-5,642,000","-1,466,000","-1,496,000","-1,489,000","-1,474,000","-1,483,000","-769,000","-624,000","-622,000","-724,000","-725,000","-718,000","-722,000","-620,000","-594,000","-595,000","-606,000","-610,000","-525,000","-635,000","-643,000","-538,000","-222,000","-1,000","-2,000","-1,000","-2,000","-3,000","-4,000","-81,000","0","0","-28,000","-51,000","-68,000","-308,000","-219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,000","23,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"33,843,000","2,469,000","10,808,000","10,704,000","9,862,000","7,209,000","7,150,000","6,835,000","7,120,000","7,062,000","6,998,000","6,497,000","6,436,000","6,377,000","7,717,000","6,260,000","6,488,000","5,293,000","1,466,000","1,496,000","1,489,000","1,474,000","1,483,000","769,000","624,000","622,000","724,000","725,000","718,000","722,000","620,000","594,000","595,000","606,000","610,000","525,000","635,000","643,000","538,000","222,000","1,000","2,000","1,000","2,000","3,000","4,000","81,000","0","0","28,000","51,000","68,000","420,000","242,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"2,362,000","822,000","542,000","541,000","457,000","350,000","349,000","350,000","349,000","349,000","350,000","349,000","349,000","349,000",,"415,000",,"349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-17,663,000","10,506,000","-1,625,000","-8,730,000","-17,814,000","-10,000","445,000","66,000","157,000","1,440,000","1,766,000","2,800,000","2,527,000","2,297,000","2,883,000","2,961,000","2,973,000","-83,000","1,069,000","427,000","369,000","59,000","159,000","183,000","196,000","185,000","98,000","8,000","63,000","59,000","6,000","8,000","187,000","-2,000","-10,000","40,000","50,000","53,000","921,000","193,000","290,000","423,000","707,000","-25,619,000","459,000","527,000","565,000","345,000","538,000","397,000","-303,000","682,000","13,000","127,755,000","0","-54,000","-54,000","-392,000",,,,,,,,,,,,,,,,,,,,,"-15,385,000","-2,533,000",,,,,,,,,,,,
	GainOnSaleOfSecurity,"278,000","137,000","61,000","46,000","34,000","33,000","26,000","70,000","203,000","1,404,000","2,042,000","2,885,000","2,578,000","2,416,000","2,831,000","2,741,000","2,729,000","2,040,000","975,000","326,000","169,000","154,000","132,000","138,000","164,000","170,000","95,000","75,000","68,000","23,000","17,000","12,000","12,000","17,000","25,000","40,000","50,000","51,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","-17,689,000",,,,,,"0","0","0","0","0","0",,"-2,209,000",,,,,,,,,,,,,,,,,"-2,000","0","0","2,000","-901,000","193,000","290,000","423,000","707,000","-25,619,000","459,000","527,000","565,000","345,000","538,000","397,000","-303,000","682,000","13,000","127,755,000","500,000","-54,000","-54,000","-392,000",,,,,,,,,,,,,,,,,,,,,"-15,385,000","-2,533,000",,,,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,533,000",,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","25,990,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,"17,689,000",,,,,,,,,,"0",,,"2,209,000",,,,,,,,,,,,,,,,,,,,,,"-193,000",,,"-707,000","-371,000",,,,"-345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-252,000","10,369,000","-1,686,000","-8,776,000","-159,000","-43,000","419,000","-4,000","-46,000","36,000","-276,000","-85,000","-51,000","-119,000","52,000","220,000","244,000","86,000","94,000","101,000","200,000","-95,000","27,000","45,000","32,000","15,000","3,000","-67,000","-5,000","36,000","-11,000","-4,000","175,000","-19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-439,246,000","-94,236,000","-113,019,000","-115,292,000","-116,699,000","-91,402,000","-101,592,000","-63,342,000","-61,426,000","-66,328,000","-52,664,000","-60,534,000","-66,424,000","-73,938,000","-91,506,000","-87,697,000","-76,397,000","-68,476,000","-65,750,000","-45,152,000","-44,635,000","-37,384,000","-68,375,000","-37,735,000","-36,561,000","-33,504,000","-33,216,000","-30,962,000","-28,607,000","-27,369,000","-23,680,000","-23,990,000","-23,224,000","-18,687,000","-16,214,000","-17,327,000","-8,854,000","-14,899,000","-15,455,000","-9,382,000","-9,694,000","-6,843,000","-8,164,000","-34,591,000","-10,017,000","-6,892,000","-5,846,000","-253,000","-375,000","118,000","-11,000","-150,000","-1,601,000","120,589,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,912,000","-8,371,000",,,,,,,,
TaxProvision,"-1,612,000","385,000","-41,000","-2,578,000","622,000","239,000","621,000","317,000","428,000","36,000","324,000","148,000","90,000","215,000","67,000","46,000","40,000","48,000","-366,000","27,000","37,000","30,000","27,000","25,000","18,000","28,000","-1,971,000","0","0","0","-6,033,000","0","0","-4,389,000","0","0","0","-1,221,000","-4,000","0","2,000","2,000","-2,000","0","0","2,000","-2,000","77,000","3,000","0","-2,317,000","0","0","2,794,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-437,634,000","-94,621,000","-112,978,000","-112,714,000","-117,321,000","-91,641,000","-102,213,000","-63,659,000","-61,854,000","-66,364,000","-52,988,000","-60,682,000","-66,514,000","-74,153,000","-91,573,000","-87,743,000","-76,437,000","-68,524,000","-65,384,000","-45,179,000","-44,672,000","-37,414,000","-68,402,000","-37,760,000","-36,579,000","-33,532,000","-31,245,000","-30,962,000","-28,607,000","-27,369,000","-17,647,000","-23,990,000","-23,224,000","-14,298,000","-16,214,000","-17,327,000","-8,854,000","-13,678,000","-15,451,000","-9,382,000","-9,696,000","-6,845,000","-8,162,000","-34,591,000","-10,017,000","-16,069,000","-5,844,000","-330,000","-378,000","118,000","2,306,000","-150,000","-1,601,000","117,795,000","-3,964,000","-2,163,000","-4,667,000","-4,873,000","-3,297,000","-3,912,000","-2,500,000","-10,253,000","-21,428,000","-12,372,000","-8,911,000","-13,427,000","-12,885,000","-13,756,000","-8,524,000","-5,764,000","-5,837,000","-7,596,000","-9,011,000","-4,759,000","-2,451,000","-2,398,000","-3,240,000","-2,209,000","-18,497,000","-4,706,000","-7,107,000","-6,107,000","-9,912,000","-8,371,000","-8,793,000","-10,093,000","-7,900,000","-5,147,000","-55,514,000","-11,301,000","-1,557,000","-1,490,000"
	NetIncome,"-437,634,000","-94,621,000","-112,978,000","-112,714,000","-117,321,000","-91,641,000","-102,213,000","-63,659,000","-61,854,000","-66,364,000","-52,988,000","-60,682,000","-66,514,000","-74,153,000","-91,573,000","-87,743,000","-76,437,000","-68,524,000","-65,384,000","-45,179,000","-44,672,000","-37,414,000","-68,402,000","-37,760,000","-36,579,000","-33,532,000","-31,245,000","-30,962,000","-28,607,000","-27,369,000","-17,647,000","-23,990,000","-23,224,000","-14,298,000","-16,214,000","-17,327,000","-8,854,000","-13,678,000","-15,451,000","-9,382,000","-9,696,000","-6,845,000","-8,162,000","-34,591,000","-10,017,000","-6,894,000","-5,844,000","-330,000","-378,000","118,000","2,306,000","-150,000","-1,601,000","117,795,000","-3,964,000","-2,163,000","-4,667,000","-4,873,000","-3,297,000","-3,912,000","-2,500,000","-10,253,000","-21,428,000","-12,372,000","-8,911,000","-13,427,000","-12,885,000","-13,756,000","-8,524,000","-5,764,000","-5,837,000","-7,596,000","-9,011,000","-4,759,000","-2,451,000","-2,398,000","-3,240,000","-2,209,000","-18,497,000","-4,706,000","-7,107,000","-6,107,000","-9,912,000","-8,371,000","-8,793,000","-10,093,000","-7,900,000","-5,147,000","-55,514,000","-11,301,000","-1,557,000","-1,490,000"
		NetIncomeIncludingNoncontrollingInterests,"-437,634,000","-94,621,000","-112,978,000","-112,714,000","-117,321,000","-91,641,000","-102,213,000","-63,659,000","-61,854,000","-66,364,000","-52,988,000","-60,682,000","-66,514,000","-74,153,000","-91,573,000","-87,743,000","-76,437,000","-68,524,000","-65,384,000","-45,179,000","-44,672,000","-37,414,000","-68,402,000","-37,760,000","-36,579,000","-33,532,000","-31,245,000","-30,962,000","-28,607,000","-27,369,000","-17,647,000","-23,990,000","-23,224,000","-14,298,000","-16,214,000","-17,327,000","-8,854,000","-13,678,000","-15,451,000","-9,382,000","-9,696,000","-6,845,000","-8,162,000","-34,591,000","-10,017,000","-6,894,000","-5,844,000","-330,000","-378,000","118,000","2,306,000","-150,000","-1,601,000","117,795,000","-3,964,000","-2,163,000","-4,667,000","-4,873,000","-3,297,000","-3,912,000","-2,500,000","-10,253,000","-21,428,000","-12,372,000","-8,911,000","-13,427,000","-12,885,000","-13,756,000","-8,524,000","-5,764,000","-5,837,000","-7,596,000","-9,011,000","-4,759,000","-2,451,000","-2,398,000","-3,240,000","-2,209,000","-18,497,000","-4,706,000","-7,107,000","-6,107,000","-9,912,000","-8,371,000","-8,793,000","-10,093,000","-7,900,000","-5,147,000","-55,514,000","-11,301,000","-1,557,000","-1,490,000"
			NetIncomeContinuousOperations,"-437,634,000","-94,621,000","-112,978,000","-112,714,000","-117,321,000","-91,641,000","-102,213,000","-63,659,000","-61,854,000","-66,364,000","-52,988,000","-60,682,000","-66,514,000","-74,153,000","-91,573,000","-87,743,000","-76,437,000","-68,524,000","-65,384,000","-45,179,000","-44,672,000","-37,414,000","-68,402,000","-37,760,000","-36,579,000","-33,532,000","-31,245,000","-30,962,000","-28,607,000","-27,369,000","-17,647,000","-23,990,000","-23,224,000","-14,298,000","-16,214,000","-17,327,000","-8,854,000","-13,678,000","-15,451,000","-9,382,000","-9,696,000","-6,845,000","-8,162,000","-34,591,000","-10,017,000","-6,894,000","-5,844,000","-330,000","-378,000","118,000","2,306,000","-150,000","-1,601,000","117,795,000","-3,964,000","-2,163,000","-4,667,000","-4,873,000","-3,297,000","-3,912,000","-2,500,000","-10,253,000","-21,428,000","-12,372,000","-8,911,000","-13,427,000","-12,885,000","-13,756,000","-8,524,000","-5,764,000","-5,837,000","-7,596,000","-9,011,000","-4,759,000","-2,451,000","-2,398,000","-3,240,000","-2,209,000","-18,497,000","-4,706,000","-7,107,000","-6,107,000","-9,912,000","-8,371,000","-8,793,000","-10,093,000","-7,900,000","-5,147,000","-55,514,000","-11,301,000","-1,557,000","-1,490,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"9,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-437,634,000","-94,621,000","-112,978,000","-112,714,000","-117,321,000","-91,641,000","-102,213,000","-63,659,000","-61,854,000","-66,364,000","-52,988,000","-60,682,000","-66,514,000","-74,153,000","-91,573,000","-87,743,000","-76,437,000","-68,524,000","-65,384,000","-45,179,000","-44,672,000","-37,414,000","-68,402,000","-37,760,000","-36,579,000","-33,532,000","-31,245,000","-30,962,000","-28,607,000","-27,369,000","-17,647,000","-23,990,000","-23,224,000","-14,298,000","-16,214,000","-17,327,000","-8,854,000","-13,678,000","-15,451,000","-9,382,000","-9,696,000","-6,845,000","-8,162,000","-34,591,000","-10,017,000","-16,069,000","-5,844,000","-330,000","-378,000","118,000","2,306,000","-150,000","-1,601,000","117,795,000","-3,964,000","-2,163,000","-4,667,000","-4,873,000","-3,297,000","-3,912,000","-2,500,000","-10,253,000","-21,428,000","-12,372,000","-8,911,000","-13,427,000","-12,885,000","-13,756,000","-8,524,000","-5,764,000","-5,837,000","-7,596,000","-9,011,000","-4,759,000","-2,451,000","-2,398,000","-3,240,000","-2,209,000","-18,497,000","-4,706,000","-7,107,000","-6,107,000","-9,912,000","-8,371,000","-8,793,000","-10,093,000","-7,900,000","-5,147,000","-55,514,000","-11,301,000","-1,557,000","-1,490,000"
BasicEPS,,"-0.8","-0.95","-0.96","-1.07","-0.89","-1","-0.63","-0.64","-0.74","-0.59","-0.68","-0.81","-0.96","-1.19","-1.14","-1","-0.89","-0.85","-0.69","-0.72","-0.6","-1.1","-0.61","-0.59","-0.54","-0.51","-0.5","-0.47","-0.55","-0.36","-0.54","-0.59","-0.36",,"-0.46","-0.28","-0.43",,"-0.38","-0.39","-0.28",,"-1.39","-0.4","-0.85",,"-0.03","0","0",,"0","-0.1","9.6",,"-0.2","-0.4","-0.4",,"-0.3","-0.2","-1",,"-1.2","-0.9","-1.7",,"-2.9","-1.9","-1.3",,"-2","-2.3","-1.2",,"-0.6","-1","-0.7",,"-1.4","-2.1","-1.9",,"-2.5","-2.7","-3.1",,"-1.9","-47.7","-114","-5","-16.8"
DilutedEPS,,"-0.8","-0.95","-0.96","-1.07","-0.89","-1","-0.63","-0.64","-0.74","-0.59","-0.68","-0.81","-0.96","-1.19","-1.14","-1","-0.89","-0.85","-0.69","-0.72","-0.6","-1.1","-0.61","-0.59","-0.54","-0.51","-0.5","-0.47","-0.55","-0.36","-0.54","-0.59","-0.36",,"-0.46","-0.28","-0.43",,"-0.38","-0.39","-0.28",,"-1.39","-0.4","-0.85",,"-0.03","0","0",,"0","-0.1","9.6",,"-0.2","-0.4","-0.4",,"-0.3","-0.2","-1",,"-1.2","-0.9","-1.7",,"-2.9","-1.9","-1.3",,"-2","-2.3","-1.2",,"-0.6","-1","-0.7",,"-1.4","-2.1","-1.9",,"-2.5","-2.7","-3.1",,"-1.9","-47.7","-114","-5","-16.8"
