name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"1,239,400,000"
	OperatingRevenue,"1,239,400,000"
CostOfRevenue,"808,000,000"
GrossProfit,"431,400,000"
OperatingExpense,"364,800,000"
	SellingGeneralAndAdministration,"318,600,000"
	DepreciationAmortizationDepletionIncomeStatement,"26,900,000"
		DepreciationAndAmortizationInIncomeStatement,"26,900,000"
			Amortization,"26,900,000"
				AmortizationOfIntangiblesIncomeStatement,"26,900,000"
OperatingIncome,"66,600,000"
NetNonOperatingInterestIncomeExpense,"-11,000,000"
	InterestIncomeNonOperating,"500,000"
	InterestExpenseNonOperating,"11,500,000"
OtherIncomeExpense,"1,600,000"
	SpecialIncomeCharges,"-6,500,000"
		RestructuringAndMergernAcquisition,"800,000"
	OtherNonOperatingIncomeExpenses,"8,100,000"
PretaxIncome,"57,200,000"
TaxProvision,"8,200,000"
NetIncomeCommonStockholders,"410,000,000"
	NetIncome,"410,000,000"
		NetIncomeIncludingNoncontrollingInterests,"410,000,000"
			NetIncomeContinuousOperations,"49,000,000"
			NetIncomeDiscontinuousOperations,"361,000,000"
DilutedNIAvailtoComStockholders,"410,000,000"
TotalOperatingIncomeAsReported,"60,100,000"
TotalExpenses,"1,172,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"410,000,000"
NormalizedIncome,"54,568,181.818"
InterestIncome,"500,000"
InterestExpense,"11,500,000"
NetInterestIncome,"-11,000,000"
EBIT,"68,700,000"
EBITDA,"116,300,000"
ReconciledCostOfRevenue,"787,300,000"
ReconciledDepreciation,"47,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"49,000,000"
TotalUnusualItemsExcludingGoodwill,"-6,500,000"
TotalUnusualItems,"-6,500,000"
NormalizedEBITDA,"122,800,000"
TaxRateForCalcs,"0.143"
TaxEffectOfUnusualItems,"-931,818.182"
