name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994
MarketCap,"24,089,033,010","26,082,800,000","25,190,450,000","24,509,800,000","26,539,320,000","24,999,450,000","26,582,010,000","22,930,080,000","25,552,110,000","21,632,260,000","31,545,800,000","27,728,415,000","25,708,648,865","26,856,435,781","24,813,410,260","28,142,738,591","30,321,097,577","27,962,024,681","24,633,595,210","25,463,846,421","25,304,646,660","24,119,885,950","21,470,743,127","20,195,952,180","19,308,946,950","19,708,272,200","20,950,923,290","19,574,670,060","20,031,211,540","21,037,652,980","19,761,416,927","19,328,285,668","19,743,962,581","19,388,132,297","21,275,809,635","23,771,562,038","21,380,347,709","20,201,678,922","15,208,451,845","9,928,126,653","7,031,905,368","8,674,642,457","6,825,875,980","5,967,438,447","8,648,119,640","6,506,049,358","6,411,501,352","4,708,609,074","3,689,667,663","3,382,062,265","2,329,595,452","2,449,948,642","1,670,079,431","1,349,389,087","421,608,116","1,866,871,590","2,882,173,088","4,287,534,917","4,457,565,017","5,127,336,592","4,414,865,323","4,678,959,721","5,078,609,673","5,510,218,050","6,672,707,294","7,107,961,282","9,019,719,901","8,703,284,581","8,597,326,625","7,421,237,206","9,730,150,471","3,959,560,425","3,807,395,250","4,190,726,266","3,595,318,272","1,816,734,270","1,686,826,580","665,575,421","49,570,686","79,302,650","289,572,285","407,503,041","668,213,280","194,311,708","658,043,651","668,250,992","1,260,628,016","2,225,775,292","1,857,051,523","2,227,560,000","1,278,084,500","672,052,500","711,146,460","603,954,000","794,908,250","338,086,000","677,908,000","351,071,875","271,837,962","231,913,164","167,586,250","76,036,250","42,487,500","73,971,750","93,318,750","81,641,136","41,300,028","37,566,498","24,147,375","36,244,060","18,398,000","32,397,750"
EnterpriseValue,"34,241,033,010","35,134,800,000","34,271,450,000","33,657,800,000","35,813,320,000","33,895,450,000","34,859,010,000","30,969,080,000","33,852,110,000","29,872,260,000","39,826,800,000","35,824,415,000","33,274,648,865","33,689,987,781","31,333,929,260","34,527,171,591","37,054,917,577","34,639,350,681","31,292,611,210","31,880,025,421","31,062,008,660","29,754,195,950","27,000,451,127","25,821,918,180","24,921,814,950","25,044,812,200","26,204,345,290","24,397,027,060","24,658,600,540","25,391,273,980","24,426,902,927","23,782,599,668","23,074,479,581","22,854,922,297","24,270,220,635","26,369,570,038","23,561,918,709","22,115,959,922","17,122,732,845","11,608,216,653","8,912,415,368","10,585,851,457","8,924,434,980","8,065,997,447","10,817,469,640","8,839,172,358","9,042,401,352","7,419,738,074","6,459,081,663","6,742,510,265","5,022,719,452","5,313,338,642","4,444,628,431","4,066,237,087","3,292,653,116","4,879,992,590","3,906,442,088","5,282,308,917","5,332,694,017","6,013,272,592","5,193,082,323","5,338,287,721","5,810,237,673","6,010,559,050","7,173,048,294","7,476,659,282","9,182,125,901","8,865,690,581","8,674,264,625","7,436,732,206","9,622,550,471","3,862,508,425","3,593,468,250","3,909,982,266","3,240,238,272","1,597,309,270","1,386,303,580","434,038,421","1,077,378,686","441,872,650","475,408,285","681,551,041","942,261,280","409,410,708","818,826,651","955,792,992","1,863,415,016","2,756,722,292","2,387,998,523","2,598,785,000","1,776,338,500","1,178,952,500","1,218,546,460","985,354,000","1,047,691,250","570,186,000","845,208,000","448,971,875","343,058,151","318,613,164","249,286,250","74,936,250","40,927,686","69,271,750","91,818,750","79,841,136","39,200,028","35,066,498","21,647,375","33,244,060","18,398,000","32,397,750"
PeRatio,"17.486","20.688","79.375","87.143","654","203","27.696","23.304","25.522","24.7","35.75","28.432","24.261","21.808","28.55","35.111","42.313","44.571","29.778","32.471","34.188","34.333","34.231","34.75","39.5","43.889","45.222","46.75","46.625","47.75","50","58.167","57.667","53.333","49.857","77.5","6.569","6.039","5.667","4.887","23.125","33","45.5","37.75","54.75","165","163.01","60",,,,"3.969",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.302","30.167",,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"19.724","20.704","18.904","18.939","26.178","22.676","22.727","20.619","26.667","20.576","28.571","24.39","25.381","25.773","21.552","23.419","29.412","25.445","22.831","23.981","32.154","30.303","26.178","23.148","26.316","20.79","26.247","23.365","25.445","25.445","30.395","29.07","29.586","23.81","32.051","34.843","25.381","23.148","26.11","20.79","13.605","21.645","26.596","24.753","39.841","28.09","62.112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.758","1.842","0.418","0.419","0.585","1.428","1.433","1.329","1.72","1.277","2.311","1.971","2.093","1.718",,"1.561",,,"1.521","1.6","2.145","2.179","1.745","1.544","1.756","1.386","1.313","0.935","1.017","1.019","1.217","1.163","1.185","0.953","1.283","1.393","1.015","0.926","1.044","0.832","0.544","0.556","0.409","0.381","0.63","0.444","1.245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.839","3.154","3.105","3.098","3.497","3.355","3.61","3.068","3.356","2.926","4.553","4.309","4.166","4.481","4.638","5.243","5.747","5.433","4.794","5.095","5.227","5.096","4.598","4.493","4.466","4.698","4.987","4.829","5.011","5.356","5.311","5.372","5.569","5.378","6.214","7.407","6.606","6.223","5.839","5.171","3.894","4.982","3.985","3.306","4.953","3.686","3.698","2.469","1.781","1.464","0.87","0.912","0.602","0.474","0.156","0.77","2.758","4.338","4.807","6.45","6.179","7.204","9.499","13.001","15.753","21.824","47.564","46.428","61.522","73.639","141.174","81.296","109.192","173.478","203.069","211.076","386.355","281.665","61.578","777.477","9,021.845",,,,,,,,,,,,,,,,,,,"1,925.987","1,631.194","768.229","391.875","664.977","860.485","793.252","417.416","359.499","232.263","355.01",,
PbRatio,,,,,,,,,,,,,"162.762",,,,,,,,,,,,,,"343.954","43.765","22.553","16.061","16.841","13.008","7.244","7.061","7.506","7.34","5.6","4.905","3.765","3.351","8.327","12.43","11.107","9.703","17.485","21.788","30.88","17.499","20.454","22.253","62.299","323.108","11.625","5.519","49.531","118.728",,,,,,,,,,"52.768","15.692","15.141","11.99","8.75","9.724","3.683","3.102","3.107","2.713","1.475","1.263","0.511","1.345","0.465","0.703","1.263","2.071","0.473","1.397","2.3","3.677","5.884","4.909","6.483",,"5.61","9.782","10.016","10.197","7.133","12.815","4.959",,"7.18","13.625","17.281","21.342","13.449","54.893","40.821","18.773","14.449","9.287","11.692",,
EnterprisesValueRevenueRatio,"3.88","16.073","15.025","15.313","16.588","16.47","15.925","15.293","18.064","15.303","19.315","17.814","16.831","19.318","20.946","23.53","25.871","25.19","22.29","23.108","23.05","22.993","20.722","20.211","20.17","20.853","21.907","20.857","21.954","23.489","22.39","22.498","22.287","22.907","24.268","27.425","25.063","24.645","19.187","13.383","10.641","13.155","11.387","10.578","14.532","12.212","12.288","10.34","9.23","10.158","7.428","8.589","7.523","6.927","5.292","9.991","13.803","19.539","21.346","24.87","22.935","26.163","30.046","35.967","47.795","59.028","114.771","132.658","166.193","172.083","381.59","202.056","271.615","420.835","654.594","375.131","668.743","272.809","1,572.816","25,992.509","6,791.547","20,653.062",,,"818,826.651","955,792.992","-1,863,415.016","2,756,722.292","2,387,998.523","2,598,785","-17,763.385","11,789.525","12,185.465","9,853.54","-10,476.913","5,701.86","8,452.08","4,489.719","-3,430.582","3,186.132","2,492.863","749.363",,"692.718","918.188","798.411",,"350.665","216.474","332.441",,"323.978"
EnterprisesValueEBITDARatio,"12.321","53.315","55.817","48.22","44.378","83.9","-94.726","53.487","59.286","49.457","76.297","66.588","59.954","76.568","62.804","66.874","70.653","65.149","79.399","57.218","64.992","62.065","72.709","55.84","57.772","58.693","71.429","57.254","84.811","66.897","66.661","65.126","67.356","77.978","108.979","111.164","73.787","70.024","60.927","60.672","32.153","41.732","40.959","32.184","33.89","39.058","160.682","35.833","39.682","35.32","31.199","2,082.029","266.002","41.15","86.599","-1.027","-95.428","-85.586","-43.669","-75.526","-53.917","-49.31","-27.743","-47.488","-35.036","-17.749","-33.704","-62.277","-57.828","-75.374","-41.072","-26.93","-32.846","-56.799","-32.084","-20.011","-16.473","-1.318","-17.634","-27.707","-7.064","-28.464","-29.124","-14.433","-18.432","-25.661","-144.183","-88.334","-84.206","-98.798","-251.784","-94.316","-90.263","-83.505","194.666","-237.578","-313.04","-224.486","227.317","-151.721","-166.191","-149.873","-18.398","-115.453","-183.638","-199.603","-78.4","-58.444","-54.118","-83.11","-4.487","323.978"
