name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
		OtherNonCashItems,"16,255,000","4,123,000","4,116,000","4,093,000","3,923,000","3,258,000","799,000","2,049,000","2,032,000","2,053,000","-1,760,000",,,,,,,,,,,,"0",,,,"-9,000","0","-29,000","-98,000","34,000",,,,"-462,000","-27,000",,,,"1,788,000","2,080,000","995,000","544,000","675,000","-550,000","816,000","1,051,000","791,000","973,000","691,000","730,000","668,000","253,000","222,000","1,223,000","450,000","-192,000","620,000","1,151,000","864,000","374,000","-1,632,000","-1,692,000","311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","0","-200,000",,"0"
		ChangeInWorkingCapital,"9,590,000","40,307,000","-10,810,000","-10,305,000","-9,602,000","41,808,000","-5,209,000","-23,536,000","-12,743,000","18,707,000","-9,311,000","-11,155,000","-3,151,000","28,507,000","-19,049,000","-14,598,000","-1,855,000","11,500,000","44,073,000","-9,819,000","-6,161,000","5,489,000","-20,495,000","-5,146,000","-7,838,000","30,545,000","-20,565,000","-534,000","-6,536,000","23,110,000","-43,525,000","-4,089,000","8,439,000","11,699,000","-8,349,000","19,177,000","-11,479,000","15,483,000","-6,116,000","13,234,000","-24,052,000","15,859,000","12,151,000","-4,550,000","-2,179,000","26,215,000","-4,144,000","14,608,000","-8,637,000","12,953,000","14,271,000","-8,102,000","-7,139,000","9,635,000","3,574,000","-2,124,000","8,059,000","4,573,000","4,854,000","-6,934,000","-11,422,000","18,278,000","-4,937,000","-6,011,000","4,979,000","7,307,000","-3,591,000","-259,000","-3,867,000","9,667,000","2,368,000","-3,798,000","-915,000","12,307,000","-7,975,000","273,000","896,000","3,517,000","-11,792,000","137,000","-1,899,000","-6,719,000","-4,446,000","14,715,000","-5,895,000","-10,836,000","-2,770,000","-12,401,000","20,507,000","8,826,000","38,747,000","-8,500,000","-4,700,000","-4,500,000","-1,000,000","-6,900,000"
			ChangeInReceivables,"4,027,000","8,183,000","-8,016,000","-563,000","4,423,000","6,774,000","-7,213,000","-14,583,000","6,616,000","14,406,000","-15,453,000","5,796,000","-4,281,000","10,266,000","-17,657,000","4,256,000","4,622,000","422,000","-3,456,000","2,771,000","6,449,000","9,584,000","-25,861,000","-3,893,000","961,000","11,915,000","-14,508,000","-147,000","3,494,000","16,164,000","-23,764,000","-2,955,000","9,880,000","16,563,000","-21,713,000","11,697,000","-6,249,000","16,941,000","-17,992,000","2,483,000","-5,829,000","17,900,000","-19,530,000","-8,760,000","-5,653,000","18,802,000","-25,954,000","-3,778,000","-11,587,000","11,185,000","-1,364,000","-14,385,000","-2,796,000","9,281,000","-7,479,000","-7,039,000","6,211,000","4,445,000","-1,191,000","-11,866,000","-7,479,000","20,433,000","-12,601,000","-7,570,000","4,299,000","5,145,000","-14,346,000","3,221,000","-4,593,000","12,037,000","-9,446,000","-2,597,000","-4,023,000","7,268,000","-2,274,000","647,000","-3,988,000","4,560,000","-7,978,000","2,965,000","-124,000","90,000","407,000","11,073,000","-260,000","10,434,000","-13,319,000","-1,634,000","-6,812,000","1,370,000","8,102,000","-7,900,000","-10,200,000","-4,600,000","-7,000,000","-6,700,000"
				ChangesInAccountReceivables,"4,027,000","8,183,000","-8,016,000","-563,000","4,423,000","6,774,000","-7,213,000","-14,583,000","6,616,000","14,406,000","-15,453,000","5,796,000","-4,281,000","10,266,000","-17,657,000","4,256,000","4,622,000","422,000","-3,456,000","2,771,000","6,449,000","9,584,000","-25,861,000","-3,893,000","961,000","11,915,000","-14,508,000","-147,000","3,494,000","16,164,000","-23,764,000","-2,955,000","9,880,000","16,563,000","-21,713,000","11,697,000","-6,249,000","16,941,000","-17,992,000","2,483,000","-5,829,000","17,900,000","-19,530,000","-8,760,000","-5,653,000","18,802,000","-25,954,000","-3,778,000","-11,587,000","11,185,000","-1,364,000","-14,385,000","-2,796,000","9,281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-7,396,000","-8,639,000","549,000","2,864,000","-2,170,000","-2,981,000","2,546,000","514,000","2,913,000","-3,211,000","2,314,000","-2,323,000","10,389,000","-3,204,000","-5,731,000","-2,140,000","3,664,000","-3,555,000","3,936,000","-4,261,000","-990,000","17,000","-377,000","963,000","-1,978,000","-3,547,000","1,138,000","3,275,000","1,097,000","567,000","3,873,000","-2,095,000","-4,079,000","497,000","-362,000","-1,257,000","1,404,000","444,000","2,414,000","2,146,000","-5,292,000","832,000","2,155,000","-83,000","1,770,000","3,273,000","-10,544,000","3,112,000","-3,254,000","-2,473,000","-723,000","-1,940,000","2,104,000","-609,000","1,467,000","1,318,000","153,000","-1,295,000","-3,211,000","400,000","-687,000","-199,000","-707,000","-327,000","-518,000","-556,000","-571,000","-845,000","844,000","214,000","329,000","-1,464,000","-1,686,000","423,000","2,241,000","-1,545,000","-842,000","493,000","-528,000","-1,844,000","1,617,000","1,261,000","1,282,000","2,497,000","-137,000","432,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"15,394,000","7,010,000","5,577,000","7,027,000","-4,220,000","-3,413,000","8,543,000","2,725,000","-1,669,000","-154,000","4,297,000","-3,222,000","-5,288,000","-3,108,000","9,194,000","1,959,000","-1,759,000","-6,016,000","5,375,000","1,004,000","823,000","-16,295,000","11,647,000","-304,000","-1,301,000","-3,119,000","6,855,000","3,505,000","-3,097,000","-7,281,000","-4,614,000","10,399,000","-3,264,000","-1,843,000","3,222,000","-5,886,000","-1,768,000","-354,000","7,648,000","13,926,000","-1,682,000","-16,738,000","10,798,000","5,882,000","7,439,000","-19,344,000","16,124,000","10,708,000","11,708,000","-19,711,000","9,289,000","9,605,000","551,000","-16,328,000","10,382,000","6,385,000","6,816,000","-12,907,000","10,710,000","2,747,000","4,919,000","-14,248,000","11,367,000","4,977,000","3,078,000","-11,133,000","10,291,000","1,490,000","2,985,000","-11,004,000","9,918,000","2,925,000","2,916,000","-3,966,000","1,704,000","227,000","3,966,000","-2,895,000","-5,495,000","1,084,000","41,000","-5,157,000","799,000","-1,174,000","-2,828,000","-14,977,000","3,476,000","-4,579,000","24,239,000","9,928,000","5,697,000","2,100,000","3,200,000","-700,000","4,700,000","600,000"
				ChangeInPayable,"6,340,000","-2,041,000",,,,,,,,"-154,000",,,"-5,288,000","-3,108,000","9,194,000","1,959,000","-1,759,000","-6,016,000","5,375,000","1,004,000","823,000","-16,295,000","11,649,000","-281,000","-1,294,000","-3,093,000","6,837,000","3,691,000","-2,463,000","-6,161,000","1,090,000","2,316,000","-3,264,000","-1,843,000","3,222,000","-5,886,000","-1,768,000","-354,000","1,600,000","8,451,000","-7,858,000","961,000","5,537,000","1,344,000","-469,000","-1,637,000","3,189,000","4,026,000","1,871,000","-4,435,000","3,024,000","13,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"6,340,000","-2,041,000",,,,,,,,"-154,000",,,"-5,288,000","-3,108,000","9,194,000","1,959,000","-1,759,000","-6,016,000","5,375,000","1,004,000","823,000","-16,295,000","11,649,000","-281,000","-1,294,000","-3,093,000","6,837,000","3,691,000","-2,463,000","-6,161,000","1,090,000","2,316,000","-3,264,000","-1,843,000","3,222,000","-5,886,000","-1,768,000","-354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"9,054,000","9,051,000",,,,,,,,,,,,,,,,,"0","0","0","0","-2,000","-23,000","-7,000","-26,000","18,000","-186,000","-634,000","-1,120,000","-5,704,000",,,,,,,,,"5,475,000","6,176,000","-17,699,000","14,322,000","4,538,000","7,908,000","-17,707,000","12,935,000","6,682,000","9,837,000","-15,276,000","6,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"9,054,000","9,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,074,000","5,322,000","-2,490,000","-7,485,000","17,314,000",,,,,,,,,,,,,"108,000","157,000","148,000","144,000","267,000","157,000","-1,858,000","400,000","-6,943,000","-454,000","-171,000","2,000","3,228,000","-527,000","-549,000","-2,669,000","-1,449,000","-307,000","442,000","-314,000","2,228,000","2,957,000","-1,991,000","-574,000","-11,872,000","1,500,000","-200,000","-800,000","100,000","-900,000"
			ChangeInOtherCurrentLiabilities,"-11,883,000","-2,407,000","-3,317,000","-3,127,000","-3,032,000","-2,368,000","-1,641,000","-947,000","-3,272,000","-1,304,000","-2,403,000","-2,243,000","-3,071,000","-1,754,000","4,222,000","-3,253,000","-4,384,000","9,164,000","35,821,000","-257,000","-814,000","-833,000","-777,000","-830,000","-772,000","-686,000","-609,000","-645,000","-761,000","-1,009,000","-533,000","-1,452,000","2,895,000","-840,000","-322,000","994,000","-2,036,000","-1,564,000",,,,,,,,,,,,,,,,,,,,"13,249,000","-7,642,000","-2,014,000","-8,079,000","17,372,000","-10,688,000",,,"13,663,000","927,000","-4,282,000","-3,251,000","8,276,000","1,300,000","-2,819,000","3,736,000","8,182,000","-2,703,000","1,398,000","1,931,000","1,357,000","-1,019,000","-1,541,000","-2,884,000","-244,000","-5,485,000","2,626,000","-3,112,000","-6,411,000","4,845,000","-9,145,000","5,071,000","-1,898,000","36,820,000","-4,200,000","2,500,000","1,600,000","1,200,000","100,000"
			ChangeInOtherWorkingCapital,"9,448,000","36,160,000","-5,603,000","-16,506,000","-4,603,000","43,796,000","-7,444,000","-11,245,000","-17,331,000","8,970,000","1,934,000","-9,163,000","-900,000","26,307,000","-9,077,000","-15,420,000","-3,998,000","11,485,000","2,397,000","-9,076,000","-11,629,000","13,016,000","-5,127,000","-1,082,000","-4,748,000","25,982,000","-13,441,000","-6,522,000","-7,269,000","14,669,000","-18,487,000","-7,986,000","3,007,000","-2,678,000","10,826,000","13,629,000","-2,830,000","16,000","4,275,000","-5,321,000","-11,249,000","13,865,000","18,728,000","-1,589,000","-5,735,000","23,484,000","16,230,000","4,566,000","15,570,000","2,878,000","1,747,000","1,108,000","487,000","-23,000","-160,000","-8,859,000","8,128,000","1,081,000","6,188,000","3,799,000","-96,000","-5,080,000","7,692,000","-12,595,000","11,783,000","188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","-664,000",,,,,,,,,"0","0","0","0","0","0","0","-472,000","2,620,000","492,000","634,000","273,000",,,,,,,,,,,,,"51,000","-9,000","-1,000","35,000",,"-266,000","-68,000","-72,000",,,"-806,000","-1,170,000",,,,,,,,,,,,,,
InvestingCashFlow,"-1,758,554,000","-216,141,000","-591,882,000","-420,405,000","-530,126,000","-1,086,822,000","-702,489,000","-315,114,000","-501,000","-589,000","94,199,000","110,565,000","-21,370,000","170,293,000","120,941,000","23,335,000","-64,426,000","-288,914,000","3,298,000","-6,819,000","6,892,000","-73,101,000","25,105,000","-10,954,000","24,224,000","-34,166,000","33,189,000","139,000","-5,885,000","-35,124,000","14,278,000","26,289,000","-106,616,000","-16,061,000","41,579,000","-55,861,000","-134,660,000","94,012,000","-2,954,000","-7,135,000","-14,078,000","-11,666,000","-10,032,000","-7,420,000","-14,230,000","-4,500,000","-3,673,000","-7,485,000","-5,133,000","-1,136,000","-16,334,000","-232,000","-16,000","19,220,000","-32,656,000","-6,188,000","-3,291,000","-667,000","-674,000","-7,529,000","-667,000","-3,825,000","-2,071,000","355,000","27,133,000","24,915,000","-18,656,000","-35,187,000","94,982,000","-36,817,000","-42,184,000","-1,244,000","-28,525,000","-2,438,000","-1,799,000","-1,604,000","4,287,000","-683,000","-3,606,000","-5,801,000","10,000","-337,000","2,234,000","-216,000","1,600,000","22,738,000","-6,255,000","-14,803,000","-27,939,000","11,271,000","3,876,000","-17,100,000","-8,800,000","-21,200,000","-3,200,000","-3,600,000"
