name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,12/31/2006
			InvestmentinFinancialAssets,"3,690,738,000","3,561,831,000","3,117,104,000","2,972,270,000","2,800,131,000","2,684,866,000","2,584,645,000","2,419,553,000","2,372,746,000","2,602,324,000","2,557,196,000","2,508,429,000","2,496,591,000","2,453,909,000","2,426,873,000","2,364,131,000","2,314,034,000","2,171,305,000","2,169,981,000","2,076,946,000","1,979,378,000","1,996,906,000","1,920,267,000","1,889,721,000","1,819,590,000","1,803,689,000","1,872,017,000","1,799,202,000","1,747,271,000","1,572,397,000","1,497,241,000","1,443,373,000","1,320,137,000","1,299,489,000","1,172,370,000","1,135,854,000","985,491,000","952,966,000",,,,"684,335,052",,,,"417,563,932",,,"159,992,948",,,,"131,396,610",,,,"129,713,675",,"73,711,001"
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"3,690,738,000","3,561,831,000","3,117,104,000","2,972,270,000","2,800,131,000","2,684,866,000","2,584,645,000","2,419,553,000","2,372,746,000","2,602,324,000","2,557,196,000","2,508,429,000","2,496,591,000","2,453,909,000","2,426,873,000","2,364,131,000","2,314,034,000","2,171,305,000","2,169,981,000","2,076,946,000","1,979,378,000","1,996,906,000","1,920,267,000","1,888,138,000","1,818,071,000","1,799,996,000","1,867,434,000","1,790,352,000","1,737,323,000","1,563,330,000","1,488,034,000","1,434,399,000","1,308,879,000","1,286,188,000","1,152,407,000","1,114,095,000","985,491,000","924,431,000",,,,"562,010,211",,,,"346,759,419",,,"125,885,223",,,,"110,331,189",,,,"90,400,449",,"76,209,428"
				AvailableForSaleSecurities,,,,,,"1,113,725,000","1,020,713,000","1,008,139,000","978,368,000","1,032,721,000","1,024,566,000","1,040,692,000","1,009,757,000","1,004,993,000","967,128,000","913,963,000","846,797,000","750,706,000","715,873,000","671,713,000","658,239,000","594,282,000","547,651,000","1,583,000","1,519,000","3,693,000","4,583,000","8,850,000","9,948,000","9,067,000","9,207,000","8,974,000","11,258,000","13,301,000","19,963,000","21,759,000","272,698,000","28,535,000",,,,"122,324,841",,,,"70,804,513",,,"34,107,725",,,,"21,065,421",,,,"39,313,226",,"-2,498,427"
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"364,666,000",,,,,,,"243,276,676",,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,766,000","3,993,000","3,945,000","4,168,015",,"3,715,272",,"2,543,645","1,425,950","1,524,130","1,611,508","1,420,726","1,543,607","1,545,139","1,635,238","1,472,309","1,547,949","1,638,590","1,670,135",,"1,333,654"
TotalLiabilitiesNetMinorityInterest,"1,907,329,000","1,901,444,000","1,559,465,000","1,485,314,000","1,372,541,000","1,254,597,000","1,234,286,000","1,174,851,000","1,139,317,000","1,175,159,000","1,133,323,000","1,108,696,000","1,072,402,000","1,077,377,000","1,019,021,000","1,013,991,000","1,004,575,000","885,027,000","940,016,000","881,973,000","832,555,000","878,798,000","863,160,000","885,924,000","824,152,000","808,034,000","864,386,000","798,890,000","747,076,000","753,803,000","631,837,000","605,341,000","572,165,000","567,642,000","445,148,000","573,066,000","383,046,000","393,249,000","318,644,000","309,607,000","353,907,000","326,503,714","324,919,739","282,625,887","206,465,582","198,941,264","145,051,357","123,350,907","66,790,331","62,567,447","58,211,629","57,951,601","58,273,221","56,969,215","56,927,947","83,781,601","59,698,814","56,127,639","46,170,901"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,561,000","106,211,000","152,321,000","124,616,786","123,646,814","94,988,620","20,946,239","43,383,289","18,911,819","5,493,008","1,790,331","7,567,447","3,211,629","2,951,601","3,273,221","1,730,907","1,446,545","28,781,601","1,673,142",,"1,070,901"
		PayablesAndAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,135,000","12,813,000","9,496,000","13,840,466","8,603,604","21,034,901","5,946,239","4,383,289","6,411,819","3,393,008","1,790,331","1,793,967","3,211,629","2,951,601","3,273,221","1,730,907","1,446,545","630,378","1,673,142","59,545","1,070,901"
			Payables,"59,319,000","75,665,000","62,844,000","58,862,000","68,336,000","43,380,000","46,082,000","42,574,000","46,905,000","44,998,000","55,462,000","45,146,000","40,721,000","64,205,000","60,297,000","51,442,000","56,610,000","77,303,000","52,073,000","61,151,000","39,545,000","30,540,000","54,025,000","46,590,000","28,691,000","27,636,000","28,379,000","80,123,000","85,246,000","37,985,000","18,743,000","36,999,000","25,306,000","46,770,000","28,897,000","42,937,000","16,209,000","38,004,000","10,938,000","8,929,000","8,170,000","13,840,466","7,682,673","17,317,829","5,083,692","4,383,289","3,765,676","2,756,883","1,790,331","1,504,237","2,101,561","2,634,703","3,273,221","1,431,261","345,956","318,306","1,673,142",,"1,070,901"
				AccountsPayable,"59,319,000","75,665,000","62,844,000","58,862,000","68,336,000","43,380,000","46,082,000","42,574,000","46,905,000","44,998,000","55,462,000","45,146,000","40,721,000","64,205,000","60,297,000","51,442,000","56,610,000","77,303,000","52,073,000","61,151,000","39,545,000","30,540,000","54,025,000","46,590,000","28,691,000","27,636,000","28,379,000","80,123,000","85,246,000","37,985,000","18,743,000","36,999,000","25,306,000","46,770,000","28,897,000","42,937,000","16,209,000","38,004,000","2,853,000","3,214,000","2,861,000","13,840,466","1,443,061","1,261,674","1,731,819","4,383,289","1,262,193","871,554","1,790,331","160,536","781,738","2,634,703","3,273,221","1,431,261","345,956","318,306","1,673,142",,"1,070,901"
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,743,000","2,955,000","3,789,000","2,856,457","3,134,611","3,013,738","2,183,176",,"1,901,630","1,885,329","0","1,343,701","1,319,823",,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,342,000","2,760,000","1,520,000","4,830,750","3,105,001","13,042,417","1,168,697","15,124","601,853",,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,197,000","3,884,000","1,326,000","3,984,014","920,931","3,717,072","862,547","3,194,870","2,646,143","636,125","1,069,148","289,730","1,110,068","316,898","1,108,193","299,646","1,100,589","312,072","1,062,672",,"854,941"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,197,000","3,884,000","1,326,000","3,984,014","920,931","3,717,072","862,547","3,194,870","2,646,143","636,125","1,069,148","289,730","1,110,068","316,898","1,108,193","299,646","1,100,589","312,072","1,062,672",,"854,941"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,000,000","88,000,000","138,000,000","107,000,000","114,000,000","73,000,000","15,000,000","39,000,000","12,500,000","2,100,000",,,,,,,,"25,000,000",,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,000,000","88,000,000","138,000,000","107,000,000","114,000,000","73,000,000","15,000,000","39,000,000","12,500,000","2,100,000",,,,,,,,"25,000,000",,,
				LineOfCredit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,500,000","2,100,000",,,,,,,,"25,000,000",,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,426,000","5,398,000","4,825,000","3,776,320","1,043,210","953,719",,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,426,000","5,398,000","4,825,000","3,776,320","1,043,210","953,719",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,773,480",,,,,,"3,151,223",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,083,000","203,396,000","201,586,000","201,886,928","201,272,925","187,637,267","185,519,343","155,557,975","126,139,538","117,857,899","65,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,238,308","55,481,402","55,000,000","58,025,672",,"45,100,000"
		LongTermDebtAndCapitalLeaseObligation,"1,814,499,000","1,796,056,000","1,473,580,000","1,414,742,000","1,301,565,000","1,208,625,000","1,187,473,000","1,131,888,000","1,084,038,000","1,114,012,000","1,059,983,000","1,040,867,000","1,011,994,000","996,146,000","944,559,000","951,714,000","939,278,000","797,171,000","886,761,000","820,822,000","793,010,000","848,258,000","809,135,000","839,334,000","795,461,000","780,398,000","835,344,000","715,363,000","653,284,000","706,604,000","600,511,000","557,761,000","539,921,000","514,932,000","405,141,000","519,123,000","353,679,000","343,467,000","194,083,000","203,396,000","201,586,000","308,886,928","201,272,925","187,637,267","185,519,343","194,557,975","126,139,538","117,857,899","65,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","261,313","45,100,000"
			LongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,083,000","203,396,000","201,586,000","201,886,928","201,272,925","187,637,267","185,519,343","155,557,975","126,139,538","117,857,899","65,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","55,000,000","261,313","45,100,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","238,308","481,402",,"3,025,672",,"0"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","238,308","481,402",,"3,025,672",,"0"
TotalEquityGrossMinorityInterest,"1,873,654,000","1,788,846,000","1,684,307,000","1,604,841,000","1,540,164,000","1,514,767,000","1,423,182,000","1,370,944,000","1,336,170,000","1,536,390,000","1,532,055,000","1,521,082,000","1,522,497,000","1,476,049,000","1,505,442,000","1,447,354,000","1,396,600,000","1,380,368,000","1,329,666,000","1,282,745,000","1,243,934,000","1,201,481,000","1,144,350,000","1,099,112,000","1,076,998,000","1,070,894,000","1,090,981,000","1,090,816,000","1,083,893,000","939,982,000","947,506,000","943,410,000","804,407,000","792,533,000","794,176,000","655,383,000","645,210,000","642,976,000","553,154,000","533,404,000","425,536,000","411,188,117","341,035,886","334,627,492","323,350,385","249,983,038","189,438,929","183,757,362","129,660,131","129,062,825","124,580,685","107,037,941","112,356,056","115,417,819","116,657,735","115,305,540","115,149,208","42,658,191","43,272,531"
	StockholdersEquity,"1,873,654,000","1,788,846,000","1,684,307,000","1,604,841,000","1,540,164,000","1,514,767,000","1,423,182,000","1,370,944,000","1,336,170,000","1,536,390,000","1,532,055,000","1,521,082,000","1,522,497,000","1,476,049,000","1,505,442,000","1,447,354,000","1,396,600,000","1,380,368,000","1,329,666,000","1,282,745,000","1,243,934,000","1,201,481,000","1,144,350,000","1,099,112,000","1,076,998,000","1,070,894,000","1,090,981,000","1,090,816,000","1,083,893,000","939,982,000","947,506,000","943,410,000","804,407,000","792,533,000","794,176,000","655,383,000","645,210,000","642,976,000","553,154,000","533,404,000","425,536,000","405,710,709","336,540,116","330,131,722","319,012,215","245,534,645","185,792,824","180,248,021","129,660,131","129,062,825","124,580,685","107,037,941","112,356,056","115,417,819","116,657,735","115,305,540","115,149,208","42,658,191","43,272,531"
		CapitalStock,"723,000","707,000","694,000","685,000","680,000","677,000","661,000","658,000","645,000","643,000","633,000","629,000","624,000","613,000","610,000","603,000","590,000","586,000","577,000","567,000","554,000","543,000","529,000","521,000","508,000","504,000","500,000","499,000","496,000","451,000","449,000","449,000","399,000","398,000","397,000","350,000","348,000","346,000","316,000","315,000","270,000","267,144","232,193","231,826","229,476","187,975","152,130","150,827","108,425","107,496","105,586","92,412","92,412","92,412","89,597","89,597","89,597",,"0"
			CommonStock,"723,000","707,000","694,000","685,000","680,000","677,000","661,000","658,000","645,000","643,000","633,000","629,000","624,000","613,000","610,000","603,000","590,000","586,000","577,000","567,000","554,000","543,000","529,000","521,000","508,000","504,000","500,000","499,000","496,000","451,000","449,000","449,000","399,000","398,000","397,000","350,000","348,000","346,000","316,000","315,000","270,000","267,144","232,193","231,826","229,476","187,975","152,130","150,827","108,425","107,496","105,586","92,412","92,412","92,412","89,597","89,597","89,597",,"0"
		AdditionalPaidInCapital,"1,807,739,000","1,736,346,000","1,675,917,000","1,637,583,000","1,625,881,000","1,615,940,000","1,569,642,000","1,554,928,000","1,523,357,000","1,512,435,000","1,481,702,000","1,465,679,000","1,451,530,000","1,409,945,000","1,396,256,000","1,371,983,000","1,325,998,000","1,310,780,000","1,272,175,000","1,228,185,000","1,185,478,000","1,143,883,000","1,090,197,000","1,059,466,000","1,026,233,000","1,011,467,000","998,123,000","992,108,000","986,069,000","853,606,000","847,796,000","842,813,000","699,377,000","694,981,000","688,544,000","553,011,000","550,637,000","544,136,000","464,141,000","462,462,000","367,242,000","360,163,711","301,269,008","300,130,851","297,646,519","224,485,165","174,375,323","172,016,876","123,534,156","121,886,302","120,424,435","104,994,125","104,798,399","104,602,672","104,076,033","104,076,033","104,076,033",,"0"
		RetainedEarnings,"65,192,000","51,793,000","7,696,000","-33,427,000","-86,397,000","-101,850,000","-147,121,000","-184,642,000","-187,832,000","23,312,000","49,720,000","54,774,000","70,343,000","65,491,000","13,155,000","-1,168,000","10,015,000","7,921,000","29,099,000","22,751,000","33,943,000","19,033,000","38,421,000","22,111,000","7,061,000","7,181,000","13,927,000","11,733,000","23,135,000","23,665,000","28,886,000","14,478,000","23,760,000","22,778,000","17,939,000","26,879,000","25,437,000","35,869,000","-29,158,000","-29,159,000","2,032,000","12,531,357","-19,624,729","-20,499,798",,"9,261,405","-18,677,108","-11,595,553","-8,652,154","830,071","2,065,469","3,240,048","3,658,495","8,093,056","5,685,966","6,136,139","6,067,131",,"4,266,043"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,948,112","331,006",,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,855,000","99,786,000","55,992,000","65,724,983","54,663,644","50,268,843","21,136,220","41,403,402","29,942,479","19,675,871","14,669,704","6,238,956","1,985,195","659,468","4,137,756","2,629,679","6,806,139","5,003,771","4,916,447",,"13,585,479"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,566,000","70,648,000","55,992,000","53,193,626","45,460,492","42,833,531","14,530,348","32,141,997","21,151,217","19,675,871","14,669,704","6,238,956","1,985,195","659,468","4,137,756","2,629,679","6,806,139","5,003,771","4,916,447",,"13,585,479"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,289,000","29,138,000",,"12,531,357","9,203,152","7,435,312","6,605,872","9,261,405","8,791,262","-11,595,553",,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,566,000","70,648,000",,,,,,,,,,,,,,,,,,,"25,421,009"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,477,408","4,495,770","4,495,770","4,338,170","4,448,393","3,646,105","3,509,341",,,,,,,,,,,
TotalCapitalization,"3,688,153,000","3,584,902,000","3,157,887,000","3,019,583,000","2,841,729,000","2,723,392,000","2,610,655,000","2,502,832,000","2,420,208,000","2,650,402,000","2,592,038,000","2,561,949,000","2,534,491,000","2,472,195,000","2,450,001,000","2,399,068,000","2,335,878,000","2,177,539,000","2,216,427,000","2,103,567,000","2,036,944,000","2,049,739,000","1,953,485,000","1,938,446,000","1,872,459,000","1,851,292,000","1,926,325,000","1,806,179,000","1,737,177,000","1,646,586,000","1,548,017,000","1,501,171,000","1,344,328,000","1,307,465,000","1,199,317,000","1,174,506,000","998,889,000","986,443,000","747,237,000","736,800,000","627,122,000","714,597,637","537,813,041","517,768,989","504,531,558","440,092,620","311,932,362","298,105,920","194,660,131","184,062,825","179,580,685","162,037,941","167,356,056","170,417,819","171,657,735","170,305,540","170,149,208","42,919,504","88,372,531"
CommonStockEquity,"1,873,654,000","1,788,846,000","1,684,307,000","1,604,841,000","1,540,164,000","1,514,767,000","1,423,182,000","1,370,944,000","1,336,170,000","1,536,390,000","1,532,055,000","1,521,082,000","1,522,497,000","1,476,049,000","1,505,442,000","1,447,354,000","1,396,600,000","1,380,368,000","1,329,666,000","1,282,745,000","1,243,934,000","1,201,481,000","1,144,350,000","1,099,112,000","1,076,998,000","1,070,894,000","1,090,981,000","1,090,816,000","1,083,893,000","939,982,000","947,506,000","943,410,000","804,407,000","792,533,000","794,176,000","655,383,000","645,210,000","642,976,000","553,154,000","533,404,000","425,536,000","405,710,709","336,540,116","330,131,722","319,012,215","245,534,645","185,792,824","180,248,021","129,660,131","129,062,825","124,580,685","107,037,941","112,356,056","115,417,819","116,657,735","115,305,540","115,149,208","42,658,191","43,272,531"
NetTangibleAssets,"1,873,654,000","1,788,846,000","1,684,307,000","1,604,841,000","1,540,164,000","1,514,767,000","1,423,182,000","1,370,944,000","1,336,170,000","1,536,390,000","1,532,055,000","1,521,082,000","1,522,497,000","1,476,049,000","1,505,442,000","1,447,354,000","1,396,600,000","1,380,368,000","1,329,666,000","1,282,745,000","1,243,934,000","1,201,481,000","1,144,350,000","1,099,112,000","1,076,998,000","1,070,894,000","1,090,981,000","1,090,816,000","1,083,893,000","939,982,000","947,506,000","943,410,000","804,407,000","792,533,000","794,176,000","655,383,000","645,210,000","642,976,000","553,154,000","533,404,000","425,536,000","405,710,709","336,540,116","330,131,722","319,012,215","245,534,645","185,792,824","180,248,021","129,660,131","129,062,825","124,580,685","107,037,941","112,356,056","115,417,819","116,657,735","115,305,540","115,149,208","42,658,191","43,272,531"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-91,121,000","-57,987,000","-41,122,000","45,027,577","45,319,068","46,820,790","116,343,273","54,186,294","6,663,911","58,608,629","51,126,562","42,842,670","48,952,403","34,171,372","38,714,003","45,906,189","40,615,884","46,218,178","65,854,331",,"13,327,876"
InvestedCapital,"3,688,153,000","3,584,902,000","3,157,887,000","3,019,583,000","2,841,729,000","2,723,392,000","2,610,655,000","2,502,832,000","2,420,208,000","2,650,402,000","2,592,038,000","2,561,949,000","2,534,491,000","2,472,195,000","2,450,001,000","2,399,068,000","2,335,878,000","2,177,539,000","2,216,427,000","2,103,567,000","2,036,944,000","2,049,739,000","1,953,485,000","1,938,446,000","1,872,459,000","1,851,292,000","1,926,325,000","1,806,179,000","1,737,177,000","1,646,586,000","1,548,017,000","1,501,171,000","1,344,328,000","1,307,465,000","1,199,317,000","1,174,506,000","998,889,000","986,443,000","850,237,000","824,800,000","765,122,000","714,597,637","651,813,041","590,768,989","519,531,558","440,092,620","324,432,362","300,205,920","194,660,131","184,062,825","179,580,685","162,037,941","167,356,056","170,417,819","171,657,735","195,305,540","170,149,208","42,919,504","88,372,531"
