name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,06/30/2014,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		PrepaidAssets,"226,100,000","205,200,000","211,700,000","100,300,000","103,000,000","89,400,000","79,600,000","68,700,000","106,300,000","62,200,000","55,200,000","71,700,000","60,700,000","51,900,000","70,200,000","78,500,000","51,400,000","51,600,000","33,300,000","35,000,000","34,700,000","32,800,000","34,600,000","40,100,000","39,100,000","33,900,000","30,600,000","26,400,000","38,272,000","22,441,000",,"11,182,000",,,,"9,991,000",,,,"9,328,000",,,,"15,325,000",,,,"19,317,000",,,,"17,095,000",,,,"11,406,000",,,,"4,364,000",,,
		RestrictedCash,,,,,,,,,,"1,078,200,000","1,060,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"17,100,000","17,300,000","17,400,000","17,500,000","15,768,000","15,806,000",,"22,463,000",,,,"23,161,000",,,,"13,412,000",,,,"15,628,000",,,,"14,790,000",,,,"17,869,000",,,,"8,832,000",,,,"10,332,000",,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"17,100,000","17,300,000","17,400,000","17,500,000","15,768,000","15,806,000",,"22,463,000",,,,"23,161,000",,,,"13,412,000",,,,"15,628,000",,,,"14,790,000",,,,"17,869,000",,,,"8,832,000",,,,"10,332,000",,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,833,000",,"36,598,000","38,010,000","37,120,000","2,267,000","36,127,000","31,662,000","31,359,000","10,115,000","34,518,000","34,864,000","691,990,000",,"40,117,000","31,468,000","33,510,000",,"36,754,000","32,532,000","34,386,000",,"51,221,000","54,527,000","197,352,000",,"20,797,000","15,067,000","14,042,000",,"9,595,000","9,615,000","9,842,000"
	TotalNonCurrentAssets,"6,411,200,000","6,445,400,000","6,232,900,000","4,265,300,000","4,270,700,000","4,272,500,000","4,271,000,000","4,265,800,000","4,284,900,000","2,378,500,000","2,393,300,000","1,982,900,000","1,897,600,000","1,873,000,000","1,823,800,000","1,797,400,000","1,748,900,000","1,742,600,000","1,750,500,000","1,719,200,000","1,665,800,000","1,613,200,000","1,526,000,000","1,516,500,000","1,495,000,000","1,476,600,000","1,486,300,000","1,490,600,000","1,481,367,000","1,512,466,000","743,342,000","744,692,000","730,498,000","706,971,000","698,507,000","714,310,000","702,331,000","692,195,000","685,811,000","679,972,000","664,126,000","649,435,000","635,693,000","1,181,846,000","1,175,951,000","1,171,477,000","1,161,485,000","1,154,593,000","1,122,908,000","1,121,025,000","1,102,436,000","1,088,571,000","1,049,568,000","935,260,000","867,738,000","860,002,000","525,956,000","452,124,000","385,212,000","385,440,000","238,586,000","228,445,000","227,675,000"
		NetPPE,"2,747,500,000","2,746,300,000","2,629,300,000","2,028,300,000","2,004,700,000","1,975,600,000","1,957,600,000","1,920,200,000","1,922,400,000","1,374,800,000","1,376,300,000","950,500,000","895,900,000","855,600,000","809,400,000","795,500,000","744,300,000","734,900,000","737,600,000","740,700,000","721,600,000","699,800,000","643,900,000","637,000,000","604,300,000","597,700,000","593,300,000","594,700,000","577,017,000","569,909,000","318,387,000","318,264,000","309,103,000","285,025,000","276,809,000","291,947,000","279,655,000","268,813,000","261,695,000","255,816,000","240,867,000","228,301,000","214,247,000","394,701,000","384,357,000","381,437,000","372,168,000","363,052,000","331,588,000","326,149,000","303,978,000","293,994,000","291,672,000","263,440,000","250,180,000","247,197,000","150,476,000","147,256,000","145,302,000","143,142,000","125,915,000","123,831,000","121,682,000"
			GrossPPE,"2,747,500,000","2,746,300,000","2,629,300,000","3,049,300,000","2,004,700,000","1,975,600,000","1,957,600,000","2,774,600,000","1,922,400,000","1,374,800,000","1,376,300,000","1,658,800,000",,,,"1,414,800,000",,,,"1,286,200,000",,,,"1,101,800,000",,,,"990,700,000",,"895,424,000","318,387,000","318,264,000","309,103,000","285,025,000","276,809,000","291,947,000","279,655,000","268,813,000","261,695,000","255,816,000","240,867,000","228,301,000","214,247,000","394,701,000","384,357,000","381,437,000","372,168,000","363,052,000","331,588,000","326,149,000","303,978,000","293,994,000","291,672,000","263,440,000","250,180,000","247,197,000","150,476,000","147,256,000","145,302,000","143,142,000","125,915,000","123,831,000","121,682,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"96,000,000",,,,"93,500,000",,,,"53,600,000",,,,"48,700,000",,,,"47,900,000",,,,"40,200,000",,,,"40,100,000",,"37,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"842,000,000",,,,"801,200,000",,,,"541,300,000",,,,"477,100,000",,,,"452,700,000",,,,"411,000,000",,,,"402,800,000",,"388,472,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"1,398,400,000",,,,"1,190,500,000",,,,"892,700,000",,,,"689,800,000",,,,"626,500,000",,,,"487,300,000",,,,"421,100,000",,"377,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,747,500,000","2,746,300,000","2,629,300,000","438,700,000","2,004,700,000","1,975,600,000","1,957,600,000","441,200,000","1,922,400,000","1,374,800,000","1,376,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,"61,500,000",,,,"108,300,000",,,,"37,500,000",,,,"85,200,000",,,,"50,800,000",,,,"72,700,000",,,,"44,200,000",,"30,078,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,"212,700,000",,,,"139,900,000",,,,"133,700,000",,,,"114,000,000",,,,"108,300,000",,,,"90,600,000",,,,"82,500,000",,"61,728,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,"-1,021,000,000",,,,"-854,400,000",,,,"-708,300,000",,,,"-619,300,000",,,,"-545,500,000",,,,"-464,800,000",,,,"-396,000,000",,"-325,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"3,535,300,000","3,585,100,000","3,500,600,000","2,151,100,000","2,188,100,000","2,218,700,000","2,237,000,000","2,271,600,000","2,296,800,000","936,100,000","945,400,000","960,100,000","947,200,000","958,400,000","944,400,000","934,300,000","942,900,000","946,900,000","954,300,000","919,700,000","888,500,000","855,800,000","823,000,000","823,300,000","843,600,000","832,100,000","848,100,000","850,900,000","863,688,000","905,149,000","399,386,000","400,747,000","401,549,000","402,359,000","403,188,000","404,084,000","404,955,000","405,943,000","406,870,000","407,810,000","407,169,000","406,251,000","407,442,000","771,381,000","775,806,000","776,008,000","777,087,000","779,780,000","781,624,000","786,278,000","788,821,000","780,961,000","749,778,000","663,589,000","608,829,000","604,312,000","367,691,000","303,228,000","238,248,000","239,311,000","111,235,000","103,178,000","104,133,000"
			Goodwill,"2,291,500,000","2,295,700,000","2,220,500,000","1,354,700,000","1,354,500,000","1,354,300,000","1,349,500,000","1,353,000,000","1,348,900,000","765,800,000","765,800,000","765,800,000","747,500,000","747,400,000","746,600,000","740,500,000","740,400,000","740,100,000","738,700,000","718,600,000","704,100,000","687,500,000","675,300,000","674,000,000","676,200,000","668,600,000","668,300,000","664,000,000","663,990,000","663,868,000","356,509,000","356,509,000","356,509,000","356,509,000","356,509,000","356,509,000","356,509,000","356,597,000","356,597,000","356,597,000","355,836,000","353,963,000","354,037,000","586,510,000","584,900,000","584,016,000","582,668,000","582,966,000","582,396,000","584,917,000","585,474,000","575,464,000","550,110,000","480,965,000",,"425,186,000",,,,"234,421,000",,,
			OtherIntangibleAssets,"1,243,800,000","1,289,400,000","1,280,100,000","796,400,000","833,600,000","864,400,000","887,500,000","918,600,000","947,900,000","170,300,000","179,600,000","194,300,000","199,700,000","211,000,000","197,800,000","193,800,000","202,500,000","206,800,000","215,600,000","201,100,000","184,400,000","168,300,000","147,700,000","149,300,000","167,400,000","163,500,000","179,800,000","186,900,000","199,698,000","241,281,000","42,877,000","44,238,000","45,040,000","45,850,000","46,679,000","47,575,000","48,446,000","49,346,000","50,273,000","51,213,000","51,333,000","52,288,000","53,405,000","184,871,000","190,906,000","191,992,000","194,419,000","196,814,000","199,228,000","201,361,000","203,347,000","205,497,000","199,668,000","182,624,000",,"179,126,000",,,,"4,890,000",,,
		OtherNonCurrentAssets,"128,400,000","114,000,000","103,000,000","85,900,000","77,900,000","78,200,000","76,400,000","74,000,000","65,700,000","67,600,000","71,600,000","72,300,000","54,500,000","59,000,000","70,000,000","67,600,000","61,700,000","60,800,000","58,600,000","58,800,000","55,700,000","57,600,000","59,100,000","56,200,000","47,100,000","46,800,000","44,900,000","45,000,000","40,662,000","37,408,000","25,569,000","25,681,000","19,846,000","19,587,000","18,510,000","18,279,000","17,721,000","17,439,000","17,246,000","16,346,000","16,090,000","14,883,000","14,004,000","15,764,000","15,788,000","14,032,000","12,230,000","11,761,000","9,696,000","8,598,000","9,637,000","13,616,000","8,118,000","8,231,000","8,729,000","8,493,000","7,789,000","1,640,000","1,662,000","2,987,000","1,436,000","1,436,000","1,860,000"
TotalLiabilitiesNetMinorityInterest,"8,775,100,000","8,795,500,000","8,458,200,000","5,739,600,000","5,392,100,000","5,446,800,000","5,719,200,000","5,709,100,000","6,047,600,000","4,732,600,000","4,829,900,000","3,355,300,000","2,988,600,000","2,961,400,000","2,921,600,000","2,865,600,000","2,871,100,000","2,867,100,000","2,933,900,000","2,878,600,000","2,865,600,000","2,779,300,000","2,707,500,000","2,652,600,000","2,670,300,000","2,656,200,000","2,899,200,000","2,897,900,000","2,919,907,000","2,805,679,000","607,085,000","591,346,000","589,344,000","560,871,000","588,226,000","564,966,000","542,047,000","529,680,000","552,360,000","535,773,000","520,917,000","695,427,000","970,683,000","953,452,000","969,269,000","952,613,000","958,629,000","932,653,000","874,295,000","911,392,000","910,589,000","902,848,000","857,062,000","741,355,000","714,882,000","669,594,000","370,187,000","383,071,000","330,244,000","351,979,000","322,198,000","312,305,000","299,915,000"
	CurrentLiabilities,"3,503,900,000","3,393,500,000","3,261,300,000","2,527,200,000","2,312,000,000","2,039,500,000","2,287,900,000","2,618,700,000","2,045,300,000","1,823,100,000","1,823,000,000","1,699,300,000","1,598,800,000","1,458,200,000","1,474,700,000","1,470,000,000","1,447,100,000","1,280,100,000","1,375,200,000","1,383,300,000","1,375,100,000","1,250,700,000","1,252,600,000","1,316,700,000","1,270,000,000","1,213,600,000","1,223,000,000","1,277,000,000","1,236,634,000","1,170,428,000","534,981,000","519,340,000","526,497,000","500,543,000","528,918,000","504,720,000","482,533,000","482,278,000","504,599,000","489,124,000","477,926,000","648,757,000","674,093,000","561,095,000","551,024,000","544,378,000","541,123,000","468,924,000","473,756,000","474,329,000","471,182,000","448,064,000","412,518,000","384,371,000","370,187,000","348,034,000","271,798,000","245,766,000","229,333,000","227,786,000","203,377,000","198,852,000","201,631,000"
		PayablesAndAccruedExpenses,"3,314,900,000","3,207,000,000","3,084,000,000","2,401,500,000","2,078,600,000","1,503,300,000","1,953,800,000","2,286,000,000","1,933,900,000","1,454,900,000","1,532,800,000","1,474,100,000","1,305,900,000","1,163,200,000","1,280,700,000","1,200,800,000","1,246,200,000","1,091,700,000","1,158,100,000","1,153,100,000","1,148,600,000","1,048,000,000","1,137,600,000","1,149,400,000","1,147,900,000","1,047,200,000","1,062,800,000","1,130,000,000","1,074,049,000","1,035,490,000","296,172,000","422,643,000","291,538,000","275,498,000","290,816,000","410,752,000","260,861,000","256,195,000","270,268,000","381,676,000","262,984,000","450,658,000","287,791,000","432,080,000","259,119,000","275,934,000","282,263,000","385,769,000","258,818,000","261,622,000","264,595,000","370,801,000","231,108,000","206,121,000","199,047,000","295,159,000","155,086,000","151,571,000","152,253,000","192,490,000","131,477,000","144,245,000","135,762,000"
			Payables,"2,556,300,000","2,446,400,000","2,374,100,000","1,776,500,000","1,513,100,000","1,025,200,000","1,456,900,000","1,608,000,000","1,372,900,000","1,041,500,000","1,188,700,000","1,130,800,000","1,045,000,000","940,600,000","1,042,300,000","973,000,000","1,022,500,000","886,900,000","908,700,000","907,100,000","920,700,000","850,400,000","922,900,000","918,000,000","931,000,000","829,300,000","855,900,000","895,900,000","878,578,000","826,790,000","296,172,000","275,580,000","291,538,000","275,498,000","290,816,000","269,590,000","260,861,000","256,195,000","270,268,000","258,791,000","262,984,000","450,658,000","287,791,000","267,657,000","259,119,000","275,934,000","282,263,000","235,392,000","258,818,000","261,622,000","264,595,000","245,536,000","231,108,000","206,121,000","199,047,000","183,457,000","155,086,000","151,571,000","152,253,000","142,721,000","131,477,000","144,245,000","135,762,000"
				AccountsPayable,"2,556,300,000","2,446,400,000","2,374,100,000","1,776,500,000","1,513,100,000","1,025,200,000","1,456,900,000","1,608,000,000","1,372,900,000","1,041,500,000","1,188,700,000","1,130,800,000","1,045,000,000","940,600,000","1,042,300,000","973,000,000","1,022,500,000","886,900,000","908,700,000","907,100,000","920,700,000","850,400,000","922,900,000","918,000,000","931,000,000","829,300,000","855,900,000","895,900,000","878,578,000","826,790,000","296,172,000","275,580,000","291,538,000","275,498,000","290,816,000","269,590,000","260,861,000","256,195,000","270,268,000","258,791,000","246,666,000","287,778,000","287,791,000","267,657,000","259,119,000","275,934,000","282,263,000","235,392,000","258,818,000","261,622,000","264,595,000","236,438,000","231,108,000","206,121,000","199,047,000","183,457,000","155,086,000","151,571,000","152,253,000","134,986,000","131,477,000","144,245,000","135,762,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,318,000","162,880,000",,,,,,"0",,,,"9,098,000",,,,"0",,,,"7,735,000",,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,318,000","162,880,000",,,,,,"0",,,,"9,098,000",,,,"0",,,,"7,735,000",,,
			CurrentAccruedExpenses,"758,600,000","760,600,000","709,900,000","625,000,000","565,500,000","478,100,000","496,900,000","678,000,000","561,000,000","413,400,000","344,100,000","343,300,000","260,900,000","222,600,000","238,400,000","227,800,000","223,700,000","204,800,000","249,400,000","246,000,000","227,900,000","197,600,000","214,700,000","231,400,000","216,900,000","217,900,000","206,900,000","234,100,000","195,471,000","208,700,000",,"147,063,000",,,,"141,162,000",,,,"122,885,000",,,,"164,423,000",,,,"150,377,000",,,,"125,265,000",,,,"111,702,000",,,,"49,769,000",,,
		CurrentDebtAndCapitalLeaseObligation,"189,000,000","186,500,000","177,300,000","125,700,000","123,300,000","229,900,000","228,000,000","222,300,000","111,400,000","103,000,000","102,300,000","18,300,000","16,900,000","13,500,000","9,600,000","8,400,000","7,600,000","7,000,000","12,000,000","11,700,000","11,800,000","11,100,000","2,400,000","2,400,000","11,800,000","12,000,000","12,400,000","12,900,000","10,469,000","10,514,000","99,357,000","96,697,000","96,426,000","84,150,000","90,127,000","88,606,000","91,023,000","93,682,000","97,708,000","100,908,000","82,648,000","55,436,000","54,900,000","129,015,000","122,211,000","103,665,000","104,688,000","83,155,000","71,471,000","63,709,000","59,207,000","77,263,000","56,119,000","53,314,000","51,116,000","52,875,000","48,409,000","32,037,000","21,239,000","35,296,000","27,710,000","16,584,000","21,596,000"
			CurrentDebt,,,,,,"109,000,000","108,300,000","107,600,000",,,,,,,,,,,"5,900,000","5,800,000","5,700,000","5,600,000",,,"9,400,000","9,400,000","9,400,000","9,400,000","7,500,000","7,500,000","99,357,000","96,697,000","96,426,000","84,150,000","90,127,000","88,606,000","91,023,000","93,682,000","97,708,000","100,908,000","82,648,000","55,436,000","54,900,000","129,015,000","122,211,000","103,665,000","104,688,000","83,155,000","71,471,000","63,709,000","59,207,000","77,263,000","56,119,000","53,314,000","51,116,000","52,875,000","48,409,000","32,037,000","21,239,000","35,296,000","27,710,000","16,584,000","21,596,000"
				OtherCurrentBorrowings,,,,,,"109,000,000","108,300,000","107,600,000",,,,,,,,,,,"5,900,000","5,800,000","5,700,000","5,600,000",,,"9,400,000","9,400,000","9,400,000","9,400,000","7,500,000","7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"189,000,000","186,500,000","177,300,000","125,700,000","123,300,000","120,900,000","119,700,000","114,700,000","111,400,000","103,000,000","102,300,000","18,300,000","16,900,000","13,500,000","9,600,000","8,400,000","7,600,000","7,000,000","6,100,000","5,900,000","6,100,000","5,500,000","2,400,000","2,400,000","2,400,000","2,600,000","3,000,000","3,500,000","2,969,000","3,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,"110,100,000","306,300,000","106,100,000","110,400,000",,"265,200,000","187,900,000","206,900,000","276,000,000","281,500,000","184,400,000","260,800,000","193,300,000","181,400,000","205,100,000","218,500,000","214,700,000","191,600,000","112,600,000","164,900,000","110,300,000","154,400,000","147,800,000","134,100,000","152,116,000","124,424,000","139,452,000",,"138,533,000","140,895,000","147,975,000","5,362,000","130,649,000","132,401,000","136,623,000","6,540,000","132,294,000","142,663,000","331,402,000",,"169,694,000","164,779,000","154,172,000",,"143,467,000","148,998,000","147,380,000",,"125,291,000","124,936,000","120,024,000",,"68,303,000","62,158,000","55,841,000",,"44,190,000","38,023,000","44,273,000"
