name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2012
		PrepaidAssets,"63,020,000","71,745,000","69,193,000","63,933,000","68,034,000","57,630,000","64,264,000","58,196,000","64,788,000","51,397,000","49,169,000","46,612,000","44,995,000","42,858,000","49,671,000","36,844,000","33,953,000","28,700,000","19,376,000","19,685,000","19,224,000","20,136,000","18,944,000","17,799,000","17,088,000","13,060,000","12,324,000","9,430,000","6,877,000","5,929,000","5,547,000","4,945,000","4,239,000","1,848,000","2,980,000","255,000"
		RestrictedCash,,,,,,,,,,,,,,,,,"542,000","461,000","461,000","461,000","271,000","1,411,000","1,411,000","1,482,000","1,291,000","150,000",,"1,071,000","1,071,000",,,,,,,
	TotalNonCurrentAssets,"676,510,000","665,793,000","637,917,000","562,952,000","526,827,000","464,251,000","396,382,000","408,002,000","338,822,000","284,479,000","266,458,000","259,496,000","220,872,000","197,189,000","197,665,000","201,279,000","235,770,000","221,170,000","44,144,000","77,748,000","101,137,000","138,931,000","98,381,000","70,867,000","93,950,000","109,362,000","141,423,000","6,474,000","5,326,000","4,551,000","4,190,000","4,370,000","3,071,000","4,424,000","1,917,000","1,871,000"
		NetPPE,"209,772,000","176,183,000","155,765,000","143,187,000","126,081,000","114,039,000","86,370,000","85,406,000","83,423,000","74,676,000","63,588,000","58,673,000","44,720,000","20,046,000","19,828,000","20,858,000","20,830,000","21,837,000","16,030,000","16,405,000","16,517,000","17,055,000","18,226,000","17,054,000","13,418,000","7,373,000","6,285,000","4,772,000","3,514,000","3,033,000","2,621,000","2,497,000","1,777,000","1,325,000","1,308,000","1,362,000"
			GrossPPE,"209,772,000","226,221,000","155,765,000","143,187,000","126,081,000","151,431,000","86,370,000","85,406,000","83,423,000","100,664,000","63,588,000","58,673,000","44,720,000","38,252,000",,,,"32,828,000",,,,"23,216,000",,,,"10,238,000",,,,"4,514,000",,,,"2,122,000","1,993,000","1,715,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0"
				LandAndImprovements,,"15,487,000",,,,"11,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"15,651,000",,,,"13,232,000",,,,"11,313,000",,,,"10,721,000",,,,"9,618,000",,,,"8,539,000",,,,"3,194,000",,,,"1,661,000",,,,"691,000","582,000","487,000"
				OtherProperties,"209,772,000","74,153,000","155,765,000","143,187,000","126,081,000","69,472,000","86,370,000","85,406,000","83,423,000","48,209,000","63,588,000","58,673,000","44,720,000","9,856,000",,,,"7,696,000",,,,"2,154,000",,,,"1,302,000",,,,"712,000",,,,"277,000","264,000","225,000"
				ConstructionInProgress,,"76,849,000",,,,"17,649,000",,,,"24,271,000",,,,"1,970,000",,,,"429,000",,,,"37,000",,,,"2,276,000",,,,,,,,,,
				Leases,,"44,081,000",,,,"39,356,000",,,,"16,871,000",,,,"15,705,000",,,,"15,085,000",,,,"12,486,000",,,,"3,466,000",,,,"2,141,000",,,,"1,154,000","1,147,000","1,003,000"
			AccumulatedDepreciation,,"-50,038,000",,,,"-37,392,000",,,,"-25,988,000",,,,"-18,206,000",,,,"-10,991,000",,,,"-6,161,000",,,,"-2,865,000",,,,"-1,481,000",,,,"-797,000","-685,000","-353,000"
		GoodwillAndOtherIntangibleAssets,"204,398,000","175,194,000","175,275,000","175,356,000","175,437,000","175,519,000","175,600,000","175,681,000","173,406,000","173,406,000","173,426,000","173,475,000","173,492,000","173,629,000","174,638,000","177,182,000","181,528,000","185,951,000",,,,,,,,,,,,,,,,,,
			Goodwill,"44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000","44,406,000",,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"159,992,000","130,788,000","130,869,000","130,950,000","131,031,000","131,113,000","131,194,000","131,275,000","129,000,000","129,000,000","129,020,000","129,069,000","129,086,000","129,223,000","130,232,000","132,776,000","137,122,000","141,545,000",,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"241,122,000","293,858,000","290,458,000","231,741,000","216,380,000","165,881,000","129,320,000","144,288,000","77,131,000","32,926,000","26,333,000","24,167,000",,"0","0",,"29,907,000","9,975,000","24,964,000","57,802,000","80,862,000","117,963,000","76,211,000","50,021,000","75,932,000","99,259,000","133,492,000",,,,,,,,,
			LongTermEquityInvestment,"25,596,000","34,925,000","86,215,000","103,710,000","134,756,000","155,375,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"215,526,000",,"204,243,000","128,031,000","81,624,000",,"129,320,000","140,220,000","35,420,000","27,752,000","26,333,000","24,167,000",,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,"129,320,000","140,220,000","35,420,000","27,752,000","26,333,000","24,167,000",,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"215,526,000",,"204,243,000","128,031,000","81,624,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"258,933,000",,,,"10,506,000","0","4,068,000","41,711,000","5,174,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"21,218,000","20,558,000","16,419,000","12,668,000","8,929,000","8,812,000","5,092,000","2,627,000","4,862,000","3,471,000","3,111,000","3,181,000","2,660,000","3,514,000","3,199,000","3,239,000","3,505,000","3,407,000","3,150,000","3,541,000","3,758,000","3,913,000","3,944,000","3,792,000","4,600,000","2,730,000","1,646,000","1,702,000","1,812,000","1,518,000","1,569,000","1,873,000","1,294,000","3,099,000","609,000","509,000"
TotalLiabilitiesNetMinorityInterest,"587,605,000","599,836,000","551,127,000","540,273,000","543,181,000","605,180,000","602,194,000","618,454,000","623,994,000","481,732,000","152,679,000","139,140,000","121,030,000","110,650,000","102,549,000","102,051,000","93,693,000","107,299,000","69,489,000","68,089,000","57,344,000","66,652,000","59,276,000","38,056,000","34,360,000","28,479,000","25,367,000","23,726,000","14,721,000","13,022,000","11,605,000","9,503,000","6,993,000","9,540,000","7,438,000","3,976,000"
	CurrentLiabilities,"167,231,000","181,368,000","135,933,000","127,067,000","127,044,000","189,609,000","201,186,000","219,729,000","196,858,000","103,300,000","90,307,000","75,006,000","66,880,000","74,725,000","66,681,000","66,049,000","57,583,000","71,014,000","64,261,000","62,675,000","51,755,000","60,259,000","50,431,000","31,983,000","29,880,000","27,918,000","24,733,000","23,042,000","14,243,000","12,517,000","11,072,000","8,943,000","6,811,000","5,921,000","5,608,000","3,188,000"
		PayablesAndAccruedExpenses,"150,041,000","162,693,000","125,235,000","112,850,000","98,443,000","121,414,000","90,503,000","80,901,000","82,124,000","96,065,000","83,017,000","68,007,000","61,552,000","74,725,000","66,681,000","64,805,000","56,860,000","64,327,000","63,566,000","62,006,000","51,118,000","59,918,000","50,103,000","31,668,000","29,577,000","27,726,000","24,570,000","22,887,000","14,153,000","12,432,000","10,992,000","8,868,000","6,733,000","5,843,000","5,533,000","3,113,000"
			Payables,"23,685,000","17,138,000","15,575,000","21,790,000","15,744,000","12,923,000","10,850,000","9,014,000","14,405,000","12,871,000","13,460,000","8,743,000","12,664,000","12,275,000","8,198,000","10,314,000","7,569,000","8,886,000","9,288,000","11,876,000","8,345,000","5,364,000","6,616,000","6,954,000","6,012,000","2,942,000","4,422,000","10,171,000","5,755,000","4,857,000","4,161,000","3,590,000","3,495,000","1,437,000","2,890,000","1,200,000"
				AccountsPayable,"23,685,000","17,138,000","15,575,000","21,790,000","15,744,000","12,923,000","10,850,000","9,014,000","14,405,000","12,871,000","13,460,000","8,743,000","12,664,000","12,275,000","8,198,000","10,314,000","7,569,000","8,886,000","9,288,000","11,876,000","8,345,000","5,364,000","6,616,000","6,954,000","6,012,000","2,942,000","4,422,000","10,171,000","5,755,000","4,857,000","4,161,000","3,590,000","3,495,000","1,437,000","2,890,000","1,200,000"
			CurrentAccruedExpenses,"126,356,000","145,555,000","109,660,000","91,060,000","82,699,000","108,491,000","79,653,000","71,887,000","67,719,000","83,194,000","69,557,000","59,264,000","48,888,000","62,450,000","58,483,000","54,491,000","49,291,000","55,441,000","54,278,000","50,130,000","42,773,000","54,554,000","43,487,000","24,714,000","23,565,000","24,784,000","20,148,000","12,716,000","8,398,000","7,575,000","6,831,000","5,278,000","3,238,000","4,406,000","2,643,000","1,913,000"
		CurrentDebtAndCapitalLeaseObligation,"11,323,000","11,066,000","10,698,000","10,305,000","9,380,000","8,976,000","7,785,000","7,258,000","7,487,000","7,235,000","7,290,000","6,999,000","5,259,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"11,323,000","11,066,000","10,698,000","10,305,000","9,380,000","8,976,000","7,785,000","7,258,000","7,487,000","7,235,000","7,290,000","6,999,000","5,259,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"5,867,000","7,609,000","0","3,912,000","19,221,000","59,219,000","102,898,000","131,570,000","107,247,000",,,,"69,000","0","0","1,244,000","723,000","6,687,000","695,000","669,000","637,000","341,000","328,000","315,000","303,000","192,000","163,000","155,000","90,000","85,000","80,000","75,000","78,000","78,000","75,000","75,000"
			CurrentDeferredRevenue,"5,867,000","7,609,000","0","3,912,000","19,221,000","59,219,000","102,898,000","131,570,000","107,247,000",,,,"69,000","0","0","1,244,000","0","5,986,000",,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"420,374,000","418,468,000","415,194,000","413,206,000","416,137,000","415,571,000","401,008,000","398,725,000","427,136,000","378,432,000","62,372,000","64,134,000","54,150,000","35,925,000","35,868,000","36,002,000","36,110,000","36,285,000","5,228,000","5,414,000","5,589,000","6,393,000","8,845,000","6,073,000","4,480,000","561,000","634,000","684,000","478,000","505,000","533,000","560,000","182,000","3,619,000","1,830,000","788,000"
		LongTermDebtAndCapitalLeaseObligation,"28,043,000","30,904,000","33,344,000","35,861,000","36,752,000","39,251,000","36,668,000","36,308,000","34,958,000","29,757,000","31,206,000","32,968,000","22,984,000",,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"28,043,000","30,904,000","33,344,000","35,861,000","36,752,000","39,251,000","36,668,000","36,308,000","34,958,000","29,757,000","31,206,000","32,968,000","22,984,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"33,306,000","34,773,000","33,306,000","33,306,000","39,174,000","40,655,000","33,306,000","36,634,000","71,342,000","33,306,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","33,306,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000","31,166,000",,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"0","1,467,000",,"0","5,868,000","7,349,000",,"3,328,000","38,036,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,419,000","1,596,000","518,000"
		LiabilitiesHeldforSaleNonCurrent,"355,633,000","351,786,000","348,073,000","344,039,000","340,211,000","335,665,000","331,034,000","325,783,000","320,836,000","315,369,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"3,392,000","1,005,000","471,000",,,,,,,,,,,"4,759,000","4,702,000","4,836,000","4,944,000","5,119,000","5,228,000","5,414,000","5,589,000","6,393,000","8,845,000","6,073,000","4,480,000","561,000","634,000","684,000","478,000","505,000","533,000","560,000","182,000","200,000","234,000","270,000"
TotalEquityGrossMinorityInterest,"796,424,000","922,561,000","933,674,000","972,171,000","1,054,582,000","1,154,375,000","666,191,000","695,587,000","609,146,000","653,764,000","727,265,000","819,787,000","886,729,000","608,908,000","662,596,000","703,971,000","723,657,000","383,454,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","50,109,000","61,154,000","84,340,000"
	StockholdersEquity,"796,424,000","922,561,000","933,674,000","972,171,000","1,054,582,000","1,154,375,000","666,191,000","695,587,000","609,146,000","653,764,000","727,265,000","819,787,000","886,729,000","608,908,000","662,596,000","703,971,000","723,657,000","383,454,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","50,109,000","61,154,000","84,340,000"
		CapitalStock,"70,000","69,000","68,000","68,000","67,000","67,000","61,000","60,000","59,000","58,000","58,000","58,000","57,000","51,000","51,000","50,000","50,000","44,000","42,000","42,000","42,000","41,000","40,000","39,000","39,000","39,000","39,000","36,000","36,000","32,000","32,000","30,000","30,000","124,934,000","118,006,000","111,390,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124,930,000","118,002,000","111,387,000"
			CommonStock,"70,000","69,000","68,000","68,000","67,000","67,000","61,000","60,000","59,000","58,000","58,000","58,000","57,000","51,000","51,000","50,000","50,000","44,000","42,000","42,000","42,000","41,000","40,000","39,000","39,000","39,000","39,000","36,000","36,000","32,000","32,000","30,000","30,000","4,000","4,000","3,000"
		AdditionalPaidInCapital,"3,028,829,000","2,997,497,000","2,884,695,000","2,850,016,000","2,810,176,000","2,773,195,000","2,260,682,000","2,220,963,000","2,162,667,000","2,086,863,000","2,066,483,000","2,045,685,000","2,013,859,000","1,639,773,000","1,605,412,000","1,559,722,000","1,526,972,000","1,221,762,000","1,123,861,000","1,105,348,000","1,087,028,000","1,003,561,000","915,084,000","837,943,000","827,109,000","816,578,000","806,202,000","509,658,000","501,597,000","324,128,000","321,714,000","259,555,000","258,599,000","0","8,000","8,000"
		RetainedEarnings,"-2,225,921,000","-2,073,601,000","-1,951,143,000","-1,878,145,000","-1,755,717,000","-1,619,576,000","-1,595,565,000","-1,526,720,000","-1,552,035,000","-1,433,010,000","-1,339,205,000","-1,226,211,000","-1,127,039,000","-1,030,283,000","-942,457,000","-855,147,000","-802,419,000","-832,672,000","-750,941,000","-671,714,000","-598,823,000","-530,533,000","-459,246,000","-394,339,000","-337,416,000","-284,659,000","-229,439,000","-190,207,000","-160,420,000","-139,041,000","-122,302,000","-106,454,000","-92,869,000","-74,836,000","-56,846,000","-27,058,000"
		GainsLossesNotAffectingRetainedEarnings,"-6,554,000","-1,404,000","54,000","232,000","56,000","689,000","1,013,000","1,284,000","-1,545,000","-147,000","-71,000","255,000","-148,000","-633,000","-410,000","-654,000","-946,000","-5,680,000","-7,404,000","-4,223,000","231,000","905,000","12,000","252,000","92,000","-868,000","-39,000","-209,000","-94,000","-174,000","-118,000","-48,000","-46,000","11,000","-14,000",
TotalCapitalization,"796,424,000","922,561,000","933,674,000","972,171,000","1,054,582,000","1,154,375,000","666,191,000","695,587,000","609,146,000","653,764,000","727,265,000","819,787,000","886,729,000","608,908,000","662,596,000","703,971,000","723,657,000","383,454,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","50,109,000","61,154,000","84,340,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124,930,000","118,002,000","111,387,000"
CommonStockEquity,"796,424,000","922,561,000","933,674,000","972,171,000","1,054,582,000","1,154,375,000","666,191,000","695,587,000","609,146,000","653,764,000","727,265,000","819,787,000","886,729,000","608,908,000","662,596,000","703,971,000","723,657,000","383,454,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","-74,821,000","-56,848,000","-27,047,000"
CapitalLeaseObligations,"39,366,000","41,970,000","44,042,000","46,166,000","46,132,000","48,227,000","44,453,000","43,566,000","42,445,000","36,992,000","38,496,000","39,967,000","28,243,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"592,026,000","747,367,000","758,399,000","796,815,000","879,145,000","978,856,000","490,591,000","519,906,000","435,740,000","480,358,000","553,839,000","646,312,000","713,237,000","435,279,000","487,958,000","526,789,000","542,129,000","197,503,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","50,109,000","61,154,000","84,340,000"
WorkingCapital,"540,288,000","675,236,000","710,951,000","822,425,000","943,892,000","1,105,695,000","670,817,000","686,310,000","697,460,000","747,717,000","523,179,000","624,425,000","720,007,000","447,644,000","500,799,000","538,694,000","523,997,000","198,569,000","326,642,000","357,119,000","392,930,000","341,436,000","366,354,000","379,101,000","400,354,000","422,289,000","435,974,000","313,488,000","336,271,000","180,899,000","195,669,000","149,273,000","162,825,000","49,304,000","61,067,000","83,257,000"
InvestedCapital,"796,424,000","922,561,000","933,674,000","972,171,000","1,054,582,000","1,154,375,000","666,191,000","695,587,000","609,146,000","653,764,000","727,265,000","819,787,000","886,729,000","608,908,000","662,596,000","703,971,000","723,657,000","383,454,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","-74,821,000","-56,848,000","-27,047,000"
TangibleBookValue,"592,026,000","747,367,000","758,399,000","796,815,000","879,145,000","978,856,000","490,591,000","519,906,000","435,740,000","480,358,000","553,839,000","646,312,000","713,237,000","435,279,000","487,958,000","526,789,000","542,129,000","197,503,000","365,558,000","429,453,000","488,478,000","473,974,000","455,890,000","443,895,000","489,824,000","531,090,000","576,763,000","319,278,000","341,119,000","184,945,000","199,326,000","153,083,000","165,714,000","-74,821,000","-56,848,000","-27,047,000"
TotalDebt,"39,366,000","41,970,000","44,042,000","46,166,000","46,132,000","48,227,000","44,453,000","43,566,000","42,445,000","36,992,000","38,496,000","39,967,000","28,243,000",,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"69,796,940","69,344,998","67,961,963","67,764,950","67,439,477","66,818,520","60,815,690","60,413,756","59,488,873","57,838,220","57,749,890","57,665,375","57,303,888","50,860,588","50,533,070","50,116,056","49,665,203","44,167,071","42,488,312","42,428,124","42,273,429","41,240,230","40,052,032","39,046,247","38,992,346","38,882,394","38,822,177","36,071,596","35,612,019","31,934,682","31,846,472","30,059,288","30,049,650","29,061,871","29,061,871","29,061,871"
OrdinarySharesNumber,"69,796,940","69,344,998","67,961,963","67,764,950","67,439,477","66,818,520","60,815,690","60,413,756","59,488,873","57,838,220","57,749,890","57,665,375","57,303,888","50,860,588","50,533,070","50,116,056","49,665,203","44,167,071","42,488,312","42,428,124","42,273,429","41,240,230","40,052,032","39,046,247","38,992,346","38,882,394","38,822,177","36,071,596","35,612,019","31,934,682","31,846,472","30,059,288","30,049,650","29,061,871","29,061,871","29,061,871"
