name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
		PrepaidAssets,"57,733,000","1,094,000","1,574,000","1,694,000","9,692,000","1,977,000","2,336,000","2,448,000","1,605,000","9,051,000","2,719,000","2,796,000","1,396,000","1,855,000","1,524,000","2,814,000","1,608,000","1,600,000","2,458,000","1,804,000","2,038,000","1,667,000","3,850,000","6,052,000","4,382,000","4,461,000","4,775,000","1,123,000","1,540,000","1,580,000","1,345,000","447,000","790,000","852,000","1,184,000","1,153,000","559,000","404,000","742,000","823,000","357,000","439,729","430,100","383,636","287,908","266,203","178,391","114,802","186,662","162,366","20,176","54,184","35,542","35,927","102,016","100,160","135,303","137,656",
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237,789,000","193,086,000","138,649,000","147,198,634","129,924,393","55,311,283","13,713,222","4,680,603","6,862,088","3,860,176",,"299,280","20,084",,"651,749",,,,,,
		HedgingAssetsCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,069,000","9,600,000","9,475,000",,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"615,402",,"26,954","1,596,589","993,173","481,828",,
	TotalNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,114,875,000","13,328,514,000","12,137,554,000","5,393,674,681","5,975,823,418","5,258,400,274","2,273,914,732","1,161,850,680","540,070,197","477,579,500","164,583,811","50,363","249,469,771","249,464,764","249,434,399","249,292,394","249,900,737","249,789,486","250,245,988","249,029,380","272,045"
		InvestmentsAndAdvances,"7,657,366,000","4,605,354,000","4,454,200,000","4,351,478,000","4,318,397,000","5,178,322,000","5,545,765,000","5,186,224,000","2,786,962,000","11,941,766,000","12,007,021,000","13,623,509,000","12,707,442,000","7,150,600,000","7,059,405,000","6,253,312,000","6,916,128,000","7,478,966,000","7,093,705,000","6,906,293,000","6,135,117,000","6,511,164,000","7,041,228,000","7,742,276,000","10,474,010,000","12,461,556,000","13,636,947,000","13,795,986,000","15,050,439,000","15,297,529,000","13,669,810,000","16,962,134,000","16,479,734,000","14,648,178,000","16,664,917,000","22,605,502,000","24,339,169,000","19,096,562,000","22,114,875,000","13,328,514,000","12,137,554,000","5,393,674,681","5,975,823,418","5,258,400,274","2,273,914,732","1,161,850,680","540,070,197","477,579,500","164,583,811","50,363",,,"249,434,399",,,,,,
TotalLiabilitiesNetMinorityInterest,"7,684,954,000","4,133,668,000","3,844,196,000","4,028,857,000","4,322,314,000","4,586,182,000","5,052,232,000","4,712,756,000","4,278,929,000","11,835,713,000","11,840,393,000","13,547,627,000","12,486,166,000","7,339,297,000","7,472,593,000","6,890,470,000","7,226,291,000","7,602,866,000","7,265,537,000","7,168,605,000","7,005,004,000","6,886,096,000","7,634,685,000","8,398,911,000","10,248,399,000","11,830,111,000","12,976,952,000","13,536,899,000","14,221,690,000","14,536,507,000","15,681,812,000","15,673,867,000","15,877,734,000","13,831,289,000","15,477,020,000","21,956,979,000","25,044,018,000","18,571,103,000","21,074,398,000","12,548,403,000","11,605,727,000","5,581,141,124","5,809,443,125","4,995,996,126","2,125,061,188","1,100,515,373","510,349,163","452,843,166","170,222,955","105,202,512","84,200,666","84,329,346","83,948,656","83,805,836","83,554,311","83,269,513","83,870,268","83,303,642","435,002"
	CurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,074,398,000","12,548,403,000","11,605,727,000","5,581,141,124","5,809,443,125","4,995,996,126","2,125,061,188","1,100,515,373","510,349,163","452,843,166","170,222,955","105,202,512","9,306,773","9,446,551","9,083,880","8,968,269","8,891,307","8,822,275","9,620,278","9,053,652","435,002"
		PayablesAndAccruedExpenses,"694,761,000","3,671,000","216,062,000","211,319,000","301,379,000","4,196,000","523,949,000","448,766,000","482,885,000","394,234,000","20,182,000","49,409,000","226,001,000","179,928,000","15,978,000","474,170,000","237,973,000","9,408,000","11,477,000","838,820,000","477,669,000","14,214,000","15,296,000","114,707,000","25,855,000","26,329,000","16,831,000","5,988,000","6,298,000","468,953,000","12,977,000","60,163,000","392,539,000","189,145,000","155,407,000","13,322,000","13,735,000","14,468,000","1,049,012,000","279,302,000","397,600,000","123,451,936","493,496,198","304,761,061","21,028,645","126,309,070","14,227,467","116,136,757","1,151,300","58,813,910","1,810,214","1,071,551","708,880","559,856","491,144","420,316","364,819","71,990","85,002"
			Payables,"694,761,000","3,671,000","216,062,000","211,319,000","301,379,000","4,196,000","523,949,000","448,766,000","482,885,000","394,234,000","20,182,000","49,409,000","226,001,000","179,928,000","15,978,000","474,170,000","237,973,000","9,408,000","11,477,000","838,820,000","477,669,000","14,214,000","15,296,000","114,707,000","25,855,000","26,329,000","16,831,000","5,988,000","6,298,000","468,953,000","12,977,000","60,163,000","392,539,000","189,145,000","155,407,000","13,322,000","13,735,000","14,468,000","1,039,710,000","275,929,000","395,487,000","121,297,721","476,444,490","304,761,061","21,028,645","126,309,070","14,227,467","116,136,757","1,151,300","58,813,910","1,659,565","820,333","616,380","539,856","491,144","415,296","54,800","21,990",
				AccountsPayable,"7,511,000","3,671,000","5,416,000","5,193,000","5,388,000","4,196,000","5,397,000","5,243,000","12,444,000","35,522,000","20,182,000","49,409,000","27,829,000","13,876,000","15,978,000","11,845,000","10,564,000","9,408,000","11,477,000","10,178,000","10,107,000","14,214,000","15,296,000","13,794,000","10,900,000","26,329,000","16,831,000","5,988,000","6,298,000","23,661,000","12,977,000","21,347,000","9,704,000","29,986,000","11,513,000","13,322,000","13,727,000","14,459,000","1,039,607,000","275,653,000","395,289,000","120,547,188","476,328,497","304,644,594","20,912,754","125,872,748","11,450,917","115,107,644","122,187","58,635,972","1,634,427","803,445","574,742","539,856","491,144","415,296","54,800","21,990",
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,138","16,888","41,638",,,,,,
				DividendsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000","0","0","0","8,000","9,000","103,000","276,000","198,000","750,533","115,993","116,467","115,891","436,322","2,776,550","1,029,113","1,029,113","177,938",,,,,,,,,
				OtherPayable,"687,250,000",,"210,646,000","206,126,000","295,991,000",,"518,552,000","443,523,000","470,441,000","358,712,000",,,"198,172,000","166,052,000",,"462,325,000","227,409,000",,,"828,642,000","467,562,000",,,"100,913,000","14,955,000",,,,,"445,292,000",,"38,816,000","382,833,000","159,159,000","143,894,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,302,000","3,373,000","2,113,000","2,154,215","17,051,708",,,,,,,,"150,649","251,218","92,500","20,000",,"5,020","310,019","50,000","85,002"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,302,000","3,373,000","2,113,000","2,154,215","17,051,708",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,112,586,000",,,,,,,,,,,,,,,,,,,"350,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,112,586,000",,,,,,,,,,,,,,,,,,,"350,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"350,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,112,586,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,496,559",,"8,375,000",,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,496,559",,"8,375,000",,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,025,386,000","156,515,000","11,208,127,000","5,457,689,188","5,315,946,927","4,691,235,065","2,104,032,543","974,206,303","496,121,696","336,706,409","169,071,655","46,388,602",,"8,375,000",,"8,408,413","8,400,163","8,401,959","9,255,459","8,981,662",
	TotalNonCurrentLiabilitiesNetMinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","74,893,893","74,882,795","74,864,776","74,837,567","74,663,004","74,447,238","74,249,990","74,249,990",
		DerivativeProductLiabilities,"531,000","10,900,000","22,982,000","49,273,000","45,015,000","1,217,000","13,388,000","18,198,000","200,275,000","71,974,000","115,807,000","128,157,000","67,065,000","24,505,000","5,840,000","177,000","6,882,000","7,948,000","27,605,000","31,634,000","2,381,000","49,655,000","243,223,000","288,552,000","298,685,000","233,301,000","355,679,000","107,954,000","272,282,000","137,393,000","76,429,000","70,472,000","82,968,000","102,795,000","110,017,000","100,524,000","191,514,000","190,540,000",,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,"54,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,249,990",,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"614,786",,,,,,
TotalEquityGrossMinorityInterest,"1,021,935,000","1,143,639,000","1,143,692,000","1,108,542,000","1,027,186,000","938,304,000","892,269,000","851,231,000","786,250,000","1,436,707,000","1,382,940,000","1,376,048,000","1,486,653,000","1,125,313,000","1,208,273,000","1,206,508,000","1,244,966,000","1,326,051,000","1,312,662,000","1,285,117,000","1,137,395,000","1,092,065,000","1,220,317,000","1,139,514,000","1,095,635,000","1,225,166,000","1,419,452,000","1,586,794,000","1,658,112,000","1,749,291,000","1,836,000,000","1,950,883,000","1,867,774,000","1,901,228,000","2,153,449,000","2,215,601,000","2,708,798,000","2,307,775,000","2,442,948,000","1,358,090,000","1,206,907,000","626,605,627","574,667,885","534,030,257","220,612,375","108,708,577","54,035,550","54,319,364","21,417,725","21,491,096","165,838,589","165,864,211","166,373,986","166,383,633","168,069,666","167,653,447","167,096,430","165,896,775","19,698"
	StockholdersEquity,"1,021,935,000","1,143,639,000","1,143,692,000","1,108,542,000","1,027,186,000","938,304,000","892,269,000","851,231,000","786,250,000","1,436,707,000","1,382,940,000","1,376,048,000","1,486,653,000","1,125,313,000","1,208,273,000","1,206,508,000","1,244,966,000","1,326,051,000","1,312,662,000","1,285,117,000","1,137,395,000","1,092,065,000","1,220,317,000","1,139,514,000","1,095,635,000","1,225,166,000","1,419,452,000","1,586,794,000","1,658,112,000","1,749,291,000","1,836,000,000","1,950,883,000","1,867,774,000","1,901,228,000","2,153,449,000","2,215,601,000","2,708,798,000","2,307,775,000","2,442,948,000","1,358,090,000","1,206,907,000","626,605,627","574,667,885","534,030,257","220,612,375","108,708,577","54,035,550","54,319,364","21,417,725","21,491,096","165,838,589","165,864,211","166,373,986","166,383,633","168,069,666","167,653,447","167,096,430","165,896,775","19,698"
		CapitalStock,"107,000","101,000","94,000","90,000","75,000","70,000","70,000","70,000","64,000","67,000","66,000","65,000","68,000","52,000","50,000","50,000","50,000","50,000","50,000","49,000","45,000","45,000","45,000","45,000","45,000","45,000","50,000","358,000","360,000","361,000","365,000","365,000","365,000","366,000","379,000","379,000","382,000","311,000","311,000","189,000","178,000","95,437","84,758","74,781","32,254","16,442","7,414","7,414","230","230","3,125","3,125","3,125","3,125","3,125","3,125","3,125","3,125","719"
			PreferredStock,"7,000","7,000","7,000","7,000","6,000","5,000","5,000","5,000","5,000","8,000","7,000","6,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","2,000","2,000","1,000","0","0","0","0","0",,"0","0","0","0","0","0",,,,,,,
			CommonStock,"100,000","94,000","87,000","83,000","69,000","65,000","65,000","65,000","59,000","59,000","59,000","59,000","60,000","44,000","42,000","42,000","42,000","42,000","42,000","41,000","37,000","37,000","37,000","37,000","37,000","37,000","42,000","350,000","352,000","353,000","357,000","357,000","357,000","358,000","371,000","371,000","374,000","309,000","309,000","188,000","178,000","95,437","84,758","74,781","32,254","16,442","7,414","7,414","230","230","3,125","3,125","3,125","3,125","3,125","3,125","3,125","3,125","719"
		AdditionalPaidInCapital,"3,458,492,000","3,403,127,000","3,334,523,000","3,284,218,000","3,115,352,000","3,033,025,000","3,025,274,000","3,024,246,000","2,974,469,000","3,054,604,000","3,025,436,000","3,013,233,000","3,075,172,000","2,752,376,000","2,722,919,000","2,713,258,000","2,712,611,000","2,709,335,000","2,693,579,000","2,677,338,000","2,560,442,000","2,560,242,000","2,560,021,000","2,559,793,000","2,559,582,000","2,559,361,000","2,672,726,000","2,708,630,000","2,715,040,000","2,717,545,000","2,732,989,000","2,732,647,000","2,732,269,000","2,734,480,000","2,786,559,000","2,785,818,000","2,805,755,000","2,226,198,000","2,220,417,000","1,340,403,000","1,234,532,000","678,640,666","606,186,743","533,807,928","229,733,052","116,748,175","54,702,873","54,765,390","22,647,201","22,647,201","165,904,776","165,026,335","165,026,335","165,026,335","165,026,335","165,026,335","165,026,335","165,026,335","24,281"
		RetainedEarnings,"-2,465,099,000","-2,366,562,000","-2,314,879,000","-2,320,405,000","-2,225,038,000","-2,273,822,000","-2,333,272,000","-2,369,748,000","-2,413,300,000","-1,973,437,000","-2,048,250,000","-1,953,597,000","-1,731,875,000","-1,583,245,000","-1,342,463,000","-1,361,701,000","-1,346,867,000","-1,363,223,000","-1,406,148,000","-1,406,384,000","-1,411,226,000","-1,439,088,000","-1,505,020,000","-1,595,541,000","-1,586,711,000","-1,266,938,000","-1,341,357,000","-1,072,984,000","-1,224,829,000","-1,052,969,000","-852,126,000","-848,544,000","-720,676,000","-643,138,000","-42,635,000","269,440,000","-129,334,000","-149,298,000","-180,430,000","-150,152,000","-81,857,000","-100,878,380","-94,910,261","-32,164,751","-4,677,964","-3,826,510","-6,562,624","-3,435,350","-1,812,963","-1,197,174","-69,312","834,751","1,344,526","1,354,173","3,040,206","2,623,987","2,066,970","867,315","-5,302"
		GainsLossesNotAffectingRetainedEarnings,"28,435,000","106,973,000","123,954,000","144,639,000","136,797,000","179,031,000","200,197,000","196,663,000","225,017,000","355,473,000","405,688,000","316,347,000","143,288,000","-43,870,000","-172,233,000","-145,099,000","-120,828,000","-20,111,000","25,181,000","14,114,000","-11,866,000","-29,134,000","165,271,000","175,217,000","122,719,000","-67,302,000","88,033,000","-49,210,000","167,541,000","84,354,000","-45,228,000","66,415,000","-144,184,000","-190,480,000","-590,854,000","-840,036,000","31,995,000","230,564,000","402,650,000","167,650,000","54,054,000","48,747,904","63,306,645","32,312,299","-4,474,967","-4,229,530","5,887,887","2,981,910","583,257","40,839",,,,,,,,,
PreferredStockEquity,"7,000","7,000","7,000","7,000","6,000","5,000","5,000","5,000","5,000","8,000","7,000","6,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","8,000","2,000","2,000","1,000",,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,021,928,000","1,143,632,000","1,143,685,000","1,108,535,000","1,027,180,000","938,299,000","892,264,000","851,226,000","786,245,000","1,436,699,000","1,382,933,000","1,376,042,000","1,486,645,000","1,125,305,000","1,208,265,000","1,206,500,000","1,244,958,000","1,326,043,000","1,312,654,000","1,285,109,000","1,137,387,000","1,092,057,000","1,220,309,000","1,139,506,000","1,095,627,000","1,225,158,000","1,419,444,000","1,586,786,000","1,658,104,000","1,749,283,000","1,835,992,000","1,950,875,000","1,867,766,000","1,901,220,000","2,153,441,000","2,215,593,000","2,708,790,000","2,307,773,000","2,442,946,000","1,358,089,000","1,206,907,000","626,605,627","574,667,885","534,030,257","220,612,375","108,708,577","54,035,550","54,319,364","21,417,725","21,491,096","165,838,589","165,864,211","166,373,986","166,383,633","168,069,666","167,653,447","167,096,430","165,896,775","19,698"
NetTangibleAssets,"1,021,935,000","1,143,639,000","1,143,692,000","1,108,542,000","1,027,186,000","938,304,000","892,269,000","851,231,000","786,250,000","1,436,707,000","1,382,940,000","1,376,048,000","1,486,653,000","1,125,313,000","1,208,273,000","1,206,508,000","1,244,966,000","1,326,051,000","1,312,662,000","1,285,117,000","1,137,395,000","1,092,065,000","1,220,317,000","1,139,514,000","1,095,635,000","1,225,166,000","1,419,452,000","1,586,794,000","1,658,112,000","1,749,291,000","1,836,000,000","1,950,883,000","1,867,774,000","1,901,228,000","2,153,449,000","2,215,601,000","2,708,798,000","2,307,775,000","2,442,948,000","1,358,090,000","1,206,907,000","626,605,627","574,667,885","534,030,257","220,612,375","108,708,577","54,035,550","54,319,364","21,417,725","21,491,096","165,838,589","165,864,211","166,373,986","166,383,633","168,069,666","167,653,447","167,096,430","165,896,775","19,698"
WorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,671,927,000","-11,970,424,000","-10,930,647,000","-4,767,069,054","-5,401,155,533","-4,724,370,017","-2,053,302,357","-1,053,142,103","-486,034,647","-423,260,136","-143,166,086","21,440,733","-8,737,289","-8,717,758","-8,195,637","-8,071,194","-7,168,067","-7,688,801","-8,899,568","-8,882,615","-252,347"
InvestedCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,470,675,000",,,,,,,,,,,,,,,,,,,"369,698"
TangibleBookValue,"1,021,928,000","1,143,632,000","1,143,685,000","1,108,535,000","1,027,180,000","938,299,000","892,264,000","851,226,000","786,245,000","1,436,699,000","1,382,933,000","1,376,042,000","1,486,645,000","1,125,305,000","1,208,265,000","1,206,500,000","1,244,958,000","1,326,043,000","1,312,654,000","1,285,109,000","1,137,387,000","1,092,057,000","1,220,309,000","1,139,506,000","1,095,627,000","1,225,158,000","1,419,444,000","1,586,786,000","1,658,104,000","1,749,283,000","1,835,992,000","1,950,875,000","1,867,766,000","1,901,220,000","2,153,441,000","2,215,593,000","2,708,790,000","2,307,773,000","2,442,946,000","1,358,089,000","1,206,907,000","626,605,627","574,667,885","534,030,257","220,612,375","108,708,577","54,035,550","54,319,364","21,417,725","21,491,096","165,838,589","165,864,211","166,373,986","166,383,633","168,069,666","167,653,447","167,096,430","165,896,775","19,698"
TotalDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,112,586,000",,,,,,,,,,,,,,,,,,,"350,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,785,850,000",,,,,,,,,,,,,,,,,,,"167,345"
ShareIssued,"100,361,261","94,153,188","87,708,731","83,098,691","69,748,000","65,290,000","64,730,155","64,689,000","58,881,000","58,877,000","58,889,000","59,192,000","59,791,000","43,702,000","42,335,525","41,928,000","41,902,723","41,877,404","41,571,000","41,240,663","36,732,333","36,723,000","36,713,000","36,703,000","36,692,000","36,682,000","42,028,000","43,783,875","44,046,875","44,144,875","44,659,375","44,648,625","44,637,750","44,701,625","46,363,125","46,342,125","46,756,625","38,626,625","38,621,550","23,523,235","22,204,478","11,929,618","10,594,813","9,347,646","4,031,756","2,055,194","926,756","926,756","288,006","288,006","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","898,437"
OrdinarySharesNumber,"100,361,261","94,153,188","87,708,731","83,098,691","69,748,000","65,290,000","64,730,155","64,689,000","58,881,000","58,877,000","58,889,000","59,192,000","59,791,000","43,702,000","42,335,525","41,928,000","41,902,723","41,877,404","41,571,000","41,240,663","36,732,333","36,723,000","36,713,000","36,703,000","36,692,000","36,682,000","42,028,000","43,783,875","44,046,875","44,144,875","44,659,375","44,648,625","44,637,750","44,701,625","46,363,125","46,342,125","46,756,625","38,626,625","38,621,550","23,523,235","22,204,478","11,929,618","10,594,813","9,347,646","4,031,756","2,055,194","926,756","926,756","288,006","288,006","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","3,906,250","898,437"
