name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007
		AssetImpairmentCharge,,,,,,,,,,,,,,,"0",,,,"-58,000",,,,,,,,,,,,,,,,,,,,,,,"0",,,,"45,000",,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,252,000","375,000","302,000","395,000","180,000","380,000","1,241,000","365,000","890,000","166,000","1,515,000","425,000","346,000","300,000","563,000","887,000","180,000","227,000","3,679,000","14,877,000","870,000","409,000","1,870,000","1,200,000","639,000","665,000","20,000","1,196,000","1,330,000","110,000","1,046,000","119,000","-429,000","541,000","1,308,000","577,000","60,000","17,000","889,000","95,000","165,000","209,000","9,000","80,000","176,000","79,000",,,,,,,,,,,,,,,,
		StockBasedCompensation,"107,277,000","12,009,000","8,178,000","5,618,000","81,472,000","3,367,000","435,000","708,000","760,000","1,054,000","824,000","892,000","918,000","1,246,000","995,000","1,206,000","1,208,000","1,898,000","1,519,000","1,916,000","2,778,000","1,910,000","1,559,000","2,077,000","2,037,000","2,419,000","2,770,000","2,656,000","2,663,000","2,690,000","2,307,000","2,809,000","2,978,000","3,420,000","5,661,000","5,684,000","5,451,000","6,212,000","5,595,000","6,044,000","5,768,000","4,680,000","3,380,000","3,161,000","3,555,000","3,377,000","2,698,353","3,259,927","2,922,002","3,039,718","3,498,752","3,551,992","3,506,322","3,513,822",,,,,,,,
		OtherNonCashItems,"4,632,000","780,000","2,359,000","750,000","743,000","753,000","719,000","721,000","1,355,000","-85,000","-173,000","-1,821,000","1,416,000","-150,000","-1,275,000","-433,000","290,000","198,000","200,000","204,000","203,000","240,000","310,000","358,000","392,000","467,000","55,607,000","774,000","785,000","785,000","1,918,000","714,000","912,000","854,000","989,000","233,000","-154,000","602,000","-1,983,000","-5,206,000","-5,769,000","11,413,000","1,075,000","-852,000","8,609,000","-8,756,000","5,936,078","-6,376,855","263,727","375,050","290,736","-1,198,998","62,529","62,464","3,078,802","8,443,576","-2,916,964","2,689,332","2,075,259","1,879,479","4,061,578","663,986"
		ChangeInWorkingCapital,"-7,764,000","-109,000","-7,580,000","4,614,000","-4,689,000","-8,081,000","-5,392,000","-6,811,000","47,405,000","-13,360,000","-42,331,000","-10,674,000","10,667,000","-13,650,000","3,879,000","1,492,000","21,544,000","-29,414,000","4,222,000","6,111,000","-7,104,000","-3,357,000","-3,370,000","10,548,000","-7,926,000","21,649,000","-32,986,000","7,729,000","-12,121,000","36,486,000","-31,540,000","4,402,000","-13,542,000","2,261,000","10,289,000","7,300,000","21,420,000","-27,075,000","11,380,000","-6,862,000","15,144,000","-7,870,000","-4,683,000","-4,694,000","-1,533,000","5,338,000","-36,916,909","17,169,846","-4,720,804","-3,551,133","-3,299,740","752,688","309,882","1,127,292","6,260,752","20,588,131","-4,072,038","-4,980,444","-2,769,080","-10,291,426","-3,031,780","16,061,727"
			ChangeInReceivables,"-9,599,000","12,875,000","-23,740,000","-2,731,000","3,997,000","-1,786,000","-8,818,000","-11,302,000","74,084,000","-180,000","-67,355,000","-5,414,000","9,366,000","-5,000","245,000","-4,422,000","34,613,000","-36,796,000","-17,055,000","238,000","5,094,000","18,604,000","-963,000","6,905,000","-11,706,000","35,935,000","-37,725,000","515,000","5,071,000","35,565,000","-37,970,000","-10,394,000","-8,782,000","1,573,000","1,124,000","-1,978,000","18,374,000","-17,961,000","11,955,000","-1,314,000","-6,591,000","-2,218,000","-17,482,000","-4,442,000","-5,793,000","24,388,000","-30,787,400","1,612,977","-3,933,647","-2,609,930","168,340","-798,983","-1,193,851","26,026","1,633,825","15,402,688","-1,447,850","-3,965,442","4,214,273","-3,763,331","-4,090,202","16,952,564"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,"238,000",,,,,,,,,,,,,,,"1,124,000",,,,,"-1,314,000","-6,591,000","-2,218,000","-17,482,000","-4,442,000",,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-7,337,000","-1,809,000","-2,449,000","-2,523,000","-556,000","-176,000","-329,000","219,000","167,000","51,000","640,000","2,143,000","-1,367,000","2,023,000","1,338,000","-214,000","515,000","-2,704,000","469,000","2,649,000","-2,317,000","162,000","-477,000","-1,306,000","1,011,000","-748,000","1,492,000","622,000","1,413,000","1,880,000","708,000","3,695,000","-912,000","-4,470,000","5,898,000","-3,770,000","3,301,000","-6,066,000","-381,000","-1,267,000","3,138,000","-3,369,000","-2,679,000","-2,939,000","-2,493,000","-6,511,000","-1,163,073","-1,770,611","-458,453","-1,204,863","5,353,385","-2,997,324","975,283","2,530,466","-650,403","236,086","-115,566","-176,958","1,376,575","-1,350,524","212,935","-84,187"
			ChangeInPrepaidAssets,"-6,020,000","-3,188,000","-1,818,000","3,042,000","-4,056,000","-7,666,000","649,000","4,261,000","3,047,000","-2,682,000","-12,024,000","-3,566,000","-1,585,000","558,000","1,287,000","2,055,000","-270,000","-1,525,000","4,849,000","-1,356,000","750,000","1,400,000","525,000","-1,589,000","2,205,000","-794,000","-3,887,000","-566,000","2,788,000","4,541,000","6,598,000","-7,128,000","1,027,000","864,000","759,000","-368,000","2,464,000","-2,276,000","21,576,000","-11,545,000","-1,679,000","-1,151,000","-2,810,000","-894,000","-1,561,000","-1,379,000","122,031","-573,956","-1,296,318","888,243","-956,142","-1,488,328","115,945","173,159","-240,838","-2,519,415","-878,132","-161,736","7,493,520","-6,121,997","-472,980","-2,841,258"
			ChangeInPayablesAndAccruedExpense,"14,674,000","-7,817,000","15,849,000","8,544,000","-1,902,000","738,000","2,898,000","3,945,000","-22,790,000","-7,261,000","37,548,000","-2,246,000","5,351,000","-12,741,000","3,769,000","4,552,000","-12,669,000","7,697,000","6,691,000","4,580,000","-10,631,000","-23,523,000","-2,455,000","6,538,000","-4,558,000","-7,622,000","7,134,000","7,158,000","-21,393,000","-5,500,000","-876,000","18,229,000","-4,875,000","4,294,000","2,508,000","13,416,000","-2,719,000","-772,000","-18,770,000","5,540,000","19,000,000","-1,132,000","18,288,000","3,581,000","7,093,000","-12,920,000","-4,114,567","18,523,792","612,174","1,840,601","-2,440,634","849,747","2,014,956","-1,324,329","1,007,297","-1,959,020","1,768,473","-371,389","287,689","-785,328","1,489,420","565,036"
				ChangeInPayable,"6,282,000","113,000","6,796,000","-1,728,000","1,101,000","446,000","-707,000","1,942,000","-4,978,000","-5,594,000","12,531,000","-3,775,000","1,768,000","-1,208,000","3,053,000","1,074,000","-7,418,000","3,970,000","462,000","1,863,000","-3,850,000","-7,439,000","176,000","1,708,000","835,000","-3,483,000","-680,000","245,000","-8,594,000","-2,976,000","-64,000","10,905,000","-7,429,000","5,714,000","948,000","9,350,000","-5,518,000","-11,742,000","2,081,000","2,526,000","3,636,000","-8,571,000","13,723,000","-3,624,000","5,955,000","-8,021,000","-12,589,186","13,518,991","1,460,865","-1,391,670","-169,837","-541,575","2,880,298","-1,243,345",,,,,,,,
					ChangeInAccountPayable,"6,282,000","113,000","6,796,000","-1,728,000","1,101,000","446,000","-707,000","1,942,000","-4,978,000","-5,594,000","12,531,000","-3,775,000","1,768,000","-1,208,000","3,053,000","1,074,000","-7,418,000","3,970,000","462,000","1,863,000","-3,850,000","-7,439,000","176,000","1,708,000","835,000","-3,483,000","-680,000","245,000","-8,594,000","-2,976,000","-64,000","10,905,000","-7,429,000","5,714,000","948,000","9,350,000","-5,518,000","-11,742,000","2,081,000","2,526,000","3,636,000","-8,571,000","13,723,000","-3,624,000","5,955,000","-8,021,000","-12,589,186","13,518,991","1,460,865","-1,391,670","-169,837","-541,575","2,880,298","-1,243,345",,,,,,,,
				ChangeInAccruedExpense,"8,392,000","-7,930,000","9,053,000","10,272,000","-3,003,000","292,000","3,605,000","2,003,000","-17,812,000","-1,667,000","25,017,000","1,529,000","3,583,000","-11,533,000","716,000","3,478,000","-5,251,000","3,727,000","6,229,000","2,717,000","-6,781,000","-16,084,000","-2,631,000","4,830,000","-5,393,000","-4,139,000","7,814,000","6,913,000","-12,799,000","-2,524,000","-812,000","7,324,000","2,554,000","-1,420,000","1,560,000","4,066,000","2,799,000","10,970,000","-20,851,000","3,014,000","15,364,000","7,439,000","4,565,000","7,205,000","1,138,000","-4,899,000","8,474,619","5,004,801","-848,691","3,232,271","-2,270,797","1,391,322","-865,342","-80,984",,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,000","0","95,124",,,,,,,,"-1,840,000",,,,
			ChangeInOtherCurrentLiabilities,"-2,976,000","-971,000","-639,000","-663,000","-703,000","-1,048,000","-773,000","-764,000","-753,000","-851,000","-733,000","-1,193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,494,471","1,651,092","-2,262,713","1,435,331","-1,700,580","1,180,504","-71,203","1,369,822"
			ChangeInOtherWorkingCapital,"3,494,000","801,000","5,217,000","-1,055,000","-1,469,000","1,857,000","981,000","-3,170,000","-6,350,000","-2,437,000","-407,000","-398,000","762,000","-3,485,000","-2,760,000","-479,000","-645,000","3,914,000",,,,,,,,"-5,122,000",,,,,,,,,"0",,,,,"1,724,000",,,"0","0","1,221,000","1,760,000","-718,776","-782,356","355,440","-2,560,308","247,735","-484,848","-1,602,451","-278,030","1,371,606","2,421,494","-2,976,250","99,750","-14,440,557",,,"99,750"
InvestingCashFlow,"-200,165,000","1,362,000","-45,856,000","-11,426,000","-144,245,000","-6,132,000","-33,099,000","13,705,000","13,124,000","30,440,000","-984,000","-3,484,000","-2,098,000","5,064,000","20,104,000","112,361,000","-85,378,000","7,282,000","-9,572,000","-5,225,000","19,299,000","43,160,000","-8,470,000","-3,840,000","-8,455,000","21,837,000","-1,271,000","591,000","-29,248,000","-3,941,000","32,945,000","1,631,000","-3,432,000","-78,033,000","-109,181,000","17,031,000","-59,970,000","-2,862,000","-37,434,000","-63,446,000","-29,208,000","-33,859,000","-56,627,000","-65,342,000","-19,280,000","-40,577,000","-11,681,071","-39,437,862","-8,813,189","-8,801,878","-11,219,502","-7,734,924","-14,734,656","-9,721,734","-19,614,408","-40,057,076","12,228,274","-44,827,952","-5,499,967","-28,031,334","-10,125,092","-6,905,747"
	CashFlowFromContinuingInvestingActivities,"-200,165,000","1,362,000","-45,856,000","-11,426,000","-144,245,000","-6,132,000","-33,099,000","13,705,000","13,124,000","30,440,000","-984,000","-3,484,000","-2,098,000","5,064,000","20,104,000","112,361,000","-85,378,000","7,282,000","-9,572,000","-5,225,000","19,299,000","43,160,000","-8,470,000","-3,840,000","-8,455,000","21,837,000","-1,271,000","591,000","-29,248,000","-3,941,000","32,945,000","1,631,000","-3,432,000","-78,033,000","-109,181,000","17,031,000","-59,970,000","-2,862,000","-37,434,000","-63,446,000","-29,208,000","-33,859,000","-56,627,000","-65,342,000","-19,280,000","-40,577,000","-11,681,071","-39,437,862","-8,813,189","-8,801,878","-11,219,502","-7,734,924","-14,734,656","-9,721,734","-19,614,408","-40,057,076","12,228,274","-44,827,952","-5,499,967","-28,031,334","-10,125,092","-6,905,747"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-34,466,000","-11,823,000","-8,084,000","-11,569,000","-2,990,000","-3,321,000","-3,230,000","-2,240,000","-157,000","-2,973,000","-13,633,000","-4,277,000","-1,478,000","72,000","-11,054,000","-3,849,000","-2,699,000","-7,131,000","-8,778,000","-13,564,000","-6,386,000","-7,579,000","-6,977,000","-5,074,000","-6,343,000","-5,246,000","-11,185,000","-13,994,000","-13,730,000","-12,506,000","-13,514,000","-13,274,000","-14,989,000","-46,851,000","-26,690,000","-19,766,000","-18,666,000","-21,608,000","-60,054,000","-43,582,000","-50,329,000","-38,929,000","-36,252,000","-21,961,000","-16,769,000","-10,816,000","-9,095,181","-23,804,644","-8,627,294","-8,724,881","-5,072,481","-7,264,579","-8,975,901","-9,127,899","-17,864,827","-23,109,249","-21,944,002","-14,727,167","-27,169,718","-13,221,698","-10,125,092","-6,905,747"
			PurchaseOfPPE,"-37,443,000","-11,866,000","-8,708,000","-12,309,000","-4,560,000","-3,328,000","-3,288,000","-3,631,000","-2,696,000","-3,658,000","-14,836,000","-4,509,000","-3,427,000","-4,316,000","-11,054,000","-4,379,000","-2,699,000","-7,131,000","-8,778,000","-13,564,000","-6,386,000","-7,579,000","-6,977,000","-5,074,000","-6,343,000","-5,246,000","-11,185,000","-13,994,000","-13,730,000","-12,506,000","-13,514,000","-13,274,000","-14,989,000","-46,851,000","-26,690,000","-19,766,000","-18,571,000","-21,703,000","-60,054,000","-43,582,000","-50,329,000","-38,929,000","-36,252,000","-21,961,000","-16,769,000","-10,816,000","-9,096,625","-24,018,127","-8,621,241","-8,798,007","-5,078,982","-7,266,053","-9,006,731","-9,146,735","-18,202,897","-23,109,249","-21,944,002","-14,775,599","-27,169,718","-13,221,698","-10,125,092","-6,905,747"
			SaleOfPPE,"2,977,000","43,000","624,000","740,000","1,570,000","7,000","58,000","1,391,000","2,539,000","685,000","1,203,000","232,000","1,949,000","4,388,000","0",,,,,,,,,,,,,,,,,,,"0",,,,"95,000",,,,,"0","0","0","0","1,444","213,483","-6,053","73,126","6,501","1,474","30,830","18,836","338,070","0","0","48,432",,,,
		NetBusinessPurchaseAndSale,,,"-28,250,000","0",,,"-500,000","-5,101,000","-677,000","5,628,000","2,609,000","-43,000","-98,000","5,114,000","0","0","0","871,000","-2,403,000","0","125,495,000","27,065,000","-2,383,000","0",,,"0",,,,"33,593,000","0","0","0","0","0","-10,178,000","6,119,000",,,,,"-1,000,000","2,159,000",,,"-4,887,623","-15,585,377",,,"-4,717,062","0",,,"340,174",,,,,,,
			PurchaseOfBusiness,,,"-28,250,000","0",,,"-500,000",,,,,,,,"0",,,,"-2,403,000","0","-1,000","-1,928,000",,,,,,,,,,,,,"0","0",,,,,,,"-1,000,000","2,159,000",,,"-4,887,623","-15,585,377",,,"-4,717,062","0",,,,,,,,,,
			SaleOfBusiness,,,,,,,,,"-677,000","5,628,000",,,,"5,114,000",,,,,,"0",,,"0","0",,,,,,,"0","0","0","0","0","0","0","6,119,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-90,984,000","9,197,000","-9,504,000","5,000","-90,682,000","2,000","-28,999,000","16,000,000","13,341,000","27,216,000","9,988,000","-1,000","-100,000","-263,000","31,028,000","116,035,000","-82,808,000","13,458,000","10,194,000","-329,000","-100,636,000","22,797,000","3,480,000","1,907,000","-3,826,000","27,111,000","10,868,000","14,139,000","-15,468,000","8,590,000","10,259,000","19,738,000","11,451,000","-27,175,000","-84,513,000","7,270,000","-409,000","6,000","-15,245,000","14,677,000","-426,000","-4,564,000","-33,329,000","-4,712,000",,,"208,309","-96,543","-461,769","-76,997","-4,456,032","845,322","-1,429,172","-593,835","3,238,866","5,169,327","34,172,276","-30,100,785","21,669,751",,,
			PurchaseOfInvestment,"-365,674,000","-99,803,000","-129,194,000","-16,995,000","-119,682,000","-58,299,000","-28,999,000","0","-16,009,000","-29,284,000","-32,820,000","-66,231,000","-45,370,000","-26,659,000","-54,492,000","-43,288,000","-208,588,000","-41,723,000","-112,982,000","-70,272,000","-126,220,000","-30,720,000","-48,363,000","-22,999,000","-25,878,000","-39,783,000","-57,540,000","-29,561,000","-33,323,000","-38,416,000","-65,123,000","-21,638,000","-13,875,000","-56,993,000","-102,884,000","-31,792,000","-15,032,000","-21,227,000","-30,023,000","-2,805,000","-17,670,000","-4,564,000","-33,329,000",,,,"208,309","-96,543","-461,769","-76,997","-1,429,959","-2,180,751","-1,429,172","-593,835","3,238,866","-5,038,886","-849,572","-42,580,469",,,,
			SaleOfInvestment,"274,690,000","109,000,000","119,690,000","17,000,000","29,000,000","58,301,000","0","16,000,000","29,350,000","56,500,000","42,808,000","66,230,000","45,270,000","26,396,000","85,520,000","159,323,000","125,780,000","55,181,000","123,176,000","69,943,000","25,584,000","53,517,000","51,843,000","24,906,000","22,052,000","66,894,000","68,408,000","43,700,000","17,855,000","47,006,000","75,382,000","41,376,000","25,326,000","29,818,000","18,371,000","39,062,000","14,623,000","21,233,000","14,778,000","17,482,000",,,,,,,,,,,"-3,026,073","3,026,073","0","0","0","10,208,213","35,021,848","12,479,684",,,,
		NetOtherInvestingChanges,"4,204,000","3,988,000","-18,000","138,000","96,000","-2,813,000","-370,000","5,046,000","617,000","569,000","52,000","837,000","-422,000","141,000","130,000","175,000","129,000","84,000","-8,585,000","8,668,000","826,000","877,000","-2,590,000","-673,000","-1,317,000","-28,000","-954,000","-672,000","-50,000","-25,000","2,607,000","-4,833,000","106,000","-4,007,000","2,022,000","29,527,000","-30,717,000","12,621,000","39,033,000","-34,541,000","21,547,000","9,634,000","13,954,000","-40,828,000","-352,000","-29,761,000","2,093,424","48,702",,,,"-1,315,667",,,"-5,328,621","-22,117,154",,,,,"0",
FinancingCashFlow,"141,497,000","-4,807,000","-3,043,000","-2,486,000","151,833,000","6,528,000","49,232,000","-4,714,000","-57,625,000","-5,550,000","8,800,000","-1,126,000","-2,068,000","2,079,000","-154,826,000","-1,884,000","56,474,000","5,027,000","778,000","-164,000","-10,039,000","-33,738,000","1,609,000","-73,411,000","22,394,000","-6,215,000","4,688,000","-2,375,000","-759,000","-1,147,000","-36,442,000","1,529,000","2,892,000","6,236,000","-1,299,000","244,157,000","53,770,000","-5,909,000","-2,070,000","52,649,000","2,498,000","543,000","150,286,000","196,526,000","2,723,000","28,293,000","52,265,813","89,404","1,263,287","8,996,496","-16,862,525","75,438,825","-333,932","2,700,070","35,417,236","27,173,984","41,147","61,527","202,029","-28,482","110,297,787","-10,143"
	CashFlowFromContinuingFinancingActivities,"141,497,000","-4,807,000","-3,043,000","-2,486,000","151,833,000","6,528,000","49,232,000","-4,714,000","-57,625,000","-5,550,000","8,800,000","-1,126,000","-2,068,000","2,079,000","-154,826,000","-1,884,000","56,474,000","5,027,000","778,000","-164,000","-10,039,000","-33,738,000","1,609,000","-73,411,000","22,394,000","-6,215,000","4,688,000","-2,375,000","-759,000","-1,147,000","-36,442,000","1,529,000","2,892,000","6,236,000","-1,299,000","244,157,000","53,770,000","-5,909,000","-2,070,000","52,649,000","2,498,000","543,000","150,286,000","196,526,000","2,723,000","28,293,000","52,265,813","89,404","1,263,287","8,996,496","-16,862,525","75,438,825","-333,932","2,700,070","35,417,236","27,173,984","41,147","61,527","202,029","-28,482","110,297,787","-10,143"
		NetIssuancePaymentsOfDebt,"-46,977,000","152,000","-1,135,000","-1,518,000","-44,476,000","792,000","50,170,000","-1,949,000","-51,260,000","-1,500,000","8,871,000","-1,233,000","-2,058,000","1,919,000","-154,820,000","-1,360,000","-26,490,000","5,027,000","1,023,000","-151,000","-855,000","-44,459,000","-32,172,000","-89,230,000","-7,942,000","-27,587,000","-1,819,000","-1,583,000","-1,024,000","-1,481,000","-37,181,000","-6,182,000","2,873,000","6,485,000","304,000","251,426,000","53,529,000","-6,087,000","-2,666,000","52,112,000","959,000","-5,404,000","5,000","205,024,000","4,000","26,349,000",,"-158,991","-32,620","-243,030","-17,298,427","2,119,495","-384,252","2,700,070","2,810,017","22,079,857","-15,677","-15,292","-14,916","-14,550","-14,190","-13,843"
