name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
OperatingCashFlow,"118,918,000","6,423,000","45,052,000","35,568,000","31,875,000","17,423,000","72,992,000","88,497,000","57,578,000","4,531,000","85,869,000","121,902,000","33,154,000","26,838,000","82,641,000","115,865,000","28,103,000","22,035,000","6,246,000","88,065,000","15,055,000","6,696,000","30,412,000","93,680,000"
	CashFlowFromContinuingOperatingActivities,"127,215,000","6,423,000","45,052,000","55,065,000","20,675,000","16,546,000","54,776,000","88,497,000","57,578,000","4,531,000","85,869,000","121,902,000","33,154,000","26,838,000","82,641,000","115,865,000","28,103,000","22,035,000","6,246,000","88,065,000","15,055,000","6,696,000","30,412,000","93,680,000"
		NetIncomeFromContinuingOperations,"-39,223,000","7,875,000","25,435,000","-71,183,000","-1,350,000","-92,518,000","-306,270,000","7,810,000","16,247,000","509,000","19,331,000","26,819,000","30,719,000","3,441,000","28,470,000","14,436,000","16,159,000","556,000","65,564,000","-3,016,000","-1,670,000","-2,315,000","10,527,000","-9,606,000"
		OperatingGainsLosses,"-2,087,000","-5,522,000","3,862,000","560,000","-987,000","74,000","-10,617,000","-1,437,000","-14,732,000","-579,000","-20,567,000","-18,591,000","-18,186,000","-10,019,000","-12,590,000","-2,918,000","-3,008,000","-4,472,000","1,681,000","-4,831,000","8,096,000","-5,451,000","-15,564,000","7,392,000"
			GainLossOnSaleOfPPE,"4,172,000",,,,,,,"-4,501,000","-1,019,000","9,420,000","-5,371,000","1,142,000","-9,659,000","820,000","-4,532,000","5,202,000","4,752,000","1,152,000","-626,000","3,494,000","2,577,000","348,000","1,928,000","627,000"
			NetForeignCurrencyExchangeGainLoss,"262,000","647,000","-87,000","921,000","-1,219,000","5,101,000","-2,072,000","-4,583,000","-854,000","3,337,000","-2,593,000","4,457,000","3,612,000","-2,689,000","-1,537,000","3,527,000","6,757,000","5,063,000","4,174,000","5,256,000","14,370,000","1,986,000","-9,798,000","3,150,000"
			GainLossOnInvestmentSecurities,,,,,,,"-341,000","-2,425,000","-426,000","-1,771,000","-45,000","-3,957,000","-588,000","-3,890,000","-580,000","20,000,000","5,071,000","10,819,000","25,000,000","4,000,000",,,"7,500,000","0"
			EarningsLossesFromEquityInvestments,"-28,276,000","-5,749,000","-7,014,000","-8,758,000","-6,755,000","-5,210,000","-1,212,000","-183,000","-11,492,000","-8,350,000","-14,409,000","-17,261,000","-12,300,000","-2,064,000","-6,488,000","-5,605,000","-13,666,000","-11,852,000","-13,893,000","-10,257,000","-8,745,000","-5,877,000","-6,697,000","4,616,000"
			PensionAndEmployeeBenefitExpense,"-260,000","-553,000","1,484,000","-596,000","-595,000","-595,000","-164,000","-3,939,000","-941,000","-3,215,000","218,000","-4,739,000","749,000","-2,196,000","-461,000","-2,627,000","-851,000","-2,590,000","28,000","-3,577,000","-106,000","-1,908,000","-1,320,000","-1,001,000"
		DepreciationAmortizationDepletion,"79,787,000","19,546,000","19,657,000","20,599,000","19,985,000","19,500,000","15,527,000","45,820,000","44,823,000","45,670,000","46,860,000","44,246,000","45,090,000","45,894,000","45,936,000","43,827,000","46,983,000","48,488,000","48,005,000","45,929,000","42,620,000","40,586,000","42,687,000","43,611,000"
